01.06.2020 00:00;Bel_AF_BS_32;Vwz_AF_BS_32;Bel_AF_BS_35;Vwz_AF_BS_35;Bel_AF_BS_38;Vwz_AF_BS_38;Bel_AF_BS_41;Vwz_AF_BS_41;Bel_AF_T1_T2;Vwz_AF_T1_T2;Bel_AF_T3_T4;Vwz_AF_T3_T4;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_Reserve;Vwz_Reserve;Bel_V12;Vwz_V12;Bel_V21;Vwz_V21;Bel_V22;Vwz_V22;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24
23.08.2021 18:00;3;5850;5;5260;0;0;6;6280;0;3600000;0;3600000;69;497137;111;419810;0;0;93;2117431;46;41510;383;1614931;347;1491342;164;665333
23.08.2021 19:00;1;800;6;5340;0;0;2;1740;0;3600000;0;3600000;43;276000;67;114200;0;0;78;1514864;30;40880;323;1102992;268;713313;82;254283
23.08.2021 20:00;3;6950;2;1990;0;0;17;19750;0;3600000;0;3600000;24;72000;52;111510;0;0;70;908093;13;25650;227;1047903;195;861894;74;287680
23.08.2021 21:00;1;1520;1;790;0;0;2;2830;0;3600000;0;3600000;32;126014;31;40244;0;0;45;353623;3;4060;181;651150;123;336435;39;95650
23.08.2021 22:00;2;1770;4;4990;0;0;3;4350;0;3600000;0;3600000;9;43290;22;73700;0;0;36;299721;3;2150;138;428517;103;244920;22;53910
23.08.2021 23:00;0;0;0;0;0;0;1;750;0;3600000;0;3600000;6;39330;8;15570;0;0;30;226118;0;0;75;239030;62;158840;11;13200
24.08.2021 00:00;0;0;1;700;0;0;0;0;0;3600000;0;3600000;3;37350;7;13370;0;0;20;122117;1;480;59;141560;30;37870;7;5810
24.08.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;13140;1;1350;0;0;12;70950;0;0;39;45672;23;22050;1;3030
24.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;4;36440;6;2340;0;0;8;56697;0;0;40;92357;14;15820;4;3560
24.08.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;810;2;25650;0;0;5;50110;0;0;27;29620;12;12670;2;1440
24.08.2021 04:00;0;0;0;0;0;0;1;700;0;3600000;0;3600000;0;0;3;2520;0;0;5;25540;0;0;38;51760;44;38030;10;8080
24.08.2021 05:00;2;4150;1;810;0;0;3;2530;0;3600000;0;3600000;8;20960;15;7560;0;0;46;330641;5;3120;152;449301;147;347470;26;37260
24.08.2021 06:00;2;1780;0;0;0;0;4;5060;0;3600000;0;3600000;18;114730;19;170490;0;0;61;1564197;24;99934;359;1167906;329;750732;111;170311
24.08.2021 07:00;4;3490;1;1110;0;0;10;10260;0;3600000;0;3600000;36;403260;228;186150;0;0;111;2081460;44;61821;410;1916535;400;1152013;136;326171
24.08.2021 08:00;6;7300;5;5350;0;0;12;15270;0;3600000;0;3600000;52;382650;52;194830;0;0;107;2287984;121;214430;428;1979205;376;1263230;124;419603
24.08.2021 09:00;6;6300;3;2270;0;0;9;10130;0;3600000;0;3600000;61;508096;78;308146;0;0;118;2646900;108;376327;389;2109897;341;1249569;150;430980
24.08.2021 10:00;2;1480;2;1470;0;0;13;13260;0;3600000;0;3600000;63;628201;79;240260;0;0;103;2985224;68;274319;456;2057915;310;1332566;177;627927
24.08.2021 11:00;3;2310;7;7550;0;0;16;27380;0;3600000;0;3600000;62;652252;104;309050;0;0;119;2822996;92;388733;470;2113468;333;1564980;182;980529
24.08.2021 12:00;4;6220;11;11290;0;0;16;24340;0;3600000;0;3600000;70;426500;83;188560;0;0;93;2417640;83;258390;421;1913145;343;1416384;184;832859
24.08.2021 13:00;12;14000;7;24810;0;0;15;19230;0;3600000;0;3600000;58;697677;85;295170;3;5290;104;2515455;73;146550;490;2070601;322;1378907;166;689697
24.08.2021 14:00;6;7240;2;2050;0;0;11;10810;0;3600000;0;3600000;65;734020;94;120463;0;0;109;2387213;60;123910;487;2081676;344;1601147;177;730078
24.08.2021 15:00;7;6820;13;26920;0;0;27;37876;0;3600000;0;3600000;68;690096;68;209334;0;0;100;2497174;53;457131;501;2102842;380;1687058;181;728844
24.08.2021 16:00;3;3310;9;9640;0;0;25;26500;0;3600000;0;3600000;76;790212;97;304806;0;0;103;2522812;78;178910;486;2105075;397;1614951;177;770431
24.08.2021 17:00;3;2810;4;3780;0;0;11;14450;0;3600000;0;3600000;85;678040;85;210850;0;0;103;2348619;71;140700;466;1918159;429;1466757;156;711792
24.08.2021 18:00;6;9730;8;15520;0;0;11;11800;0;3600000;0;3600000;79;604092;108;205830;0;0;85;1903889;69;67720;422;1570513;382;1362663;151;725358
24.08.2021 19:00;2;1310;7;7780;0;0;10;9430;0;3600000;0;3600000;47;262279;85;65037;0;0;64;1280079;43;64720;370;1156339;282;970089;93;426191
24.08.2021 20:00;1;980;8;11930;0;0;10;12039;0;3600000;0;3600000;30;124910;73;136610;0;0;86;931311;21;38010;243;1375423;208;979794;62;331033
24.08.2021 21:00;3;2430;3;4030;0;0;5;4050;0;3600000;0;3600000;23;119250;35;82505;0;0;72;500575;1;480;234;890980;160;471602;33;93921
24.08.2021 22:00;0;0;1;1000;0;0;4;3280;0;3600000;0;3600000;8;16560;4;1440;0;0;32;310158;4;2940;164;308924;143;300380;21;45180
24.08.2021 23:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;10;58731;10;4320;0;0;23;181061;3;1750;107;258911;67;99160;13;14520
25.08.2021 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;2430;2;23992;0;0;9;79694;1;470;56;62380;39;30690;2;1360
25.08.2021 01:00;0;0;1;750;0;0;0;0;0;3600000;0;3600000;3;11870;3;14580;0;0;6;53290;1;480;52;80570;21;44360;3;2960
25.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;3150;2;12780;0;0;8;84393;0;0;29;35228;16;11950;4;2530
25.08.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;810;0;0;10;45890;1;480;30;57260;27;49190;5;4490
25.08.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;2;3240;0;0;8;43360;1;480;45;105210;39;45350;4;6710
25.08.2021 05:00;1;750;1;820;0;0;4;5120;0;3600000;0;3600000;9;76310;11;6750;0;0;53;346090;2;1120;157;522182;138;376514;23;21390
25.08.2021 06:00;0;0;3;2980;0;0;3;2550;0;3600000;0;3600000;19;282423;55;314399;0;0;60;1518671;25;26050;336;938037;336;803302;118;301362
25.08.2021 07:00;6;5190;8;9100;0;0;12;13940;0;3600000;0;3600000;37;156570;79;171080;0;0;93;2321120;39;37660;393;1581114;393;1254262;131;418658
25.08.2021 08:00;8;7350;5;4630;0;0;17;19240;0;3600000;0;3600000;55;452011;70;136948;0;0;110;2315308;102;204072;428;2057181;345;1308645;151;411204
25.08.2021 09:00;2;1900;9;10180;0;0;23;21538;0;3600000;0;3600000;54;366121;129;203510;0;0;114;2407653;119;419661;402;2179402;320;1159950;151;530106
25.08.2021 10:00;6;14170;10;13230;0;0;16;17420;0;3600000;0;3600000;47;516992;147;232636;0;0;109;3149063;113;471495;461;2301111;314;1406415;186;890193
25.08.2021 11:00;10;8668;5;5460;0;0;29;30027;0;3600000;0;3600000;72;756635;130;201484;0;0;96;3177583;111;555574;461;2192948;297;1494357;184;882814
25.08.2021 12:00;6;5250;17;17638;0;0;15;16400;0;3600000;0;3600000;78;808543;75;127313;0;0;90;2575784;92;261910;465;2096843;332;1373616;165;527064
25.08.2021 13:00;10;15060;7;11350;0;0;20;24730;0;3600000;0;3600000;62;453090;98;132300;0;0;120;2745203;81;237192;495;2234803;378;1431421;183;773539
25.08.2021 14:00;6;8450;9;10760;0;0;21;28410;0;3600000;0;3600000;62;596964;114;182771;0;0;130;2418243;68;127080;497;1961840;390;1536368;198;861926
25.08.2021 15:00;8;25000;20;25009;0;0;19;17860;0;3600000;0;3600000;62;703986;90;262860;0;0;136;2373609;63;150860;483;2034906;399;1559199;182;794706
25.08.2021 16:00;4;7090;15;24440;0;0;13;14160;0;3600000;0;3600000;84;746554;103;278250;0;0;120;2227509;73;147090;508;2081639;399;1738016;186;774307
25.08.2021 17:00;6;6950;11;18200;0;0;16;36120;0;3600000;0;3600000;71;601171;102;160000;0;0;94;2395806;102;114720;452;1785837;377;1602794;143;648973
25.08.2021 18:00;1;8430;9;17199;0;0;6;8160;0;3600000;0;3600000;74;534105;133;510060;0;0;98;1990468;84;104650;401;1521959;391;1616636;164;739591
25.08.2021 19:00;2;2130;2;1350;0;0;6;7890;0;3600000;0;3600000;51;542192;80;147382;0;0;67;1697599;39;74790;363;1485887;303;1030891;97;317926
25.08.2021 20:00;4;4910;3;8130;0;0;11;19550;0;3600000;0;3600000;35;152990;68;91890;0;0;63;812927;27;23650;277;1364537;219;1092041;78;521938
25.08.2021 21:00;0;0;1;950;0;0;7;5530;0;3600000;0;3600000;26;93741;43;46170;0;0;71;597111;1;800;213;829418;154;653224;35;105660
25.08.2021 22:00;1;590;1;760;0;0;13;20209;0;3600000;0;3600000;22;109751;14;48870;0;0;45;266890;2;880;180;634640;144;498912;26;51170
25.08.2021 23:00;0;0;1;900;0;0;1;720;0;3600000;0;3600000;5;14310;9;12330;0;0;23;184380;1;880;119;303831;76;154603;13;18030
26.08.2021 00:00;0;0;1;1180;0;0;0;0;0;3600000;0;3600000;1;540;5;2970;0;0;9;85280;1;540;68;111920;48;63050;9;7750
26.08.2021 01:00;0;0;1;700;0;0;0;0;0;3600000;0;3600000;0;0;2;1170;0;0;10;86550;2;950;35;42690;26;52011;3;2640
26.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;3;13590;0;0;10;65723;0;0;28;45010;14;9040;2;3040
26.08.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;450;0;0;6;26050;0;0;35;58011;16;14020;0;0
26.08.2021 04:00;0;0;0;0;0;0;1;1002;0;3600000;0;3600000;0;0;4;4860;0;0;8;71820;2;960;41;68100;41;51840;12;12100
26.08.2021 05:00;1;1100;2;3240;0;0;3;2460;0;3600000;0;3600000;3;990;7;15930;0;0;56;559152;1;480;138;562158;105;575500;19;56640
26.08.2021 06:00;2;2060;2;1820;0;0;4;3780;0;3600000;0;3600000;12;249190;32;84410;0;0;72;1440150;10;8620;258;987450;229;1030401;95;135210
26.08.2021 07:00;4;3270;3;2370;0;0;4;4150;0;3600000;0;3600000;24;270350;73;279132;0;0;97;2151297;53;75010;434;1877185;398;1730040;205;764774
26.08.2021 08:00;6;7660;4;3710;0;0;13;11640;0;3600000;0;3600000;36;502810;47;166760;0;0;84;2307654;71;127960;457;2176584;414;1613920;176;731143
26.08.2021 09:00;6;4420;9;11520;0;0;20;21280;0;3600000;0;3600000;45;324620;106;190019;0;0;98;2691653;78;173280;441;1986236;365;1665124;211;719408
26.08.2021 10:00;4;2750;7;7160;0;0;10;8490;0;3600000;0;3600000;57;618800;77;105760;0;0;119;2525465;78;217614;435;2140899;320;1513488;197;774973
26.08.2021 11:00;5;4350;5;9500;0;0;11;16120;0;3600000;0;3600000;63;721162;139;277350;0;0;107;2814436;58;146300;453;2114965;314;1364709;185;787798
26.08.2021 12:00;9;11920;14;21178;0;0;22;23760;0;3600000;0;3600000;68;678164;129;273731;0;0;84;2950397;69;194230;484;2157765;351;1533297;195;632530
26.08.2021 13:00;9;11889;10;14300;0;0;13;11110;0;3600000;0;3600000;50;498402;59;173600;0;0;91;2939450;64;141820;452;2118558;354;1610230;168;801031
26.08.2021 14:00;5;4430;17;31900;0;0;16;26380;0;3600000;0;3600000;47;397251;89;381950;0;0;95;2430285;67;113418;527;2253653;368;1729583;193;784112
26.08.2021 15:00;6;5660;12;12180;0;0;8;12100;0;3600000;0;3600000;66;550546;88;120870;0;0;114;2396089;68;113323;525;2129558;408;1642757;184;797261
26.08.2021 16:00;5;18190;11;20360;0;0;17;31510;0;3600000;0;3600000;75;949898;101;352281;0;0;102;2701189;52;60120;510;2009908;372;1483027;181;892952
26.08.2021 17:00;6;4410;8;9420;0;0;9;7970;0;3600000;0;3600000;78;815603;112;293264;0;0;106;2370838;75;182860;477;1913283;418;1665965;156;662754
26.08.2021 18:00;6;4720;9;9190;0;0;6;5850;0;3600000;0;3600000;75;686633;84;103320;0;0;92;1979769;45;79280;412;1828128;409;1498666;151;640533
26.08.2021 19:00;0;0;12;12147;0;0;9;9214;0;3600000;0;3600000;69;734340;79;124910;0;0;66;1262075;39;40370;331;1326184;310;959468;97;444530
26.08.2021 20:00;1;4270;3;2880;0;0;11;11930;0;3600000;0;3600000;31;197493;46;88550;0;0;92;1280885;15;54170;218;1294888;213;971855;72;369356
26.08.2021 21:00;0;0;2;1890;0;0;2;2420;0;3600000;0;3600000;26;107581;28;48590;0;0;59;579552;4;3590;216;790955;172;640082;27;103350
26.08.2021 22:00;0;0;2;1600;0;0;3;2250;0;3600000;0;3600000;18;122470;15;22590;0;0;23;255858;3;2490;192;479770;137;231871;39;76000
26.08.2021 23:00;0;0;2;2170;0;0;1;620;0;3600000;0;3600000;9;35772;1;540;0;0;28;217800;3;1590;86;188930;72;239612;18;17160
27.08.2021 00:00;0;0;0;0;0;0;1;600;0;3600000;0;3600000;4;24660;2;2250;0;0;12;73380;1;480;53;79280;44;109250;5;3840
27.08.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;31950;6;28980;0;0;14;68250;0;0;54;95670;22;103247;6;5440
27.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;2;12960;0;0;5;51950;1;480;27;27540;19;21572;2;2170
27.08.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;0;0;0;0;7;30750;0;0;27;28280;19;15720;3;2220
27.08.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;4;4500;0;0;3;14690;1;480;39;52380;45;54470;11;12460
27.08.2021 05:00;0;0;0;0;0;0;1;1400;0;3600000;0;3600000;7;64950;24;46260;0;0;61;568903;8;11120;148;554261;137;359070;22;32740
27.08.2021 06:00;1;560;2;1360;0;0;5;5410;0;3600000;0;3600000;15;122441;17;162170;0;0;48;1378155;27;65410;323;901557;302;657174;96;212624
27.08.2021 07:00;6;4810;3;3380;0;0;8;8570;0;3600000;0;3600000;35;270510;46;351347;0;0;100;2248213;54;115830;430;1444191;358;1219550;154;437850
27.08.2021 08:00;5;4360;6;6720;0;0;14;19230;0;3600000;0;3600000;58;364566;62;215058;0;0;77;2067373;69;75081;425;1809045;373;1409541;159;580683
27.08.2021 09:00;6;5870;7;8460;0;0;13;21810;0;3600000;0;3600000;60;347161;56;213290;0;0;103;2175420;73;219690;444;1931055;337;1418073;166;641446
27.08.2021 10:00;5;18250;9;10110;0;0;11;10720;0;3600000;0;3600000;44;464230;76;176977;0;0;87;2653361;60;104740;463;2003449;322;1489209;186;823210
27.08.2021 11:00;7;8320;7;7230;0;0;9;6990;0;3600000;0;3600000;62;750813;93;385480;0;0;100;2656071;73;114950;465;2107148;300;1555410;143;733874
27.08.2021 12:00;4;6630;5;5680;0;0;11;11090;0;3600000;0;3600000;55;514648;97;199103;0;0;92;2630221;63;222313;482;2166761;366;1639752;194;860567
27.08.2021 13:00;13;14619;5;8940;0;0;11;9640;0;3600000;0;3600000;66;814378;84;246060;0;0;115;2461383;47;107818;506;2105467;368;1597875;185;667141
27.08.2021 14:00;10;13970;12;13310;0;0;13;13740;0;3600000;0;3600000;56;650432;84;247840;0;0;122;2716697;59;187123;523;2172909;348;1504217;181;727788
27.08.2021 15:00;6;5100;21;26700;0;0;16;14190;0;3600000;0;3600000;65;505130;119;147110;0;0;106;2256271;46;97821;533;2160388;395;1822515;174;861186
27.08.2021 16:00;1;760;7;11590;0;0;8;5360;0;3600000;0;3600000;46;483747;113;309930;0;0;72;1844588;49;126392;495;2033557;377;1669957;178;772694
27.08.2021 17:00;3;2460;5;5310;0;0;11;9640;0;3600000;0;3600000;63;588144;101;225472;0;0;104;2213482;42;49710;484;1901946;389;1442935;162;715817
27.08.2021 18:00;2;1810;6;5990;0;0;2;4810;0;3600000;0;3600000;43;541431;116;307160;0;0;82;1950406;29;26120;462;1713321;385;1523433;156;711994
27.08.2021 19:00;5;6630;8;12381;0;0;2;2040;0;3600000;0;3600000;40;488094;59;130060;0;0;66;1554928;29;55870;372;1385876;290;1263625;120;411032
27.08.2021 20:00;1;1143;5;5400;0;0;6;6340;0;3600000;0;3600000;31;169344;52;71596;0;0;86;1300052;9;10550;206;1452433;176;1401800;81;326122
27.08.2021 21:00;0;0;5;5800;0;0;3;2120;0;3600000;0;3600000;11;17460;25;46070;0;0;59;607041;1;800;153;881006;149;904691;46;125230
27.08.2021 22:00;2;2950;0;0;0;0;3;3090;0;3600000;0;3600000;14;62370;19;12420;0;0;44;441174;1;1440;184;668102;134;599415;31;97870
27.08.2021 23:00;0;0;1;1450;0;0;1;670;0;3600000;0;3600000;6;81260;8;3150;0;0;25;269658;3;2170;175;462923;119;280123;19;15400
28.08.2021 00:00;0;0;1;1970;0;0;2;1570;0;3600000;0;3600000;6;32760;8;20520;0;0;16;125440;2;970;122;217770;86;113550;17;21390
28.08.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;13050;6;28790;0;0;9;79110;2;1120;77;127790;46;105000;4;3830
28.08.2021 02:00;0;0;0;0;0;0;1;600;0;3600000;0;3600000;5;35450;2;1890;0;0;10;104510;0;0;73;119760;40;81340;9;8490
28.08.2021 03:00;0;0;0;0;0;0;1;900;0;3600000;0;3600000;0;0;2;13230;0;0;6;21190;0;0;37;59570;30;27980;6;5270
28.08.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;4;1890;0;0;16;102131;0;0;58;70660;40;41610;10;30220
28.08.2021 05:00;1;1680;0;0;0;0;1;580;0;3600000;0;3600000;11;69892;5;4770;0;0;47;314815;1;560;87;293223;49;161150;13;56480
28.08.2021 06:00;1;1400;2;2000;0;0;4;3850;0;3600000;0;3600000;3;14400;1;2610;0;0;29;322382;7;10240;95;268100;78;151280;16;41900
28.08.2021 07:00;0;0;0;0;0;0;4;4030;0;3600000;0;3600000;2;540;14;35900;0;0;34;375128;9;7960;156;407952;115;306909;40;143155
28.08.2021 08:00;0;0;1;680;0;0;0;0;0;3600000;0;3600000;12;102468;22;14950;0;0;39;525316;25;22040;192;626104;153;467807;62;197280
28.08.2021 09:00;1;940;0;0;0;0;3;3850;0;3600000;0;3600000;13;185390;24;135990;0;0;50;1275286;15;16240;320;1179532;237;784422;96;312735
28.08.2021 10:00;2;1970;8;18190;0;0;7;7780;0;3600000;0;3600000;17;187080;38;153240;0;0;64;1431703;19;24910;402;1502454;277;1096527;115;382370
28.08.2021 11:00;1;710;14;16330;0;0;13;17380;0;3600000;0;3600000;42;379159;65;48780;0;0;69;1481974;21;26940;443;1737622;309;1392861;120;509478
28.08.2021 12:00;8;14870;9;10810;0;0;8;9620;0;3600000;0;3600000;50;458708;112;149580;0;0;72;1491039;31;32220;460;1861908;363;1410824;159;638285
28.08.2021 13:00;2;1570;7;10150;0;0;11;9700;0;3600000;0;3600000;57;586892;73;358306;0;0;79;1577315;31;30360;509;1880919;352;1509710;160;531680
28.08.2021 14:00;6;6720;10;15190;0;0;10;11530;0;3600000;0;3600000;62;793092;66;119520;0;0;69;1400875;26;23300;504;1914162;371;1434307;139;586259
28.08.2021 15:00;0;0;8;7840;0;0;8;9220;0;3600000;0;3600000;58;737862;66;212892;0;0;72;1671086;27;83450;481;1768427;345;1371055;110;549477
28.08.2021 16:00;2;16220;8;36200;0;0;8;6960;0;3600000;0;3600000;35;471884;55;123100;0;0;61;1560123;21;44051;491;1833634;350;1404632;131;550504
28.08.2021 17:00;1;640;12;15640;0;0;9;7240;0;3600000;0;3600000;36;215690;54;218950;0;0;73;1276668;34;56770;449;1832021;333;1252864;114;528165
28.08.2021 18:00;1;1140;8;8680;0;0;7;8980;0;3600000;0;3600000;62;600179;68;199397;0;0;58;1387520;24;42560;354;1435552;348;1432450;119;494328
28.08.2021 19:00;3;2760;10;29953;0;0;7;9740;0;3600000;0;3600000;41;421270;100;216844;0;0;58;1041277;30;26840;350;1324437;284;1283300;85;498192
28.08.2021 20:00;2;1500;10;11840;0;0;4;2870;0;3600000;0;3600000;38;236598;74;153620;0;0;72;868157;18;16980;278;1337469;233;911737;57;219950
28.08.2021 21:00;3;3790;6;6850;0;0;4;3610;0;3600000;0;3600000;25;206155;64;129850;0;0;53;494082;2;2000;256;1155958;200;895136;52;166193
28.08.2021 22:00;0;0;0;0;0;0;2;1220;0;3600000;0;3600000;18;81250;44;83520;0;0;36;268843;6;4370;236;793691;191;479802;50;133620
28.08.2021 23:00;1;940;3;2700;0;0;3;2960;0;3600000;0;3600000;8;30240;28;36855;0;0;38;278370;3;1840;187;555452;116;367658;24;28078
29.08.2021 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;11250;20;25110;0;0;31;266631;4;2150;148;459090;115;442854;28;55000
29.08.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;12330;11;19080;0;0;20;144453;3;2560;114;265009;74;265779;13;11509
29.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;4;2610;4;2970;0;0;9;97544;0;0;75;200360;45;116070;6;11100
29.08.2021 03:00;0;0;0;0;0;0;1;870;0;3600000;0;3600000;2;11520;9;7110;0;0;16;99150;1;480;61;170782;42;90020;10;15570
29.08.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;540;5;2700;0;0;19;65340;1;480;51;98555;45;101000;8;5820
29.08.2021 05:00;1;1430;0;0;0;0;2;1960;0;3600000;0;3600000;8;18990;10;30590;0;0;46;314380;2;960;76;331960;46;167130;6;4700
29.08.2021 06:00;1;740;1;1060;0;0;2;1260;0;3600000;0;3600000;2;12150;19;14580;0;0;28;268178;3;4680;55;189420;52;182402;14;39780
29.08.2021 07:00;0;0;1;1380;0;0;2;1570;0;3600000;0;3600000;21;198540;25;40850;0;0;16;240060;9;4430;97;215320;77;253480;21;63480
29.08.2021 08:00;0;0;0;0;0;0;1;910;0;3600000;0;3600000;13;168950;36;64610;0;0;25;334491;4;1740;131;326782;118;420631;38;129180
29.08.2021 09:00;0;0;2;2260;0;0;1;1110;0;3600000;0;3600000;21;170722;85;88200;0;0;40;439736;11;7920;194;861088;183;847660;85;300510
29.08.2021 10:00;0;0;0;0;0;0;2;1440;0;3600000;0;3600000;26;241440;110;102826;0;0;55;739552;6;7030;289;1479127;274;1233961;89;440766
29.08.2021 11:00;2;2130;1;590;0;0;1;2400;0;3600000;0;3600000;34;278480;136;168370;0;0;55;839685;6;8740;313;1681358;310;1570706;106;683053
29.08.2021 12:00;0;0;0;0;0;0;3;3980;0;3600000;0;3600000;49;417579;153;198170;0;0;58;943691;11;7932;343;1766749;333;1827264;154;873407
29.08.2021 13:00;0;0;3;2690;0;0;6;5220;0;3600000;0;3600000;56;474942;127;174574;0;0;66;1073574;6;6540;422;1935236;367;1755031;153;724218
29.08.2021 14:00;0;0;7;8670;0;0;6;4590;0;3600000;0;3600000;20;124214;90;101970;0;0;80;1090486;6;8070;373;1730551;320;1504669;101;458082
29.08.2021 15:00;3;2150;4;3370;0;0;1;700;0;3600000;0;3600000;13;79930;85;86007;0;0;68;962992;12;11670;315;1623519;278;1233738;98;400249
29.08.2021 16:00;0;0;4;3640;0;0;6;6820;0;3600000;0;3600000;12;60210;79;50230;0;0;63;763629;5;6180;338;1607229;270;1096713;89;316510
29.08.2021 17:00;1;920;5;5130;0;0;3;3500;0;3600000;0;3600000;16;104650;78;102850;0;0;68;938246;18;27770;361;1736164;313;1276418;89;442589
29.08.2021 18:00;0;0;7;12160;0;0;10;10870;0;3600000;0;3600000;22;140251;82;82080;0;0;66;1039204;10;12960;276;1584905;258;1154308;73;290436
29.08.2021 19:00;0;0;4;10710;0;0;3;2180;0;3600000;0;3600000;26;74250;72;69380;0;0;56;669043;8;6270;310;1363394;234;989467;72;268550
29.08.2021 20:00;0;0;3;3770;0;0;0;0;0;3600000;0;3600000;16;113660;61;51660;0;0;64;610633;2;720;237;966634;216;815205;67;201510
29.08.2021 21:00;2;10820;3;2880;0;0;5;24550;0;3600000;0;3600000;8;88190;22;52570;0;0;37;335924;0;0;208;658732;155;469564;25;31120
29.08.2021 22:00;2;2110;3;4270;0;0;1;840;0;3600000;0;3600000;6;7920;29;76460;0;0;40;283184;0;0;147;500992;139;454214;24;63042
29.08.2021 23:00;0;0;1;790;0;0;2;1650;0;3600000;0;3600000;2;14400;17;22600;0;0;23;142820;1;2000;91;215983;48;125243;13;13640
30.08.2021 00:00;0;0;1;1180;0;0;0;0;0;3600000;0;3600000;0;0;3;2070;0;0;6;53610;0;0;49;55060;30;28100;1;1040
30.08.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;23181;4;15030;0;0;6;28120;0;0;39;56230;29;46740;2;3180
30.08.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;2;1080;0;0;3;19020;1;460;30;34840;15;19740;3;9980
30.08.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;3;5040;0;0;5;34730;0;0;30;29340;23;49820;5;9330
30.08.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;540;4;5770;0;0;6;19330;1;1280;47;59802;47;73200;5;4390
30.08.2021 05:00;1;790;2;1770;0;0;5;8030;0;3600000;0;3600000;9;58230;27;45270;0;0;61;364880;3;2170;146;625995;144;512932;50;107430
30.08.2021 06:00;5;4990;2;2880;0;0;3;1900;0;3600000;0;3600000;15;147960;73;127260;0;0;75;1180929;17;69760;366;1341950;358;1083353;114;347331
30.08.2021 07:00;2;1450;4;4460;0;0;13;9409;0;3600000;0;3600000;61;459548;129;420628;0;0;93;2514367;98;177580;514;2356865;436;1852726;206;903786
30.08.2021 08:00;7;7370;12;19030;0;0;13;12580;0;3600000;0;3600000;61;346680;93;273620;0;0;97;2502577;104;129510;491;2464015;452;1880195;273;764605
30.08.2021 09:00;12;12540;15;14360;0;0;24;22360;0;3600000;0;3600000;49;324520;74;342382;0;0;107;2878014;90;211220;428;2610043;405;1801130;240;920764
30.08.2021 10:00;4;4040;15;22689;0;0;16;17940;0;3600000;0;3600000;46;456523;169;235350;0;0;99;3170150;69;171849;457;2151732;378;1731906;226;858729
30.08.2021 11:00;6;8830;15;17130;0;0;14;11890;0;3600000;0;3600000;75;697610;110;277392;0;0;99;2742198;76;115930;460;2323877;333;1784144;188;883543
30.08.2021 12:00;3;14180;12;12860;0;0;18;22400;0;3600000;0;3600000;81;735294;99;440288;0;0;109;2827442;67;159567;463;2159242;377;1472039;206;902998
30.08.2021 13:00;9;15230;16;16210;0;0;16;22718;0;3600000;0;3600000;62;958526;122;357938;0;0;109;2672381;60;165840;492;2426716;357;1711495;206;1051404
30.08.2021 14:00;5;3940;22;24419;0;0;20;29270;0;3600000;0;3600000;49;429024;112;420091;0;0;87;2542094;57;99357;414;2206064;375;1779991;193;929825
30.08.2021 15:00;3;2820;17;26510;0;0;15;13770;0;3600000;0;3600000;78;686326;134;416064;0;0;95;2675621;63;206071;468;2188595;397;1870589;231;1085611
30.08.2021 16:00;13;12140;9;8890;0;0;19;22180;0;3600000;0;3600000;74;719133;125;556032;0;0;108;2766952;75;147850;456;2199962;414;1914367;203;1013988
30.08.2021 17:00;2;4680;21;28806;0;0;8;7060;0;3600000;0;3600000;81;593160;145;318870;0;0;118;2425955;56;64380;459;2051568;405;1805518;164;802810
