01.06.2020 00:00;Bel_D110;Vwz_D110;Bel_D111;Vwz_D111;Bel_D121_1;Vwz_D121_1;Bel_D121_2;Vwz_D121_2;Bel_D20;Vwz_D20;Bel_D21;Vwz_D21;Bel_D50;Vwz_D50;Bel_D51;Vwz_D51;Bel_D81_1;Vwz_D81_1;Bel_D81_2;Vwz_D81_2;Bel_TBS31;Vwz_TBS31;Bel_TBS31a;Vwz_TBS31a;Bel_TBS32;Vwz_TBS32;Bel_TBS32a;Vwz_TBS32a;Bel_TBS35;Vwz_TBS35;Bel_TBS35a;Vwz_TBS35a;Bel_TBS38;Vwz_TBS38;Bel_TBS38a;Vwz_TBS38a;Bel_TBS41;Vwz_TBS41;Bel_TBS41a;Vwz_TBS41a;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V112;Vwz_V112;Bel_V122;Vwz_V122;Bel_V22;Vwz_V22;Bel_V52;Vwz_V52;Bel_V53;Vwz_V53;Bel_V54;Vwz_V54;Bel_V55;Vwz_V55
11.08.2020 20:00;15;2400;65;810000;32;663600;33;385200;2;40800;13;151200;21;55200;53;286800;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;59;434400;38;231000;10;140400;50;238800;54;88800;68;81600;13;9600
11.08.2020 21:00;14;20400;50;727200;31;691200;29;635400;8;3000;20;362400;11;10200;28;234600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;71;355200;60;271800;20;103800;33;88800;33;38400;51;51000;5;4800
11.08.2020 22:00;4;0;25;223800;18;229800;15;162600;2;600;11;173400;5;4800;22;133800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;39;96000;26;31200;14;69000;25;54000;29;30600;28;28800;5;6000
11.08.2020 23:00;4;0;19;147000;16;247800;11;246600;1;1200;3;21000;3;600;11;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;23;46800;18;37800;3;7200;14;19800;16;15600;14;19200;9;15000
12.08.2020 00:00;0;0;11;95400;19;435000;20;335400;3;3600;5;48000;1;0;6;55800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;19;52800;18;88800;4;10200;11;12000;10;8400;10;7200;1;1200
12.08.2020 01:00;1;0;14;162600;6;216600;8;223200;0;0;3;25200;0;0;4;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;16;52200;15;30600;3;11400;6;7200;5;5400;13;10200;5;6000
12.08.2020 02:00;0;0;2;28800;4;111600;4;66000;0;0;3;28200;0;0;2;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;5400;4;9600;7;9600;3;5400;3;3600;2;1200;1;2400
12.08.2020 03:00;1;0;4;59400;5;152400;5;151800;0;0;2;3000;0;0;5;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;7;9600;7;9600;2;2400;9;7200;4;3000;5;4800;0;0
12.08.2020 04:00;0;0;8;142800;8;249600;9;247200;0;0;4;65400;0;0;13;60600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;15;70800;14;114000;4;60000;13;30000;16;18600;9;9000;6;12000
12.08.2020 05:00;5;0;23;347400;21;230400;19;155400;7;3000;10;159600;10;12600;71;414600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;27;98400;29;89400;14;31800;74;263400;77;97800;22;23400;7;11400
12.08.2020 06:00;9;1200;67;837600;43;642000;45;627600;4;3000;19;249600;26;38400;173;558000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;62;722400;35;395400;27;161400;126;657000;152;287400;62;79200;13;15600
12.08.2020 07:00;12;46800;103;1356600;61;1309200;68;1005000;13;64200;34;389400;60;40800;290;770400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;0;0;0;0;0;0;0;3600000;3;1800;0;3600000;0;0;78;1044600;54;606600;35;322800;186;1038000;248;514200;102;124200;21;22800
12.08.2020 08:00;27;61800;140;1372800;77;1478400;81;1285800;26;65400;56;806400;104;138600;368;879000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;102;1346400;61;858000;60;502200;201;1330200;297;738600;130;166200;38;46800
12.08.2020 09:00;18;6600;135;1105200;94;1296000;84;1125600;20;48000;41;856200;75;83400;226;756000;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;6;5400;0;0;0;0;0;0;0;0;0;3600000;3;1800;0;3600000;0;0;120;1141200;61;836400;43;615000;139;1001400;198;437400;140;173400;37;63600
12.08.2020 10:00;25;39000;111;1310400;74;1238400;74;1062600;14;5400;37;693600;45;43200;133;838200;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;1;600;103;1162200;50;764400;37;369000;108;769200;125;226200;112;138600;32;31800
12.08.2020 11:00;15;600;140;1732800;69;1146600;72;996600;18;30600;51;828000;50;64800;151;961800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;3600000;0;0;0;3600000;0;0;106;1314600;57;631200;48;508800;125;861000;141;258000;134;181200;29;38400
12.08.2020 12:00;24;73800;151;1833600;84;1700400;84;1290600;17;43200;45;785400;32;40800;167;943200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;3600000;1;600;0;3600000;3;2400;94;1673400;72;1002000;55;435000;132;886800;155;273000;159;209400;21;19800
12.08.2020 13:00;23;45000;158;1222800;76;1074000;81;912000;19;24600;39;544200;45;83400;147;484200;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;139;1075800;58;625200;46;277200;118;537600;143;238200;156;185400;28;21600
12.08.2020 14:00;24;79800;188;1411200;106;1133400;114;1162800;10;7200;40;505800;35;99600;153;717600;0;0;0;0;4;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;148;1435800;69;913800;48;404400;119;714600;143;246600;175;207600;29;33600
12.08.2020 15:00;30;44400;208;1347600;98;1635000;106;1324200;22;10200;42;952200;30;58800;139;541800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;3600000;0;0;0;3600000;0;0;141;1493400;64;1063200;43;463800;108;534600;128;214800;191;243600;32;91800
12.08.2020 16:00;25;49800;253;1578000;114;1512600;118;1215000;21;162000;58;1456200;43;37200;116;450600;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;4;3600;190;1740000;71;913800;43;1232400;101;423000;110;163800;249;297600;34;36600
12.08.2020 17:00;36;46800;226;1464000;105;1481400;110;1317000;29;84600;75;1547400;37;7200;114;341400;0;0;0;0;2;1800;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;146;1641600;65;1005600;59;1066800;95;398400;108;178200;243;334800;25;18600
12.08.2020 18:00;35;30600;166;1071600;112;1308600;109;1095000;14;123000;57;1348800;41;87600;87;333600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;114;1140000;63;816600;44;973200;66;377400;83;140400;183;255000;20;24600
12.08.2020 19:00;27;65400;96;931800;40;730200;40;649800;12;150000;24;552000;10;4200;59;193800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;83;511200;27;264000;23;353400;54;227400;57;100800;95;111600;16;13800
12.08.2020 20:00;19;36600;72;679800;31;464400;29;232200;10;45600;20;285600;20;29400;45;337800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;61;361200;24;84000;23;99000;46;208200;44;80400;85;97200;8;7800
12.08.2020 21:00;12;1800;42;534600;29;409200;29;374400;3;1800;22;242400;12;2400;43;159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;64;185400;54;184200;23;117600;49;105000;47;53400;47;45600;6;8400
12.08.2020 22:00;7;600;34;418200;24;371400;24;253800;0;0;7;59400;6;3000;27;115800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;51;105600;47;82200;11;48600;32;78000;34;35400;32;29400;9;16800
12.08.2020 23:00;2;1200;7;61200;8;250200;8;238200;0;0;2;6600;5;0;12;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;15;34800;12;24000;2;10800;17;23400;14;12000;10;4800;2;3600
13.08.2020 00:00;0;0;8;86400;12;224400;12;221400;1;600;9;146400;0;0;9;62400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;16;36600;15;27600;12;82800;10;19200;12;14400;12;9600;10;7800
13.08.2020 01:00;1;600;4;92400;11;220800;11;211800;0;0;1;3000;0;0;6;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;8;34800;9;67200;3;6000;10;11400;7;7200;4;3600;0;0
13.08.2020 02:00;1;0;4;21600;9;304200;9;206400;1;600;3;31800;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;7200;9;22800;4;8400;3;1200;4;1800;2;1200;1;0
13.08.2020 03:00;0;0;2;24000;3;88800;3;88800;0;0;2;36000;2;0;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;60600;3;12000;3;6000;5;7200;5;6600;3;2400;1;1800
13.08.2020 04:00;1;600;8;129000;10;223200;9;227400;0;0;4;20400;3;0;14;140400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;3600;0;0;0;3598800;0;0;0;3598800;0;0;10;137400;11;108000;5;9600;17;36000;17;16800;11;13200;4;4800
13.08.2020 05:00;5;1200;28;214800;16;269400;18;201000;4;1200;6;85800;7;24000;69;247200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;0;0;33;144000;32;94800;9;12000;72;183000;81;90600;28;24600;6;6600
13.08.2020 06:00;4;31200;63;858600;35;435600;36;493800;6;1800;16;234600;23;56400;168;522000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;3600000;1;600;0;3600000;0;0;66;563400;21;327000;15;114600;117;621600;153;284400;57;71400;17;19200
13.08.2020 07:00;25;59400;100;1413000;67;1526400;66;1289400;13;36000;45;597600;69;63600;280;754200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;82;1231800;48;913200;36;369000;168;1001400;226;534000;88;118200;26;24000
13.08.2020 08:00;19;22200;123;1552800;87;1848600;95;1552800;15;62400;67;1191600;93;57600;367;738000;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;3600000;5;3000;0;3600000;0;0;99;1368000;64;1265400;56;901800;185;1169400;282;685800;124;188400;30;27000
13.08.2020 09:00;16;37800;141;1420200;70;1020000;77;851400;19;8400;48;893400;49;37200;226;688200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;119;1230000;60;593400;52;896400;132;958200;193;469800;138;214800;27;30000
13.08.2020 10:00;13;48600;115;1158000;69;1075200;73;979200;11;34200;51;750600;41;7200;151;543600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;109;854400;55;695400;50;376200;116;592800;137;283800;120;184800;24;31200
13.08.2020 11:00;11;13800;141;1318200;79;1158000;82;873000;11;18000;42;685800;33;49200;149;606000;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;1;600;0;0;1;0;0;3600000;1;600;0;3600000;0;0;134;1132800;52;676800;43;511200;114;663000;133;294000;139;180600;28;43200
13.08.2020 12:00;14;3000;170;1398000;84;1303800;86;1278000;15;16800;45;736800;46;14400;192;536400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2400;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;126;1316400;55;777600;63;376800;139;745200;180;333000;174;217800;32;28800
13.08.2020 13:00;14;600;164;1293600;71;1157400;75;1050600;18;9000;44;819600;45;48600;163;570600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;1;600;128;1088400;58;622200;49;443400;128;662400;159;295200;161;207000;32;45000
13.08.2020 14:00;37;34800;154;1285200;111;1444800;113;1214400;16;47400;47;765000;39;19200;139;471000;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;1;600;1;600;0;3600000;7;6000;0;3600000;1;600;118;1398600;74;1301400;46;609600;101;517800;127;232200;157;187200;28;28800
13.08.2020 15:00;33;15600;216;1330200;116;1656000;121;1348800;15;7200;47;941400;35;67200;119;309600;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;3600000;4;3600;0;3600000;0;0;123;1417800;84;1062000;52;738600;95;382800;114;198600;207;286800;26;22200
13.08.2020 16:00;29;60600;285;1694400;111;1602600;120;1461000;18;94800;60;1478400;44;82200;128;427200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;1800;0;3600000;2;1200;0;3600000;1;1800;158;1867200;68;1093200;54;1042200;110;514200;124;207600;268;370800;46;48000
13.08.2020 17:00;32;78600;247;1549800;110;1664400;117;1294800;24;116400;89;1692600;42;40800;128;412200;0;0;0;0;0;0;0;0;1;600;0;0;1;600;3;1800;1;600;0;0;1;600;0;0;0;3600000;2;1200;0;3600000;0;0;126;1803000;74;1057800;63;1507800;114;557400;125;207600;266;387600;34;34800
13.08.2020 18:00;47;165000;173;1199400;101;1262400;108;1163400;14;18600;44;1275000;37;9000;99;318600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;1;1800;0;3600000;1;600;0;3600000;1;600;126;1237800;61;1022400;44;852600;82;407400;93;155400;187;229200;18;16800
13.08.2020 19:00;26;7800;100;849600;49;729000;51;654000;10;127800;24;582600;33;10200;64;382200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;1;600;85;600000;27;304800;19;388800;55;228600;62;98400;102;113400;17;20400
13.08.2020 20:00;13;6000;63;654000;33;511800;35;439800;13;3000;15;268800;11;3600;45;280800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;59;332400;27;212400;18;66000;39;240000;42;73200;66;71400;6;5400
13.08.2020 21:00;10;3000;44;509400;35;564000;38;483600;3;0;13;135600;7;1800;50;202200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;67;165000;71;283800;17;88200;52;136200;57;68400;50;51600;5;5400
13.08.2020 22:00;7;16200;38;408600;17;312000;17;255600;2;0;10;129000;5;1200;21;105000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;47;157200;36;50400;12;24000;23;52800;28;30600;43;33600;10;14400
13.08.2020 23:00;3;0;19;247200;9;108600;7;102600;0;0;2;25200;4;1800;17;111600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;28;60000;19;61800;2;5400;26;36000;24;16800;19;13200;5;9600
14.08.2020 00:00;0;0;11;93600;19;466200;20;452400;0;0;3;22200;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;28;50400;25;235200;5;8400;3;1200;0;0;10;6600;3;4800
14.08.2020 01:00;0;0;8;135600;4;211200;4;133800;0;0;1;600;2;0;5;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;29400;11;20400;1;1200;7;11400;13;10800;8;7800;3;2400
14.08.2020 02:00;0;0;4;44400;9;209400;8;131400;1;0;2;45000;1;0;2;38400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;7;13200;9;21600;3;5400;4;6600;5;4200;3;1200;1;600
14.08.2020 03:00;0;0;5;114000;6;297000;8;228000;0;0;3;102000;0;0;3;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;10;45000;8;19800;3;5400;4;4200;3;2400;7;3600;3;3000
14.08.2020 04:00;3;23400;11;169800;8;185400;8;185400;0;0;4;73200;2;0;17;100200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;90600;12;22200;6;10800;16;43800;20;22200;8;10800;6;11400
14.08.2020 05:00;3;600;24;264000;23;239400;22;168600;4;6600;7;99000;10;51600;77;327000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;0;0;28;138000;28;105600;4;31200;82;202200;90;102600;21;19800;9;15600
14.08.2020 06:00;9;1800;50;525000;30;447000;31;373800;1;0;10;147600;31;7200;160;475800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;5;4200;0;3600000;0;0;53;439800;25;252600;13;116400;115;487200;149;251400;40;49800;13;15600
14.08.2020 07:00;24;30600;93;1281600;58;832800;63;757200;19;33000;39;696600;53;55200;251;680400;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;1;600;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;77;976800;53;418200;33;566400;178;851400;222;429000;87;109800;25;23400
14.08.2020 08:00;16;25200;120;1407600;75;1450200;75;1315800;9;6000;46;996000;85;36600;322;871800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;3;1800;0;0;0;0;1;600;0;0;0;3600000;8;6600;0;3600000;0;0;98;1297200;58;875400;57;751200;187;1185000;270;566400;110;148800;35;41400
14.08.2020 09:00;30;21600;123;1177800;71;1368000;71;1270200;16;27000;37;852600;54;93000;213;645000;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;120;1281600;49;997200;34;324600;139;864600;188;383400;118;142800;24;24600
14.08.2020 10:00;33;58800;135;1066200;68;1112400;80;923400;10;2400;43;619200;51;84000;136;442800;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;112;961200;52;610200;43;471000;102;626400;136;269400;147;196800;25;21000
14.08.2020 11:00;29;49200;147;1081800;81;1244400;85;1053600;7;24600;40;481800;46;13200;152;535800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;1200;0;3600000;2;1200;0;3600000;1;600;111;1172400;65;784200;38;322200;113;606000;144;298200;144;187200;23;43800
14.08.2020 12:00;21;21000;168;1093200;79;1292400;85;1096200;15;50400;56;1102200;47;55200;163;600000;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;1200;2;1800;0;3598800;0;0;0;3598800;1;600;134;1050600;61;661800;100;627000;118;697200;145;277800;177;266400;28;26400
14.08.2020 13:00;29;25800;226;1587000;104;1863600;109;1552800;17;41400;44;1109400;39;62400;176;616200;0;0;0;0;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;3;1800;144;1768800;71;1176600;47;493200;124;741600;155;354600;218;280800;41;81600
14.08.2020 14:00;29;4800;203;1407000;101;1591800;102;1260000;17;127800;81;1118400;44;74400;119;492600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;1;600;0;0;0;3600000;3;1800;0;3600000;0;0;130;1526400;76;1101600;45;730200;122;408600;116;184200;201;257400;32;40800
14.08.2020 15:00;33;105000;237;1590600;91;1359000;97;1186200;14;96000;43;1062600;43;63600;131;492600;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;150;1576200;68;1053600;49;746400;107;506400;126;213000;217;308400;39;45600
14.08.2020 16:00;34;5400;203;1522800;100;1569000;106;1255200;21;38400;84;1432200;25;5400;124;321600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;137;1604400;68;956400;65;1216200;100;413400;117;211200;221;336000;34;39600
14.08.2020 17:00;34;37800;168;1174800;77;1320600;89;950400;10;97200;71;1333200;30;7200;117;294600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;115;1203600;52;621600;49;1044000;95;367200;105;201000;193;312000;21;32400
14.08.2020 18:00;26;10200;118;999600;58;1026000;59;694800;12;39000;39;909600;26;8400;87;371400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;3600000;3;2400;0;3600000;0;0;109;936600;59;523800;39;649800;72;384000;81;150000;134;185400;19;21600
14.08.2020 19:00;13;3600;79;685200;45;610800;47;483000;7;13200;33;913200;21;42600;62;237600;0;0;0;0;0;0;0;0;0;0;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;75;585600;29;204600;31;382200;53;228600;63;98400;94;108600;8;8400
14.08.2020 20:00;13;27600;50;399600;32;694800;33;577200;6;3000;14;336000;12;17400;41;192000;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;48;361200;27;354600;16;109200;40;165000;40;64800;50;59400;9;5400
14.08.2020 21:00;5;2400;37;387600;24;423600;27;312000;0;0;9;123000;5;0;34;129600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;47;120000;43;153600;11;27000;31;96000;41;48000;35;31800;15;25200
14.08.2020 22:00;2;0;29;332400;18;329400;15;208800;1;4800;11;137400;5;0;14;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;43;106800;27;70200;15;51600;16;31800;17;22200;27;25800;7;9600
14.08.2020 23:00;0;0;10;98400;13;218400;12;179400;0;0;7;84600;1;600;16;100200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;14;36000;15;19800;8;43800;20;31800;23;22800;16;10200;5;5400
15.08.2020 00:00;1;0;15;288600;17;426000;16;352800;0;0;3;10200;8;1200;12;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;26;55200;26;77400;5;7800;14;29400;16;18000;14;10200;7;9600
15.08.2020 01:00;1;0;5;52200;7;192600;7;172200;0;0;1;600;5;600;7;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;10;54000;13;30000;0;0;7;13800;9;10200;3;1800;1;4200
15.08.2020 02:00;0;0;2;37200;3;55800;3;55800;1;0;2;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;6000;4;13200;2;3600;3;1800;2;600;2;1800;0;0
15.08.2020 03:00;0;0;1;0;4;75000;4;39000;2;19200;1;600;2;0;3;45600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;1800;4;10200;1;3000;3;5400;3;1800;1;600;1;1800
15.08.2020 04:00;1;600;9;149400;7;162000;7;121800;0;0;0;0;3;0;3;57600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;13;69000;14;34200;0;0;4;11400;3;4800;9;8400;5;6600
15.08.2020 05:00;0;0;13;199200;4;56400;5;57000;0;0;4;54600;0;0;28;156600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;18;101400;13;21600;7;36600;31;115800;32;35400;17;16800;3;6000
15.08.2020 06:00;4;0;24;229800;22;538800;21;331800;0;0;3;35400;4;0;22;94200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;28;320400;18;220800;4;42600;22;73200;22;36000;21;26400;5;3000
15.08.2020 07:00;2;600;29;321600;13;178800;12;170400;6;1800;16;188400;6;1200;41;186000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;35;208800;10;78000;15;132600;42;156600;41;65400;30;33000;7;8400
15.08.2020 08:00;6;1800;46;615600;28;550800;30;427200;5;600;12;220200;14;7200;60;225600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;47;288600;38;148200;15;48600;58;239400;63;106800;49;55800;9;10200
15.08.2020 09:00;7;15600;65;543000;41;505800;46;451800;4;1800;15;280800;19;36600;66;480000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;74;405600;30;196200;15;144000;65;321600;66;115800;65;78600;14;19800
