01.06.2020 00:00;Bel_A51/1_M3_653;Vwz_A51/1_M3_653;Bel_A51_M2_652;Vwz_A51_M2_652;Bel_A55_M6_666;Vwz_A55_M6_666;Bel_H51/1_M2_652;Vwz_H51/1_M2_652;Bel_H51_M1_669;Vwz_H51_M1_669;Bel_H55_M5_665;Vwz_H55_M5_665;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V55_M4_664;Vwz_V55_M4_664;Bel_VR_101_einw;Vwz_VR_101_einw;Bel_VR_102_ausw;Vwz_VR_102_ausw
15.10.2020 06:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;3;3020;0;0;0;0;4;3990;11;1130;4;400
15.10.2020 07:00;5;4990;5;5000;4;4000;5;5000;5;4980;4;3990;0;0;5;5040;0;0;2;2030;4;4000;31;3140;14;1420
15.10.2020 08:00;4;4000;4;3990;4;3990;4;3990;4;3990;4;3990;0;0;10;10060;0;0;8;8570;4;4000;58;5960;27;2740
15.10.2020 09:00;4;3990;4;3990;4;3990;4;3990;4;4000;4;3990;0;0;8;8960;0;0;7;8870;4;3990;24;2470;21;2170
15.10.2020 10:00;5;5000;5;5000;5;5000;5;5000;5;5000;5;5000;0;0;7;7950;0;0;14;15610;5;5000;22;2230;11;1130
15.10.2020 11:00;5;4990;5;5000;5;4990;5;5000;5;4980;5;5000;0;0;5;5020;0;0;7;10080;5;5000;28;2860;20;2050
15.10.2020 12:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;3990;0;0;13;13106;0;0;9;9390;4;4000;12;1210;37;3820
15.10.2020 13:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;7;7030;0;0;10;9640;4;3990;28;3250;29;2970
15.10.2020 14:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;3980;0;0;15;15100;0;0;10;10710;4;3990;19;2300;44;4900
15.10.2020 15:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;3990;0;0;20;21140;0;0;16;16270;4;4000;25;2921;45;4640
15.10.2020 16:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;3990;0;0;11;12060;0;0;23;26269;4;3990;37;3740;56;6442
15.10.2020 17:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;26;26150;0;0;17;21180;4;4000;24;2834;65;6710
15.10.2020 18:00;4;3990;4;4000;4;4053;4;4000;4;4000;4;3990;0;0;16;17910;0;0;6;7500;4;4000;18;1850;65;7010
15.10.2020 19:00;4;4052;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;6;6040;0;0;8;8180;4;3990;18;1820;52;5721
15.10.2020 20:00;4;3990;4;3990;5;5000;4;3990;4;4000;5;5000;0;0;3;3020;0;0;0;0;5;5000;14;1410;18;1860
15.10.2020 21:00;2;2000;2;2000;2;1980;2;2000;2;2000;2;2000;0;0;3;3030;0;0;1;1910;2;1990;8;830;17;2130
15.10.2020 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2010;0;0;0;0;2;2000;6;610;14;1430
15.10.2020 23:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;2;200;6;610
16.10.2020 00:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;1;1010;1;1000;1;110;5;510
16.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210;2;210
16.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200
16.10.2020 04:00;1;1000;1;990;0;0;1;990;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2020 05:00;3;3000;3;3000;3;3000;3;3000;3;3000;3;3000;0;0;2;2810;0;0;0;0;3;3000;2;200;2;210
16.10.2020 06:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;4000;0;0;1;1010;0;0;2;2020;4;4000;14;1430;3;310
16.10.2020 07:00;5;4980;5;5000;4;4000;5;5000;5;4990;4;4000;0;0;5;5050;0;0;1;1020;4;4000;28;2870;11;1130
16.10.2020 08:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;4000;0;0;7;7108;0;0;9;9290;4;4000;42;4320;23;2350
16.10.2020 09:00;4;4000;4;3990;4;4000;4;3990;4;3990;4;3980;0;0;9;9980;0;0;7;6240;4;4000;25;2540;16;1640
16.10.2020 10:00;5;4990;5;4990;4;3990;5;4990;5;5000;4;4000;0;0;9;9930;0;0;14;16760;4;3990;27;2760;25;2550
16.10.2020 11:00;4;3990;4;4000;5;4990;4;4000;4;4000;5;5000;0;0;11;11990;0;0;9;9980;5;4990;39;4750;30;3110
16.10.2020 12:00;4;4000;4;3990;4;3990;4;4000;4;4000;4;4000;0;0;6;6067;0;0;17;18660;4;4000;30;3140;46;5040
16.10.2020 13:00;4;3990;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;11;11090;0;0;16;16610;4;3990;30;3474;45;4982
16.10.2020 14:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;16;17024;0;0;8;8160;4;4000;27;2750;40;4070
16.10.2020 15:00;4;4000;4;3980;4;4000;4;3980;4;3990;4;3990;0;0;13;13110;0;0;9;10370;4;4000;25;2570;43;4370
16.10.2020 16:00;4;3970;4;4000;4;4000;4;4000;4;3980;4;4000;0;0;15;15100;0;0;16;17180;4;3990;40;4080;63;6430
16.10.2020 17:00;4;4000;4;3990;4;4000;4;3990;4;4000;5;4990;0;0;12;12980;0;0;14;15561;4;4000;32;3280;61;6230
16.10.2020 18:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;17;17090;0;0;14;16300;4;3990;35;3960;48;5631
16.10.2020 19:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;7;7030;0;0;11;13040;4;3990;18;1820;44;4510
16.10.2020 20:00;4;3990;4;4000;5;5000;4;4000;4;4000;6;5990;0;0;7;8014;0;0;6;6920;5;4990;7;710;30;3470
16.10.2020 21:00;2;2000;2;1980;2;1990;2;1980;2;2000;2;1990;0;0;7;7830;0;0;2;2020;2;2000;2;220;16;1660
16.10.2020 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;1;1010;0;0;1;1010;2;2000;9;920;10;1781
16.10.2020 23:00;2;2000;2;1990;2;1990;2;2000;2;2000;2;2000;0;0;2;2000;0;0;0;0;2;2000;3;320;9;930
17.10.2020 00:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;990;3;310;4;410
17.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0;2;200;11;1541
17.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200;2;200
17.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.10.2020 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;1;100;0;0
17.10.2020 05:00;3;2990;3;3000;3;3000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0;3;3000;0;0;1;110
17.10.2020 06:00;4;4000;4;3990;4;4000;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0;4;3980;1;110;0;0
17.10.2020 07:00;4;3990;4;3980;4;4000;4;3990;4;4000;4;4000;0;0;2;2010;0;0;1;1010;4;3990;2;210;3;300
17.10.2020 08:00;5;5000;5;4990;4;4000;5;4990;5;4990;4;3980;0;0;1;1010;0;0;8;9290;4;4000;11;1130;8;840
17.10.2020 09:00;4;3990;4;3990;4;4000;4;3990;4;4045;4;4000;0;0;6;6104;0;0;5;5060;4;4000;24;2842;18;2212
17.10.2020 10:00;4;4000;4;3980;4;3990;4;3990;4;3990;4;4000;0;0;8;8040;0;0;15;17010;4;4053;32;3250;19;1920
17.10.2020 11:00;4;3990;4;3990;4;4000;4;4000;4;4000;4;3990;0;0;9;9060;0;0;15;16680;4;3990;46;5050;31;3960
17.10.2020 12:00;4;3980;4;3990;4;3990;4;4000;4;3990;4;4000;0;0;13;13980;0;0;4;4040;4;3980;49;5020;42;4670
17.10.2020 13:00;5;4980;5;4980;5;5000;5;4980;5;5000;5;5000;0;0;10;10050;0;0;11;11960;5;5000;25;3325;57;6562
17.10.2020 14:00;4;3980;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;11;11980;0;0;11;11950;4;4000;34;3480;47;5650
17.10.2020 15:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;3990;0;0;12;12040;0;0;9;10370;4;4000;25;2590;31;3150
17.10.2020 16:00;4;3990;4;3990;4;3990;4;3990;4;3990;4;4000;0;0;14;14080;0;0;8;8120;4;4000;27;2840;37;4503
17.10.2020 17:00;4;3990;4;3980;5;5000;4;3980;4;4000;5;5000;0;0;16;16990;0;0;13;15420;5;4990;25;2951;38;4596
17.10.2020 18:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;13;13080;0;0;9;9890;4;4000;13;1320;48;4940
17.10.2020 19:00;4;4000;4;4000;4;4000;4;4000;4;4044;4;4000;0;0;7;7050;0;0;7;7090;4;3990;8;820;33;4170
17.10.2020 20:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;4;4020;0;0;4;4040;2;1990;10;1020;15;2300
17.10.2020 21:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;4;4030;0;0;3;3430;2;2000;5;520;9;920
17.10.2020 22:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;2;2000;0;0;0;0;2;2000;8;820;8;820
17.10.2020 23:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;1;1010;0;0;1;1010;2;2000;5;510;11;1140
18.10.2020 00:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;3;310;4;410
18.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1526
18.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;3;300;4;410
18.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210
18.10.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;320
18.10.2020 05:00;1;1000;1;990;1;1000;1;1000;2;2000;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;1;100
18.10.2020 06:00;3;3000;3;3000;2;2000;3;3000;2;2000;2;1990;0;0;0;0;0;0;0;0;2;2000;1;100;1;100
18.10.2020 07:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;1;1010;0;0;1;1330;2;2000;1;100;0;0
18.10.2020 08:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2810;0;0;1;1010;2;2000;3;330;2;200
18.10.2020 09:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;7;8050;0;0;1;1010;2;2000;10;1030;9;930
18.10.2020 10:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2103;0;0;6;6940;0;0;6;6350;2;2000;6;630;11;1860
18.10.2020 11:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;11;11070;0;0;6;6930;2;1990;13;1320;24;2490
18.10.2020 12:00;3;2990;3;3000;4;4000;3;3000;3;2980;3;2990;0;0;11;11070;0;0;6;6560;3;3000;17;1710;16;1620
18.10.2020 13:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;4;4093;0;0;5;7020;4;4000;18;2573;23;3118
18.10.2020 14:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;13;13980;0;0;10;12910;4;3990;18;2230;29;2980
18.10.2020 15:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;11;11970;0;0;9;9140;4;3990;26;3010;19;1950
18.10.2020 16:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;16;18800;0;0;10;11890;4;4000;17;2100;36;4051
18.10.2020 17:00;4;3980;4;3980;4;4000;4;3980;4;3990;4;4000;0;0;12;12980;0;0;10;10200;4;4000;18;1860;30;3471
18.10.2020 18:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;7;8050;0;0;9;11680;4;4000;14;1420;16;1640
18.10.2020 19:00;2;2000;2;2000;3;2980;2;2000;2;2000;2;2000;0;0;0;0;0;0;3;3920;2;1990;4;400;16;2041
18.10.2020 20:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;4;4020;0;0;1;1060;2;1980;2;210;16;1670
18.10.2020 21:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;2;2020;0;0;1;1020;2;2000;4;410;6;610
18.10.2020 22:00;2;2000;2;1980;2;2000;2;1980;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;2;210;0;0
18.10.2020 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;1990;4;420;4;410
19.10.2020 00:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;4;410
19.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200;0;0
19.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
19.10.2020 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;2;2020;0;0;0;0;1;100
19.10.2020 05:00;3;2990;3;2990;3;3000;3;2990;3;3000;3;3000;0;0;0;0;0;0;0;0;3;2990;5;510;1;100
19.10.2020 06:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;3;3010;0;0;2;2020;4;4000;15;1550;4;400
19.10.2020 07:00;7;6980;7;6980;5;4990;7;6990;7;6990;6;6000;0;0;14;14110;0;0;15;16760;6;5990;67;7359;47;5561
19.10.2020 08:00;8;7980;8;7990;9;9000;8;7990;8;7990;8;8000;0;0;11;11030;0;0;10;11480;8;8000;81;8270;38;3920
19.10.2020 09:00;3;2990;4;3990;4;4000;4;3990;4;3980;4;4031;0;0;8;8991;0;0;12;13060;4;3990;33;3350;39;4000
19.10.2020 10:00;4;3990;3;3000;4;3990;3;3000;3;3000;4;4000;0;0;9;9060;0;0;10;11530;4;3980;34;4202;26;2670
19.10.2020 11:00;4;4000;5;4990;4;3990;5;4990;5;5000;5;4990;0;0;15;15070;0;0;14;15780;4;4000;38;3920;32;3250
19.10.2020 12:00;6;6000;5;5000;5;4990;5;5000;5;4990;5;4990;0;0;18;19090;0;0;11;11120;5;4990;33;3350;49;5020
19.10.2020 13:00;8;7970;8;8000;8;8000;8;8000;8;7990;8;8000;0;0;16;17010;0;0;8;8145;8;7970;48;4890;40;4070
19.10.2020 14:00;5;5000;5;4980;6;5990;5;4990;5;5000;6;6000;0;0;14;14050;0;0;15;18840;6;6000;31;3160;37;3790
19.10.2020 15:00;4;3990;4;3990;4;3990;4;4000;4;4000;4;3990;0;0;28;28190;0;0;17;18680;4;4000;38;3880;75;8070
19.10.2020 16:00;4;3990;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;18;19130;0;0;19;20780;4;3990;50;5150;70;7912
19.10.2020 17:00;4;3990;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;19;20840;0;0;12;18140;4;4000;47;4810;74;7560
19.10.2020 18:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;12;12080;0;0;9;14080;4;4000;22;2210;84;8630
19.10.2020 19:00;5;5000;5;5000;4;4000;5;5000;5;5000;4;3990;0;0;6;6030;0;0;5;5050;4;3990;16;1630;50;5130
19.10.2020 20:00;3;2990;3;3000;4;3990;3;3000;3;2990;3;2990;0;0;3;3010;0;0;2;2084;3;3000;16;1630;23;2740
19.10.2020 21:00;2;2000;2;2000;3;3000;2;2000;2;2000;3;2980;0;0;3;3020;0;0;1;1010;3;3000;3;300;19;1950
19.10.2020 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2020;0;0;0;0;2;2000;6;610;10;1020
19.10.2020 23:00;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;2;2010;0;0;0;0;2;2000;2;210;11;1110
20.10.2020 00:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;1;1010;1;990;0;0;2;200
20.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2020 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
20.10.2020 05:00;3;2990;3;3000;3;3000;3;3000;3;2980;3;2990;0;0;0;0;0;0;0;0;3;3000;4;400;1;100
20.10.2020 06:00;4;4000;4;3990;4;4000;4;3990;4;3990;4;3990;0;0;2;2020;0;0;3;3770;4;4000;17;1730;5;510
20.10.2020 07:00;6;5990;6;6000;5;4990;6;6000;7;6980;5;5000;0;0;20;20100;0;0;15;16040;5;5000;85;9110;48;6022
20.10.2020 08:00;9;9000;9;9000;8;8000;9;9000;8;8000;8;8000;0;0;18;18110;0;0;15;18280;9;9000;80;8504;50;5860
20.10.2020 09:00;4;3980;4;4000;6;6000;4;4000;4;4047;6;6000;0;0;11;12000;0;0;8;8160;5;4990;63;6880;37;3760
20.10.2020 10:00;4;3990;4;4000;4;4056;4;4000;4;4000;4;3990;0;0;8;8840;0;0;13;14280;4;3990;38;3870;38;3870
20.10.2020 11:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;3990;0;0;11;12012;0;0;12;15250;4;3990;41;4190;56;5780
20.10.2020 12:00;6;6000;6;5990;5;5000;6;5990;6;6000;5;4990;0;0;19;20110;0;0;16;17320;5;4990;33;3390;52;5280
20.10.2020 13:00;8;7970;8;7990;9;9000;8;7990;8;7980;8;7990;0;0;12;13090;0;0;12;13750;8;8000;55;6340;67;7970
20.10.2020 14:00;5;4990;5;4990;6;5970;5;4990;5;4990;6;6000;0;0;12;13070;0;0;18;19430;6;6000;50;5120;55;5974
20.10.2020 15:00;4;4000;4;4000;3;2990;4;4000;4;4000;3;3000;0;0;20;20110;0;0;18;21230;3;2990;45;4951;67;7170
20.10.2020 16:00;4;4000;4;3990;5;5000;4;3990;4;4000;5;4990;0;0;22;23030;0;0;14;16930;5;5000;45;5030;79;8461
20.10.2020 17:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;20;20110;0;0;12;17050;4;4000;49;5410;116;12730
20.10.2020 18:00;4;4000;4;4000;4;3990;4;4000;4;3980;4;4000;0;0;15;15080;0;0;15;21300;4;4039;38;4690;79;8130
20.10.2020 19:00;4;3980;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;12;12080;0;0;8;11700;4;3990;23;2740;49;5518
20.10.2020 20:00;4;4000;4;3970;3;3000;4;3980;4;4000;4;4000;0;0;4;4020;0;0;1;1940;3;3000;19;2720;29;3340
20.10.2020 21:00;2;2000;2;2000;3;3000;2;2000;2;2000;3;3000;0;0;1;1010;0;0;2;2020;3;3000;4;420;18;2230
20.10.2020 22:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;3;3010;0;0;0;0;2;2000;2;560;10;1030
20.10.2020 23:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1010;2;2000;3;320;12;1250
21.10.2020 00:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;1;1000;0;0;0;0;1;1000;3;320;1;100
21.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0;0;0;2;200
21.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
21.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.10.2020 04:00;1;990;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
21.10.2020 05:00;3;3000;3;2990;3;3000;3;2990;3;3000;3;2990;0;0;0;0;0;0;0;0;3;3000;6;620;0;0
21.10.2020 06:00;4;4000;4;3980;4;4000;4;3990;4;3990;4;4000;0;0;1;1000;0;0;5;5860;4;3990;16;1630;5;510
21.10.2020 07:00;5;5000;5;4990;5;4990;5;4990;5;4990;5;5000;1;270;14;14080;0;0;18;22650;5;4990;70;7520;66;7961
21.10.2020 08:00;7;6990;7;6980;7;6980;7;6980;8;8000;7;6980;0;0;11;11090;0;0;16;16460;7;6990;77;7850;38;3880
21.10.2020 09:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;10;10960;0;0;10;11010;4;4000;51;5190;48;4880
21.10.2020 10:00;5;5000;5;5000;4;4000;5;5000;4;3980;4;3980;0;0;6;6020;0;0;12;12390;4;4000;30;3493;30;3090
21.10.2020 11:00;5;4980;5;5000;5;5000;5;5000;5;4980;5;5000;0;0;11;11870;0;0;8;9570;5;4990;39;4064;55;6020
21.10.2020 12:00;5;4980;5;5000;5;5000;5;5000;5;5000;5;4990;0;0;18;20720;0;0;15;15870;5;5000;28;2900;36;4091
21.10.2020 13:00;8;8000;8;8000;8;7990;8;8000;8;7990;8;8000;0;0;13;13970;0;0;16;19720;8;7990;44;4490;67;7210
21.10.2020 14:00;5;5000;5;5000;6;6000;5;5000;5;5000;6;6000;0;0;12;12850;0;0;13;19399;6;5990;54;5940;52;5330
21.10.2020 15:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;18;19070;0;0;17;20180;4;4000;36;3680;66;6800
21.10.2020 16:00;4;3990;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;29;29200;0;0;19;26410;4;3990;42;5051;80;8911
21.10.2020 17:00;4;4000;4;3990;4;4000;4;4000;4;4000;5;5000;0;0;21;21130;0;0;16;17639;4;4000;53;5430;94;9620
21.10.2020 18:00;3;2980;4;4000;4;4000;4;4000;4;4000;4;3980;0;0;20;20060;0;0;15;15780;4;4000;37;3810;90;9641
21.10.2020 19:00;6;5980;5;5000;4;4000;5;5000;5;5000;4;3990;0;0;8;8060;0;0;9;10350;4;4000;20;2050;43;4781
21.10.2020 20:00;3;3000;3;3000;3;3000;3;3000;3;3000;3;3000;0;0;3;3820;0;0;3;3200;3;3000;11;1120;32;3300
21.10.2020 21:00;2;2000;2;2000;3;3000;2;2000;2;2000;3;3000;0;0;1;1010;0;0;2;2330;3;3000;3;330;22;2300
21.10.2020 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1020;2;2000;6;620;24;3265
21.10.2020 23:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;1;1010;0;0;1;1430;2;2000;2;200;13;1721
22.10.2020 00:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;990;1;100;2;200
22.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0;0;0;0;0
22.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;153;0;0
22.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1590;0;0;2;200;0;0
22.10.2020 04:00;1;990;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200
22.10.2020 05:00;3;3000;3;3000;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;6;630;0;0
22.10.2020 06:00;4;3980;4;4000;4;3990;4;4000;4;3990;4;3990;0;0;1;1010;0;0;3;3040;4;3990;8;820;8;820
22.10.2020 07:00;7;7000;7;6990;6;5990;7;6990;7;7000;6;6000;0;0;14;14120;0;0;17;20790;6;6000;78;8370;56;6500
22.10.2020 08:00;7;7000;7;6970;7;6990;7;6970;8;7980;8;7990;0;0;14;15130;0;0;18;19250;8;8000;82;8760;45;4610
22.10.2020 09:00;6;5990;6;6000;6;5980;6;5990;5;4990;5;4980;0;0;4;4910;0;0;9;12060;5;4990;41;4200;33;3760
22.10.2020 10:00;3;3000;3;2990;4;4000;3;3000;3;3000;4;3990;0;0;14;14050;0;0;13;15960;4;4000;44;4530;31;3170
22.10.2020 11:00;4;4000;4;4000;4;3990;4;4000;5;5000;4;4000;0;0;13;13060;0;0;12;12280;4;4000;43;4400;29;2980
22.10.2020 12:00;6;6000;6;6000;5;5000;6;6000;5;5000;5;5000;0;0;15;15120;0;0;17;23610;5;4990;39;3990;44;4460
22.10.2020 13:00;9;8960;9;8970;9;8990;9;8980;9;9000;9;9000;0;0;16;17140;0;0;13;16480;9;8990;46;5100;70;7550
22.10.2020 14:00;5;5000;5;5000;5;5000;5;5000;5;5000;5;5000;0;0;12;12060;0;0;12;15210;5;5000;39;4000;51;5220
22.10.2020 15:00;3;2980;3;3000;5;4990;3;3000;4;4000;5;4990;0;0;17;18080;0;0;23;27000;5;5000;46;5100;83;8460
22.10.2020 16:00;5;4990;5;4990;4;4000;5;4990;4;4000;3;3000;0;0;21;22930;0;0;19;21140;4;3980;55;6410;79;8831
22.10.2020 17:00;4;4000;4;3980;4;3990;4;3980;4;4000;4;4000;0;0;22;22120;0;0;14;17000;4;4000;56;5690;96;10182
22.10.2020 18:00;4;4000;4;4000;4;3970;4;4000;4;4000;4;3990;0;0;19;19920;0;0;13;14390;4;4000;49;5341;83;8580
22.10.2020 19:00;4;3990;4;3990;4;3990;4;4000;4;3990;4;4000;0;0;5;5020;0;0;8;8680;4;4000;20;2040;58;5920
22.10.2020 20:00;4;3990;4;3990;3;2990;4;3990;4;3990;3;3000;0;0;5;5020;0;0;2;2280;3;3000;14;1430;37;3760
22.10.2020 21:00;2;1990;2;2000;3;2990;2;2000;2;1990;3;2990;0;0;2;2010;0;0;1;1020;3;3000;16;2013;33;4102
22.10.2020 22:00;2;1990;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;2;2010;0;0;1;1340;2;1990;6;610;10;1030
22.10.2020 23:00;2;1990;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;1;1010;0;0;0;0;2;1990;1;110;14;1450
23.10.2020 00:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;1;110;3;310
23.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210
23.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
23.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
23.10.2020 04:00;1;990;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210
