01.06.2020 00:00;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_TFW;Vwz_TFW
13.02.2022 10:00;0;0;0;0;0;0;0;0
13.02.2022 11:00;0;0;0;0;4;600;2;1200
13.02.2022 12:00;2;600;1;0;0;0;4;3000
13.02.2022 13:00;1;600;7;3000;0;0;0;0
13.02.2022 14:00;2;600;6;2400;0;0;0;0
13.02.2022 15:00;1;0;0;0;12;3000;3;4800
13.02.2022 16:00;7;3000;3;600;1;0;0;0
13.02.2022 17:00;0;0;5;600;1;600;1;600
13.02.2022 18:00;0;0;2;2400;4;1200;1;1200
13.02.2022 19:00;0;0;0;0;0;0;0;0
13.02.2022 20:00;0;0;0;0;0;0;0;0
13.02.2022 21:00;0;0;0;0;0;0;0;0
13.02.2022 22:00;0;0;0;0;0;0;0;0
13.02.2022 23:00;0;0;0;0;0;0;0;0
14.02.2022 00:00;0;0;0;0;0;0;0;0
14.02.2022 01:00;0;0;0;0;0;0;0;0
14.02.2022 02:00;0;0;0;0;0;0;0;0
14.02.2022 03:00;0;0;0;0;0;0;0;0
14.02.2022 04:00;0;0;0;0;0;0;0;0
14.02.2022 05:00;0;0;0;0;0;0;0;0
14.02.2022 06:00;0;0;0;0;1;1200;1;0
14.02.2022 07:00;0;0;0;0;30;5400;4;1800
14.02.2022 08:00;0;0;0;0;4;1200;0;0
14.02.2022 09:00;0;0;2;1200;2;0;0;0
14.02.2022 10:00;1;0;0;0;3;600;1;600
14.02.2022 11:00;12;3600;4;2400;5;0;0;0
14.02.2022 12:00;6;600;5;2400;1;0;1;600
14.02.2022 13:00;3;4200;3;2400;4;2400;4;3600
14.02.2022 14:00;27;6600;10;13200;16;5400;2;1800
14.02.2022 15:00;19;6600;3;1800;12;1800;6;7200
14.02.2022 16:00;18;4800;5;8400;9;1800;7;3600
14.02.2022 17:00;22;4200;4;6600;48;11400;1;0
14.02.2022 18:00;2;0;2;600;2;1800;1;2400
14.02.2022 19:00;0;0;0;0;0;0;0;0
14.02.2022 20:00;0;0;0;0;0;0;0;0
14.02.2022 21:00;0;0;0;0;0;0;0;0
14.02.2022 22:00;0;0;0;0;0;0;0;0
14.02.2022 23:00;0;0;0;0;0;0;0;0
15.02.2022 00:00;0;0;0;0;0;0;0;0
15.02.2022 01:00;0;0;0;0;0;0;0;0
15.02.2022 02:00;0;0;0;0;0;0;0;0
15.02.2022 03:00;0;0;0;0;0;0;0;0
15.02.2022 04:00;0;0;0;0;0;0;0;0
15.02.2022 05:00;0;0;0;0;0;0;0;0
15.02.2022 06:00;0;0;0;0;1;0;0;0
15.02.2022 07:00;6;1200;2;0;45;9600;16;12000
15.02.2022 08:00;0;0;0;0;7;1800;0;0
15.02.2022 09:00;1;0;0;0;2;0;1;1200
15.02.2022 10:00;0;0;0;0;0;0;2;600
15.02.2022 11:00;3;0;2;1200;0;0;3;3600
15.02.2022 12:00;21;6000;3;3600;3;600;4;4800
15.02.2022 13:00;7;1200;2;600;0;0;0;0
15.02.2022 14:00;30;9000;17;15600;4;2400;1;1200
15.02.2022 15:00;3;0;2;600;5;0;2;3000
15.02.2022 16:00;8;3000;6;9600;3;600;2;1200
15.02.2022 17:00;2;0;2;2400;12;2400;4;3000
15.02.2022 18:00;0;0;4;2400;1;0;1;0
15.02.2022 19:00;0;0;0;0;3;600;2;2400
15.02.2022 20:00;0;0;0;0;0;0;0;0
15.02.2022 21:00;0;0;0;0;0;0;0;0
15.02.2022 22:00;0;0;0;0;0;0;0;0
15.02.2022 23:00;0;0;0;0;0;0;0;0
16.02.2022 00:00;0;0;0;0;0;0;0;0
16.02.2022 01:00;0;0;0;0;0;0;0;0
16.02.2022 02:00;0;0;0;0;0;0;0;0
16.02.2022 03:00;0;0;0;0;0;0;0;0
16.02.2022 04:00;0;0;0;0;0;0;0;0
16.02.2022 05:00;0;0;0;0;0;0;0;0
16.02.2022 06:00;0;0;0;0;1;0;0;0
16.02.2022 07:00;0;0;1;600;49;7800;2;0
16.02.2022 08:00;0;0;0;0;4;1200;0;0
16.02.2022 09:00;0;0;0;0;0;0;0;0
16.02.2022 10:00;0;0;0;0;1;0;0;0
16.02.2022 11:00;4;0;1;600;2;0;1;0
16.02.2022 12:00;2;1200;1;600;2;600;0;0
16.02.2022 13:00;34;6600;4;1800;1;1200;1;1800
16.02.2022 14:00;17;3600;16;12000;1;0;0;0
16.02.2022 15:00;8;1200;9;3600;2;600;0;0
16.02.2022 16:00;1;0;1;1800;3;0;1;600
16.02.2022 17:00;0;0;0;0;0;0;4;2400
16.02.2022 18:00;0;0;0;0;0;0;0;0
16.02.2022 19:00;3;600;0;0;1;0;0;0
16.02.2022 20:00;0;0;0;0;0;0;0;0
16.02.2022 21:00;0;0;0;0;1;0;0;0
16.02.2022 22:00;0;0;0;0;0;0;0;0
16.02.2022 23:00;0;0;0;0;0;0;0;0
17.02.2022 00:00;0;0;0;0;0;0;0;0
17.02.2022 01:00;0;0;0;0;0;0;0;0
17.02.2022 02:00;0;0;0;0;0;0;0;0
17.02.2022 03:00;0;0;0;0;0;0;0;0
17.02.2022 04:00;0;0;0;0;0;0;0;0
17.02.2022 05:00;0;0;0;0;0;0;0;0
17.02.2022 06:00;0;0;0;0;0;0;0;0
17.02.2022 07:00;3;600;2;1800;43;9000;3;7200
17.02.2022 08:00;0;0;1;3000;6;2400;0;0
17.02.2022 09:00;1;0;0;0;1;2400;0;0
17.02.2022 10:00;0;0;4;2400;0;0;4;4200
17.02.2022 11:00;1;0;1;600;2;0;2;600
17.02.2022 12:00;1;0;5;1200;0;0;0;0
17.02.2022 13:00;0;0;0;0;0;0;0;0
17.02.2022 14:00;37;6000;5;2400;7;3000;3;3600
17.02.2022 15:00;29;9600;2;600;1;0;1;0
17.02.2022 16:00;5;600;7;4800;6;1200;7;1200
17.02.2022 17:00;3;600;3;1200;3;0;0;0
17.02.2022 18:00;1;0;3;1800;2;600;0;0
17.02.2022 19:00;0;0;0;0;0;0;0;0
17.02.2022 20:00;5;1200;0;0;0;0;0;0
17.02.2022 21:00;0;0;0;0;0;0;0;0
17.02.2022 22:00;0;0;0;0;0;0;0;0
17.02.2022 23:00;0;0;0;0;0;0;0;0
18.02.2022 00:00;0;0;0;0;0;0;0;0
18.02.2022 01:00;0;0;0;0;0;0;0;0
18.02.2022 02:00;0;0;0;0;0;0;0;0
18.02.2022 03:00;0;0;0;0;0;0;0;0
18.02.2022 04:00;0;0;0;0;0;0;0;0
18.02.2022 05:00;0;0;0;0;0;0;0;0
18.02.2022 06:00;0;0;0;0;0;0;0;0
18.02.2022 07:00;0;0;0;0;70;15600;3;1800
18.02.2022 08:00;0;0;0;0;2;600;0;0
18.02.2022 09:00;1;0;3;1200;3;0;2;0
18.02.2022 10:00;2;0;1;0;9;600;0;0
18.02.2022 11:00;5;1200;6;3000;4;600;0;0
18.02.2022 12:00;3;600;7;2400;0;0;1;600
18.02.2022 13:00;0;0;0;0;2;0;4;1800
18.02.2022 14:00;45;7800;9;3600;0;0;1;1800
18.02.2022 15:00;9;1200;1;0;6;1200;5;600
18.02.2022 16:00;4;600;5;9000;11;1800;1;600
18.02.2022 17:00;14;2400;11;11400;0;0;1;0
18.02.2022 18:00;0;0;0;0;0;0;1;600
18.02.2022 19:00;0;0;0;0;1;0;0;0
18.02.2022 20:00;0;0;0;0;2;0;2;1800
18.02.2022 21:00;0;0;0;0;0;0;0;0
18.02.2022 22:00;0;0;0;0;0;0;0;0
18.02.2022 23:00;0;0;0;0;0;0;0;0
19.02.2022 00:00;0;0;0;0;0;0;0;0
19.02.2022 01:00;0;0;0;0;0;0;0;0
19.02.2022 02:00;0;0;0;0;0;0;0;0
19.02.2022 03:00;0;0;0;0;0;0;0;0
19.02.2022 04:00;0;0;0;0;0;0;0;0
19.02.2022 05:00;0;0;0;0;0;0;0;0
19.02.2022 06:00;0;0;0;0;0;0;0;0
19.02.2022 07:00;0;0;0;0;0;0;0;0
19.02.2022 08:00;0;0;0;0;0;0;4;2400
19.02.2022 09:00;0;0;0;0;1;0;0;0
19.02.2022 10:00;0;0;7;3000;8;1800;5;1800
19.02.2022 11:00;27;6600;7;7200;7;1200;5;2400
19.02.2022 12:00;1;0;2;600;5;1200;1;1200
19.02.2022 13:00;4;4200;3;8400;1;0;3;1800
19.02.2022 14:00;0;0;0;0;0;0;0;0
19.02.2022 15:00;0;0;1;600;1;0;3;600
19.02.2022 16:00;0;0;0;0;0;0;0;0
19.02.2022 17:00;0;0;2;1800;2;0;1;0
19.02.2022 18:00;1;0;1;600;0;0;1;0
19.02.2022 19:00;0;0;1;0;0;0;0;0
19.02.2022 20:00;0;0;0;0;0;0;0;0
19.02.2022 21:00;0;0;0;0;0;0;0;0
19.02.2022 22:00;0;0;0;0;0;0;0;0
19.02.2022 23:00;0;0;0;0;0;0;0;0
20.02.2022 00:00;0;0;0;0;0;0;0;0
20.02.2022 01:00;0;0;0;0;0;0;0;0
20.02.2022 02:00;0;0;0;0;0;0;0;0
20.02.2022 03:00;0;0;0;0;0;0;0;0
20.02.2022 04:00;0;0;0;0;0;0;0;0
20.02.2022 05:00;0;0;0;0;0;0;0;0
20.02.2022 06:00;0;0;0;0;0;0;0;0
20.02.2022 07:00;0;0;0;0;0;0;0;0
20.02.2022 08:00;0;0;0;0;3;2400;0;0
20.02.2022 09:00;0;0;0;0;0;0;3;1200
20.02.2022 10:00;0;0;0;0;0;0;0;0
20.02.2022 11:00;8;1800;0;0;0;0;0;0
20.02.2022 12:00;8;1800;2;1200;0;0;0;0
20.02.2022 13:00;0;0;0;0;0;0;0;0
20.02.2022 14:00;0;0;0;0;0;0;0;0
20.02.2022 15:00;0;0;1;600;0;0;0;0
20.02.2022 16:00;0;0;0;0;0;0;0;0
20.02.2022 17:00;1;0;2;2400;0;0;0;0
20.02.2022 18:00;0;0;0;0;0;0;0;0
20.02.2022 19:00;0;0;0;0;0;0;0;0
20.02.2022 20:00;0;0;0;0;0;0;0;0
20.02.2022 21:00;0;0;0;0;0;0;0;0
20.02.2022 22:00;0;0;0;0;0;0;0;0
20.02.2022 23:00;0;0;0;0;0;0;0;0
21.02.2022 00:00;0;0;0;0;0;0;0;0
21.02.2022 01:00;0;0;0;0;0;0;0;0
21.02.2022 02:00;0;0;0;0;0;0;0;0
21.02.2022 03:00;0;0;0;0;0;0;0;0
21.02.2022 04:00;0;0;0;0;0;0;0;0
21.02.2022 05:00;0;0;0;0;0;0;0;0
21.02.2022 06:00;0;0;0;0;1;600;0;0
21.02.2022 07:00;0;0;0;0;87;27000;3;600
21.02.2022 08:00;0;0;0;0;0;0;0;0
21.02.2022 09:00;0;0;0;0;1;0;1;600
21.02.2022 10:00;0;0;1;600;0;0;3;1800
21.02.2022 11:00;8;3000;7;4200;5;0;0;0
21.02.2022 12:00;3;600;5;1800;2;0;3;0
21.02.2022 13:00;0;0;0;0;1;1800;1;600
21.02.2022 14:00;30;6000;7;3600;0;0;2;1800
21.02.2022 15:00;3;1800;0;0;8;1800;3;600
21.02.2022 16:00;6;600;2;1800;2;0;4;600
21.02.2022 17:00;5;0;3;2400;0;0;1;600
21.02.2022 18:00;0;0;5;3600;2;0;4;2400
21.02.2022 19:00;0;0;5;7800;0;0;0;0
21.02.2022 20:00;0;0;0;0;0;0;0;0
21.02.2022 21:00;0;0;0;0;0;0;0;0
21.02.2022 22:00;0;0;0;0;0;0;0;0
21.02.2022 23:00;0;0;0;0;1;0;0;0
22.02.2022 00:00;0;0;0;0;0;0;0;0
22.02.2022 01:00;0;0;0;0;0;0;0;0
22.02.2022 02:00;0;0;0;0;0;0;0;0
22.02.2022 03:00;0;0;0;0;0;0;0;0
22.02.2022 04:00;0;0;0;0;0;0;0;0
22.02.2022 05:00;0;0;0;0;0;0;0;0
22.02.2022 06:00;0;0;0;0;1;0;0;0
22.02.2022 07:00;4;0;0;0;10;1200;1;6000
22.02.2022 08:00;2;0;0;0;4;600;0;0
22.02.2022 09:00;3;600;0;0;0;0;0;0
22.02.2022 10:00;0;0;1;0;0;0;1;600
22.02.2022 11:00;2;0;3;0;1;0;2;600
22.02.2022 12:00;3;600;11;3000;4;0;5;1800
22.02.2022 13:00;9;2400;8;6600;4;4200;4;6000
22.02.2022 14:00;21;10200;4;2400;2;0;0;0
22.02.2022 15:00;5;1800;7;3600;22;6000;2;600
22.02.2022 16:00;7;1200;2;7200;8;1800;2;1200
22.02.2022 17:00;5;600;5;0;17;4200;4;1800
22.02.2022 18:00;21;4800;4;4800;9;1800;2;2400
22.02.2022 19:00;19;5400;3;4200;1;0;0;0
22.02.2022 20:00;1;0;0;0;0;0;0;0
22.02.2022 21:00;0;0;0;0;0;0;0;0
22.02.2022 22:00;0;0;0;0;0;0;0;0
22.02.2022 23:00;0;0;0;0;0;0;0;0
23.02.2022 00:00;0;0;0;0;0;0;0;0
23.02.2022 01:00;0;0;0;0;0;0;0;0
23.02.2022 02:00;0;0;0;0;0;0;0;0
23.02.2022 03:00;0;0;0;0;0;0;0;0
23.02.2022 04:00;0;0;0;0;0;0;0;0
23.02.2022 05:00;0;0;0;0;0;0;0;0
23.02.2022 06:00;0;0;0;0;1;600;0;0
23.02.2022 07:00;0;0;0;0;17;3000;17;12000
23.02.2022 08:00;0;0;4;600;2;1200;0;0
23.02.2022 09:00;3;1200;4;600;5;2400;2;600
23.02.2022 10:00;0;0;1;1800;1;0;1;0
23.02.2022 11:00;4;1200;2;600;0;0;2;6600
23.02.2022 12:00;5;1200;4;7200;1;0;0;0
23.02.2022 13:00;3;0;2;1200;1;0;2;0
23.02.2022 14:00;12;3600;5;4800;2;0;1;0
23.02.2022 15:00;33;7800;6;10800;28;4200;6;5400
23.02.2022 16:00;16;2400;0;0;10;3000;5;6600
23.02.2022 17:00;3;600;4;3000;7;3000;3;1800
23.02.2022 18:00;12;3000;2;2400;2;600;1;0
23.02.2022 19:00;1;1200;0;0;0;0;1;0
23.02.2022 20:00;0;0;3;1800;0;0;0;0
23.02.2022 21:00;0;0;0;0;0;0;0;0
23.02.2022 22:00;0;0;0;0;0;0;0;0
23.02.2022 23:00;0;0;0;0;0;0;0;0
24.02.2022 00:00;0;0;0;0;0;0;0;0
24.02.2022 01:00;0;0;0;0;3;600;1;1200
24.02.2022 02:00;0;0;0;0;0;0;0;0
24.02.2022 03:00;0;0;0;0;0;0;0;0
24.02.2022 04:00;0;0;0;0;0;0;0;0
24.02.2022 05:00;0;0;0;0;0;0;0;0
24.02.2022 06:00;0;0;0;0;1;0;0;0
24.02.2022 07:00;3;600;0;0;13;3000;13;18600
24.02.2022 08:00;1;0;0;0;0;0;0;0
24.02.2022 09:00;2;600;0;0;0;0;1;0
24.02.2022 10:00;3;1800;0;0;0;0;0;0
24.02.2022 11:00;8;1800;8;9000;7;2400;4;600
24.02.2022 12:00;0;0;7;1800;0;0;3;1800
24.02.2022 13:00;2;600;4;3000;0;0;0;0
24.02.2022 14:00;34;8400;0;0;0;0;4;3000
24.02.2022 15:00;5;3000;6;3000;8;2400;13;6000
24.02.2022 16:00;5;1200;9;11400;12;1200;9;600
24.02.2022 17:00;13;2400;4;1800;6;3000;12;10200
24.02.2022 18:00;4;1200;10;10800;25;3600;4;1200
24.02.2022 19:00;8;1200;0;0;0;0;0;0
24.02.2022 20:00;0;0;0;0;0;0;0;0
24.02.2022 21:00;0;0;0;0;0;0;0;0
24.02.2022 22:00;0;0;0;0;0;0;0;0
24.02.2022 23:00;0;0;0;0;0;0;0;0
25.02.2022 00:00;0;0;0;0;0;0;0;0
25.02.2022 01:00;0;0;0;0;0;0;0;0
25.02.2022 02:00;0;0;0;0;0;0;0;0
25.02.2022 03:00;0;0;0;0;0;0;0;0
25.02.2022 04:00;0;0;0;0;0;0;0;0
25.02.2022 05:00;0;0;0;0;0;0;0;0
25.02.2022 06:00;0;0;0;0;1;0;1;600
25.02.2022 07:00;1;0;0;0;38;7800;9;4800
25.02.2022 08:00;13;3000;1;6600;0;0;0;0
25.02.2022 09:00;0;0;0;0;0;0;1;0
25.02.2022 10:00;2;1200;1;600;3;0;0;0
25.02.2022 11:00;6;1200;7;5400;19;7800;2;1200
25.02.2022 12:00;1;0;6;2400;1;0;1;0
25.02.2022 13:00;0;0;0;0;2;1200;2;1800
25.02.2022 14:00;3;0;5;5400;1;0;0;0
25.02.2022 15:00;1;0;4;3000;12;1800;6;3600
25.02.2022 16:00;4;1200;4;1200;10;3000;9;3000
25.02.2022 17:00;20;3600;5;11400;21;3600;6;10200
25.02.2022 18:00;2;0;4;4800;6;600;1;1800
25.02.2022 19:00;2;0;0;0;3;600;1;0
25.02.2022 20:00;3;600;0;0;3;600;1;1200
25.02.2022 21:00;0;0;0;0;0;0;0;0
25.02.2022 22:00;0;0;0;0;0;0;0;0
25.02.2022 23:00;0;0;0;0;0;0;0;0
26.02.2022 00:00;0;0;0;0;0;0;0;0
26.02.2022 01:00;0;0;0;0;0;0;0;0
26.02.2022 02:00;0;0;0;0;0;0;0;0
26.02.2022 03:00;0;0;0;0;0;0;0;0
26.02.2022 04:00;0;0;0;0;0;0;0;0
26.02.2022 05:00;0;0;0;0;0;0;0;0
26.02.2022 06:00;0;0;0;0;0;0;0;0
26.02.2022 07:00;0;0;0;0;0;0;0;0
26.02.2022 08:00;0;0;0;0;2;0;2;1200
26.02.2022 09:00;0;0;0;0;1;0;3;1200
26.02.2022 10:00;3;0;9;3000;2;0;3;3600
26.02.2022 11:00;2;0;9;6600;8;1800;9;6000
26.02.2022 12:00;5;2400;11;16800;3;600;2;3000
26.02.2022 13:00;0;0;1;600;0;0;1;0
26.02.2022 14:00;0;0;1;1800;0;0;0;0
26.02.2022 15:00;6;600;6;3000;3;600;4;3000
26.02.2022 16:00;7;1800;3;5400;0;0;5;600
26.02.2022 17:00;0;0;1;0;5;600;3;600
26.02.2022 18:00;1;600;2;600;0;0;0;0
26.02.2022 19:00;0;0;0;0;0;0;0;0
26.02.2022 20:00;0;0;0;0;0;0;0;0
26.02.2022 21:00;0;0;0;0;0;0;0;0
26.02.2022 22:00;0;0;0;0;0;0;0;0
26.02.2022 23:00;0;0;0;0;1;0;0;0
27.02.2022 00:00;0;0;0;0;0;0;0;0
27.02.2022 01:00;0;0;0;0;0;0;0;0
27.02.2022 02:00;0;0;0;0;0;0;0;0
27.02.2022 03:00;0;0;0;0;0;0;0;0
27.02.2022 04:00;0;0;0;0;0;0;0;0
27.02.2022 05:00;0;0;0;0;0;0;0;0
27.02.2022 06:00;0;0;0;0;0;0;0;0
27.02.2022 07:00;0;0;0;0;0;0;0;0
27.02.2022 08:00;0;0;0;0;0;0;0;0
27.02.2022 09:00;0;0;1;600;0;0;0;0
27.02.2022 10:00;0;0;0;0;0;0;1;600
27.02.2022 11:00;0;0;0;0;1;0;0;0
27.02.2022 12:00;1;0;0;0;0;0;0;0
27.02.2022 13:00;6;1200;0;0;2;0;1;600
27.02.2022 14:00;0;0;0;0;0;0;0;0
27.02.2022 15:00;2;0;2;0;2;0;2;0
27.02.2022 16:00;1;0;3;3000;1;1200;1;0
27.02.2022 17:00;1;0;4;600;0;0;0;0
27.02.2022 18:00;0;0;0;0;0;0;0;0
27.02.2022 19:00;0;0;0;0;0;0;0;0
27.02.2022 20:00;0;0;0;0;0;0;0;0
27.02.2022 21:00;0;0;0;0;0;0;0;0
27.02.2022 22:00;0;0;0;0;0;0;0;0
27.02.2022 23:00;0;0;0;0;0;0;0;0
28.02.2022 00:00;0;0;0;0;0;0;0;0
28.02.2022 01:00;0;0;0;0;0;0;0;0
28.02.2022 02:00;0;0;0;0;0;0;0;0
28.02.2022 03:00;0;0;0;0;0;0;0;0
28.02.2022 04:00;0;0;0;0;0;0;0;0
28.02.2022 05:00;0;0;0;0;0;0;0;0
28.02.2022 06:00;0;0;0;0;0;0;0;0
28.02.2022 07:00;0;0;0;0;0;0;0;0
28.02.2022 08:00;1;0;1;1200;8;3000;1;600
28.02.2022 09:00;1;0;1;0;5;1200;5;3600
28.02.2022 10:00;3;1200;0;0;1;0;4;1800
28.02.2022 11:00;3;600;0;0;2;0;1;600
28.02.2022 12:00;2;600;5;3000;0;0;1;0
28.02.2022 13:00;0;0;7;5400;2;1200;0;0
28.02.2022 14:00;2;600;3;1200;1;0;0;0
28.02.2022 15:00;15;3000;17;9600;17;4200;12;8400
28.02.2022 16:00;12;600;7;7800;8;1800;2;3600
28.02.2022 17:00;8;2400;8;5400;9;1200;0;0
28.02.2022 18:00;0;0;2;1800;2;0;3;3000
28.02.2022 19:00;1;0;6;3000;0;0;0;0
28.02.2022 20:00;0;0;0;0;0;0;0;0
28.02.2022 21:00;0;0;0;0;0;0;0;0
28.02.2022 22:00;0;0;0;0;0;0;0;0
28.02.2022 23:00;0;0;0;0;0;0;0;0
01.03.2022 00:00;0;0;0;0;0;0;0;0
01.03.2022 01:00;0;0;0;0;0;0;0;0
01.03.2022 02:00;0;0;0;0;0;0;0;0
01.03.2022 03:00;0;0;0;0;0;0;0;0
01.03.2022 04:00;0;0;0;0;0;0;0;0
01.03.2022 05:00;0;0;0;0;0;0;0;0
01.03.2022 06:00;0;0;0;0;0;0;0;0
01.03.2022 07:00;0;0;0;0;0;0;0;0
01.03.2022 08:00;0;0;0;0;6;2400;3;9000
01.03.2022 09:00;1;0;0;0;2;1200;0;0
01.03.2022 10:00;0;0;2;600;4;1200;4;7200
01.03.2022 11:00;2;6600;3;0;5;2400;0;0
01.03.2022 12:00;1;0;0;0;2;600;2;0
01.03.2022 13:00;6;1200;0;0;0;0;0;0
01.03.2022 14:00;0;0;1;0;7;1800;8;4200
01.03.2022 15:00;7;1800;1;1200;3;0;4;3600
01.03.2022 16:00;18;10800;11;18000;8;3000;8;12000
01.03.2022 17:00;4;600;4;3000;4;600;5;3000
01.03.2022 18:00;5;1200;2;3000;14;3000;5;1800
01.03.2022 19:00;0;0;1;600;0;0;0;0
01.03.2022 20:00;0;0;0;0;0;0;1;0
01.03.2022 21:00;0;0;0;0;0;0;0;0
01.03.2022 22:00;9;1200;0;0;0;0;0;0
01.03.2022 23:00;0;0;0;0;0;0;0;0
02.03.2022 00:00;0;0;0;0;0;0;0;0
02.03.2022 01:00;0;0;0;0;0;0;0;0
02.03.2022 02:00;0;0;0;0;0;0;0;0
02.03.2022 03:00;0;0;0;0;0;0;0;0
02.03.2022 04:00;1;0;0;0;0;0;0;0
02.03.2022 05:00;0;0;0;0;0;0;0;0
02.03.2022 06:00;0;0;0;0;0;0;0;0
02.03.2022 07:00;0;0;0;0;1;0;1;600
02.03.2022 08:00;0;0;0;0;1;0;0;0
02.03.2022 09:00;1;0;8;3000;1;0;1;0
02.03.2022 10:00;2;0;0;0;3;600;6;1800
02.03.2022 11:00;0;0;0;0;0;0;5;1200
02.03.2022 12:00;1;0;1;600;2;0;0;0
02.03.2022 13:00;0;0;0;0;0;0;0;0
02.03.2022 14:00;5;1800;3;1200;0;0;0;0
02.03.2022 15:00;11;1200;3;9000;4;0;5;3000
02.03.2022 16:00;9;2400;17;10200;3;0;8;2400
02.03.2022 17:00;17;3000;2;1200;27;7200;4;3000
02.03.2022 18:00;4;600;3;600;1;0;0;0
02.03.2022 19:00;3;0;2;600;0;0;2;1200
02.03.2022 20:00;0;0;0;0;0;0;0;0
02.03.2022 21:00;0;0;0;0;0;0;0;0
02.03.2022 22:00;0;0;0;0;0;0;0;0
02.03.2022 23:00;0;0;0;0;0;0;0;0
03.03.2022 00:00;0;0;0;0;0;0;0;0
03.03.2022 01:00;0;0;0;0;0;0;0;0
03.03.2022 02:00;0;0;0;0;0;0;0;0
03.03.2022 03:00;0;0;0;0;0;0;0;0
03.03.2022 04:00;0;0;0;0;0;0;0;0
03.03.2022 05:00;0;0;0;0;0;0;0;0
03.03.2022 06:00;0;0;0;0;0;0;0;0
03.03.2022 07:00;4;600;1;0;34;7200;2;600
03.03.2022 08:00;4;600;1;1200;1;0;0;0
03.03.2022 09:00;0;0;1;0;0;0;0;0
03.03.2022 10:00;0;0;0;0;2;0;3;2400
03.03.2022 11:00;2;600;7;6000;5;600;16;4800
03.03.2022 12:00;23;4800;5;2400;0;0;0;0
03.03.2022 13:00;0;0;1;1200;5;1200;1;1800
03.03.2022 14:00;33;9000;7;7800;10;2400;6;1200
03.03.2022 15:00;6;1200;10;4200;11;2400;9;9000
03.03.2022 16:00;11;2400;10;8400;22;4200;6;2400
03.03.2022 17:00;32;7800;13;12000;26;6000;10;5400
03.03.2022 18:00;7;600;6;1200;8;1800;11;3600
03.03.2022 19:00;7;1800;1;600;0;0;0;0
03.03.2022 20:00;1;0;4;600;0;0;0;0
03.03.2022 21:00;0;0;0;0;0;0;0;0
03.03.2022 22:00;0;0;0;0;0;0;0;0
03.03.2022 23:00;0;0;0;0;0;0;0;0
04.03.2022 00:00;0;0;0;0;0;0;0;0
04.03.2022 01:00;0;0;0;0;0;0;0;0
04.03.2022 02:00;0;0;0;0;0;0;0;0
04.03.2022 03:00;0;0;0;0;0;0;0;0
04.03.2022 04:00;0;0;0;0;0;0;0;0
04.03.2022 05:00;0;0;0;0;0;0;0;0
04.03.2022 06:00;0;0;0;0;1;600;2;2400
04.03.2022 07:00;0;0;2;1200;25;4200;2;0
04.03.2022 08:00;0;0;0;0;0;0;0;0
04.03.2022 09:00;1;0;3;600;0;0;1;600
04.03.2022 10:00;1;0;0;0;2;600;1;0
04.03.2022 11:00;4;1200;3;2400;2;0;0;0
04.03.2022 12:00;0;0;3;6600;3;1200;1;600
04.03.2022 13:00;1;0;0;0;1;600;1;0
04.03.2022 14:00;31;6600;7;5400;0;0;9;4200
04.03.2022 15:00;11;600;7;3000;5;1200;4;1800
04.03.2022 16:00;4;6600;10;4200;3;0;8;7200
04.03.2022 17:00;6;1200;4;1200;4;0;5;2400
04.03.2022 18:00;6;600;4;4200;8;1800;6;5400
04.03.2022 19:00;3;1200;0;0;1;0;3;1800
04.03.2022 20:00;5;600;1;0;1;0;1;1200
04.03.2022 21:00;0;0;0;0;0;0;0;0
04.03.2022 22:00;0;0;0;0;0;0;0;0
04.03.2022 23:00;0;0;0;0;0;0;0;0
05.03.2022 00:00;0;0;0;0;0;0;0;0
05.03.2022 01:00;0;0;0;0;0;0;0;0
05.03.2022 02:00;0;0;0;0;0;0;0;0
05.03.2022 03:00;0;0;0;0;0;0;0;0
05.03.2022 04:00;0;0;0;0;0;0;0;0
05.03.2022 05:00;0;0;0;0;0;0;0;0
05.03.2022 06:00;0;0;0;0;0;0;0;0
05.03.2022 07:00;0;0;0;0;0;0;0;0
05.03.2022 08:00;0;0;0;0;1;0;3;6000
05.03.2022 09:00;0;0;0;0;0;0;2;600
05.03.2022 10:00;3;600;5;3600;4;600;7;3000
05.03.2022 11:00;2;0;1;1800;7;1200;0;0
05.03.2022 12:00;3;600;1;1800;2;0;4;6000
05.03.2022 13:00;0;0;3;1800;0;0;0;0
05.03.2022 14:00;0;0;0;0;2;0;1;0
05.03.2022 15:00;0;0;0;0;12;3000;0;0
05.03.2022 16:00;2;0;6;7200;1;0;2;4200
05.03.2022 17:00;0;0;1;0;0;0;0;0
05.03.2022 18:00;29;4200;5;6600;1;0;1;600
05.03.2022 19:00;0;0;0;0;1;0;0;0
05.03.2022 20:00;0;0;0;0;3;600;1;1200
05.03.2022 21:00;0;0;0;0;1;0;2;600
05.03.2022 22:00;0;0;2;6000;0;0;1;1200
05.03.2022 23:00;0;0;0;0;0;0;0;0
06.03.2022 00:00;0;0;0;0;1;0;2;3000
06.03.2022 01:00;0;0;0;0;0;0;0;0
06.03.2022 02:00;0;0;0;0;0;0;0;0
06.03.2022 03:00;0;0;0;0;0;0;0;0
06.03.2022 04:00;0;0;0;0;0;0;0;0
