01.06.2020 00:00;Bel_MP11;Vwz_MP11;Bel_MP12;Vwz_MP12;Bel_MP13;Vwz_MP13;Bel_MP51;Vwz_MP51;Bel_MP52;Vwz_MP52;Bel_MP53;Vwz_MP53;Bel_ST51;Vwz_ST51;Bel_ST55;Vwz_ST55;Bel_TBS32;Vwz_TBS32;Bel_TF32;Vwz_TF32
19.01.2022 16:00;8;7990;8;8000;8;7990;8;7990;8;7980;8;7970;0;0;0;0;49;26560;13;35410
19.01.2022 17:00;8;8000;8;7980;9;9000;8;7990;8;7980;8;7990;0;0;0;0;25;7560;15;10820
19.01.2022 18:00;8;7990;8;7990;8;7990;8;7980;8;7990;8;7970;0;0;0;0;17;3920;4;2710
19.01.2022 19:00;8;7970;8;7980;8;7990;8;8000;8;7990;8;8000;0;0;0;0;18;4380;4;5490
19.01.2022 20:00;7;6980;7;6990;7;6980;7;6980;7;6980;7;6990;0;0;0;0;12;2185;4;2750
19.01.2022 21:00;5;5000;5;5000;5;4980;4;4000;4;3990;4;4044;0;0;0;0;5;1430;0;0
19.01.2022 22:00;3;2990;3;3000;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
19.01.2022 23:00;3;3000;3;3000;3;3000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
20.01.2022 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
20.01.2022 01:00;1;990;1;1000;1;990;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
20.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 03:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
20.01.2022 04:00;2;1990;2;2000;2;2000;3;3000;3;3000;3;2980;0;0;0;0;0;0;0;0
20.01.2022 05:00;6;6000;6;5990;6;6000;6;5990;6;5990;6;6000;0;0;0;0;1;200;1;890
20.01.2022 06:00;8;8000;8;7990;8;7990;8;7980;8;8000;8;7980;0;0;0;0;1;210;1;1130
20.01.2022 07:00;8;8000;8;7970;8;7990;9;9000;9;8990;9;8960;0;0;0;0;79;22890;21;31080
20.01.2022 08:00;9;8990;9;9000;9;8980;9;8970;8;8000;8;7980;0;0;0;0;39;11650;12;8960
20.01.2022 09:00;8;8000;8;7990;8;8000;8;8000;9;9000;9;9000;0;0;0;0;17;3640;6;8030
20.01.2022 10:00;8;7990;8;7990;8;7990;8;8000;8;8000;8;7990;0;0;0;0;26;7420;19;13300
20.01.2022 11:00;9;8990;9;8980;9;9000;9;8990;9;9000;9;9000;0;0;0;0;32;9030;20;11450
20.01.2022 12:00;9;8990;9;8980;8;7990;9;9010;9;8990;9;9000;0;0;0;0;105;29320;27;53320
20.01.2022 13:00;8;8045;8;7990;9;8990;8;7990;8;7980;8;7980;0;0;0;0;94;30380;33;38450
20.01.2022 14:00;10;9990;10;9970;10;10000;10;10000;10;9990;10;9970;0;0;0;0;85;22873;30;53341
20.01.2022 15:00;9;8990;9;8990;9;9000;9;8990;9;8970;9;9000;0;0;0;0;38;12210;21;20990
20.01.2022 16:00;8;8000;8;8000;8;7970;8;8000;8;7990;8;7990;0;0;0;0;59;20920;33;42199
20.01.2022 17:00;9;8990;9;8980;9;8990;9;8990;9;8990;9;8990;0;0;0;0;33;14022;14;7850
20.01.2022 18:00;8;8000;8;7980;8;7980;8;7980;8;8000;8;7980;0;0;0;0;22;5850;7;7610
20.01.2022 19:00;8;8000;8;7980;8;7980;8;7970;8;7980;8;7990;0;0;0;0;5;1350;3;1690
20.01.2022 20:00;8;8000;8;7980;8;8000;8;7980;8;8000;8;8000;0;0;0;0;4;840;2;1120
20.01.2022 21:00;5;5000;5;5000;5;5000;4;3990;4;4000;4;4000;0;0;0;0;1;1410;2;590
20.01.2022 22:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;0;0;4;690;1;1630
20.01.2022 23:00;3;2990;3;2990;3;3000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
21.01.2022 00:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
21.01.2022 01:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
21.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 03:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
21.01.2022 04:00;2;2000;2;1990;2;2000;3;2980;3;3000;3;3000;0;0;0;0;0;0;0;0
21.01.2022 05:00;6;5970;6;5990;6;6000;6;6000;6;5990;6;6000;0;0;0;0;0;0;0;0
21.01.2022 06:00;8;8000;8;8000;8;7990;8;7990;8;8000;8;7980;0;0;0;0;3;880;2;4000
21.01.2022 07:00;8;8000;8;7990;8;7990;8;7980;8;7990;8;8000;0;0;0;0;97;43200;16;26940
21.01.2022 08:00;9;9000;9;8990;9;8990;10;9990;10;9980;10;9990;0;0;0;0;30;8540;8;4740
21.01.2022 09:00;8;7990;8;7990;8;8000;8;7990;8;7990;8;7980;0;0;0;0;15;6380;9;9600
21.01.2022 10:00;9;8980;9;9000;8;7990;9;9044;9;8990;9;8990;0;0;0;0;29;7810;25;21360
21.01.2022 11:00;8;7990;8;7980;9;9000;8;7793;8;8000;8;7990;0;0;0;0;33;7620;15;11690
21.01.2022 12:00;9;8980;9;9000;8;7990;9;8970;9;8990;9;8990;0;0;0;0;103;36711;32;55000
21.01.2022 13:00;8;8000;8;7990;9;8970;8;7990;8;7990;8;7990;0;0;0;0;69;24901;22;28015
21.01.2022 14:00;11;11000;10;9980;11;10980;11;10990;11;10990;11;11000;1;640;0;0;80;35470;34;52310
21.01.2022 15:00;8;7990;8;8000;8;7990;8;7990;8;7980;8;7990;0;0;0;0;62;16840;25;37260
21.01.2022 16:00;8;8000;8;8000;8;8000;8;7990;7;6970;7;6990;0;0;0;0;24;6260;21;25010
21.01.2022 17:00;8;8000;8;7980;8;8000;8;8043;9;8980;9;9000;0;0;0;0;53;16245;28;25640
21.01.2022 18:00;8;7980;8;7970;9;8990;8;7990;8;7990;8;8000;0;0;0;0;36;9281;13;6020
21.01.2022 19:00;8;7990;8;8000;8;8000;8;7990;8;7980;8;7980;0;0;0;0;11;2630;7;4410
21.01.2022 20:00;8;7980;8;8000;8;8000;8;7990;8;7980;8;8000;0;0;0;0;11;2690;7;6730
21.01.2022 21:00;5;5000;5;4990;5;4980;4;3990;4;4000;4;3990;0;0;0;0;6;1100;2;1810
21.01.2022 22:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;0;0;1;310;0;0
21.01.2022 23:00;3;3000;3;2990;3;3000;2;2000;2;1990;2;2000;0;0;0;0;1;380;0;0
22.01.2022 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
22.01.2022 01:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
22.01.2022 02:00;2;2000;2;1990;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
22.01.2022 03:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
22.01.2022 04:00;2;2000;2;2000;2;2000;3;3000;3;2990;3;2990;0;0;0;0;0;0;0;0
22.01.2022 05:00;3;3000;3;2980;4;3990;4;3990;4;3980;4;4000;0;0;0;0;0;0;0;0
22.01.2022 06:00;4;3990;4;3980;4;4000;4;4000;4;4000;4;3990;0;0;0;0;2;600;0;0
22.01.2022 07:00;4;3990;4;4000;5;5000;4;3990;4;3990;4;4000;0;0;0;0;2;3230;1;6660
22.01.2022 08:00;4;3990;4;4000;4;4000;5;5000;5;4990;5;5000;0;0;0;0;4;1730;5;6130
22.01.2022 09:00;5;5000;5;5000;5;4990;4;3990;4;4000;4;4000;0;0;0;0;13;3560;8;5430
22.01.2022 10:00;4;3990;4;3990;4;4000;4;4000;4;3990;4;3990;0;0;0;0;18;4990;6;4800
22.01.2022 11:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;4000;0;0;0;0;26;6560;17;13490
22.01.2022 12:00;4;3980;4;4000;4;4000;4;3980;4;4000;4;4000;0;0;0;0;26;10650;18;15370
22.01.2022 13:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;0;0;45;16220;12;14460
22.01.2022 14:00;4;3980;4;4000;4;3990;4;3990;4;4000;4;4000;0;0;0;0;24;10690;18;19660
22.01.2022 15:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;48;11350;14;7950
22.01.2022 16:00;4;3990;4;3990;4;4000;4;4000;4;3990;4;4000;0;0;0;0;115;24809;26;25890
22.01.2022 17:00;4;4000;4;3990;4;3990;4;3990;4;3990;4;4000;0;0;0;0;33;14910;10;7330
22.01.2022 18:00;4;3990;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;50;10250;7;9055
22.01.2022 19:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;17;3090;10;8620
22.01.2022 20:00;4;4000;4;4000;5;5000;4;3990;4;3990;4;4000;0;0;0;0;7;2460;12;11390
22.01.2022 21:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;0;0;8;2800;6;8840
22.01.2022 22:00;4;4000;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;0;0;5;2280;2;1980
22.01.2022 23:00;3;3000;3;2990;3;2990;2;2000;2;2000;2;2000;0;0;0;0;4;830;1;1030
23.01.2022 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 01:00;2;2000;2;2000;2;1990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 02:00;2;2000;2;1990;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 03:00;2;2000;2;1980;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 04:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 05:00;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 06:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
23.01.2022 07:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2022 08:00;2;2000;2;2000;2;1990;3;2980;3;3000;3;2990;0;0;0;0;4;1760;5;6430
23.01.2022 09:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;27;8860;5;6780
23.01.2022 10:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;0;0;2;260;3;3050
23.01.2022 11:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;3970;0;0;0;0;10;2830;4;3160
23.01.2022 12:00;4;3990;4;3990;4;4000;4;3980;4;4000;4;4000;0;0;0;0;13;4010;6;12910
23.01.2022 13:00;4;3990;4;3990;4;4000;4;4000;4;3990;4;3990;0;0;0;0;30;11310;9;11930
23.01.2022 14:00;4;4000;4;3990;5;5000;4;3990;4;3990;4;4000;0;0;0;0;22;13790;9;10270
23.01.2022 15:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;3980;0;0;0;0;30;12630;11;20090
23.01.2022 16:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;3980;0;0;0;0;16;4630;17;13750
23.01.2022 17:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;13;4900;10;9490
23.01.2022 18:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;0;0;22;5090;5;4270
23.01.2022 19:00;4;3990;4;3990;4;4000;4;3980;4;4000;4;3990;0;0;0;0;13;7490;3;5130
23.01.2022 20:00;4;4000;4;3980;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;2;2520
23.01.2022 21:00;4;3980;4;4000;4;3990;4;4000;4;3980;4;4000;0;0;0;0;0;0;0;0
23.01.2022 22:00;4;3980;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;0;0;1;380;1;470
23.01.2022 23:00;3;3000;3;2990;3;3000;2;1980;2;1990;2;2048;0;0;0;0;0;0;0;0
24.01.2022 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
24.01.2022 01:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
24.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 03:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
24.01.2022 04:00;2;2000;2;1990;2;2000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
24.01.2022 05:00;6;5990;6;5990;6;6000;6;5980;6;5990;6;5980;0;0;0;0;0;0;0;0
24.01.2022 06:00;8;8000;8;8000;8;7980;8;7990;8;7970;8;7980;0;0;0;0;2;500;1;1460
24.01.2022 07:00;8;8000;8;8000;8;7990;9;9024;8;7990;8;7980;0;0;0;0;107;25645;25;38430
24.01.2022 08:00;9;9000;9;8990;9;8970;9;8980;10;9990;10;10000;0;0;0;0;59;15396;13;9360
24.01.2022 09:00;8;7990;8;7990;8;7990;8;8047;8;7990;8;7970;0;0;0;0;31;8360;4;3690
24.01.2022 10:00;8;7980;8;7990;8;8000;8;7990;8;7990;8;7990;0;0;0;0;18;5460;19;13750
24.01.2022 11:00;9;9000;9;8970;9;9000;9;8990;9;9000;9;9043;0;0;0;0;28;10284;24;20219
24.01.2022 12:00;9;8990;8;8000;8;7980;9;9000;9;8990;9;9000;0;0;0;0;163;58309;34;73660
24.01.2022 13:00;8;7980;9;8970;9;8990;8;7990;8;7990;8;7980;0;0;0;0;109;28171;31;52386
24.01.2022 14:00;10;9980;10;10000;10;9960;10;9990;9;8980;10;9980;0;0;0;0;85;25820;30;46370
24.01.2022 15:00;8;7980;8;7970;7;6980;8;7990;8;7990;8;7980;0;0;0;0;53;15570;24;29840
24.01.2022 16:00;8;8044;8;7990;10;9990;8;8000;8;7990;8;7980;0;0;0;0;30;10250;20;38080
24.01.2022 17:00;8;7990;8;8000;8;7990;8;7990;8;7980;8;8000;0;0;0;0;54;15510;21;27490
24.01.2022 18:00;8;7980;8;7980;8;7990;8;7990;7;6990;7;7043;0;0;0;0;26;10530;6;11990
24.01.2022 19:00;8;7990;8;7990;8;7990;8;7990;9;9000;9;8980;0;0;0;0;28;6840;14;11950
24.01.2022 20:00;8;7990;8;7990;8;7990;8;7990;8;7990;8;7990;0;0;0;0;9;2080;4;2910
24.01.2022 21:00;5;5000;5;4990;5;5000;4;3990;4;3990;4;4000;0;0;0;0;3;540;0;0
24.01.2022 22:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4055;0;0;0;0;1;360;0;0
24.01.2022 23:00;3;3000;3;2980;3;3000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
25.01.2022 00:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
25.01.2022 01:00;1;1000;1;1000;1;1000;1;1000;1;990;1;990;0;0;0;0;1;440;0;0
25.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 03:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
25.01.2022 04:00;2;1990;2;2000;2;2000;3;2980;3;3000;3;3000;0;0;0;0;0;0;0;0
25.01.2022 05:00;6;6000;6;5980;6;5990;6;6000;6;5990;6;6000;0;0;0;0;1;420;2;1180
25.01.2022 06:00;8;7980;8;7990;8;8000;8;7990;8;7990;8;8000;0;0;0;0;2;490;2;1190
25.01.2022 07:00;7;7000;7;6970;8;8000;9;8980;9;9000;9;8970;0;0;0;0;97;26310;11;9890
25.01.2022 08:00;10;9990;10;9990;10;9990;8;8045;8;7970;8;8000;0;0;0;0;33;10540;8;7040
25.01.2022 09:00;8;7980;8;8000;8;7980;9;8990;9;8990;9;8990;0;0;0;0;19;8053;12;10940
25.01.2022 10:00;8;7990;8;7990;8;8000;8;8000;8;7990;8;8000;0;0;0;0;28;7650;10;7180
25.01.2022 11:00;8;8000;8;7970;8;7990;8;7990;8;8000;8;7980;0;0;0;0;34;8500;5;4010
25.01.2022 12:00;8;7970;8;7990;8;7990;8;8053;8;8000;8;8000;0;0;0;0;81;28510;26;52290
25.01.2022 13:00;8;7970;8;7990;8;8000;8;7990;8;7990;8;7990;0;0;0;0;93;59150;19;57450
25.01.2022 14:00;10;9970;10;10000;10;9980;10;9990;10;10000;10;9970;0;0;0;0;90;24002;34;43220
25.01.2022 15:00;8;7980;8;7990;8;8000;8;7990;8;8000;8;7990;0;0;0;0;59;18270;23;19930
25.01.2022 16:00;8;7990;8;7980;8;7970;7;6990;7;6990;7;6990;0;0;0;0;44;25540;28;30514
25.01.2022 17:00;8;7960;8;8000;8;8000;9;8990;9;8980;9;8990;0;0;0;0;36;10700;25;17410
25.01.2022 18:00;8;7980;8;8000;8;8000;8;7990;8;7980;8;7990;0;0;0;0;11;3000;6;4260
25.01.2022 19:00;8;7970;8;7990;8;8000;8;7990;8;8000;8;7980;0;0;0;0;20;6940;9;8440
25.01.2022 20:00;8;7980;8;8000;8;7990;8;7990;8;7970;8;8000;0;0;0;0;11;1840;1;600
25.01.2022 21:00;5;4980;5;4990;5;5000;4;3990;4;3990;4;4000;0;0;0;0;0;0;1;750
25.01.2022 22:00;4;4000;4;3980;5;4980;4;3990;4;3990;4;4000;0;0;0;0;2;800;1;610
25.01.2022 23:00;3;3000;3;2990;3;2990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
26.01.2022 00:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
26.01.2022 01:00;1;1000;1;990;1;1000;1;990;1;990;1;1000;0;0;0;0;0;0;0;0
26.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2022 03:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
26.01.2022 04:00;2;2000;2;2000;2;2000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
26.01.2022 05:00;6;6000;6;5980;6;6000;6;5980;6;5990;6;5990;0;0;0;0;0;0;0;0
26.01.2022 06:00;8;7980;8;7990;8;7990;8;8000;8;8000;8;8000;0;0;0;0;0;0;0;0
26.01.2022 07:00;8;7990;8;7980;7;6990;9;8990;9;8990;9;9000;0;0;0;0;97;21040;16;16140
26.01.2022 08:00;9;9055;9;8980;11;11048;9;8990;9;8990;8;8000;0;0;0;0;54;15690;5;4140
26.01.2022 09:00;8;7970;8;7990;8;7990;8;8000;7;6990;8;7980;0;0;0;0;17;5021;13;10980
26.01.2022 10:00;8;7980;8;7980;8;7980;8;7980;9;8990;9;8990;0;0;0;0;28;10820;10;10510
26.01.2022 11:00;8;8000;8;7970;8;7990;8;7980;8;7990;8;8000;0;0;0;0;29;7220;20;17090
26.01.2022 12:00;8;8000;8;7990;8;7990;8;7990;8;8042;8;7990;0;0;0;0;107;48200;14;18950
26.01.2022 13:00;8;7990;7;6990;8;7990;8;8000;8;8000;8;7990;0;0;0;0;93;27610;23;19930
26.01.2022 14:00;8;7980;8;8000;8;7990;9;8990;9;9000;9;8990;0;0;0;0;51;16800;24;21160
26.01.2022 15:00;8;7990;8;7990;8;8000;8;7990;8;8000;8;7970;0;0;0;0;26;11090;22;26329
26.01.2022 16:00;8;7970;8;7990;8;7990;8;7990;8;8000;8;8000;0;0;0;0;57;23040;25;39190
26.01.2022 17:00;6;5970;6;6000;7;6990;5;5000;5;5000;5;4990;0;0;0;0;30;8600;10;9800
26.01.2022 18:00;6;6000;6;6000;6;5990;8;7990;8;8000;8;7990;0;0;0;0;17;5420;8;8560
26.01.2022 19:00;8;7990;8;7980;8;7970;6;5980;6;6054;6;6000;0;0;0;0;21;3760;10;6420
26.01.2022 20:00;7;6980;7;7000;7;7000;8;7970;8;8000;8;7980;0;0;0;0;25;6789;7;6292
26.01.2022 21:00;5;4980;5;5000;5;5000;4;4000;4;4000;4;4000;0;0;0;0;35;11742;2;7070
26.01.2022 22:00;4;4000;4;3990;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
26.01.2022 23:00;3;3000;3;3000;3;3000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
27.01.2022 00:00;2;2000;2;1990;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
27.01.2022 01:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
27.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2022 03:00;1;1000;1;990;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
27.01.2022 04:00;2;2000;2;2000;2;1990;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
27.01.2022 05:00;6;6000;6;6000;6;5990;6;5990;6;5980;6;5990;0;0;0;0;0;0;0;0
27.01.2022 06:00;8;8000;8;7980;8;7980;8;8000;8;7980;8;8000;0;0;0;0;2;390;0;0
27.01.2022 07:00;8;7990;8;7990;8;8034;9;8970;8;7990;8;8000;0;0;0;0;82;15079;32;29730
27.01.2022 08:00;8;7990;8;8000;8;7970;9;8980;10;9970;10;9990;0;0;0;0;29;10370;7;4850
27.01.2022 09:00;8;7990;8;7990;8;7970;8;7980;8;7970;8;7990;0;0;0;0;19;4710;7;8510
27.01.2022 10:00;8;8000;8;7990;8;7990;8;7990;8;8000;8;7990;0;0;0;0;29;9837;9;6270
27.01.2022 11:00;8;7990;8;7980;8;7970;8;7980;8;8000;8;8000;0;0;0;0;33;7100;15;12620
27.01.2022 12:00;8;7990;8;8000;8;7980;8;8000;8;7990;8;7980;0;0;0;0;90;29929;37;52540
27.01.2022 13:00;10;9990;10;9990;10;9980;9;8990;9;8980;9;8990;0;0;0;0;32;10020;21;37210
27.01.2022 14:00;9;8980;9;8990;9;9053;10;9980;9;8990;9;8980;0;0;0;0;112;33357;30;57480
27.01.2022 15:00;8;7980;8;7990;8;7990;8;7980;9;8990;8;8000;0;0;0;0;55;18030;22;23910
27.01.2022 16:00;8;7990;8;7970;8;7980;8;8000;8;7980;8;7980;0;0;0;0;52;16760;29;30850
27.01.2022 17:00;8;8000;8;7980;8;7990;7;6980;8;7990;9;8980;0;0;0;0;53;14570;23;15607
27.01.2022 18:00;8;7990;8;8000;8;7990;8;7990;8;7990;8;7990;0;0;0;0;22;5931;7;11370
27.01.2022 19:00;8;8000;8;7990;8;7990;8;7960;8;7990;8;7990;0;0;0;0;10;1340;1;190
27.01.2022 20:00;8;7990;8;7990;8;8000;8;7990;8;7990;8;7990;0;0;0;0;16;3610;8;6510
27.01.2022 21:00;5;4990;5;4990;5;5000;4;4000;4;3990;4;3980;0;0;0;0;18;3240;4;3970
27.01.2022 22:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
27.01.2022 23:00;3;3000;2;2000;3;3000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
28.01.2022 00:00;2;2000;2;2000;2;1990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
28.01.2022 01:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
28.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2022 03:00;1;1000;1;990;1;1000;1;1000;1;990;1;1000;0;0;0;0;0;0;0;0
28.01.2022 04:00;2;2000;2;1990;2;2000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
28.01.2022 05:00;6;5990;6;5990;6;5990;6;6000;6;5990;6;6000;0;0;0;0;0;0;0;0
28.01.2022 06:00;8;8000;8;7990;7;7000;8;7990;8;7970;8;8000;0;0;0;0;0;0;0;0
28.01.2022 07:00;8;7980;8;7990;9;8980;9;8980;9;9000;9;8980;0;0;0;0;81;17389;23;31330
28.01.2022 08:00;9;8970;9;8970;9;9000;9;9000;9;8970;9;9000;0;0;0;0;32;8768;5;4850
28.01.2022 09:00;6;6000;6;6000;6;5990;7;7000;6;5990;6;6000;0;0;0;0;23;8831;9;9190
28.01.2022 10:00;10;9990;9;8980;10;9980;9;8990;10;10000;10;9970;1;470;0;0;10;3950;10;16090
28.01.2022 11:00;8;7990;8;7980;8;7990;8;8000;8;7990;8;7980;0;0;0;0;30;9560;23;17790
28.01.2022 12:00;8;7990;8;7980;8;7980;6;5980;7;6980;7;6990;0;0;0;0;217;76448;31;69110
28.01.2022 13:00;8;7990;7;6990;7;6980;8;7990;8;7980;8;8000;0;0;0;0;117;38280;27;44580
28.01.2022 14:00;9;8970;10;9980;10;9970;10;9980;10;9990;10;9980;0;0;0;0;81;26969;22;54760
28.01.2022 15:00;8;7980;8;8000;9;8980;8;7990;8;8000;8;7980;0;0;0;0;42;10138;22;36080
28.01.2022 16:00;8;7990;8;7990;8;7980;8;7990;8;7980;8;8000;0;0;0;0;36;12250;25;26270
28.01.2022 17:00;8;8045;8;8056;8;8000;8;8000;8;8000;8;7980;0;0;0;0;20;5210;19;14940
28.01.2022 18:00;8;7970;8;8000;8;7990;8;8000;8;8000;8;7990;0;0;0;0;36;10189;17;21320
28.01.2022 19:00;8;7990;8;7990;8;7990;8;7990;8;8000;8;8000;0;0;0;0;34;16931;12;16770
28.01.2022 20:00;8;7990;8;7980;9;9000;8;7980;8;8000;8;7990;0;0;0;0;9;3320;7;10780
28.01.2022 21:00;5;5000;5;5000;5;4990;4;4000;4;3990;4;3990;1;1270;0;0;10;2050;4;3700
28.01.2022 22:00;4;3980;4;4000;4;3990;4;3990;4;3990;4;4000;0;0;0;0;2;320;1;250
28.01.2022 23:00;3;2990;3;3000;3;2990;2;2000;2;1990;2;2000;0;0;0;0;6;1560;0;0
29.01.2022 00:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
29.01.2022 01:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
29.01.2022 02:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;0;0;1;70;0;0
29.01.2022 03:00;2;2000;2;1990;2;1990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
29.01.2022 04:00;2;2000;2;2000;2;2000;3;3000;3;2990;3;3000;0;0;0;0;0;0;0;0
29.01.2022 05:00;4;3990;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
29.01.2022 06:00;5;4980;5;5000;5;4990;5;4990;5;5000;5;5000;0;0;0;0;0;0;0;0
29.01.2022 07:00;4;3990;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;3;2050
29.01.2022 08:00;4;4000;4;4000;4;3990;4;3990;4;4000;4;4000;0;0;0;0;3;1190;2;2060
29.01.2022 09:00;4;4000;4;4000;4;3970;4;4000;4;3990;4;3980;0;0;0;0;12;3330;8;10760
29.01.2022 10:00;4;3990;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;0;0;33;7650;21;18980
29.01.2022 11:00;4;3990;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;32;10980;20;15155
29.01.2022 12:00;4;3980;4;3990;4;4000;4;4000;4;3990;4;4000;0;0;0;0;40;13180;32;39000
29.01.2022 13:00;4;4000;4;3990;4;4000;4;4000;4;3990;4;4000;0;0;0;0;28;7630;15;18140
