01.06.2020 00:00;Bel_D111;Vwz_D111;Bel_D51;Vwz_D51;Bel_ST1_Anf;Vwz_ST1_Anf;Bel_ST2_Anf;Vwz_ST2_Anf;Bel_TF32_Anf;Vwz_TF32_Anf;Bel_TF32a_Anf;Vwz_TF32a_Anf;Bel_TF38_Anf;Vwz_TF38_Anf;Bel_TF38a_Anf;Vwz_TF38a_Anf
19.07.2020 00:00;22;171000;17;169800;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 01:00;10;147000;8;59400;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 02:00;17;126600;6;7800;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 03:00;2;12600;1;10800;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 04:00;3;37200;2;22800;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 05:00;8;94800;3;36000;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 06:00;9;106200;6;85800;0;0;0;0;0;0;0;0;1;600;0;0
19.07.2020 07:00;16;160800;12;101400;0;0;0;0;1;600;0;0;0;0;0;0
19.07.2020 08:00;19;207600;21;179400;0;0;0;0;0;0;0;0;0;0;1;600
19.07.2020 09:00;48;505800;49;322800;0;0;0;0;0;0;0;0;1;600;3;1800
19.07.2020 10:00;66;664200;44;394800;0;0;0;0;0;0;2;1800;1;600;0;0
19.07.2020 11:00;93;826200;68;417000;0;0;0;0;0;0;0;0;1;600;2;1200
19.07.2020 12:00;84;954600;76;634800;0;0;0;0;0;0;0;0;2;1800;0;0
19.07.2020 13:00;77;803400;52;429000;0;0;0;0;1;600;0;0;0;0;1;600
19.07.2020 14:00;105;1129800;76;486000;0;0;0;0;0;0;0;0;5;4200;4;3600
19.07.2020 15:00;94;1096200;41;427800;0;0;0;0;1;600;0;0;1;600;1;600
19.07.2020 16:00;99;1088400;44;493800;0;0;0;0;0;0;0;0;1;600;3;3000
19.07.2020 17:00;100;1209600;55;473400;0;0;0;0;0;0;0;0;2;1200;1;600
19.07.2020 18:00;100;1110000;45;345600;0;0;0;0;1;600;0;0;2;1800;2;1200
19.07.2020 19:00;106;893400;42;503400;0;0;0;0;0;0;0;0;0;0;1;600
19.07.2020 20:00;75;754800;46;343200;0;0;0;0;0;0;0;0;0;0;0;0
19.07.2020 21:00;58;593400;26;294000;0;0;0;0;0;0;0;0;1;600;0;0
19.07.2020 22:00;40;468600;12;97800;0;0;0;0;0;0;0;0;0;0;1;600
19.07.2020 23:00;18;213600;9;51000;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 00:00;7;61200;5;22800;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 01:00;4;52200;2;24600;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 02:00;4;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 03:00;4;50400;1;600;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 04:00;6;115200;5;22800;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 05:00;7;78000;4;24600;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 06:00;27;280200;19;222600;0;0;0;0;1;600;0;0;0;0;0;0
20.07.2020 07:00;106;934800;56;596400;0;0;0;0;0;0;0;0;0;0;1;600
20.07.2020 08:00;97;1276800;51;556800;0;0;0;0;0;0;0;0;1;600;6;6000
20.07.2020 09:00;128;1494600;66;709800;0;0;0;0;0;0;0;0;3;2400;1;600
20.07.2020 10:00;149;1601400;72;795600;0;0;0;0;0;0;0;0;4;3000;1;600
20.07.2020 11:00;155;1665600;77;872400;0;0;0;0;0;0;1;600;0;0;1;600
20.07.2020 12:00;123;1422600;72;858000;0;0;0;0;0;0;0;0;0;0;2;1200
20.07.2020 13:00;114;1431000;63;553200;0;0;0;0;0;0;0;0;1;600;4;3000
20.07.2020 14:00;134;1561200;69;814200;0;0;0;0;0;0;0;0;6;5400;1;600
20.07.2020 15:00;125;1492200;64;676800;0;0;0;0;0;0;0;0;1;600;1;600
20.07.2020 16:00;144;1513800;72;638400;0;0;0;0;0;0;0;0;0;0;1;600
20.07.2020 17:00;139;1602000;69;519600;0;0;0;0;0;0;0;0;2;1200;0;0
20.07.2020 18:00;113;1144200;62;672600;0;0;0;0;0;0;0;0;0;0;4;2400
20.07.2020 19:00;101;1197600;51;634800;0;0;0;0;2;1200;0;0;1;600;0;0
20.07.2020 20:00;72;861600;38;300600;0;0;0;0;0;0;0;0;0;0;2;1200
20.07.2020 21:00;41;459600;23;218400;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 22:00;44;483000;16;105600;0;0;0;0;0;0;0;0;0;0;0;0
20.07.2020 23:00;12;145800;2;0;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 00:00;8;67200;5;80400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 01:00;12;184200;4;35400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 02:00;2;13200;2;11400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 03:00;4;40200;4;23400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 04:00;4;93000;2;3600;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 05:00;12;153600;8;58200;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 06:00;28;380400;22;225600;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 07:00;72;751800;50;520200;0;0;0;0;0;0;0;0;2;1200;2;1200
21.07.2020 08:00;112;1183200;59;661800;0;0;0;0;0;0;0;0;0;0;1;600
21.07.2020 09:00;112;1213200;55;631800;0;0;0;0;0;0;0;0;1;600;3;3000
21.07.2020 10:00;113;1162200;77;883200;0;0;0;0;0;0;0;0;0;0;2;1200
21.07.2020 11:00;200;1485000;73;1033800;0;0;0;0;1;600;0;0;3;1800;2;1800
21.07.2020 12:00;114;1514400;53;486600;0;0;0;0;5;4800;0;0;0;0;0;0
21.07.2020 13:00;128;1625400;61;817200;0;0;0;0;0;0;1;600;0;0;1;600
21.07.2020 14:00;118;1269000;85;827400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 15:00;168;1676400;74;723000;0;0;0;0;0;0;0;0;3;2400;3;1800
21.07.2020 16:00;144;1492200;76;949800;0;0;1;0;0;0;0;0;1;600;1;600
21.07.2020 17:00;137;1248600;109;863400;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 18:00;143;1325400;75;613200;0;0;0;0;0;0;1;600;2;1200;9;8400
21.07.2020 19:00;103;1181400;71;459000;0;0;0;0;0;0;0;0;0;0;4;3600
21.07.2020 20:00;71;753000;33;241800;0;0;0;0;0;0;0;0;1;600;0;0
21.07.2020 21:00;61;752400;18;165600;0;0;0;0;0;0;0;0;2;1200;0;0
21.07.2020 22:00;39;402000;15;132000;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 23:00;18;140400;10;85200;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 00:00;7;36000;3;34800;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 01:00;8;77400;2;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 02:00;1;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 03:00;3;25800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 04:00;4;83400;2;10800;0;0;2;1800;0;0;0;0;0;0;0;0
22.07.2020 05:00;9;88800;6;73800;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 06:00;23;318600;12;112200;0;0;0;0;0;0;0;0;1;600;2;1800
22.07.2020 07:00;73;751800;55;717000;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 08:00;118;1392600;51;566400;0;0;0;0;1;600;0;0;1;600;0;0
22.07.2020 09:00;138;1455000;81;735600;0;0;0;0;4;3000;0;0;0;0;2;1200
22.07.2020 10:00;130;1344600;55;735600;0;0;0;0;1;600;0;0;2;1800;1;600
22.07.2020 11:00;136;1447200;60;632400;0;0;0;0;0;0;1;600;0;0;1;600
22.07.2020 12:00;133;1402800;62;782400;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 13:00;134;1080600;71;649200;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 14:00;132;1478400;50;526200;0;0;0;0;0;0;0;0;1;600;0;0
22.07.2020 15:00;123;1235400;82;672000;0;0;0;0;0;0;0;0;0;0;2;1200
22.07.2020 16:00;144;1514400;54;594600;0;0;0;0;0;0;0;0;0;0;2;1800
22.07.2020 17:00;134;1478400;67;727200;0;0;0;0;1;600;0;0;0;0;0;0
22.07.2020 18:00;110;1359000;66;580800;0;0;0;0;0;0;1;600;4;3600;0;0
22.07.2020 19:00;117;1363800;58;522600;1;0;0;0;0;0;0;0;1;600;0;0
22.07.2020 20:00;80;790200;37;388800;0;0;0;0;1;600;6;6000;1;600;0;0
22.07.2020 21:00;79;771000;28;321000;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 22:00;47;436800;15;88800;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 23:00;25;234000;4;49800;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 00:00;8;58200;1;0;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 01:00;7;51000;2;23400;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 02:00;6;63000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 03:00;5;29400;1;600;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 04:00;5;49800;5;61200;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 05:00;8;149400;4;33000;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 06:00;36;539400;25;281400;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 07:00;81;923400;48;630600;0;0;0;0;0;0;0;0;1;600;0;0
23.07.2020 08:00;118;1496400;60;636600;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 09:00;129;1421400;68;525000;0;0;0;0;0;0;0;0;0;0;2;1200
23.07.2020 10:00;124;1510200;88;1221600;0;0;0;0;0;0;0;0;3;2400;1;600
23.07.2020 11:00;128;1252800;62;655200;0;0;0;0;0;0;0;0;0;0;3;1800
23.07.2020 12:00;144;1459200;68;685800;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 13:00;107;1000800;53;700800;0;0;0;0;0;0;0;0;0;0;1;600
23.07.2020 14:00;130;1274400;65;453600;0;0;0;0;0;0;1;600;1;600;0;0
23.07.2020 15:00;133;1304400;72;714600;0;0;0;0;0;0;0;0;0;0;4;3000
23.07.2020 16:00;158;1565400;66;739200;0;0;0;0;2;1200;0;0;0;0;0;0
23.07.2020 17:00;149;1551600;95;828600;0;0;0;0;0;0;0;0;0;0;2;1200
23.07.2020 18:00;151;1566600;69;828000;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 19:00;93;1041600;55;569400;0;0;0;0;1;600;0;0;6;5400;1;600
23.07.2020 20:00;88;865800;46;399000;0;0;0;0;0;0;0;0;1;600;3;2400
23.07.2020 21:00;53;591600;26;243000;0;0;0;0;0;0;0;0;1;600;0;0
23.07.2020 22:00;42;477000;23;220800;0;0;0;0;0;0;0;0;0;0;0;0
23.07.2020 23:00;17;184200;4;49200;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 00:00;14;225600;9;112800;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 01:00;10;87600;3;11400;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 02:00;5;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 03:00;3;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 04:00;4;67800;5;24600;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 05:00;12;203400;8;86400;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 06:00;36;472800;14;114600;0;0;2;2400;0;0;1;600;0;0;0;0
24.07.2020 07:00;74;1058400;39;380400;1;1200;0;0;0;0;0;0;1;600;1;600
24.07.2020 08:00;123;1591200;69;715200;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 09:00;112;1231800;68;858600;0;0;0;0;0;0;0;0;0;0;1;600
24.07.2020 10:00;144;1537200;73;871800;0;0;0;0;0;0;0;0;1;600;1;600
24.07.2020 11:00;143;1336800;104;686400;0;0;0;0;0;0;0;0;1;600;0;0
24.07.2020 12:00;162;1701000;82;704400;0;0;0;0;1;600;1;600;0;0;1;600
24.07.2020 13:00;133;1474800;50;639000;0;0;0;0;1;600;0;0;0;0;1;600
24.07.2020 14:00;131;1538400;78;859800;0;0;0;0;0;0;0;0;1;600;0;0
24.07.2020 15:00;151;1359600;71;760200;0;0;0;0;1;600;0;0;0;0;3;2400
24.07.2020 16:00;144;1372800;71;797400;0;0;0;0;5;4800;0;0;0;0;0;0
24.07.2020 17:00;132;1444200;71;779400;0;0;0;0;0;0;0;0;1;600;0;0
24.07.2020 18:00;131;1458000;64;607800;0;0;0;0;0;0;2;1200;2;1200;0;0
24.07.2020 19:00;92;951000;57;546000;0;0;0;0;0;0;1;600;0;0;3;1800
24.07.2020 20:00;73;699600;22;232800;0;0;0;0;0;0;0;0;1;600;0;0
24.07.2020 21:00;56;543000;31;271200;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 22:00;36;394800;25;153000;0;0;0;0;0;0;0;0;0;0;1;600
24.07.2020 23:00;24;267000;14;78000;0;0;0;0;0;0;1;600;1;600;0;0
25.07.2020 00:00;25;235200;8;66000;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 01:00;12;125400;3;23400;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 02:00;5;31200;1;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 03:00;11;157800;2;12000;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 04:00;6;103800;5;36600;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 05:00;13;153000;5;36000;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 06:00;22;256200;4;57600;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 07:00;36;449400;15;150000;0;0;0;0;0;0;0;0;2;1200;1;600
25.07.2020 08:00;69;649800;31;436800;0;0;0;0;2;1200;3;1800;1;600;1;600
25.07.2020 09:00;102;980400;61;712200;0;0;0;0;1;600;2;1200;0;0;2;1200
25.07.2020 10:00;142;1289400;77;735600;0;0;0;0;1;600;1;600;0;0;0;0
25.07.2020 11:00;122;1448400;68;738000;0;0;0;0;2;1200;0;0;0;0;0;0
25.07.2020 12:00;140;1151400;79;570600;0;0;0;0;0;0;0;0;0;0;1;600
25.07.2020 13:00;111;1137600;59;527400;0;0;0;0;0;0;0;0;2;1800;1;600
25.07.2020 14:00;98;987000;52;454800;0;0;0;0;0;0;0;0;2;1200;0;0
25.07.2020 15:00;112;1119000;56;595800;0;0;0;0;1;600;0;0;0;0;1;600
25.07.2020 16:00;96;1098600;48;209400;0;0;0;0;0;0;0;0;0;0;3;1800
25.07.2020 17:00;101;1206600;63;675600;0;0;0;0;0;0;0;0;1;600;3;1800
25.07.2020 18:00;102;1048200;47;403800;0;0;0;0;0;0;0;0;8;6600;3;2400
25.07.2020 19:00;118;939600;49;363000;0;0;0;0;1;600;0;0;1;600;1;600
25.07.2020 20:00;89;716400;36;382200;0;0;0;0;0;0;0;0;1;600;2;1200
25.07.2020 21:00;63;564000;14;142200;0;0;0;0;0;0;0;0;1;600;1;600
25.07.2020 22:00;40;413400;18;177600;0;0;0;0;0;0;0;0;1;600;1;600
25.07.2020 23:00;33;393000;9;68400;0;0;0;0;0;0;0;0;1;600;0;0
26.07.2020 00:00;27;285000;8;115200;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 01:00;14;138000;9;107400;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 02:00;9;87000;1;600;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 03:00;7;52800;1;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 04:00;5;31200;2;22200;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 05:00;11;115800;2;57000;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 06:00;8;87000;6;81000;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 07:00;10;125400;3;24000;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 08:00;33;378000;18;130200;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 09:00;47;676200;28;215400;0;0;0;0;1;600;0;0;0;0;2;1200
26.07.2020 10:00;60;649800;34;360600;0;0;0;0;0;0;1;600;1;600;2;1200
26.07.2020 11:00;72;805200;45;447000;0;0;0;0;0;0;0;0;1;600;5;4200
26.07.2020 12:00;84;939600;41;403200;0;0;0;0;0;0;0;0;1;600;1;600
26.07.2020 13:00;81;770400;55;451200;0;0;0;0;1;600;1;600;1;600;0;0
26.07.2020 14:00;86;843000;50;386400;0;0;0;0;0;0;0;0;0;0;2;1800
26.07.2020 15:00;85;963000;56;421800;0;0;0;0;0;0;0;0;0;0;4;3600
26.07.2020 16:00;90;955200;38;370200;0;0;0;0;1;600;0;0;0;0;5;3600
26.07.2020 17:00;99;1011000;61;559800;0;0;0;0;1;600;0;0;1;600;0;0
26.07.2020 18:00;103;995400;52;496800;0;0;0;0;1;600;2;1800;1;600;1;600
26.07.2020 19:00;82;813600;38;387600;0;0;0;0;0;0;0;0;4;2400;2;1200
26.07.2020 20:00;70;625800;31;273600;0;0;0;0;0;0;0;0;2;1200;6;4800
26.07.2020 21:00;53;549600;27;295200;0;0;0;0;0;0;0;0;1;600;0;0
26.07.2020 22:00;34;350400;14;110400;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 23:00;10;150000;4;46800;0;0;0;0;0;0;0;0;1;600;0;0
27.07.2020 00:00;10;99600;8;38400;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 01:00;4;25800;4;24600;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 02:00;4;28200;2;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 03:00;3;25200;3;9600;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 04:00;4;34800;3;32400;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 05:00;12;153000;5;57600;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 06:00;30;385200;20;271200;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 07:00;56;575400;40;488400;0;0;0;0;1;600;0;0;1;600;1;600
27.07.2020 08:00;116;1291800;49;677400;0;0;3;6600;0;0;0;0;0;0;2;1200
27.07.2020 09:00;108;1203600;68;669600;0;0;0;0;0;0;0;0;1;600;1;600
27.07.2020 10:00;141;1562400;55;410400;0;0;0;0;0;0;0;0;0;0;2;1200
27.07.2020 11:00;131;1542000;73;550200;0;0;0;0;0;0;0;0;2;1200;1;600
27.07.2020 12:00;112;1372800;60;705600;0;0;0;0;2;1800;0;0;1;600;0;0
27.07.2020 13:00;100;1147200;54;559200;0;0;0;0;0;0;0;0;2;1200;0;0
27.07.2020 14:00;114;1207200;48;530400;0;0;0;0;0;0;0;0;1;600;0;0
27.07.2020 15:00;139;1363800;57;619800;0;0;0;0;0;0;0;0;0;0;3;2400
27.07.2020 16:00;122;1375200;67;832800;0;0;0;0;0;0;1;600;2;1200;0;0
27.07.2020 17:00;144;1683600;71;820800;0;0;0;0;0;0;0;0;0;0;2;1200
27.07.2020 18:00;133;1138800;82;637800;0;0;0;0;0;0;0;0;1;600;1;600
27.07.2020 19:00;92;1122000;44;387000;0;0;0;0;0;0;0;0;2;1200;1;600
27.07.2020 20:00;89;1002000;41;349200;0;0;0;0;0;0;0;0;0;0;5;4200
27.07.2020 21:00;51;583800;22;150000;0;0;0;0;0;0;1;600;0;0;1;600
27.07.2020 22:00;33;350400;19;201000;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 23:00;9;100200;35;97800;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 00:00;9;116400;4;25200;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 01:00;4;49200;3;22200;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 02:00;4;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 03:00;3;29400;3;12000;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 04:00;2;31200;5;48000;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 05:00;8;129000;8;49800;0;0;1;1200;0;0;0;0;0;0;0;0
28.07.2020 06:00;33;333600;20;169200;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 07:00;65;811200;51;645600;0;0;0;0;0;0;0;0;1;600;1;600
28.07.2020 08:00;106;1335000;52;454200;0;0;0;0;0;0;0;0;1;600;2;1800
28.07.2020 09:00;115;1221000;61;568800;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 10:00;156;1802400;81;999600;0;0;0;0;0;0;1;600;0;0;2;600
28.07.2020 11:00;118;1279800;91;677400;0;0;0;0;1;600;1;600;2;1200;0;0
28.07.2020 12:00;149;1178400;62;729600;0;0;0;0;0;0;0;0;2;1200;1;600
28.07.2020 13:00;138;1510800;53;561000;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 14:00;124;1059600;39;477000;0;0;0;0;0;0;0;0;2;1200;0;0
28.07.2020 15:00;132;1395600;77;711000;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 16:00;149;1495800;65;718200;0;0;0;0;0;0;1;600;0;0;3;2400
28.07.2020 17:00;149;1381800;77;777000;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 18:00;128;1431600;70;493200;0;0;0;0;0;0;3;3000;0;0;0;0
28.07.2020 19:00;98;938400;64;534000;0;0;0;0;1;600;0;0;0;0;5;4800
28.07.2020 20:00;90;949200;38;331800;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 21:00;57;630000;27;302400;0;0;0;0;0;0;0;0;0;0;1;600
28.07.2020 22:00;30;363600;11;83400;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 23:00;18;162600;10;49200;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 00:00;13;119400;8;58200;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 01:00;8;78000;1;3600;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 02:00;3;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 03:00;8;75000;2;12000;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 04:00;5;58800;5;44400;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 05:00;7;86400;8;65400;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 06:00;41;355800;20;195000;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 07:00;69;903600;49;627000;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 08:00;90;1151400;58;761400;0;0;0;0;0;0;0;0;0;0;4;3000
29.07.2020 09:00;105;1349400;65;928200;0;0;0;0;0;0;0;0;0;0;2;1200
29.07.2020 10:00;133;1497600;74;873000;0;0;0;0;0;0;0;0;1;600;1;600
29.07.2020 11:00;129;1339800;66;652800;0;0;0;0;0;0;0;0;0;0;2;1200
29.07.2020 12:00;128;1323000;62;739800;0;0;0;0;0;0;2;1800;3;1800;0;0
29.07.2020 13:00;109;1158000;66;464400;0;0;0;0;0;0;0;0;1;600;0;0
29.07.2020 14:00;117;1210800;59;534600;0;0;0;0;0;0;0;0;2;1200;0;0
29.07.2020 15:00;159;1402200;62;598200;0;0;0;0;1;600;0;0;2;1200;2;1200
29.07.2020 16:00;126;1323000;65;784200;0;0;0;0;0;0;1;600;0;0;0;0
29.07.2020 17:00;138;1462200;83;717000;0;0;0;0;0;0;5;4200;0;0;0;0
29.07.2020 18:00;103;1195200;66;712800;0;0;0;0;0;0;1;600;2;1200;1;600
29.07.2020 19:00;104;1129200;57;497400;0;0;0;0;0;0;0;0;1;600;0;0
29.07.2020 20:00;88;1038000;45;559800;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 21:00;77;865200;33;333000;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 22:00;42;488400;16;133800;0;0;0;0;0;0;0;0;1;600;0;0
29.07.2020 23:00;18;181800;8;49800;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 00:00;10;99600;4;44400;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 01:00;9;94200;3;22200;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 02:00;6;28800;3;11400;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 03:00;5;51600;2;10200;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 04:00;5;39000;4;22800;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 05:00;7;114000;6;52200;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 06:00;20;239400;25;316200;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 07:00;63;932400;50;490800;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 08:00;125;1363200;68;793800;0;0;0;0;0;0;0;0;5;4200;0;0
30.07.2020 09:00;142;1417800;75;892800;0;0;0;0;0;0;0;0;1;600;1;600
30.07.2020 10:00;149;1357800;72;785400;0;0;0;0;0;0;0;0;0;0;2;1200
30.07.2020 11:00;137;1441800;79;811800;0;0;0;0;0;0;0;0;1;600;0;0
30.07.2020 12:00;99;1101000;61;690600;0;0;0;0;0;0;0;0;0;0;2;600
30.07.2020 13:00;122;1298400;49;563400;0;0;0;0;0;0;0;0;2;1200;0;0
30.07.2020 14:00;131;1421400;56;411000;0;0;0;0;1;600;0;0;0;0;3;2400
30.07.2020 15:00;121;1384200;56;663000;0;0;0;0;0;0;0;0;0;0;2;1200
30.07.2020 16:00;143;1710600;54;586800;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 17:00;150;1456200;69;623400;0;0;0;0;0;0;0;0;2;1200;0;0
30.07.2020 18:00;132;1429200;71;825000;0;0;0;0;0;0;0;0;2;1200;3;2400
30.07.2020 19:00;108;1192200;57;749400;0;0;0;0;0;0;5;4800;0;0;2;1200
30.07.2020 20:00;89;915000;38;279600;0;0;0;0;1;600;0;0;0;0;2;1200
30.07.2020 21:00;69;697800;37;422400;0;0;0;0;0;0;0;0;0;0;2;1800
30.07.2020 22:00;41;447000;13;143400;0;0;0;0;0;0;0;0;0;0;1;600
30.07.2020 23:00;19;217800;12;76800;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 00:00;12;137400;5;58800;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 01:00;7;102600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 02:00;4;23400;1;10800;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 03:00;5;48000;2;10200;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 04:00;4;48600;4;23400;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 05:00;11;126000;4;45600;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 06:00;28;493800;22;190200;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 07:00;68;837000;34;487200;0;0;0;0;0;0;0;0;1;600;1;600
31.07.2020 08:00;103;1069200;67;709800;0;0;0;0;0;0;0;0;1;600;1;600
31.07.2020 09:00;161;1702200;81;798000;0;0;0;0;0;0;0;0;1;600;2;1800
31.07.2020 10:00;138;1714800;80;868200;0;0;0;0;0;0;0;0;0;0;2;1200
31.07.2020 11:00;146;1741800;80;855600;0;0;0;0;0;0;0;0;0;0;2;1200
31.07.2020 12:00;141;1374000;88;870600;0;0;0;0;0;0;0;0;0;0;0;0
