01.06.2020 00:00;Bel_A117/MP1;Vwz_A117/MP1;Bel_A117_MP2;Vwz_A117_MP2;Bel_A117_MP3;Vwz_A117_MP3;Bel_A117_MP4;Vwz_A117_MP4;Bel_A118_MP3;Vwz_A118_MP3;Bel_A88_MP2;Vwz_A88_MP2;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_FG-AF_41a;Vwz_FG-AF_41a;Bel_FG-AF_41b;Vwz_FG-AF_41b;Bel_FG-AF_BF41a;Vwz_FG-AF_BF41a;Bel_FG-AF_BF41b;Vwz_FG-AF_BF41b
26.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;3;5630;32;1091900;7;119910;897;761724;773;689580;134;187450;3;6030;3;6020;3;6020;0;3600000
26.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;5;6500;33;1005899;7;215090;890;730867;854;725715;110;43029;3;6020;3;6020;3;6020;0;3600000
26.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;14;19710;36;989242;2;105200;968;878163;876;1204489;97;95700;3;6020;3;6020;3;6020;0;3600000
26.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;9;12330;53;1411426;2;3900;883;686356;886;827375;141;82330;3;6010;3;6020;3;6030;0;3600000
26.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;5;6510;28;1019342;7;55050;785;610712;708;557941;188;96910;3;6020;3;6020;3;6000;0;3600000
26.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;2;2610;15;521016;6;27580;504;323454;511;321244;136;39810;2;4020;3;6010;3;6030;0;3600000
26.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;2610;7;137337;5;138840;330;194099;337;218780;107;32150;2;4010;2;4010;2;4020;0;3600000
26.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;1;1300;3;47270;4;8220;260;154137;272;165580;105;30770;2;4020;2;4010;2;4020;0;3600000
26.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20230;2;20050;148;86930;106;70510;56;19090;3;6030;3;6010;3;6030;0;3600000
26.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20780;2;27262;72;52291;55;35550;37;16180;2;4010;2;4020;2;4020;0;3600000
27.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21210;0;0;33;25520;27;26620;15;6400;1;2000;1;2010;1;2010;0;3600000
27.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;900;0;0;18;14130;8;6570;15;6420;0;0;0;0;0;0;0;3600000
27.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;14410;2;5800;15;11190;17;11600;11;4490;0;0;0;0;0;0;0;3600000
27.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20070;0;0;49;29030;26;17950;27;10062;0;0;0;0;0;0;0;3600000
27.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;3;34290;1;20110;84;55920;77;63390;34;16857;2;4020;2;4020;2;4020;0;3600000
27.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;3;3938;4;45360;0;0;248;156770;285;185681;88;32380;3;6020;3;6020;3;6020;0;3600000
27.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;4;5230;6;212750;0;0;596;390898;499;321880;170;52570;3;6020;3;6020;2;4000;0;3600000
27.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;3;3910;11;630470;1;202919;829;689921;817;728381;150;79270;2;4020;3;6030;3;6020;0;3600000
27.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;5;6550;8;283367;0;0;805;641510;755;660157;167;114120;3;6020;3;6030;3;6020;0;3600000
27.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;2;2610;16;726639;2;6091;690;530134;680;565771;141;53040;2;4020;2;4020;2;4010;0;3600000
27.04.2021 10:00;0;0;0;0;0;0;0;0;0;0;1;1310;18;786092;0;0;758;576687;688;586171;173;71440;2;4020;2;4010;2;4010;0;3600000
27.04.2021 11:00;0;0;0;0;0;0;0;0;0;0;9;11750;23;851624;2;4560;772;655290;709;655495;142;64100;2;4020;2;4020;1;2010;0;3600000
27.04.2021 12:00;0;0;0;0;0;0;0;0;0;0;7;9180;46;1168581;3;123370;789;639040;788;757541;154;158250;2;4020;2;4010;2;4020;0;3600000
27.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;5;6520;26;960026;3;107270;811;715489;757;723486;112;64910;3;6020;3;6020;3;6020;0;3600000
27.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;4;5960;27;1076474;2;6640;857;690779;797;713967;137;64930;3;6020;3;6030;2;4010;0;3600000
27.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;5;6500;26;939940;1;1350;942;844330;884;814174;123;38000;3;6030;3;6049;3;6030;0;3600000
27.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;16;27627;33;1325159;3;15200;973;1354941;949;1253612;78;26810;3;6020;3;6030;3;6043;0;3600000
27.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;9;12980;45;1358919;5;149440;938;928430;922;958769;118;51760;3;6030;3;6020;3;6030;0;3600000
27.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;4;5200;31;691453;3;92022;747;600323;680;524191;171;53350;2;4020;3;6030;3;6020;0;3600000
27.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;3;3910;32;812817;6;88260;529;331144;511;429747;173;73000;3;6020;3;6020;3;6030;0;3600000
27.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;20;293470;4;475143;367;246258;360;238474;102;39751;2;4020;2;4020;2;4020;0;3600000
27.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;6;9160;2;43640;6;125840;267;160990;296;193580;97;27960;2;4020;2;4020;2;4038;0;3600000
27.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;76460;0;0;133;76160;103;63370;66;19270;3;6010;3;6030;2;4010;0;3600000
27.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;1;930;59;43760;54;37800;40;16630;2;4010;2;4020;2;4010;0;3600000
28.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;1;1310;1;21130;2;36230;38;32230;23;21720;15;7968;1;2010;1;2010;1;2010;0;3600000
28.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;22140;18;19960;9;7190;0;0;0;0;0;0;0;3600000
28.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;14350;14;9230;15;7080;0;0;0;0;0;0;0;3600000
28.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19780;0;0;46;28370;31;22600;25;11880;0;0;0;0;0;0;0;3600000
28.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;46730;75;61790;30;14910;2;4020;2;4020;2;4020;0;3600000
28.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;1310;1;760;0;0;257;155060;298;185409;102;51720;3;6020;3;6030;3;6030;0;3600000
28.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;1310;6;184730;0;0;591;387221;518;348930;170;49630;3;6020;3;6020;3;6030;0;3600000
28.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;3;3920;18;745542;1;127419;805;605575;797;700135;188;70750;3;6020;3;6030;3;6030;0;3600000
28.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;3920;15;695359;0;0;776;568028;737;669730;179;73546;3;6020;3;6010;2;4020;0;3600000
28.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;2;2610;15;590950;1;49120;720;522590;635;532400;153;96400;2;4010;2;4010;2;4020;0;3600000
28.04.2021 10:00;0;0;0;0;0;0;0;0;0;0;1;1310;22;894413;0;0;763;627439;642;522720;147;62200;2;4010;2;4020;2;4010;0;3600000
28.04.2021 11:00;0;0;0;0;0;0;0;0;0;0;3;3910;20;585749;4;29951;773;616403;767;719653;140;86313;2;4010;2;4020;1;2010;0;3600000
28.04.2021 12:00;0;0;0;0;0;0;0;0;0;0;3;3910;31;964611;6;463812;813;732031;816;786349;133;81040;2;4010;2;4010;2;4020;0;3600000
28.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;4;5190;30;996811;3;77299;804;611901;785;651237;136;89010;3;6020;3;6020;3;6030;0;3600000
28.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;6;9060;30;1111232;8;156020;879;733530;801;703635;146;104050;3;6030;3;6020;2;4020;0;3600000
28.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;4;5200;37;1319541;6;101570;967;1078101;906;947449;103;162390;3;6020;3;6020;3;6030;0;3600000
28.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;9;14250;46;1201654;9;286000;992;1159325;956;1158020;119;43160;3;6030;3;6030;3;6030;0;3600000
28.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;29;39020;34;1054861;3;9070;924;722473;928;868341;122;38780;3;6020;3;6030;2;4020;0;3600000
28.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;8;10420;34;1121894;4;89010;749;552270;676;547210;158;45170;3;6030;3;6020;3;6010;0;3600000
28.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;4;7730;14;444408;3;36290;521;341780;541;373468;112;30320;3;6030;3;6030;3;6030;0;3600000
28.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;10;379519;4;160516;356;242400;365;251783;101;47740;2;4010;2;4020;1;2010;0;3600000
28.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;1;1310;3;59500;8;46460;285;184443;259;164660;94;27180;2;4020;2;4020;2;4010;0;3600000
28.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;3;5190;0;0;2;22560;155;98890;121;91190;71;24767;3;6020;3;6010;3;6020;0;3600000
28.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;510;69;41710;67;46720;29;11750;2;4020;2;4020;2;4020;0;3600000
29.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21900;2;136211;39;28360;30;25980;19;8760;1;2010;1;2000;1;2010;0;3600000
29.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13940;6;5600;13;7000;0;0;0;0;0;0;0;3600000
29.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;16641;20;12230;12;4320;0;0;0;0;0;0;0;3600000
29.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;18550;0;0;48;30540;27;20610;29;14220;0;0;0;0;0;0;0;3600000
29.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;48600;64;52120;38;15300;2;4010;2;4020;2;4000;0;3600000
29.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;530;0;0;280;184790;316;277420;110;37800;3;6030;3;6030;3;6000;0;3600000
29.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;4;5220;11;501829;0;0;603;408749;496;337609;162;61900;3;6020;3;6010;2;4020;0;3600000
29.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;2;2610;14;361640;5;1111706;862;626131;831;1001237;132;73730;3;6047;3;6030;3;6020;0;3600000
29.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;5;7370;22;552046;0;0;891;975138;770;1023344;144;130250;3;6034;3;6020;2;4020;0;3600000
29.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;3;3920;17;822587;1;5390;737;592750;664;612431;125;91170;2;4000;2;4020;2;4020;0;3600000
29.04.2021 10:00;0;0;0;0;0;0;0;0;0;0;1;1300;25;851833;0;0;817;604712;707;588975;118;44200;2;4020;2;4020;2;4020;0;3600000
29.04.2021 11:00;0;0;0;0;0;0;0;0;0;0;6;11960;24;721602;0;0;768;590204;818;781346;137;86700;2;4010;2;4020;2;4000;0;3600000
29.04.2021 12:00;0;0;0;0;0;0;0;0;0;0;6;8360;36;1044900;3;8790;847;1009328;804;875994;119;54310;2;4020;2;4010;2;4020;0;3600000
29.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;7;9130;22;693281;3;284381;834;777460;797;760063;135;85851;3;6030;3;6010;3;6030;0;3600000
29.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;5;6520;26;1083883;4;82320;957;840285;816;792142;132;78020;3;6010;3;6020;3;6020;0;3600000
29.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;10;18210;30;1099233;5;137990;1007;1086299;909;1172677;96;75570;3;6030;3;6030;3;6010;0;3600000
29.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;13;18120;42;1301997;1;1820;1000;1436167;904;1220882;80;44240;3;6020;3;6020;3;6010;0;3600000
29.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;11;14490;58;1465947;1;4230;1002;1365779;873;1350830;91;66210;3;6030;3;6020;3;6020;0;3600000
29.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;9;11710;36;1016032;0;0;817;637762;827;999785;145;62230;3;6020;3;6030;3;6030;0;3600000
29.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;1;1300;27;735213;7;147710;578;365649;570;412600;165;54590;3;6020;3;6030;3;6010;0;3600000
29.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;3;3910;10;221223;2;23910;418;279790;400;246693;127;39220;2;4010;2;4020;2;4020;0;3600000
29.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;3;3930;13;264490;3;57644;276;165170;329;210409;98;28250;2;4020;2;4010;2;4010;0;3600000
29.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;1;1310;3;79250;2;3590;160;95440;116;75880;63;22840;3;6020;3;6030;2;4010;0;3600000
29.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;2;40350;4;28810;75;49270;64;47160;32;13660;2;4020;2;4020;2;4020;0;3600000
30.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;1;1310;2;40420;1;39840;43;32820;28;27360;15;8750;1;2000;1;2000;1;2010;0;3600000
30.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;30080;2;20210;34;21130;16;12120;12;4460;0;0;0;0;0;0;0;3600000
30.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11350;11;7920;11;5430;0;0;0;0;0;0;0;3600000
30.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20060;0;0;48;32930;24;22320;32;14700;0;0;0;0;0;0;0;3600000
30.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;51570;67;46920;38;20390;2;4010;2;4020;2;4020;0;3600000
30.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;400;0;0;260;164120;306;194120;109;34000;3;6030;3;6030;3;6020;0;3600000
30.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;2;3850;6;98642;2;70876;587;391750;484;344731;166;61800;3;6010;3;6030;3;6020;0;3600000
30.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;3;3910;16;559940;0;0;843;633405;775;723786;168;53410;3;6020;3;6030;3;6010;0;3600000
30.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;4440;17;1065818;0;0;839;669504;718;601611;169;167731;3;6010;3;6030;3;6030;0;3600000
30.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;2;2600;26;1006728;2;3880;793;752989;737;699409;157;50570;2;4020;2;4020;2;4020;0;3600000
30.04.2021 10:00;0;0;0;0;0;0;0;0;0;0;4;5220;25;690546;2;97491;871;762334;801;763828;141;56200;2;4010;2;4020;2;4020;0;3600000
30.04.2021 11:00;0;0;0;0;0;0;0;0;0;0;6;7810;30;1110022;0;0;912;740560;822;1071056;166;158590;2;4020;2;4020;2;4000;0;3600000
30.04.2021 12:00;0;0;0;0;0;0;0;0;0;0;10;12940;32;867629;0;0;925;980280;830;1189343;140;108090;2;4020;2;4010;2;4030;0;3600000
30.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;15;20967;20;1031612;4;15880;1001;1002010;934;994337;138;59040;3;6000;3;6010;3;6030;0;3600000
30.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;7;13000;30;1165924;1;1010;970;1635455;954;1148158;83;139550;3;6020;3;6020;3;6020;0;3600000
30.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;14;20080;32;1002803;3;32680;1063;1239583;920;1065411;127;45580;3;6010;3;6000;3;6030;0;3600000
30.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;15;19489;45;1534746;5;170400;1004;1325258;855;1186056;94;193000;3;6020;3;6030;3;6030;0;3600000
30.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;24;41935;43;1149435;4;22680;977;1112433;867;1037251;124;80820;3;6020;3;6030;3;6030;0;3600000
30.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;3;3930;33;952527;14;189738;889;865673;799;1016533;140;68928;3;6010;3;6030;3;6030;0;3600000
30.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;4;5230;17;679785;8;290109;648;462550;672;479805;157;80070;3;6030;3;6020;3;6020;0;3600000
30.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;1;1310;16;401422;2;5250;454;288793;473;327762;156;65990;2;4020;2;4010;2;4020;0;3600000
30.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;2;2610;8;159100;6;24980;348;201494;382;245600;113;32790;2;4020;2;4020;2;4000;0;3600000
30.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;2;3870;1;19320;0;0;162;93930;146;85210;80;24530;3;6020;3;6030;3;6020;0;3600000
30.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;2;37840;1;3010;66;44610;58;40990;29;11800;2;4010;2;4020;2;4010;0;3600000
01.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;0;0;37;24100;21;15760;17;8860;1;2010;1;2010;1;2000;0;3600000
01.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2670;22;12370;19;11490;12;6270;0;0;0;0;0;0;0;3600000
01.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;8760;5;2470;12;4660;0;0;0;0;0;0;0;3600000
01.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;860;1;20130;23;12350;17;12410;13;4680;0;0;0;0;0;0;0;3600000
01.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;1;1310;0;0;0;0;27;14850;21;13010;15;6880;0;0;0;0;0;0;0;3600000
01.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;1;1310;1;19480;1;20840;71;39450;87;46080;29;10480;2;4010;2;4020;1;2010;0;3600000
01.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;3;59763;0;0;90;46953;66;35880;43;12700;2;4020;2;4020;1;2000;0;3600000
01.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;4;146420;0;0;121;67840;91;49370;44;11250;2;4020;2;4010;2;4020;0;3600000
01.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;3910;1;57431;0;0;166;91190;131;72160;66;17450;2;4000;2;4020;2;4010;0;3600000
01.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;7;354362;0;0;252;144190;252;153480;85;23440;2;4020;2;4020;2;4020;0;3600000
01.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;1;1300;6;281940;1;760;337;189052;320;185222;112;29830;2;4010;2;4010;2;4020;0;3600000
01.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;7;273572;2;8850;385;216160;393;220172;112;29140;2;4010;2;4020;2;4010;0;3600000
01.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;2;2600;6;312510;1;80610;464;263048;413;240516;119;31850;2;4020;2;4020;2;4020;0;3600000
01.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;2;2620;13;429087;3;19750;501;294290;513;310901;134;60331;2;4010;2;4010;2;4046;0;3600000
01.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;8;10470;10;402596;4;115660;489;287345;503;305487;128;33400;2;4020;2;4010;2;4020;0;3600000
01.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;4;5210;8;280771;8;95050;546;304930;455;276794;117;34101;2;4010;2;4010;2;4020;0;3600000
01.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;1;1300;10;378786;6;136400;523;319470;493;298350;137;37870;2;4020;2;4020;2;4010;0;3600000
01.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;4;5200;15;435473;7;684540;437;276510;466;306901;106;34870;2;4020;2;4010;2;4020;0;3600000
01.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;6;13450;9;326720;5;533213;457;287138;438;285540;139;37540;2;4020;2;4020;2;4020;0;3600000
01.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;3;3910;9;159080;4;82380;344;194793;335;204113;120;40510;2;4023;2;4020;2;4020;0;3600000
01.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;2600;13;197470;3;326382;327;209000;298;195841;110;28080;2;4010;2;4020;2;4020;0;3600000
01.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;10;162812;8;56500;320;182950;299;177210;117;30490;2;4000;2;4000;2;4020;0;3600000
01.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21120;4;65780;116;61130;99;57820;51;14780;2;4000;2;4020;2;4020;0;3600000
01.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;1310;2;21660;3;782780;57;33420;54;31600;32;18090;2;4020;2;4010;2;4010;0;3600000
02.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;21450;0;0;40;24050;21;13140;16;6610;1;2010;1;2010;1;2010;0;3600000
02.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;9780;12;7470;12;3140;0;0;0;0;0;0;0;3600000
02.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;780;0;0;23;9370;14;7240;14;4820;0;0;0;0;0;0;0;3600000
02.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18260;19;9270;13;6910;10;3440;0;0;0;0;0;0;0;3600000
02.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;15770;16;9020;17;6180;0;0;0;0;0;0;0;3600000
02.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;920;0;0;79;39100;84;44230;30;11980;2;4020;2;4020;2;4010;0;3600000
02.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;1310;4;178721;0;0;79;41246;51;28901;31;7930;2;4010;2;4010;1;2010;0;3600000
02.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;5;229688;0;0;89;47620;74;40340;40;12020;2;4020;2;4020;2;4010;0;3600000
02.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;3;153920;0;0;126;66280;106;56350;55;15450;2;4010;2;4020;2;4020;0;3600000
02.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;10;341110;0;0;211;124730;211;116350;67;18790;2;4020;2;4020;1;2000;0;3600000
02.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;4;89110;0;0;272;163360;266;143603;94;26410;2;4020;2;4020;2;4010;0;3600000
02.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;2;2610;8;337301;0;0;384;246933;392;221822;121;30960;2;4020;2;4020;2;4020;0;3600000
02.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;2;2610;11;396625;2;31200;460;265551;426;247514;144;40780;2;4010;2;4020;2;4020;0;3600000
02.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;7;11550;10;503989;6;196814;483;342120;485;309950;141;43250;2;4020;2;4010;2;4010;0;3600000
02.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;3;3920;10;357985;1;870;528;342210;557;322426;135;36290;2;4020;2;4010;2;4020;0;3600000
02.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;10;317791;3;57433;514;326753;476;272960;140;35780;2;4000;2;4000;2;4020;0;3600000
02.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;3;3900;10;307994;4;137790;493;338100;486;290120;86;23600;1;2000;1;2010;1;2000;0;3600000
02.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;2;2620;8;297809;4;12440;476;321563;483;296480;115;30090;2;4020;2;4020;2;4010;0;3600000
02.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;5;6510;11;254093;3;60500;476;303900;438;276820;142;37960;2;4010;2;4000;2;4010;0;3600000
02.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;4;5220;16;334902;3;196191;427;266140;377;254111;130;77400;2;4010;2;4010;2;4010;0;3600000
02.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;2;2610;7;150241;3;56410;305;176880;288;173984;109;31720;2;4020;2;4020;2;4020;0;3600000
02.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;3;3930;6;87900;3;56140;231;123460;227;130460;82;23450;2;4020;2;4020;1;2000;0;3600000
02.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3340;95;51490;86;53650;45;13790;2;4020;2;4020;2;4020;0;3600000
02.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20970;1;1420;50;32650;37;24830;23;9190;2;4010;2;4010;1;2010;0;3600000
03.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21220;2;28780;21;16190;15;11188;10;6980;1;2010;1;2010;1;2010;0;3600000
03.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;17280;13;10280;13;7110;0;0;0;0;0;0;0;3600000
03.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19180;15;9110;11;9500;5;2706;0;0;0;0;0;0;0;3600000
03.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;2;43060;0;0;45;29790;27;20867;23;12260;0;0;0;0;0;0;0;3600000
03.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;2;40350;0;0;87;63880;87;61414;50;21130;2;4020;2;4010;2;4020;0;3600000
03.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1310;0;0;276;171120;298;203255;107;54660;3;6030;3;6020;3;6010;0;3600000
03.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;3;5180;7;243101;0;0;597;413360;485;330992;161;52368;2;4020;3;6020;2;4010;0;3600000
03.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;4;5220;18;895846;1;715829;823;734096;810;815428;156;87241;3;6020;3;6030;3;6020;0;3600000
03.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;3;3930;16;632462;0;0;809;648654;775;730348;184;113726;3;6010;3;6020;3;6030;0;3600000
03.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;20;28419;19;791166;1;75320;737;597854;629;569729;166;60550;2;4020;2;4020;2;4010;0;3600000
03.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;3;3920;23;655940;2;288420;751;567026;712;681740;152;68290;2;4010;2;4020;2;4020;0;3600000
03.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;5;7780;27;838082;6;190193;793;670249;767;795381;129;87430;2;4020;2;4010;2;4010;0;3600000
03.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;1;1300;43;1037013;2;41540;826;821862;762;723664;143;104070;2;4020;2;4020;2;4020;0;3600000
03.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;3;3910;25;637516;7;162400;817;652936;740;626384;156;101480;3;6030;3;6020;3;6020;0;3600000
