01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4
07.08.2020 17:00;127;2157063;102;1399937;44;830185;4;2250;11;10120;15;10030;13;9097
07.08.2020 18:00;113;2167846;73;1036712;31;567370;12;8020;6;5940;16;17899;10;5920
07.08.2020 19:00;85;1900173;51;1042978;32;421280;14;8587;8;11520;5;3180;16;12445
07.08.2020 20:00;89;1347436;55;818140;25;474438;14;34660;10;11159;31;28129;7;7840
07.08.2020 21:00;59;1131327;30;398180;27;259604;6;4070;27;28117;6;4310;3;1440
07.08.2020 22:00;64;1008164;30;454418;22;350875;1;490;10;4820;3;2310;1;430
07.08.2020 23:00;38;666332;20;310810;14;123620;2;2740;4;5160;2;1680;2;1110
08.08.2020 00:00;32;762176;16;412170;9;144615;0;0;2;1630;0;0;2;940
08.08.2020 01:00;22;550433;9;116640;7;138120;0;0;0;0;1;320;0;0
08.08.2020 02:00;12;355078;6;151828;8;144160;0;0;0;0;1;560;0;0
08.08.2020 03:00;10;177960;3;138780;6;64960;0;0;0;0;0;0;0;0
08.08.2020 04:00;3;106085;4;83210;2;55170;1;460;0;0;0;0;0;0
08.08.2020 05:00;13;312060;4;186216;4;84550;2;1620;0;0;0;0;0;0
08.08.2020 06:00;16;315622;14;396750;11;225305;0;0;1;790;1;920;3;2420
08.08.2020 07:00;40;848187;35;545002;15;299422;1;880;1;670;3;2010;0;0
08.08.2020 08:00;75;1227861;48;729464;26;480910;3;1300;3;3220;7;4120;7;4510
08.08.2020 09:00;106;1765154;81;1230370;40;582163;5;2410;4;5010;7;5490;12;8580
08.08.2020 10:00;124;1956031;117;1666921;48;636849;5;28690;7;6240;14;12300;13;10220
08.08.2020 11:00;117;2194618;108;1378739;41;542895;4;2650;7;5180;5;4629;7;5610
08.08.2020 12:00;113;1815201;74;1159440;32;330813;8;5970;7;4929;19;12589;12;8530
08.08.2020 13:00;98;1681466;66;1110220;28;439336;3;1710;3;1420;11;11518;10;5780
08.08.2020 14:00;105;1642532;64;1061369;28;528404;1;430;2;1470;13;14518;15;9150
08.08.2020 15:00;83;1463153;57;1125733;28;459584;13;30580;2;3160;10;5379;6;3350
08.08.2020 16:00;67;1405547;46;950631;24;408473;3;2590;13;20240;7;7260;7;8350
08.08.2020 17:00;90;1348732;61;1349500;28;785474;6;10780;7;5810;8;5300;23;14297
08.08.2020 18:00;94;1546049;64;999746;28;339170;6;5460;6;4130;5;3040;7;4510
08.08.2020 19:00;70;1357977;54;990675;22;481215;19;21970;6;4340;6;4970;6;5400
08.08.2020 20:00;87;1010926;36;591703;17;106020;3;2050;6;4687;15;14400;8;5480
08.08.2020 21:00;53;834552;37;684881;20;257950;5;2950;1;800;16;10100;6;3538
08.08.2020 22:00;53;927877;27;556271;27;486015;6;5690;5;2580;1;440;3;1590
08.08.2020 23:00;41;835070;16;622851;8;91250;1;1420;4;4830;4;2440;2;1290
09.08.2020 00:00;38;680856;10;350737;8;158350;3;2060;0;0;2;2410;0;0
09.08.2020 01:00;16;387388;5;94220;7;132750;0;0;1;470;3;2300;0;0
09.08.2020 02:00;6;137830;2;57096;5;107168;0;0;0;0;0;0;2;1330
09.08.2020 03:00;4;131660;4;78390;7;116100;0;0;0;0;0;0;0;0
09.08.2020 04:00;6;122660;3;73550;3;37030;0;0;0;0;0;0;0;0
09.08.2020 05:00;5;70990;4;121695;4;95830;1;530;0;0;0;0;0;0
09.08.2020 06:00;10;265931;10;311377;3;149082;0;0;0;0;0;0;0;0
09.08.2020 07:00;26;593251;18;206550;10;182837;1;810;2;860;0;0;0;0
09.08.2020 08:00;53;966428;27;361636;14;207546;0;0;4;3400;0;0;7;6230
09.08.2020 09:00;81;1140579;35;566540;14;209910;9;6640;13;22650;5;3350;3;2020
09.08.2020 10:00;84;1206516;52;807086;14;327739;3;1860;13;9750;11;8850;13;6670
09.08.2020 11:00;81;1308746;44;754142;23;322774;2;2500;11;11330;9;6920;9;8140
09.08.2020 12:00;71;1062946;46;521439;26;464210;2;1800;5;4790;7;4170;6;5350
09.08.2020 13:00;73;1236610;33;701140;29;475639;3;1250;24;17750;0;0;5;5250
09.08.2020 14:00;90;1453246;40;593501;22;429867;4;2060;4;3300;8;7730;6;3180
09.08.2020 15:00;68;1106294;43;671050;22;522775;1;1130;3;5530;5;2819;4;1950
09.08.2020 16:00;66;1103979;57;753597;28;375120;2;1300;1;670;11;9630;14;12000
09.08.2020 17:00;79;1153280;49;762250;26;247900;1;460;1;1120;5;5670;12;9219
09.08.2020 18:00;79;1056078;57;835836;29;608858;21;12529;5;5620;3;1680;12;11250
09.08.2020 19:00;68;979022;52;1043164;34;575190;4;4430;25;15967;4;2900;4;2560
09.08.2020 20:00;61;876159;44;656165;24;237310;7;5820;13;11450;7;4910;9;9490
09.08.2020 21:00;55;1159647;37;579820;21;301840;1;750;6;39970;2;1370;3;1370
09.08.2020 22:00;47;791687;24;417301;12;154630;4;2360;1;1180;6;4090;9;5670
09.08.2020 23:00;28;869885;9;167437;18;325357;3;2300;1;580;1;850;1;670
10.08.2020 00:00;15;339281;10;411655;11;140130;1;460;5;4500;0;0;0;0
10.08.2020 01:00;3;80047;1;9130;1;44830;0;0;0;0;0;0;0;0
10.08.2020 02:00;4;53680;2;4690;1;800;0;0;0;0;0;0;0;0
10.08.2020 03:00;3;111669;1;400;1;670;0;0;0;0;0;0;0;0
10.08.2020 04:00;5;198910;3;116090;3;137420;0;0;0;0;0;0;1;540
10.08.2020 05:00;18;616573;8;193233;11;239040;1;570;0;0;0;0;1;480
10.08.2020 06:00;62;1406669;26;885139;23;511760;1;1610;3;3780;1;570;2;1260
10.08.2020 07:00;115;1769235;69;1005761;44;1062933;7;3980;6;6800;1;490;8;10920
10.08.2020 08:00;148;1869481;78;1259297;54;861257;6;6400;6;4100;10;7870;13;15000
10.08.2020 09:00;161;1981108;83;1308971;55;1109829;1;910;14;30920;7;5430;13;9440
10.08.2020 10:00;133;2012227;82;1148057;64;1190732;4;4420;11;13800;5;4280;8;6160
10.08.2020 11:00;106;1905744;88;1618464;54;955750;8;5520;10;10060;7;5140;21;15580
10.08.2020 12:00;115;1923837;104;1585116;54;951967;6;3800;10;7430;12;7840;11;8370
10.08.2020 13:00;114;1730281;61;1254142;33;654158;2;1440;25;45364;6;3410;11;8410
10.08.2020 14:00;118;1629118;79;1327344;42;728317;9;7080;14;19379;11;7520;10;7990
10.08.2020 15:00;135;2024429;89;1415765;53;1023420;14;8206;11;8540;14;10540;24;14927
10.08.2020 16:00;141;2278905;92;1295089;34;627853;5;4270;9;8870;13;13140;12;7030
10.08.2020 17:00;119;2461322;104;1565808;59;1091645;12;5978;22;22418;13;9900;13;6780
10.08.2020 18:00;119;2158406;98;1383311;36;529645;23;11197;23;24709;17;18720;22;17740
10.08.2020 19:00;88;2243477;56;856898;27;552337;4;10450;13;12650;11;7220;7;4500
10.08.2020 20:00;89;1298739;49;659110;23;317940;2;25770;8;6580;13;8890;11;6170
10.08.2020 21:00;63;994678;31;470280;18;225966;7;12569;29;26236;5;4160;3;1370
10.08.2020 22:00;52;1064258;21;398184;13;267028;3;1180;3;2090;0;0;8;6740
10.08.2020 23:00;24;338760;6;102328;11;109790;0;0;4;3040;3;1740;1;470
11.08.2020 00:00;15;262065;5;92114;7;105070;0;0;2;2340;0;0;0;0
11.08.2020 01:00;8;136934;2;16370;4;172585;0;0;0;0;1;940;0;0
11.08.2020 02:00;6;165146;1;2950;4;71930;0;0;0;0;0;0;0;0
11.08.2020 03:00;6;134070;3;46100;0;0;0;0;0;0;0;0;0;0
11.08.2020 04:00;4;56360;3;163470;5;125674;0;0;0;0;0;0;0;0
11.08.2020 05:00;20;500924;11;239607;12;307512;1;370;1;550;1;720;1;450
11.08.2020 06:00;55;1127524;29;816236;31;692109;6;6310;0;0;2;1560;2;1750
11.08.2020 07:00;120;1927768;73;1469175;42;860750;2;830;19;12576;7;5590;7;6450
11.08.2020 08:00;141;2200057;99;1342458;58;987564;9;5850;14;53097;4;3020;11;8440
11.08.2020 09:00;143;2117903;100;1467016;64;1248495;10;5570;9;5640;12;9870;8;5600
11.08.2020 10:00;116;2005514;103;1508527;48;1098491;6;3530;12;17400;14;10168;14;9920
11.08.2020 11:00;126;1924907;93;1518595;53;1029141;5;3340;15;13160;20;16880;21;38380
11.08.2020 12:00;128;2006063;86;1531232;36;692383;9;7720;13;12798;8;5690;14;9650
11.08.2020 13:00;114;2002480;96;1312356;52;1094639;10;18770;11;12320;11;7970;7;5170
11.08.2020 14:00;112;1667555;90;1333000;38;656912;2;720;4;3910;16;14200;8;4830
11.08.2020 15:00;128;2042131;94;1324458;44;979773;5;2860;6;3150;18;12027;17;15760
11.08.2020 16:00;158;2443088;102;1338138;52;680040;23;32118;8;4239;13;9150;8;7570
11.08.2020 17:00;134;2313485;119;1358543;51;938108;3;2110;10;16410;9;5810;12;6300
11.08.2020 18:00;113;2167223;94;1386416;28;590547;9;4120;18;18278;8;36210;22;14240
11.08.2020 19:00;143;1855079;72;1160663;20;375069;5;4710;13;28050;15;7710;10;5500
11.08.2020 20:00;78;1268895;43;786665;20;377336;8;6990;31;31618;17;10500;6;5440
11.08.2020 21:00;62;703509;35;641168;28;605042;2;2070;2;1210;6;4470;4;3400
11.08.2020 22:00;50;874186;18;357680;17;270710;2;1880;7;6609;6;2630;9;10630
11.08.2020 23:00;37;777109;9;235604;9;132377;3;1500;3;2120;1;590;1;1220
12.08.2020 00:00;13;235297;9;218480;6;88590;0;0;2;1720;0;0;0;0
12.08.2020 01:00;5;169181;5;219880;0;0;0;0;0;0;0;0;0;0
12.08.2020 02:00;5;58702;1;1610;3;75700;0;0;0;0;0;0;0;0
12.08.2020 03:00;5;149110;0;0;3;33160;0;0;0;0;0;0;0;0
12.08.2020 04:00;4;53020;2;57440;5;75440;0;0;0;0;0;0;0;0
12.08.2020 05:00;20;490485;11;340747;13;224700;0;0;0;0;0;0;1;840
12.08.2020 06:00;65;1167253;27;735973;24;720265;3;2950;2;2350;2;1130;2;1580
12.08.2020 07:00;125;1770843;69;1279948;46;1028554;4;3200;13;16010;3;1720;7;4750
12.08.2020 08:00;149;2231044;101;1480886;56;923541;4;2360;15;14883;10;7340;9;6540
12.08.2020 09:00;134;2163885;97;1308239;49;849390;4;2050;8;4490;8;9410;11;7010
12.08.2020 10:00;112;1854399;93;1381955;47;809739;5;14870;15;43820;8;5610;18;12640
12.08.2020 11:00;129;1831413;88;1572254;54;954915;11;7000;9;16150;12;8610;15;13430
12.08.2020 12:00;134;1828452;86;1270941;47;853125;17;14870;28;27360;12;9740;14;10210
12.08.2020 13:00;103;1760290;83;1263536;42;702561;5;4970;4;3700;15;10140;7;5440
12.08.2020 14:00;120;1700463;98;1665580;35;573351;3;2110;10;11360;13;10840;14;9490
12.08.2020 15:00;137;1973224;95;1294562;42;714460;8;24819;5;4370;8;10120;18;8330
12.08.2020 16:00;142;2482544;104;1355206;54;902022;6;4570;18;35896;13;48440;8;17670
12.08.2020 17:00;146;2273780;105;1464246;44;628984;6;5060;1;290;19;22006;12;10100
12.08.2020 18:00;122;2329841;99;1692212;30;682911;9;6420;18;19730;6;5170;12;8219
12.08.2020 19:00;101;1849347;74;1334573;34;707939;5;4770;7;3700;9;6850;12;33280
12.08.2020 20:00;74;1459653;45;752510;18;269662;4;2770;0;0;7;4360;4;2070
12.08.2020 21:00;64;1124988;29;433231;19;130378;5;2720;5;4110;9;7030;3;2270
12.08.2020 22:00;53;858198;23;327557;13;191510;2;1440;5;4320;2;1490;4;2240
12.08.2020 23:00;39;638550;11;235857;11;170040;1;580;2;1350;5;3850;1;460
13.08.2020 00:00;14;416870;3;48460;6;180306;1;950;1;850;0;0;0;0
13.08.2020 01:00;8;179519;3;118640;8;145380;0;0;0;0;0;0;0;0
13.08.2020 02:00;4;112385;0;0;1;130;0;0;0;0;0;0;0;0
13.08.2020 03:00;3;133587;0;0;4;28170;0;0;0;0;0;0;0;0
13.08.2020 04:00;4;49260;3;101499;2;118640;0;0;0;0;0;0;0;0
13.08.2020 05:00;17;467084;9;229421;8;159990;1;370;1;530;0;0;3;1900
13.08.2020 06:00;55;975112;30;740240;24;458621;1;31730;7;11699;3;2240;4;3200
13.08.2020 07:00;116;2121225;76;1144387;50;858640;3;1950;7;39110;0;0;4;3670
13.08.2020 08:00;142;2204037;83;1364122;68;1313639;6;10860;6;6200;6;3290;1;390
13.08.2020 09:00;123;2146154;81;1211147;62;1286522;2;1100;2;1070;3;1710;4;1760
13.08.2020 10:00;129;2114666;73;1197972;63;944345;3;2050;19;11690;6;4230;7;3870
13.08.2020 11:00;124;1987618;93;1438645;53;984830;5;3460;10;24749;2;1090;15;9069
13.08.2020 12:00;112;1742841;83;1674388;42;961507;7;3430;6;4510;15;9189;12;8810
13.08.2020 13:00;159;2667021;116;1747252;46;957536;3;2270;50;67666;14;10456;10;11560
13.08.2020 14:00;134;1972143;93;1249617;44;996145;6;4160;16;13823;18;11280;15;12260
13.08.2020 15:00;155;2273310;105;1746215;37;740240;6;3200;7;4850;24;15580;19;13900
13.08.2020 16:00;143;2457598;94;1597588;56;1030389;5;3330;17;26390;12;8000;24;15300
13.08.2020 17:00;145;2542744;132;1539780;51;725609;13;6380;10;7660;10;6440;17;17730
13.08.2020 18:00;140;2130427;97;1341374;37;844989;40;39047;33;34666;8;8450;13;9710
13.08.2020 19:00;92;2243171;75;1098976;33;632364;3;1750;26;38220;1;470;18;14000
13.08.2020 20:00;71;955627;45;809961;26;483651;1;1580;49;48360;7;6790;9;4490
13.08.2020 21:00;56;1055617;37;718094;19;397998;3;3330;5;8227;12;7010;4;2486
13.08.2020 22:00;56;878903;26;565580;18;267110;2;1100;8;18130;1;620;8;5450
13.08.2020 23:00;32;662181;8;317477;15;192490;2;1280;3;2330;4;3460;3;3040
14.08.2020 00:00;17;339919;4;194080;3;24700;0;0;2;2240;1;470;0;0
14.08.2020 01:00;6;107175;3;69120;2;69120;2;1180;1;610;0;0;0;0
14.08.2020 02:00;10;106030;1;1470;3;98110;0;0;0;0;0;0;0;0
14.08.2020 03:00;3;57440;2;70590;2;47650;0;0;0;0;0;0;0;0
14.08.2020 04:00;8;92630;2;52080;3;57970;0;0;0;0;0;0;0;0
14.08.2020 05:00;16;496590;8;169575;11;242036;1;510;1;570;1;1230;2;1900
14.08.2020 06:00;52;1083398;23;757545;22;446290;3;1290;4;3290;3;2610;3;1260
14.08.2020 07:00;109;1990886;73;1428087;57;903573;4;2690;8;6480;1;594;11;7030
14.08.2020 08:00;134;1946701;87;1176861;50;1170359;8;4330;19;18277;15;11349;6;4200
14.08.2020 09:00;139;2231445;75;1437803;52;1003010;10;23267;7;39500;12;9500;12;6200
14.08.2020 10:00;141;1815816;92;1201453;53;1082488;2;1470;9;13770;8;5220;9;6120
14.08.2020 11:00;117;1914134;101;1309533;58;1220993;6;19100;10;5830;3;1770;4;2120
14.08.2020 12:00;126;2401704;97;1443457;52;858221;6;5330;19;19560;14;12530;11;7360
14.08.2020 13:00;126;2258923;103;1551304;43;746210;8;17450;12;7140;12;7849;21;12350
14.08.2020 14:00;156;2292529;100;1273791;38;520378;11;9156;17;16018;10;6160;15;12160
14.08.2020 15:00;148;2448626;121;1358037;38;826379;6;6030;31;51270;8;6690;11;6800
14.08.2020 16:00;150;2478951;86;1285843;43;831791;7;17665;17;15848;10;6940;14;7300
14.08.2020 17:00;150;2462300;108;1567651;39;743097;10;11437;0;0;5;3690;8;4620
14.08.2020 18:00;135;2394064;80;1326773;41;833103;6;4960;12;51410;7;5440;6;3310
14.08.2020 19:00;100;1908864;55;693910;31;446306;6;34190;5;5350;16;9760;7;3910
14.08.2020 20:00;91;1719604;44;718254;34;573019;5;31240;12;14800;6;5860;5;3200
14.08.2020 21:00;54;921452;37;590069;20;399345;1;740;10;12870;4;3030;7;3549
14.08.2020 22:00;59;804129;20;472190;18;348960;6;2350;6;2930;2;1450;0;0
14.08.2020 23:00;50;972638;13;264280;10;322284;2;1150;2;1080;2;950;2;1240
15.08.2020 00:00;30;716553;7;179160;5;90990;0;0;1;790;1;1150;0;0
15.08.2020 01:00;29;550260;6;190266;6;181710;0;0;1;780;0;0;0;0
15.08.2020 02:00;9;316246;3;101310;5;17970;0;0;0;0;0;0;0;0
15.08.2020 03:00;10;226369;3;98553;2;1210;0;0;0;0;0;0;0;0
15.08.2020 04:00;9;226484;4;168094;6;175334;0;0;2;4610;0;0;1;630
15.08.2020 05:00;16;204767;8;202650;9;134070;0;0;0;0;0;0;0;0
15.08.2020 06:00;16;532375;7;257594;8;143070;0;0;1;530;0;0;0;0
15.08.2020 07:00;27;540273;19;451572;15;449058;4;2900;1;1450;1;590;4;4150
15.08.2020 08:00;69;1281354;54;1021715;34;490530;0;0;0;0;6;6920;11;6570
15.08.2020 09:00;99;1723028;74;1032377;33;545891;0;0;6;5600;4;2990;9;8570
15.08.2020 10:00;113;1851632;76;1295910;40;762492;1;440;13;7110;11;7860;9;7720
15.08.2020 11:00;131;2050731;93;1383073;36;681168;7;5870;7;7060;18;25658;14;10265
15.08.2020 12:00;122;1987033;66;967051;38;798398;5;7060;7;5200;11;7900;20;11256
15.08.2020 13:00;104;1777696;64;907969;33;715808;16;35900;13;18490;7;6070;12;6770
15.08.2020 14:00;127;1572392;74;1043309;42;836144;8;4590;17;61290;9;7340;16;17390
15.08.2020 15:00;100;1572209;58;914444;34;485237;5;6019;12;22687;21;18992;14;8220
15.08.2020 16:00;112;1569596;60;1106358;28;510652;15;18080;6;4439;11;10310;11;6340
15.08.2020 17:00;97;1552220;59;958373;34;723867;0;0;18;19270;17;13610;14;12410
15.08.2020 18:00;102;1564271;69;1078449;46;895497;10;23940;11;12890;20;21870;25;12890
15.08.2020 19:00;82;1285583;57;878476;22;547268;5;2690;23;23550;7;5930;9;5710
15.08.2020 20:00;86;1041655;56;988713;35;462417;3;1540;9;6570;7;4540;5;2780
15.08.2020 21:00;60;954092;41;843177;25;446670;1;1060;5;8560;3;2480;6;4060
15.08.2020 22:00;42;922480;22;409101;13;133987;1;400;12;19770;6;4810;5;3480
15.08.2020 23:00;59;813882;14;208881;15;222177;1;390;3;1810;1;610;2;1400
16.08.2020 00:00;27;507447;9;211035;12;348865;0;0;0;0;4;3180;1;320
16.08.2020 01:00;16;420722;8;121450;9;187535;0;0;1;620;1;530;1;550
16.08.2020 02:00;13;335204;4;55430;3;60120;0;0;0;0;0;0;0;0
16.08.2020 03:00;13;301590;6;217349;10;87370;0;0;0;0;0;0;0;0
16.08.2020 04:00;11;231650;3;84420;8;107230;0;0;0;0;0;0;0;0
16.08.2020 05:00;3;44755;1;25500;4;93810;0;0;0;0;1;930;0;0
16.08.2020 06:00;11;280055;4;133140;3;63740;0;0;0;0;0;0;0;0
16.08.2020 07:00;23;409299;11;294565;8;150580;0;0;0;0;2;1820;0;0
16.08.2020 08:00;43;647234;27;603795;18;236440;4;2450;2;1690;3;2000;5;2930
16.08.2020 09:00;67;1107498;46;640265;18;357607;4;3490;2;1640;2;2630;13;7098
16.08.2020 10:00;89;1342339;52;837191;23;308980;3;2480;6;4590;6;4010;6;3390
16.08.2020 11:00;87;1324412;64;657793;23;389324;8;15020;2;1480;3;2110;8;5280
16.08.2020 12:00;96;1274800;52;744126;33;614497;2;1310;13;12340;10;7440;6;2710
16.08.2020 13:00;70;1232894;52;707650;31;489230;4;2670;4;4740;5;3120;10;5840
16.08.2020 14:00;95;1339071;54;736608;34;326441;13;11970;5;3680;11;8410;6;3150
16.08.2020 15:00;77;1359250;51;794354;28;420907;0;0;16;15975;4;4790;11;7740
16.08.2020 16:00;78;1341747;53;649360;31;437698;0;0;14;32210;11;11710;9;6080
16.08.2020 17:00;107;1506273;53;692710;31;459184;10;47550;4;2070;17;9769;29;17415
16.08.2020 18:00;117;1506202;66;756661;32;501534;4;3460;39;22066;5;4410;16;12260
16.08.2020 19:00;86;1349468;50;552309;22;271015;7;6920;5;3440;7;7380;15;7040
16.08.2020 20:00;95;1148575;56;761297;28;361586;2;1420;13;9990;6;3060;10;5750
16.08.2020 21:00;75;1086626;38;637286;24;293365;16;14199;11;22088;8;4470;0;0
16.08.2020 22:00;61;712911;19;498159;13;158500;3;5850;9;7440;4;2440;2;1220
16.08.2020 23:00;35;703716;3;60390;7;89910;0;0;3;2150;0;0;6;3980
17.08.2020 00:00;14;374724;1;27250;8;208485;0;0;0;0;0;0;0;0
17.08.2020 01:00;8;118770;1;42810;2;18250;1;660;0;0;0;0;0;0
17.08.2020 02:00;7;153930;4;80052;3;73732;0;0;0;0;0;0;0;0
17.08.2020 03:00;2;35840;2;118967;2;810;0;0;0;0;0;0;0;0
17.08.2020 04:00;0;0;1;28784;2;2690;0;0;0;0;0;0;0;0
17.08.2020 05:00;12;328096;8;164211;10;202976;0;0;1;490;1;500;0;0
17.08.2020 06:00;61;1358723;37;644862;28;533450;10;5790;0;0;2;1610;1;1540
17.08.2020 07:00;192;2519034;129;1582586;72;1105612;4;2210;12;8147;14;9060;12;7102
17.08.2020 08:00;171;2257396;84;1190743;72;1022326;2;1630;6;4877;7;5599;7;7210
17.08.2020 09:00;128;2046496;64;1275703;64;1445094;3;1690;27;75240;11;12620;5;3780
17.08.2020 10:00;124;2266076;81;1180304;63;1335068;10;12310;11;11690;11;16350;5;2880
17.08.2020 11:00;125;2165231;73;1152932;41;841078;13;15509;16;21140;22;17470;10;6510
17.08.2020 12:00;156;2125731;106;1579044;52;984530;9;19220;44;35649;18;22355;21;13684
17.08.2020 13:00;126;2096343;97;1521035;64;1334035;7;4150;31;34418;31;39085;21;17389
17.08.2020 14:00;127;1952412;96;1441543;50;865142;12;8820;13;10740;19;16620;14;7869
17.08.2020 15:00;156;2617396;113;1552505;53;1099244;6;3640;13;8157;16;15080;26;22799
17.08.2020 16:00;157;2332691;103;1450983;45;952139;16;9480;25;94650;19;14660;20;14150
17.08.2020 17:00;140;2435886;122;1644537;49;1014049;12;9247;14;26250;14;9190;16;9940
17.08.2020 18:00;138;2305749;91;1257211;55;955461;8;3960;15;11880;17;12119;14;7980
17.08.2020 19:00;104;2003023;53;999609;36;923882;6;3270;14;14610;30;19597;11;7870
17.08.2020 20:00;73;1142740;52;1123033;30;399300;2;5610;15;15040;7;6330;8;5070
17.08.2020 21:00;55;690327;26;533875;18;288441;3;1830;5;2690;7;4230;4;2160
17.08.2020 22:00;45;737708;16;410674;14;149780;1;570;2;1180;7;28670;5;3680
17.08.2020 23:00;32;764244;10;218804;7;196238;1;1170;0;0;2;1080;3;1830
18.08.2020 00:00;15;340323;4;160780;2;64290;0;0;0;0;0;0;0;0
18.08.2020 01:00;3;1610;3;71670;2;1880;0;0;0;0;0;0;0;0
18.08.2020 02:00;6;148300;1;16100;5;88720;0;0;0;0;0;0;0;0
18.08.2020 03:00;1;1070;1;400;0;0;0;0;0;0;0;0;0;0
18.08.2020 04:00;3;87575;0;0;1;60390;0;0;0;0;0;0;1;580
18.08.2020 05:00;17;512275;9;209650;11;231814;1;1260;0;0;0;0;4;7370
18.08.2020 06:00;72;1285745;26;627485;30;759483;1;450;1;560;1;330;4;3290
18.08.2020 07:00;178;2058280;106;1207351;64;1012626;4;4170;17;14800;20;11320;12;7099
18.08.2020 08:00;184;2255449;88;1497271;64;1348768;9;39450;21;47680;10;8030;4;1920
18.08.2020 09:00;131;2285912;78;1150948;69;1333031;7;46170;15;15660;12;8650;9;5340
18.08.2020 10:00;123;1750198;95;1601408;58;1178172;8;5258;10;24530;8;8030;4;2500
18.08.2020 11:00;155;2008796;85;1113140;52;933277;11;11960;14;12980;8;6880;15;10180
18.08.2020 12:00;134;1979302;95;1351765;59;1056779;16;20840;13;37363;14;10320;17;9600
18.08.2020 13:00;166;2429402;105;1518865;57;1044984;17;38160;54;57747;23;19300;28;17999
18.08.2020 14:00;142;1838184;130;1646846;55;832867;3;3290;23;73600;11;8396;12;9656
18.08.2020 15:00;148;2399038;111;1366633;51;855969;31;25835;25;45801;19;12812;7;3140
18.08.2020 16:00;164;2381767;129;1569521;45;1110844;4;3180;14;52910;28;22560;8;4810
18.08.2020 17:00;139;2410418;130;1508206;55;980267;6;4220;10;20550;31;19190;16;6610
18.08.2020 18:00;127;2143539;101;1500629;40;799842;3;9450;31;101610;13;10600;17;14680
18.08.2020 19:00;103;2051019;72;1374688;34;852439;1;1250;29;70999;23;36379;7;6040
18.08.2020 20:00;85;1273991;57;922081;25;526294;10;14190;11;9870;7;3620;6;3800
18.08.2020 21:00;66;1208752;28;395004;20;296580;6;2710;8;11500;6;24000;4;2490
18.08.2020 22:00;42;731898;8;100950;12;147750;3;2260;4;4970;3;4290;4;2640
18.08.2020 23:00;25;567845;7;159320;5;100130;0;0;3;2040;0;0;1;770
19.08.2020 00:00;4;104430;4;84700;6;152860;0;0;0;0;1;370;0;0
19.08.2020 01:00;7;142214;7;99700;8;133010;1;540;0;0;0;0;0;0
19.08.2020 02:00;4;141775;2;70860;1;21200;0;0;0;0;1;800;0;0
19.08.2020 03:00;2;90460;1;8190;3;38120;0;0;0;0;0;0;0;0
19.08.2020 04:00;9;124150;2;34500;4;94490;0;0;0;0;0;0;0;0
19.08.2020 05:00;12;385239;9;217420;11;233197;2;1210;1;420;0;0;4;4160
19.08.2020 06:00;55;1304320;26;425170;27;735489;6;4640;1;690;4;2730;7;3710
19.08.2020 07:00;183;2343385;135;1598366;73;1415184;4;5800;22;33786;15;10890;12;10080
19.08.2020 08:00;172;2318702;100;1166717;56;1167443;15;10689;14;10040;5;4470;10;5459
19.08.2020 09:00;141;2364893;94;1198696;56;953093;5;11300;18;20310;4;3170;11;7560
19.08.2020 10:00;99;1602212;73;1112154;52;901760;10;5040;18;35400;7;5720;17;10300
19.08.2020 11:00;147;2251693;77;1287005;52;740466;8;4770;16;11833;12;8830;15;19360
19.08.2020 12:00;131;2164946;113;1657439;44;822091;9;30639;22;33728;13;11295;14;9200
19.08.2020 13:00;148;2319625;99;1258579;57;1102115;17;27290;78;76290;20;12320;16;13640
19.08.2020 14:00;146;1940763;96;1401038;37;582956;7;6590;18;20640;29;32649;17;12350
19.08.2020 15:00;139;2182783;96;1514840;35;553677;8;4690;15;12630;23;19920;13;7926
19.08.2020 16:00;176;2538165;112;1549510;58;1031830;11;7540;19;54330;18;14330;6;3140
19.08.2020 17:00;166;2453695;116;1421635;49;827078;19;36819;18;17199;18;18530;20;11460
19.08.2020 18:00;152;2177577;109;1334127;27;387387;10;5950;44;57795;27;23259;15;8410
19.08.2020 19:00;112;1968593;69;962062;35;514897;17;23690;9;10700;13;12350;13;11800
19.08.2020 20:00;91;1323350;50;668568;29;456824;2;1010;9;9080;8;4880;8;4740
19.08.2020 21:00;73;1074079;41;562676;26;490940;7;3410;4;2200;2;1620;4;2800
19.08.2020 22:00;58;904575;23;427210;13;330220;1;370;6;3769;2;1470;1;950
19.08.2020 23:00;39;636141;10;85850;10;122780;1;1070;3;2680;1;1090;2;1770
20.08.2020 00:00;14;122539;5;83810;5;31670;0;0;0;0;1;370;0;0
20.08.2020 01:00;5;142280;4;138510;2;70535;0;0;0;0;0;0;0;0
20.08.2020 02:00;3;68374;1;27920;2;62410;0;0;0;0;0;0;0;0
20.08.2020 03:00;3;27790;4;26990;2;51410;0;0;0;0;0;0;0;0
20.08.2020 04:00;4;103461;5;175830;1;49390;0;0;0;0;0;0;0;0
20.08.2020 05:00;18;552863;8;200827;16;344457;1;480;1;610;1;590;4;2640
20.08.2020 06:00;50;1119184;32;811694;26;624286;2;1900;2;1720;3;3899;7;4039
20.08.2020 07:00;174;2566420;150;1545634;80;1410300;10;6530;39;56627;44;42928;19;11120
