01.06.2020 00:00;Bel_A53_M5_3007;Vwz_A53_M5_3007;Bel_A57_M2_1138;Vwz_A57_M2_1138;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_Fiber_reserve;Vwz_Fiber_reserve;Bel_H53_M3_3006;Vwz_H53_M3_3006;Bel_H53_M6_1140;Vwz_H53_M6_1140;Bel_H57_M1_1137;Vwz_H57_M1_1137;Bel_LLB-Test;Vwz_LLB-Test;Bel_Power_on;Vwz_Power_on;Bel_Sync;Vwz_Sync;Bel_foult;Vwz_foult
12.04.2021 08:00;34;33111;0;0;78;1233142;69;96170;21;170260;0;0;0;0;366;543519;0;0;0;0;35;34950;2;2000;42;44909;0;0;0;0;0;0;0;0
12.04.2021 09:00;32;31980;0;0;99;1812313;108;555123;29;165284;0;0;0;0;389;557370;0;0;0;0;37;36980;1;1000;42;40940;0;0;0;0;0;0;0;0
12.04.2021 10:00;35;34970;0;0;108;1442608;151;846594;43;360280;0;0;0;0;392;455711;0;0;0;0;35;35460;0;0;40;39950;0;0;0;0;0;0;0;0
12.04.2021 11:00;36;35990;0;0;115;2205039;121;398958;54;292640;0;0;1;320;320;355822;0;0;0;0;34;33970;0;0;42;41940;0;0;0;0;0;0;0;0
12.04.2021 12:00;34;33960;0;0;76;1538378;76;409900;51;318200;0;0;2;1850;315;297970;0;0;0;0;36;35950;0;0;39;38920;0;0;0;0;0;0;0;0
12.04.2021 13:00;34;33970;0;0;82;1143571;90;566708;44;161065;0;0;0;0;343;350567;0;0;0;0;35;34980;0;0;40;38950;0;0;0;0;0;0;0;0
12.04.2021 14:00;32;32459;0;0;109;1787641;73;789510;51;295186;0;0;0;0;455;477062;0;0;0;0;35;34970;0;0;42;41930;0;0;0;0;0;0;0;0
12.04.2021 15:00;33;32990;0;0;108;2179460;96;676600;46;159649;0;0;1;570;460;775716;0;0;0;0;35;34920;0;0;42;42517;0;0;0;0;0;0;0;0
12.04.2021 16:00;35;34960;0;0;84;1643859;100;1347115;62;306237;0;0;0;0;568;937374;0;0;0;0;35;35000;0;0;42;41910;0;0;0;0;0;0;0;0
12.04.2021 17:00;32;31980;0;0;73;1359234;72;598651;65;254990;0;0;0;0;545;867763;0;0;0;0;35;35000;0;0;40;39990;0;0;0;0;0;0;0;0
12.04.2021 18:00;35;34940;0;0;57;1016716;69;558871;42;209430;0;0;1;160;412;760609;0;0;0;0;34;33950;0;0;41;40920;0;0;0;0;0;0;0;0
12.04.2021 19:00;32;31970;0;0;40;717327;38;157140;19;74107;0;0;0;0;277;338024;0;0;0;0;31;30960;0;0;40;39930;0;0;0;0;0;0;0;0
12.04.2021 20:00;29;28960;0;0;25;522035;23;186701;9;65020;0;0;1;1210;185;229420;0;0;0;0;29;28980;0;0;34;34345;0;0;0;0;0;0;0;0
12.04.2021 21:00;23;22950;0;0;15;282866;17;17600;2;10180;0;0;1;720;179;246820;0;0;0;0;21;20990;0;0;25;24970;0;0;0;0;0;0;0;0
12.04.2021 22:00;13;12980;0;0;11;21410;10;4730;3;32590;0;0;1;720;108;104853;0;0;0;0;13;12990;0;0;15;15670;0;0;0;0;0;0;0;0
12.04.2021 23:00;10;9990;0;0;8;79270;7;5380;1;770;0;0;0;0;51;60290;0;0;0;0;11;11000;0;0;11;10980;0;0;0;0;0;0;0;0
13.04.2021 00:00;11;10980;0;0;3;85580;5;2170;2;17950;0;0;0;0;31;26790;0;0;0;0;8;8000;0;0;8;7990;0;0;0;0;0;0;0;0
13.04.2021 01:00;1;1000;0;0;1;13190;2;3310;0;0;0;0;0;0;19;15820;0;0;0;0;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0
13.04.2021 02:00;0;0;0;0;1;640;1;1020;1;1140;0;0;1;560;9;6240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 03:00;2;2000;0;0;1;20970;2;2030;0;0;0;0;0;0;13;11170;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
13.04.2021 04:00;6;5990;0;0;5;11310;4;35960;1;130;0;0;0;0;17;14380;0;0;0;0;11;10970;0;0;12;11980;0;0;0;0;0;0;0;0
13.04.2021 05:00;18;18000;0;0;5;153849;4;8270;2;5470;0;0;0;0;76;101430;0;0;0;0;22;21960;0;0;24;25884;0;0;0;0;0;0;0;0
13.04.2021 06:00;29;28970;0;0;20;519697;19;20880;8;48710;0;0;1;2580;254;295170;0;0;0;0;37;38050;1;1000;44;43940;0;0;0;0;0;0;0;0
13.04.2021 07:00;33;32970;0;0;60;1364921;44;120360;16;81950;0;0;1;410;360;462657;0;0;0;0;34;33970;4;3990;43;42920;0;0;0;0;0;0;0;0
13.04.2021 08:00;32;31930;0;0;64;1348667;59;207032;18;145540;0;0;0;0;409;594715;0;0;0;0;36;35970;2;2000;42;41980;0;0;0;0;0;0;0;0
13.04.2021 09:00;34;34610;0;0;84;1488734;72;297651;19;73280;0;0;0;0;386;543716;0;0;0;0;35;35620;1;1000;40;39940;0;0;0;0;0;0;0;0
13.04.2021 10:00;33;32920;0;0;100;1714998;102;319858;38;242420;0;0;1;490;357;384740;0;0;0;0;35;34950;0;0;40;39490;0;0;0;0;0;0;0;0
13.04.2021 11:00;32;31920;0;0;93;1751860;94;459594;56;342474;0;0;0;0;381;394611;0;0;0;0;35;34940;0;0;43;42950;0;0;0;0;0;0;0;0
13.04.2021 12:00;31;31000;0;0;66;1381627;83;413472;43;242300;0;0;0;0;374;391775;0;0;0;0;34;33960;0;0;41;40970;0;0;0;0;0;0;0;0
13.04.2021 13:00;36;35970;0;0;54;1175954;87;328280;57;258390;0;0;0;0;411;391500;0;0;0;0;35;34960;0;0;43;42980;0;0;0;0;0;0;0;0
13.04.2021 14:00;34;33960;0;0;102;1851409;86;579557;45;182430;0;0;2;970;462;701145;0;0;0;0;36;36839;0;0;42;41960;0;0;0;0;0;0;0;0
13.04.2021 15:00;33;32950;0;0;70;1429392;104;685972;55;274111;0;0;2;640;469;643223;0;0;0;0;34;33940;0;0;42;41990;0;0;0;0;0;0;0;0
13.04.2021 16:00;33;32930;0;0;91;1676409;122;856950;66;273962;0;0;1;970;616;913207;0;0;0;0;35;34940;0;0;42;41960;0;0;0;0;0;0;0;0
13.04.2021 17:00;34;33950;0;0;80;1473375;73;782119;52;253794;0;0;2;660;561;798316;0;0;0;0;35;34970;0;0;44;42970;0;0;0;0;0;0;0;0
13.04.2021 18:00;33;32970;0;0;71;1209974;54;389575;43;253770;0;0;2;720;429;678937;0;0;0;0;35;34960;0;0;42;41990;0;0;0;0;0;0;0;0
13.04.2021 19:00;30;29980;0;0;31;579914;33;163510;23;175480;0;0;1;650;318;488678;0;0;0;0;32;31970;0;0;37;36970;0;0;0;0;0;0;0;0
13.04.2021 20:00;33;32980;0;0;28;507958;22;252804;18;104292;0;0;0;0;200;231534;0;0;0;0;28;27980;0;0;35;34930;0;0;0;0;0;0;0;0
13.04.2021 21:00;21;22490;0;0;15;192900;19;14330;1;1150;0;0;2;560;132;162200;0;0;0;0;21;20990;0;0;28;27990;0;0;0;0;0;0;0;0
13.04.2021 22:00;13;12990;0;0;12;108330;9;4220;1;8920;0;0;2;720;99;105680;0;0;0;0;13;14270;0;0;14;14650;0;0;0;0;0;0;0;0
13.04.2021 23:00;10;10000;0;0;5;45040;6;2690;1;22370;0;0;0;0;71;75670;0;0;0;0;11;10980;0;0;13;12970;0;0;0;0;0;0;0;0
14.04.2021 00:00;13;12990;0;0;6;29190;3;1790;0;0;0;0;0;0;30;28280;0;0;0;0;8;8000;0;0;9;8990;0;0;0;0;0;0;0;0
14.04.2021 01:00;1;1000;0;0;1;1660;3;1150;0;0;0;0;1;5140;21;17830;0;0;0;0;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0
14.04.2021 02:00;0;0;0;0;0;0;2;1660;0;0;0;0;0;0;13;9230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2021 03:00;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;9;7480;0;0;0;0;3;3000;0;0;3;3000;0;0;0;0;0;0;0;0
14.04.2021 04:00;9;9000;0;0;3;34402;1;24490;1;250;0;0;0;0;13;12860;0;0;0;0;12;11980;0;0;13;12980;0;0;0;0;0;0;0;0
14.04.2021 05:00;18;17990;0;0;7;59040;8;9540;1;39310;0;0;0;0;85;100051;0;0;0;0;23;22675;0;0;24;23990;0;0;0;0;0;0;0;0
14.04.2021 06:00;30;29940;0;0;30;697061;20;40830;6;11700;0;0;1;3380;248;309477;0;0;0;0;33;33310;1;1000;42;41960;0;0;0;0;0;0;0;0
14.04.2021 07:00;34;33930;0;0;59;1239152;34;142457;9;7030;0;0;0;0;353;457759;0;0;0;0;36;35970;4;4000;41;40960;0;0;0;0;0;0;0;0
14.04.2021 08:00;34;33950;0;0;67;1570479;44;157990;18;58030;0;0;0;0;397;580825;0;0;0;0;33;32960;2;1990;43;42970;0;0;0;0;0;0;0;0
14.04.2021 09:00;34;33970;0;0;77;2153721;73;250853;23;94100;0;0;1;6270;359;515872;0;0;0;0;36;35970;1;1000;43;42930;0;0;0;0;0;0;0;0
14.04.2021 10:00;36;37100;0;0;94;2038962;96;511180;33;182329;0;0;2;880;354;378370;0;0;0;0;35;34990;0;0;40;40940;0;0;0;0;0;0;0;0
14.04.2021 11:00;36;35950;0;0;81;1722150;100;458795;54;325570;0;0;0;0;343;399772;0;0;0;0;35;34960;0;0;43;42950;0;0;0;0;0;0;0;0
14.04.2021 12:00;35;34950;0;0;79;1461468;88;472966;47;335030;0;0;1;1290;401;411717;0;0;0;0;36;35950;0;0;40;39930;0;0;0;0;0;0;0;0
14.04.2021 13:00;35;34920;0;0;90;1399929;68;372394;50;195928;0;0;1;400;386;455330;0;0;0;0;35;34990;0;0;46;45940;0;0;0;0;0;0;0;0
14.04.2021 14:00;34;33940;0;0;78;1190248;78;377466;40;267470;0;0;3;1440;473;601849;0;0;0;0;35;34940;0;0;42;43820;0;0;0;0;0;0;0;0
14.04.2021 15:00;29;28960;0;0;76;1165260;101;960609;59;292469;0;0;1;730;524;803094;0;0;0;0;35;34940;0;0;42;41930;0;0;0;0;0;0;0;0
14.04.2021 16:00;34;33950;0;0;82;1408095;107;743680;51;303864;0;0;4;1370;526;729919;0;0;0;0;36;35320;0;0;42;41980;0;0;0;0;0;0;0;0
14.04.2021 17:00;32;31980;0;0;73;1728251;66;758003;37;239350;0;0;1;560;548;899120;0;0;0;0;36;35960;0;0;43;42960;0;0;0;0;0;0;0;0
14.04.2021 18:00;32;32570;0;0;61;1151653;55;345039;37;188935;0;0;3;1290;407;557582;0;0;0;0;35;33960;0;0;45;44980;0;0;0;0;0;0;0;0
14.04.2021 19:00;30;29930;0;0;43;733622;37;235298;16;154699;0;0;0;0;266;367226;0;0;0;0;29;28950;0;0;37;36990;0;0;0;0;0;0;0;0
14.04.2021 20:00;30;30000;0;0;32;519264;26;332162;13;43760;0;0;1;320;184;219149;0;0;0;0;30;29950;0;0;37;37070;0;0;0;0;0;0;0;0
14.04.2021 21:00;25;24950;0;0;19;234236;8;6110;3;27460;0;0;0;0;165;216076;0;0;0;0;21;20990;0;0;26;25970;0;0;0;0;0;0;0;0
14.04.2021 22:00;12;11980;0;0;11;25830;8;3430;1;390;0;0;1;650;104;114920;0;0;0;0;13;12990;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 23:00;10;9990;0;0;5;45760;6;4320;1;260;0;0;0;0;58;58030;0;0;0;0;11;10990;0;0;11;10980;0;0;0;0;0;0;0;0
15.04.2021 00:00;12;11990;0;0;1;8640;4;3700;1;5730;0;0;0;0;36;34180;0;0;0;0;8;8000;0;0;10;9990;0;0;0;0;0;0;0;0
15.04.2021 01:00;1;1000;0;0;2;34070;2;1790;1;13610;0;0;0;0;22;20930;0;0;0;0;1;1000;0;0;2;1990;0;0;0;0;0;0;0;0
15.04.2021 02:00;0;0;0;0;0;0;2;1270;0;0;0;0;0;0;16;13490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2021 03:00;2;2000;0;0;1;640;0;0;0;0;0;0;0;0;7;6010;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;0;0
15.04.2021 04:00;9;8960;0;0;3;3700;3;18660;0;0;0;0;0;0;18;17800;0;0;0;0;13;12990;0;0;13;11980;0;0;0;0;0;0;0;0
15.04.2021 05:00;18;17161;0;0;7;95626;5;2840;2;2800;0;0;0;0;84;105240;0;0;0;0;22;21980;0;0;23;22960;0;0;0;0;0;0;0;0
15.04.2021 06:00;33;32930;0;0;15;393961;19;31660;4;35830;0;0;1;3130;248;283800;0;0;0;0;34;33980;1;1000;41;40970;0;0;0;0;0;0;0;0
15.04.2021 07:00;34;33990;0;0;61;1366073;41;101945;9;55780;0;0;0;0;338;486072;0;0;0;0;36;35980;4;3990;43;43340;0;0;0;0;0;0;0;0
15.04.2021 08:00;32;31950;0;0;72;1319657;60;353958;21;133670;0;0;0;0;420;560825;0;0;0;0;33;32980;2;2000;40;39600;0;0;0;0;0;0;0;0
15.04.2021 09:00;32;31980;0;0;77;1789369;88;527422;32;77570;0;0;0;0;367;453670;0;0;0;0;37;37040;1;1000;43;43340;0;0;0;0;0;0;0;0
15.04.2021 10:00;33;33140;0;0;118;2113827;163;694400;36;200257;0;0;0;0;380;461040;0;0;0;0;36;35930;0;0;44;44513;0;0;0;0;0;0;0;0
15.04.2021 11:00;33;34375;0;0;99;1831199;174;803012;56;308342;0;0;2;580827;372;415212;0;0;0;0;37;36960;0;0;43;42920;0;0;0;0;0;0;0;0
15.04.2021 12:00;35;35855;0;0;80;1825020;138;550578;45;245077;0;0;2;730;368;430602;0;0;0;0;34;33990;0;0;42;42490;0;0;0;0;0;0;0;0
15.04.2021 13:00;35;34960;0;0;74;1254754;129;505232;34;243430;0;0;2;640;400;475422;0;0;0;0;35;34940;0;0;42;41960;0;0;0;0;0;0;0;0
15.04.2021 14:00;34;33970;0;0;105;1948379;104;574211;48;319669;0;0;1;318448;487;604449;0;0;0;0;35;34960;0;0;44;43980;0;0;0;0;0;0;0;0
15.04.2021 15:00;32;31950;0;0;78;1375975;118;866754;48;351730;0;0;0;0;530;866433;0;0;0;0;35;34970;0;0;42;41920;0;0;0;0;0;0;0;0
15.04.2021 16:00;33;32970;0;0;94;1504709;98;709883;53;274560;0;0;1;160;586;1002904;0;0;0;0;34;34014;0;0;37;36990;0;0;0;0;0;0;0;0
15.04.2021 17:00;32;31980;0;0;81;1412071;83;549327;51;303600;0;0;0;0;567;846290;0;0;0;0;35;37103;0;0;42;41930;0;0;0;0;0;0;0;0
15.04.2021 18:00;34;33950;0;0;68;1048372;61;281520;43;244560;0;0;0;0;461;734046;0;0;0;0;34;33940;0;0;40;39950;0;0;0;0;0;0;0;0
15.04.2021 19:00;30;29960;0;0;47;1105716;49;186660;21;86220;0;0;0;0;323;428220;0;0;0;0;31;30960;0;0;39;38930;0;0;0;0;0;0;0;0
15.04.2021 20:00;28;27990;0;0;21;186430;28;131054;13;34010;0;0;2;1600;213;219230;0;0;0;0;29;27980;0;0;36;35980;0;0;0;0;0;0;0;0
15.04.2021 21:00;23;22990;0;0;22;246016;18;8160;3;2290;0;0;0;0;152;170730;0;0;0;0;21;20980;0;0;26;25970;0;0;0;0;0;0;0;0
15.04.2021 22:00;13;12960;0;0;17;206346;6;3450;3;9040;0;0;1;730;129;141180;0;0;0;0;13;12980;0;0;13;11980;0;0;0;0;0;0;0;0
15.04.2021 23:00;10;10000;0;0;7;15400;5;2930;1;3060;0;0;0;0;67;54950;0;0;0;0;11;10990;0;0;11;10990;0;0;0;0;0;0;0;0
16.04.2021 00:00;13;13000;0;0;1;35640;4;3830;0;0;0;0;0;0;37;38940;0;0;0;0;7;6980;0;0;9;8980;0;0;0;0;0;0;0;0
16.04.2021 01:00;1;1000;0;0;0;0;1;250;0;0;0;0;0;0;19;18850;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
16.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2021 03:00;2;2000;0;0;0;0;2;1770;1;12350;0;0;0;0;9;6800;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
16.04.2021 04:00;6;5980;0;0;3;6360;2;37600;0;0;0;0;1;320;11;11090;0;0;0;0;13;12980;0;0;13;12960;0;0;0;0;0;0;0;0
16.04.2021 05:00;20;20000;0;0;5;114140;2;3440;1;4330;0;0;0;0;89;104810;0;0;0;0;22;21967;0;0;25;24970;0;0;0;0;0;0;0;0
16.04.2021 06:00;29;28990;0;0;26;999514;16;226033;7;37660;0;0;0;0;230;298410;0;0;0;0;34;33940;1;1000;43;42960;0;0;0;0;0;0;0;0
16.04.2021 07:00;32;31970;0;0;49;1020850;42;320480;7;12220;0;0;0;0;348;462970;0;0;0;0;36;36990;4;3990;43;42940;0;0;0;0;0;0;0;0
16.04.2021 08:00;33;32990;0;0;77;1703060;74;383680;18;41710;0;0;1;240;361;509700;0;0;0;0;35;36225;2;2000;44;43960;0;0;0;0;0;0;0;0
16.04.2021 09:00;34;33970;0;0;68;1141252;99;271047;26;101370;0;0;1;80;378;524639;0;0;0;0;35;34950;1;1000;43;42950;0;0;0;0;0;0;0;0
16.04.2021 10:00;35;34940;0;0;96;1630114;115;377579;46;177770;0;0;1;560;375;467120;0;0;0;0;35;35000;0;0;42;41900;0;0;0;0;0;0;0;0
16.04.2021 11:00;36;35950;0;0;92;1772235;135;749866;44;186090;0;0;0;0;376;386282;0;0;0;0;39;38950;0;0;42;41950;0;0;0;0;0;0;0;0
16.04.2021 12:00;35;34990;0;0;70;1139244;85;533008;53;242043;0;0;0;0;411;488810;0;0;0;0;35;34930;0;0;39;38970;0;0;0;0;0;0;0;0
16.04.2021 13:00;28;27970;0;0;83;1640638;93;714466;49;314738;0;0;2;2180;446;684706;0;0;0;0;28;37936;0;0;34;33990;0;0;0;0;0;0;0;0
16.04.2021 14:00;34;33980;0;0;75;1282794;67;296672;49;267093;0;0;1;560;531;804714;0;0;0;0;38;37980;0;0;45;44920;0;0;0;0;0;0;0;0
16.04.2021 15:00;31;30960;0;0;74;1373112;70;883333;42;162150;0;0;1;160;508;785027;0;0;0;0;35;34950;0;0;42;41970;0;0;0;0;0;0;0;0
16.04.2021 16:00;34;33960;0;0;67;1435879;65;642575;29;94230;0;0;1;160;552;1008787;0;0;0;0;36;35950;0;0;42;41940;0;0;0;0;0;0;0;0
16.04.2021 17:00;35;34960;0;0;77;1441815;73;485086;41;255246;0;0;0;0;453;589110;0;0;0;0;36;36090;0;0;43;46130;0;0;0;0;0;0;0;0
16.04.2021 18:00;33;32960;0;0;57;1093507;59;276870;28;78450;0;0;2;1050;418;535493;0;0;0;0;35;34950;0;0;43;42980;0;0;0;0;0;0;0;0
16.04.2021 19:00;29;29390;0;0;44;1036988;36;351076;9;53310;0;0;0;0;290;421359;0;0;0;0;32;31950;0;0;38;37950;0;0;0;0;0;0;0;0
16.04.2021 20:00;31;33030;0;0;30;572210;30;143218;4;25200;0;0;1;240;230;262468;0;0;0;0;29;28990;0;0;35;34960;0;0;0;0;0;0;0;0
16.04.2021 21:00;23;22960;0;0;13;146920;15;8180;6;12980;0;0;0;0;173;218860;0;0;0;0;21;20960;0;0;24;23980;0;0;0;0;0;0;0;0
16.04.2021 22:00;12;11970;0;0;6;50795;11;8510;1;1660;0;0;0;0;139;155130;0;0;0;0;13;12970;0;0;15;14980;0;0;0;0;0;0;0;0
16.04.2021 23:00;10;9990;0;0;4;68310;11;20130;2;6760;0;0;3;3070;94;84210;0;0;0;0;11;10980;0;0;11;10990;0;0;0;0;0;0;0;0
17.04.2021 00:00;11;10980;0;0;2;1530;7;5750;1;20360;0;0;0;0;50;70470;0;0;0;0;8;8000;0;0;10;9990;0;0;0;0;0;0;0;0
17.04.2021 01:00;1;990;0;0;7;47730;10;10820;1;510;0;0;0;0;49;63830;0;0;0;0;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0
17.04.2021 02:00;0;0;0;0;4;29670;2;1140;1;13520;0;0;1;490;26;21820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2021 03:00;1;1000;0;0;3;41770;3;2300;0;0;0;0;0;0;23;19440;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;0;0
17.04.2021 04:00;5;5000;0;0;4;16040;2;4070;1;760;0;0;0;0;13;10780;0;0;0;0;10;9970;0;0;11;11000;0;0;0;0;0;0;0;0
17.04.2021 05:00;18;17970;0;0;6;19480;4;24420;1;14390;0;0;1;560;45;59550;0;0;0;0;19;18950;0;0;21;20990;0;0;0;0;0;0;0;0
17.04.2021 06:00;20;19950;0;0;8;81464;6;21860;1;13380;0;0;2;4590;90;105700;0;0;0;0;22;21990;0;0;24;23950;0;0;0;0;0;0;0;0
17.04.2021 07:00;20;19980;0;0;11;195088;15;18590;2;890;0;0;1;240;89;115330;0;0;0;0;20;20000;0;0;23;22960;0;0;0;0;0;0;0;0
17.04.2021 08:00;21;21000;0;0;23;297416;10;47310;2;10690;0;0;3;587978;149;207300;0;0;0;0;29;28950;0;0;33;32980;0;0;0;0;0;0;0;0
17.04.2021 09:00;27;26960;0;0;40;1023365;24;36206;5;13630;0;0;2;395285;245;222225;0;0;0;0;31;30980;0;0;40;39980;0;0;0;0;0;0;0;0
17.04.2021 10:00;30;29970;0;0;58;856460;28;120640;23;190537;0;0;0;0;289;298530;0;0;0;0;28;27980;0;0;32;32550;0;0;0;0;0;0;0;0
17.04.2021 11:00;28;31000;0;0;58;1095986;44;141213;28;197990;0;0;3;11830;377;394988;0;0;0;0;31;30970;0;0;35;34920;0;0;0;0;0;0;0;0
17.04.2021 12:00;29;28970;0;0;52;838517;53;168780;35;148130;0;0;0;0;403;497102;0;0;0;0;29;28980;0;0;37;35900;0;0;0;0;0;0;0;0
17.04.2021 13:00;30;29970;0;0;50;805942;44;240790;34;153980;0;0;0;0;357;384581;0;0;0;0;29;28950;0;0;36;35980;0;0;0;0;0;0;0;0
17.04.2021 14:00;28;27940;0;0;57;1058247;42;303868;34;157261;0;0;2;3630;419;471032;0;0;0;0;29;28990;0;0;37;36960;0;0;0;0;0;0;0;0
17.04.2021 15:00;29;28980;0;0;49;754889;42;286606;26;154284;0;0;3;4360;371;369387;0;0;0;0;30;29030;0;0;38;37950;0;0;0;0;0;0;0;0
17.04.2021 16:00;30;30000;0;0;46;1369476;33;322940;23;122250;0;0;1;730;369;363542;0;0;0;0;28;28940;0;0;37;36980;0;0;0;0;0;0;0;0
17.04.2021 17:00;28;27950;0;0;32;672765;37;282888;29;175538;0;0;2;560;323;331770;0;0;0;0;31;31690;0;0;35;34960;0;0;0;0;0;0;0;0
17.04.2021 18:00;28;29444;0;0;31;582620;26;232814;14;60410;0;0;1;1170;328;337945;0;0;0;0;28;27980;0;0;37;37410;0;0;0;0;0;0;0;0
17.04.2021 19:00;24;24000;0;0;41;665442;30;98840;5;25010;0;0;3;2830;302;333373;0;0;0;0;26;25970;0;0;33;32980;0;0;0;0;0;0;0;0
17.04.2021 20:00;26;25980;0;0;22;131270;22;38970;9;55380;0;0;3;166060;207;296026;0;0;0;0;26;25970;0;0;32;31950;0;0;0;0;0;0;0;0
17.04.2021 21:00;14;13980;0;0;16;196883;17;11210;6;37790;0;0;4;39940;145;167106;0;0;0;0;14;13990;0;0;15;14970;0;0;0;0;0;0;0;0
17.04.2021 22:00;12;11990;0;0;10;25570;2;770;1;390;0;0;0;0;118;146810;0;0;0;0;12;11980;0;0;12;11990;0;0;0;0;0;0;0;0
17.04.2021 23:00;10;10000;0;0;4;65980;8;5340;1;1910;0;0;2;880;84;103330;0;0;0;0;10;9990;0;0;11;10990;0;0;0;0;0;0;0;0
18.04.2021 00:00;11;10970;0;0;5;95630;4;2560;1;17430;0;0;1;2170;80;90210;0;0;0;0;7;6990;0;0;9;9000;0;0;0;0;0;0;0;0
18.04.2021 01:00;2;2000;0;0;4;40416;2;1150;1;380;0;0;0;0;61;52840;0;0;0;0;2;2000;0;0;3;2990;0;0;0;0;0;0;0;0
18.04.2021 02:00;0;0;0;0;0;0;3;2930;0;0;0;0;1;2330;41;35440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2021 03:00;0;0;0;0;3;1800;1;640;0;0;0;0;0;0;19;18130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2021 04:00;1;1000;0;0;1;22880;2;770;0;0;0;0;0;0;15;12190;0;0;0;0;3;3000;0;0;3;2990;0;0;0;0;0;0;0;0
18.04.2021 05:00;5;5000;0;0;1;3950;1;2420;0;0;0;0;0;0;23;19770;0;0;0;0;7;6990;0;0;8;8000;0;0;0;0;0;0;0;0
18.04.2021 06:00;10;10870;0;0;4;18180;3;34700;0;0;0;0;0;0;38;31010;0;0;0;0;12;11980;0;0;14;13990;0;0;0;0;0;0;0;0
18.04.2021 07:00;10;9990;0;0;6;82910;2;2170;0;0;0;0;3;19660;40;28658;0;0;0;0;11;10990;0;0;13;13110;0;0;0;0;0;0;0;0
18.04.2021 08:00;10;9990;0;0;8;123460;8;4330;1;16700;0;0;2;19700;57;66260;0;0;0;0;11;11000;0;0;12;12000;0;0;0;0;0;0;0;0
18.04.2021 09:00;10;9990;0;0;12;84490;4;2170;1;760;0;0;0;0;86;87525;0;0;0;0;12;14568;0;0;14;13990;0;0;0;0;0;0;0;0
18.04.2021 10:00;10;9990;0;0;21;209049;12;9180;2;22030;0;0;1;13930;141;192032;0;0;0;0;12;12000;0;0;14;13970;0;0;0;0;0;0;0;0
18.04.2021 11:00;12;11980;0;0;26;357817;16;11650;1;760;0;0;4;36490;188;228456;0;0;0;0;11;10990;0;0;11;10990;0;0;0;0;0;0;0;0
18.04.2021 12:00;13;13000;0;0;23;317464;13;10480;3;18470;0;0;2;15530;223;298500;0;0;0;0;14;13990;0;0;16;15990;0;0;0;0;0;0;0;0
18.04.2021 13:00;21;20990;0;0;32;405000;18;19500;3;21270;0;0;2;18550;269;487370;0;0;0;0;21;20960;0;0;24;23970;0;0;0;0;0;0;0;0
18.04.2021 14:00;22;21930;0;0;36;451895;31;44580;5;42600;0;0;2;11560;320;571809;0;0;0;0;22;21960;0;0;25;24990;0;0;0;0;0;0;0;0
18.04.2021 15:00;21;20980;0;0;40;480093;18;12630;8;42630;0;0;1;291643;278;444363;0;0;0;0;24;23980;0;0;28;27970;0;0;0;0;0;0;0;0
18.04.2021 16:00;23;22960;0;0;38;433743;30;29740;1;900;0;0;1;400;277;406330;0;0;0;0;24;23990;0;0;26;25960;0;0;0;0;0;0;0;0
18.04.2021 17:00;19;18970;0;0;30;357164;26;19430;3;2810;0;0;3;6780;291;445750;0;0;0;0;24;23990;0;0;27;26990;0;0;0;0;0;0;0;0
18.04.2021 18:00;21;20970;0;0;34;423504;23;19950;2;7920;0;0;2;2340;291;489412;0;0;0;0;23;22970;0;0;26;25940;0;0;0;0;0;0;0;0
18.04.2021 19:00;16;15980;0;0;35;378513;26;19050;4;3450;0;0;1;1210;284;469381;0;0;0;0;19;18980;0;0;23;22970;0;0;0;0;0;0;0;0
18.04.2021 20:00;13;12990;0;0;16;178800;15;7400;4;15126;0;0;1;240;215;280525;0;0;0;0;13;12990;0;0;14;13990;0;0;0;0;0;0;0;0
18.04.2021 21:00;10;9980;0;0;16;185331;15;9970;0;0;0;0;1;410;155;275091;0;0;0;0;14;13970;0;0;14;13990;0;0;0;0;0;0;0;0
