01.06.2020 00:00;Bel_TB41_AF;Vwz_TB41_AF;Bel_TB41a_AF;Vwz_TB41a_AF;Bel_TF41_AF;Vwz_TF41_AF;Bel_TF41a_AF;Vwz_TF41a_AF
08.04.2021 09:00;1;600;2;1800;2;1200;1;600
08.04.2021 10:00;2;1800;1;600;3;1800;4;3000
08.04.2021 11:00;2;1200;2;1200;3;1800;0;0
08.04.2021 12:00;3;1800;0;0;3;1800;3;1800
08.04.2021 13:00;1;600;0;0;2;1200;4;2400
08.04.2021 14:00;4;2400;3;2400;6;3600;3;1800
08.04.2021 15:00;2;1200;3;1800;2;1200;5;3000
08.04.2021 16:00;4;2400;3;1800;5;3000;16;10800
08.04.2021 17:00;2;1800;2;1200;9;6000;8;6000
08.04.2021 18:00;3;2400;3;2400;6;4200;6;3600
08.04.2021 19:00;0;0;2;1800;3;1800;1;600
08.04.2021 20:00;0;0;1;600;0;0;0;0
08.04.2021 21:00;0;0;0;0;0;0;0;0
08.04.2021 22:00;0;0;0;0;0;0;0;0
08.04.2021 23:00;0;0;0;0;0;0;0;0
09.04.2021 00:00;0;0;0;0;0;0;0;0
09.04.2021 01:00;0;0;0;0;0;0;0;0
09.04.2021 02:00;0;0;0;0;0;0;0;0
09.04.2021 03:00;0;0;0;0;0;0;0;0
09.04.2021 04:00;0;0;0;0;0;0;0;0
09.04.2021 05:00;0;0;0;0;0;0;0;0
09.04.2021 06:00;0;0;0;0;0;0;0;0
09.04.2021 07:00;0;0;0;0;0;0;0;0
09.04.2021 08:00;2;1200;0;0;1;600;0;0
09.04.2021 09:00;0;0;2;1200;0;0;2;1200
09.04.2021 10:00;0;0;3;2400;1;600;3;2400
09.04.2021 11:00;1;600;0;0;3;2400;1;600
09.04.2021 12:00;1;600;1;600;5;3000;2;1200
09.04.2021 13:00;1;1200;4;3000;6;3600;6;6000
09.04.2021 14:00;3;1800;2;1200;5;3600;6;7200
09.04.2021 15:00;2;1200;5;3000;3;3000;6;4200
09.04.2021 16:00;4;7200;4;6000;2;1200;6;3600
09.04.2021 17:00;0;0;7;7200;3;2400;8;5400
09.04.2021 18:00;2;1200;1;600;5;3000;4;2400
09.04.2021 19:00;0;0;0;0;1;600;0;0
09.04.2021 20:00;3;2400;0;0;3;2400;0;0
09.04.2021 21:00;1;1200;1;600;1;600;1;600
09.04.2021 22:00;0;0;0;0;0;0;0;0
09.04.2021 23:00;0;0;0;0;0;0;0;0
10.04.2021 00:00;0;0;0;0;0;0;0;0
10.04.2021 01:00;0;0;0;0;0;0;0;0
10.04.2021 02:00;0;0;0;0;0;0;0;0
10.04.2021 03:00;0;0;0;0;0;0;0;0
10.04.2021 04:00;0;0;0;0;0;0;0;0
10.04.2021 05:00;0;0;0;0;0;0;0;0
10.04.2021 06:00;0;0;0;0;0;0;0;0
10.04.2021 07:00;0;0;0;0;1;600;1;600
10.04.2021 08:00;0;0;0;0;0;0;2;1200
10.04.2021 09:00;0;0;0;0;3;1800;1;600
10.04.2021 10:00;4;3000;1;1200;4;2400;3;1800
10.04.2021 11:00;0;0;5;3600;4;3000;3;1800
10.04.2021 12:00;1;600;0;0;2;1200;0;0
10.04.2021 13:00;2;1200;0;0;0;0;0;0
10.04.2021 14:00;2;3000;1;600;5;4200;3;1800
10.04.2021 15:00;1;600;3;3000;0;0;5;4200
10.04.2021 16:00;0;0;1;1200;4;2400;0;0
10.04.2021 17:00;1;1200;0;0;4;2400;4;3000
10.04.2021 18:00;6;4800;3;1800;4;2400;3;1800
10.04.2021 19:00;2;1200;0;0;1;600;1;600
10.04.2021 20:00;1;600;1;600;1;600;3;1800
10.04.2021 21:00;0;0;0;0;0;0;0;0
10.04.2021 22:00;0;0;0;0;0;0;0;0
10.04.2021 23:00;0;0;0;0;0;0;0;0
11.04.2021 00:00;0;0;0;0;0;0;0;0
11.04.2021 01:00;0;0;0;0;0;0;1;600
11.04.2021 02:00;0;0;0;0;0;0;0;0
11.04.2021 03:00;0;0;0;0;0;0;0;0
11.04.2021 04:00;0;0;0;0;0;0;0;0
11.04.2021 05:00;0;0;0;0;0;0;0;0
11.04.2021 06:00;0;0;0;0;0;0;0;0
11.04.2021 07:00;0;0;0;0;0;0;0;0
11.04.2021 08:00;0;0;0;0;0;0;0;0
11.04.2021 09:00;0;0;0;0;0;0;0;0
11.04.2021 10:00;1;600;0;0;2;600;1;600
11.04.2021 11:00;1;600;1;600;2;3000;2;1200
11.04.2021 12:00;1;600;0;0;1;600;1;600
11.04.2021 13:00;1;600;1;600;2;1200;1;600
11.04.2021 14:00;0;0;2;1200;0;0;2;1200
11.04.2021 15:00;1;600;1;600;1;600;2;1200
11.04.2021 16:00;1;600;0;0;3;1800;0;0
11.04.2021 17:00;0;0;1;600;1;600;0;0
11.04.2021 18:00;0;0;0;0;0;0;0;0
11.04.2021 19:00;0;0;1;1200;0;0;1;600
11.04.2021 20:00;1;600;0;0;2;1800;0;0
11.04.2021 21:00;1;600;0;0;0;0;0;0
11.04.2021 22:00;0;0;0;0;0;0;0;0
11.04.2021 23:00;0;0;0;0;0;0;0;0
12.04.2021 00:00;0;0;0;0;0;0;0;0
12.04.2021 01:00;0;0;0;0;0;0;0;0
12.04.2021 02:00;0;0;0;0;0;0;0;0
12.04.2021 03:00;0;0;0;0;0;0;0;0
12.04.2021 04:00;0;0;0;0;0;0;0;0
12.04.2021 05:00;0;0;0;0;0;0;0;0
12.04.2021 06:00;0;0;0;0;0;0;0;0
12.04.2021 07:00;0;0;0;0;0;0;1;600
12.04.2021 08:00;2;1200;0;0;0;0;1;600
12.04.2021 09:00;2;1200;0;0;5;3000;3;1800
12.04.2021 10:00;3;1800;2;1200;6;3600;1;600
12.04.2021 11:00;0;0;0;0;2;1200;1;600
12.04.2021 12:00;2;1800;0;0;6;3600;2;1200
12.04.2021 13:00;1;1200;1;600;2;1200;0;0
12.04.2021 14:00;1;600;3;1800;7;5400;6;3600
12.04.2021 15:00;3;2400;3;1800;5;3000;4;2400
12.04.2021 16:00;2;1200;1;600;4;2400;3;1800
12.04.2021 17:00;2;1200;1;1800;6;3600;6;3600
12.04.2021 18:00;6;9000;1;600;11;8400;2;1200
12.04.2021 19:00;0;0;0;0;1;600;0;0
12.04.2021 20:00;2;1200;1;600;0;0;0;0
12.04.2021 21:00;1;600;0;0;0;0;0;0
12.04.2021 22:00;0;0;0;0;0;0;0;0
12.04.2021 23:00;0;0;0;0;0;0;0;0
13.04.2021 00:00;0;0;0;0;0;0;0;0
13.04.2021 01:00;0;0;0;0;0;0;0;0
13.04.2021 02:00;0;0;0;0;0;0;0;0
13.04.2021 03:00;0;0;0;0;0;0;0;0
13.04.2021 04:00;0;0;0;0;0;0;0;0
13.04.2021 05:00;0;0;0;0;0;0;0;0
13.04.2021 06:00;0;0;0;0;0;0;0;0
13.04.2021 07:00;0;0;0;0;0;0;0;0
13.04.2021 08:00;4;3000;1;1200;1;600;1;600
13.04.2021 09:00;0;0;1;600;3;1800;2;1200
13.04.2021 10:00;1;600;3;1800;2;1200;3;1800
13.04.2021 11:00;4;2400;1;600;4;2400;3;1800
13.04.2021 12:00;3;3600;1;600;5;3000;1;600
13.04.2021 13:00;1;3000;2;1200;6;6000;5;3000
13.04.2021 14:00;6;7200;3;4200;8;4800;4;2400
13.04.2021 15:00;1;3000;3;1800;3;3000;4;2400
13.04.2021 16:00;5;3600;3;1800;7;5400;5;3000
13.04.2021 17:00;3;1800;7;4800;3;3000;3;1800
13.04.2021 18:00;1;600;3;1800;0;0;5;3600
13.04.2021 19:00;1;1200;0;0;2;1800;0;0
13.04.2021 20:00;1;600;0;0;2;1200;1;600
13.04.2021 21:00;0;0;0;0;1;600;0;0
13.04.2021 22:00;0;0;0;0;0;0;0;0
13.04.2021 23:00;0;0;0;0;0;0;0;0
14.04.2021 00:00;0;0;0;0;0;0;0;0
14.04.2021 01:00;0;0;0;0;0;0;0;0
14.04.2021 02:00;0;0;0;0;0;0;0;0
14.04.2021 03:00;0;0;0;0;0;0;0;0
14.04.2021 04:00;0;0;0;0;0;0;0;0
14.04.2021 05:00;0;0;0;0;0;0;0;0
14.04.2021 06:00;0;0;0;0;0;0;0;0
14.04.2021 07:00;0;0;0;0;1;600;0;0
14.04.2021 08:00;3;2400;2;1800;2;1200;3;2400
14.04.2021 09:00;1;600;1;600;3;1800;1;600
14.04.2021 10:00;1;600;1;600;2;1200;6;3600
14.04.2021 11:00;2;1200;3;1800;2;1200;1;600
14.04.2021 12:00;0;0;1;600;3;2400;0;0
14.04.2021 13:00;0;0;0;0;3;1800;0;0
14.04.2021 14:00;2;1200;2;1200;6;3600;9;5400
14.04.2021 15:00;5;4200;8;6600;3;1800;8;4800
14.04.2021 16:00;3;1800;5;3600;5;3600;6;3600
14.04.2021 17:00;4;3000;1;600;8;6000;2;1200
14.04.2021 18:00;4;3600;1;1800;6;3600;3;1800
14.04.2021 19:00;0;0;1;1200;2;1200;2;1200
14.04.2021 20:00;1;600;0;0;0;0;0;0
14.04.2021 21:00;1;600;0;0;1;600;1;600
14.04.2021 22:00;0;0;0;0;0;0;0;0
14.04.2021 23:00;0;0;0;0;0;0;0;0
15.04.2021 00:00;0;0;0;0;0;0;0;0
15.04.2021 01:00;0;0;0;0;0;0;0;0
15.04.2021 02:00;0;0;0;0;0;0;0;0
15.04.2021 03:00;0;0;0;0;0;0;0;0
15.04.2021 04:00;0;0;0;0;0;0;0;0
15.04.2021 05:00;0;0;0;0;0;0;0;0
15.04.2021 06:00;0;0;0;0;0;0;0;0
15.04.2021 07:00;0;0;0;0;0;0;0;0
15.04.2021 08:00;2;1200;0;0;3;1800;1;600
15.04.2021 09:00;0;0;1;600;2;1200;1;600
15.04.2021 10:00;3;3600;1;1800;6;4800;5;3000
15.04.2021 11:00;4;4200;0;0;7;5400;0;0
15.04.2021 12:00;4;2400;2;1200;2;1200;2;1800
15.04.2021 13:00;3;2400;0;0;3;1800;1;600
15.04.2021 14:00;1;3600;1;600;6;4800;3;1800
15.04.2021 15:00;10;21600;0;0;8;6600;3;2400
15.04.2021 16:00;8;5400;1;600;10;6600;3;1800
15.04.2021 17:00;4;3000;1;600;6;3600;3;1800
15.04.2021 18:00;1;600;1;600;5;3000;3;1800
15.04.2021 19:00;1;600;1;1200;2;1200;2;1200
15.04.2021 20:00;0;0;0;0;0;0;1;600
15.04.2021 21:00;0;0;0;0;0;0;0;0
15.04.2021 22:00;0;0;0;0;1;600;0;0
15.04.2021 23:00;0;0;0;0;0;0;0;0
16.04.2021 00:00;0;0;0;0;0;0;0;0
16.04.2021 01:00;0;0;0;0;0;0;0;0
16.04.2021 02:00;0;0;0;0;0;0;0;0
16.04.2021 03:00;0;0;0;0;0;0;0;0
16.04.2021 04:00;0;0;0;0;0;0;0;0
16.04.2021 05:00;0;0;0;0;0;0;0;0
16.04.2021 06:00;0;0;0;0;0;0;0;0
16.04.2021 07:00;0;0;0;0;0;0;1;600
16.04.2021 08:00;2;1200;0;0;2;1200;1;600
16.04.2021 09:00;2;1200;2;1200;0;0;5;4800
16.04.2021 10:00;1;600;1;600;1;600;3;1800
16.04.2021 11:00;4;6000;4;3000;4;2400;3;1800
16.04.2021 12:00;2;1200;3;2400;6;3600;4;3600
16.04.2021 13:00;0;0;1;600;3;1800;4;2400
16.04.2021 14:00;2;1200;0;0;3;1200;7;4800
16.04.2021 15:00;3;1800;3;1800;4;2400;5;3600
16.04.2021 16:00;0;0;1;600;2;1200;1;600
16.04.2021 17:00;4;3600;2;1800;6;7200;5;3600
16.04.2021 18:00;0;0;5;3600;7;6000;1;600
16.04.2021 19:00;0;0;0;0;4;2400;3;1800
16.04.2021 20:00;0;0;1;1800;0;0;1;600
16.04.2021 21:00;0;0;1;600;0;0;1;600
16.04.2021 22:00;0;0;0;0;0;0;0;0
16.04.2021 23:00;0;0;0;0;0;0;0;0
17.04.2021 00:00;0;0;0;0;0;0;0;0
17.04.2021 01:00;0;0;0;0;0;0;0;0
17.04.2021 02:00;0;0;0;0;0;0;0;0
17.04.2021 03:00;0;0;0;0;0;0;0;0
17.04.2021 04:00;0;0;0;0;0;0;0;0
17.04.2021 05:00;0;0;0;0;0;0;0;0
17.04.2021 06:00;0;0;0;0;0;0;0;0
17.04.2021 07:00;1;600;0;0;2;1200;1;600
17.04.2021 08:00;0;0;0;0;0;0;2;1200
17.04.2021 09:00;1;3000;0;0;2;1800;0;0
17.04.2021 10:00;3;1800;1;600;4;3000;3;1800
17.04.2021 11:00;2;1800;5;3600;4;2400;6;4200
17.04.2021 12:00;3;1800;1;1800;4;2400;5;3000
17.04.2021 13:00;5;3000;1;600;7;4800;5;4200
17.04.2021 14:00;6;4800;3;2400;8;6600;5;3000
17.04.2021 15:00;1;600;4;2400;5;3000;5;3000
17.04.2021 16:00;2;1800;2;1200;9;9000;5;4200
17.04.2021 17:00;2;1200;2;3600;6;3600;3;1800
17.04.2021 18:00;3;2400;1;600;4;2400;5;3600
17.04.2021 19:00;1;600;1;0;2;1200;2;1200
17.04.2021 20:00;0;0;0;0;0;0;1;600
17.04.2021 21:00;0;0;0;0;0;0;0;0
17.04.2021 22:00;0;0;0;0;0;0;0;0
17.04.2021 23:00;0;0;0;0;0;0;0;0
18.04.2021 00:00;0;0;0;0;0;0;0;0
18.04.2021 01:00;0;0;0;0;0;0;0;0
18.04.2021 02:00;0;0;0;0;0;0;0;0
18.04.2021 03:00;0;0;0;0;0;0;0;0
18.04.2021 04:00;0;0;0;0;0;0;0;0
18.04.2021 05:00;0;0;0;0;0;0;0;0
18.04.2021 06:00;0;0;0;0;0;0;0;0
18.04.2021 07:00;0;0;0;0;0;0;0;0
18.04.2021 08:00;0;0;0;0;0;0;1;600
18.04.2021 09:00;0;0;0;0;0;0;0;0
18.04.2021 10:00;9;9600;1;600;3;1800;2;1800
18.04.2021 11:00;0;0;0;0;0;0;0;0
18.04.2021 12:00;1;600;1;600;0;0;0;0
18.04.2021 13:00;0;0;0;0;2;1200;2;1200
18.04.2021 14:00;0;0;1;600;1;600;1;600
18.04.2021 15:00;1;600;0;0;1;600;0;0
18.04.2021 16:00;0;0;3;1800;1;600;4;2400
18.04.2021 17:00;3;2400;3;2400;11;9600;1;600
18.04.2021 18:00;1;600;0;0;2;1200;1;600
18.04.2021 19:00;1;1800;0;0;2;1800;1;600
18.04.2021 20:00;1;600;1;600;1;600;0;0
18.04.2021 21:00;0;0;0;0;0;0;0;0
18.04.2021 22:00;0;0;0;0;0;0;0;0
18.04.2021 23:00;0;0;0;0;0;0;0;0
19.04.2021 00:00;0;0;0;0;0;0;0;0
19.04.2021 01:00;0;0;0;0;0;0;0;0
19.04.2021 02:00;0;0;0;0;0;0;0;0
19.04.2021 03:00;0;0;0;0;0;0;0;0
19.04.2021 04:00;0;0;0;0;0;0;0;0
19.04.2021 05:00;0;0;0;0;0;0;0;0
19.04.2021 06:00;0;0;0;0;0;0;0;0
19.04.2021 07:00;5;4800;0;0;0;0;0;0
19.04.2021 08:00;5;4200;1;600;7;4200;1;600
19.04.2021 09:00;4;3000;0;0;7;4200;3;2400
19.04.2021 10:00;19;30600;9;12600;5;3000;10;7200
19.04.2021 11:00;3;1800;2;2400;3;1800;2;1200
19.04.2021 12:00;0;0;4;2400;5;3000;7;5400
19.04.2021 13:00;0;0;11;8400;0;0;18;13800
19.04.2021 14:00;2;1200;2;1200;4;2400;7;5400
19.04.2021 15:00;11;21000;5;3000;4;2400;4;3000
19.04.2021 16:00;2;2400;7;4800;3;1800;10;7800
19.04.2021 17:00;1;600;1;600;5;3000;9;6000
19.04.2021 18:00;2;1200;1;600;5;3000;3;2400
19.04.2021 19:00;3;1800;1;600;5;3600;3;2400
19.04.2021 20:00;0;0;0;0;0;0;0;0
19.04.2021 21:00;0;0;0;0;0;0;1;600
19.04.2021 22:00;0;0;0;0;0;0;0;0
19.04.2021 23:00;0;0;0;0;0;0;0;0
20.04.2021 00:00;0;0;0;0;0;0;0;0
20.04.2021 01:00;0;0;0;0;0;0;0;0
20.04.2021 02:00;0;0;0;0;0;0;0;0
20.04.2021 03:00;0;0;0;0;0;0;0;0
20.04.2021 04:00;0;0;0;0;0;0;0;0
20.04.2021 05:00;0;0;0;0;0;0;0;0
20.04.2021 06:00;0;0;0;0;0;0;0;0
20.04.2021 07:00;4;3000;0;0;5;4200;2;1200
20.04.2021 08:00;4;2400;0;0;5;3600;0;0
20.04.2021 09:00;0;0;1;600;3;1800;2;1200
20.04.2021 10:00;14;33600;17;18600;13;10800;14;10800
20.04.2021 11:00;0;0;1;600;2;1200;0;0
20.04.2021 12:00;2;7200;3;2400;2;1800;7;7200
20.04.2021 13:00;0;0;4;2400;2;1200;11;9000
20.04.2021 14:00;2;1800;1;600;4;2400;4;2400
20.04.2021 15:00;8;9000;4;2400;13;10200;5;3000
20.04.2021 16:00;8;6000;5;3600;19;14400;11;7200
20.04.2021 17:00;5;10800;4;5400;11;7800;12;8400
20.04.2021 18:00;3;7200;0;0;4;2400;5;3000
20.04.2021 19:00;1;600;1;600;1;600;1;600
20.04.2021 20:00;0;0;1;600;0;0;0;0
20.04.2021 21:00;0;0;0;0;0;0;1;600
20.04.2021 22:00;0;0;0;0;0;0;0;0
20.04.2021 23:00;0;0;0;0;0;0;0;0
21.04.2021 00:00;0;0;0;0;0;0;0;0
21.04.2021 01:00;0;0;0;0;0;0;0;0
21.04.2021 02:00;0;0;0;0;0;0;0;0
21.04.2021 03:00;0;0;0;0;0;0;0;0
21.04.2021 04:00;0;0;0;0;0;0;0;0
21.04.2021 05:00;0;0;0;0;0;0;0;0
21.04.2021 06:00;0;0;0;0;0;0;0;0
21.04.2021 07:00;8;9600;0;0;7;4200;0;0
21.04.2021 08:00;11;12000;0;0;4;3000;1;600
21.04.2021 09:00;1;600;1;600;2;1200;1;600
21.04.2021 10:00;13;19800;13;15000;8;5400;6;4200
21.04.2021 11:00;1;600;0;0;2;1200;2;1200
21.04.2021 12:00;0;0;3;1800;1;600;3;1800
21.04.2021 13:00;3;4200;8;10200;7;6600;14;10800
21.04.2021 14:00;8;6600;5;4200;7;7800;15;12600
21.04.2021 15:00;4;2400;2;1200;3;1800;5;3000
21.04.2021 16:00;4;2400;3;1800;8;4800;10;6000
21.04.2021 17:00;6;9600;2;1200;8;5400;4;3000
21.04.2021 18:00;3;1800;1;600;8;6000;3;1800
21.04.2021 19:00;0;0;0;0;0;0;0;0
21.04.2021 20:00;1;600;0;0;1;600;0;0
21.04.2021 21:00;0;0;0;0;0;0;0;0
21.04.2021 22:00;0;0;0;0;0;0;1;600
21.04.2021 23:00;0;0;0;0;0;0;0;0
22.04.2021 00:00;0;0;0;0;0;0;0;0
22.04.2021 01:00;0;0;0;0;0;0;0;0
22.04.2021 02:00;0;0;0;0;0;0;0;0
22.04.2021 03:00;0;0;0;0;0;0;0;0
22.04.2021 04:00;0;0;0;0;0;0;0;0
22.04.2021 05:00;0;0;0;0;0;0;0;0
22.04.2021 06:00;2;4800;0;0;1;600;0;0
22.04.2021 07:00;5;3600;0;0;5;4200;2;1200
22.04.2021 08:00;6;4200;0;0;9;6600;1;600
22.04.2021 09:00;0;0;0;0;1;600;0;0
22.04.2021 10:00;9;18600;15;16800;10;7800;12;9000
22.04.2021 11:00;1;600;0;0;4;3000;2;1200
22.04.2021 12:00;1;1200;6;6000;2;1200;9;6000
22.04.2021 13:00;3;3000;4;4800;2;1200;6;4800
22.04.2021 14:00;3;1800;1;600;5;3600;5;3600
22.04.2021 15:00;6;3600;7;6000;8;6600;7;4800
22.04.2021 16:00;9;9000;7;8400;14;12000;10;7200
22.04.2021 17:00;7;6000;4;3000;8;6600;15;9600
22.04.2021 18:00;1;600;1;600;3;1800;2;1200
22.04.2021 19:00;1;1200;2;2400;3;1800;3;1800
22.04.2021 20:00;0;0;0;0;2;1800;0;0
22.04.2021 21:00;1;600;0;0;0;0;0;0
22.04.2021 22:00;0;0;0;0;0;0;0;0
22.04.2021 23:00;0;0;0;0;0;0;0;0
23.04.2021 00:00;0;0;0;0;0;0;0;0
23.04.2021 01:00;0;0;0;0;0;0;0;0
23.04.2021 02:00;0;0;0;0;0;0;0;0
23.04.2021 03:00;0;0;0;0;0;0;0;0
23.04.2021 04:00;0;0;0;0;0;0;0;0
23.04.2021 05:00;0;0;0;0;0;0;0;0
23.04.2021 06:00;0;0;0;0;0;0;0;0
23.04.2021 07:00;1;600;0;0;1;600;1;600
23.04.2021 08:00;11;10800;2;1800;9;6600;2;1200
23.04.2021 09:00;0;0;1;600;1;600;1;600
23.04.2021 10:00;15;18000;6;4800;14;10200;9;6000
23.04.2021 11:00;0;0;0;0;7;5400;5;3000
23.04.2021 12:00;1;600;7;6600;5;3000;16;12600
23.04.2021 13:00;5;5400;7;8400;7;4800;10;8400
23.04.2021 14:00;0;0;4;3600;3;1800;3;3000
23.04.2021 15:00;3;1800;3;1800;6;3600;3;2400
23.04.2021 16:00;4;5400;3;2400;8;6000;11;7800
23.04.2021 17:00;5;3000;4;3600;8;4800;10;6600
23.04.2021 18:00;4;2400;2;1200;6;3600;8;5400
23.04.2021 19:00;0;0;5;4800;3;1800;6;4200
23.04.2021 20:00;0;0;0;0;1;600;0;0
23.04.2021 21:00;0;0;0;0;0;0;1;600
23.04.2021 22:00;0;0;0;0;0;0;0;0
23.04.2021 23:00;0;0;0;0;0;0;0;0
24.04.2021 00:00;0;0;0;0;0;0;0;0
24.04.2021 01:00;0;0;0;0;0;0;0;0
24.04.2021 02:00;0;0;0;0;0;0;0;0
24.04.2021 03:00;0;0;0;0;0;0;0;0
24.04.2021 04:00;0;0;0;0;0;0;0;0
24.04.2021 05:00;0;0;0;0;0;0;0;0
24.04.2021 06:00;0;0;0;0;0;0;0;0
24.04.2021 07:00;0;0;0;0;0;0;0;0
24.04.2021 08:00;1;1200;3;3000;1;600;2;1200
24.04.2021 09:00;1;600;1;600;4;2400;0;0
24.04.2021 10:00;2;1800;2;1800;3;1800;4;3600
24.04.2021 11:00;1;600;1;1200;5;3600;5;3000
24.04.2021 12:00;4;3600;2;1200;5;3600;3;2400
24.04.2021 13:00;4;6000;0;0;6;4200;3;1800
24.04.2021 14:00;2;1800;3;1800;8;5400;4;2400
24.04.2021 15:00;3;4200;6;5400;7;5400;3;1800
24.04.2021 16:00;1;600;3;2400;2;1200;1;600
24.04.2021 17:00;6;4200;4;3000;11;8400;7;5400
24.04.2021 18:00;3;2400;7;6600;8;6000;7;6000
24.04.2021 19:00;1;600;0;0;2;1200;0;0
24.04.2021 20:00;0;0;0;0;0;0;0;0
24.04.2021 21:00;0;0;0;0;0;0;0;0
24.04.2021 22:00;0;0;0;0;0;0;0;0
24.04.2021 23:00;0;0;0;0;0;0;0;0
25.04.2021 00:00;0;0;0;0;0;0;0;0
25.04.2021 01:00;0;0;0;0;0;0;0;0
25.04.2021 02:00;0;0;0;0;0;0;0;0
25.04.2021 03:00;0;0;0;0;0;0;0;0
25.04.2021 04:00;0;0;0;0;0;0;0;0
25.04.2021 05:00;0;0;0;0;0;0;0;0
25.04.2021 06:00;0;0;0;0;0;0;0;0
25.04.2021 07:00;0;0;0;0;0;0;1;600
25.04.2021 08:00;0;0;0;0;0;0;0;0
25.04.2021 09:00;1;600;2;1200;1;600;3;2400
25.04.2021 10:00;2;3000;1;600;4;4200;1;600
25.04.2021 11:00;4;4200;0;0;3;1800;3;1800
25.04.2021 12:00;1;600;1;600;2;1200;3;2400
25.04.2021 13:00;2;1200;1;600;5;3600;4;4800
25.04.2021 14:00;0;0;0;0;1;600;3;2400
25.04.2021 15:00;5;3000;15;15600;4;2400;8;6600
25.04.2021 16:00;4;2400;1;600;11;9000;5;3600
25.04.2021 17:00;2;2400;3;3000;5;4200;0;0
25.04.2021 18:00;1;600;0;0;3;1800;1;600
25.04.2021 19:00;0;0;0;0;0;0;4;3000
25.04.2021 20:00;2;1200;0;0;2;1800;0;0
25.04.2021 21:00;0;0;0;0;0;0;1;600
25.04.2021 22:00;0;0;0;0;0;0;0;0
25.04.2021 23:00;0;0;0;0;0;0;0;0
26.04.2021 00:00;0;0;0;0;0;0;0;0
26.04.2021 01:00;0;0;0;0;0;0;0;0
26.04.2021 02:00;0;0;0;0;0;0;0;0
26.04.2021 03:00;0;0;0;0;0;0;0;0
26.04.2021 04:00;0;0;0;0;0;0;0;0
26.04.2021 05:00;0;0;0;0;0;0;0;0
26.04.2021 06:00;0;0;0;0;1;600;0;0
26.04.2021 07:00;7;4800;0;0;3;3000;1;600
26.04.2021 08:00;6;5400;1;1800;8;4800;3;2400
26.04.2021 09:00;1;600;0;0;3;1800;2;1200
26.04.2021 10:00;18;23400;14;22800;9;6000;11;9000
26.04.2021 11:00;0;0;2;1200;2;1200;3;3000
26.04.2021 12:00;6;5400;7;6000;7;5400;8;6600
26.04.2021 13:00;1;600;11;14400;4;2400;8;4800
26.04.2021 14:00;3;2400;2;1200;6;3600;3;2400
26.04.2021 15:00;6;5400;7;4800;6;4800;8;5400
26.04.2021 16:00;18;18600;3;1800;16;12000;10;7200
26.04.2021 17:00;8;7800;4;6000;16;13200;5;3000
26.04.2021 18:00;4;4200;4;7200;13;9000;7;5400
26.04.2021 19:00;2;1200;1;600;4;2400;3;1800
26.04.2021 20:00;0;0;0;0;0;0;1;600
26.04.2021 21:00;0;0;0;0;0;0;0;0
26.04.2021 22:00;0;0;0;0;0;0;0;0
26.04.2021 23:00;0;0;0;0;0;0;0;0
27.04.2021 00:00;0;0;0;0;0;0;0;0
27.04.2021 01:00;0;0;0;0;0;0;0;0
27.04.2021 02:00;0;0;0;0;0;0;0;0
27.04.2021 03:00;0;0;0;0;0;0;0;0
27.04.2021 04:00;0;0;0;0;0;0;0;0
27.04.2021 05:00;0;0;0;0;0;0;0;0
27.04.2021 06:00;0;0;0;0;0;0;0;0
27.04.2021 07:00;4;7800;1;600;4;3000;2;1800
27.04.2021 08:00;8;6000;0;0;4;2400;4;2400
27.04.2021 09:00;2;1200;2;1200;2;1200;0;0
27.04.2021 10:00;30;36600;10;10800;11;8400;9;6000
27.04.2021 11:00;2;1200;2;1200;3;3000;3;1800
27.04.2021 12:00;2;1200;4;2400;4;2400;4;3000
27.04.2021 13:00;0;0;6;4800;3;1800;11;7800
27.04.2021 14:00;10;8400;1;600;7;4200;9;6000
27.04.2021 15:00;4;8400;6;4200;6;4800;3;1800
27.04.2021 16:00;6;6000;7;9600;13;9000;16;12000
27.04.2021 17:00;1;600;0;0;7;4800;7;5400
27.04.2021 18:00;1;600;0;0;4;2400;1;600
27.04.2021 19:00;5;3000;2;1800;6;3600;2;1200
27.04.2021 20:00;0;0;1;600;0;0;0;0
27.04.2021 21:00;1;600;0;0;0;0;0;0
27.04.2021 22:00;0;0;0;0;0;0;0;0
27.04.2021 23:00;0;0;0;0;0;0;0;0
28.04.2021 00:00;0;0;0;0;0;0;0;0
28.04.2021 01:00;0;0;0;0;0;0;0;0
28.04.2021 02:00;0;0;0;0;0;0;0;0
28.04.2021 03:00;0;0;0;0;0;0;0;0
28.04.2021 04:00;0;0;0;0;0;0;0;0
28.04.2021 05:00;0;0;0;0;0;0;0;0
28.04.2021 06:00;0;0;0;0;0;0;0;0
28.04.2021 07:00;4;2400;0;0;3;1800;1;600
28.04.2021 08:00;11;8400;1;600;4;2400;1;600
28.04.2021 09:00;4;3000;1;600;3;1800;3;1800
28.04.2021 10:00;21;24000;8;4800;13;9600;12;8400
28.04.2021 11:00;1;1200;2;1800;3;1800;11;9000
28.04.2021 12:00;1;600;5;6600;3;1800;8;6000
28.04.2021 13:00;0;0;7;9600;0;0;17;13200
28.04.2021 14:00;2;1200;8;17400;6;5400;11;12600
28.04.2021 15:00;2;2400;3;2400;8;4800;9;5400
28.04.2021 16:00;5;6000;6;9600;12;8400;11;7800
