01.06.2020 00:00;Bel_T10_11;Vwz_T10_11;Bel_T16_20;Vwz_T16_20;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_7;Vwz_T6_7;Bel_T8_9;Vwz_T8_9;Bel_TST58_2;Vwz_TST58_2;Bel_TST59;Vwz_TST59;Bel_TST60;Vwz_TST60;Bel_TSTQ3_2;Vwz_TSTQ3_2;Bel_VD101;Vwz_VD101;Bel_VD102;Vwz_VD102;Bel_VD201;Vwz_VD201;Bel_VD202;Vwz_VD202;Bel_VK1VD81;Vwz_VK1VD81;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2VD21;Vwz_VK2VD21;Bel_VK2VD22;Vwz_VK2VD22;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3VD60;Vwz_VK3VD60;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4VD211;Vwz_VK4VD211;Bel_VK4_Stoer;Vwz_VK4_Stoer;Bel_VK5V221;Vwz_VK5V221;Bel_VK5V821;Vwz_VK5V821;Bel_VK5_Stoer;Vwz_VK5_Stoer;Bel_VK6_Stoer;Vwz_VK6_Stoer;Bel_VK7_Stoer;Vwz_VK7_Stoer
10.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27600;3;39000;4;40200;7;62400;292;345600;0;0;226;969600;14;18000;0;0;6;51000;0;0;314;604200;0;0;5;9000;1;0;0;0;0;0;0;0
10.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;28200;3;39000;6;39000;7;58800;265;315000;0;0;248;778200;14;14400;0;0;6;64800;0;0;316;461400;0;0;7;6600;1;600;0;0;0;0;0;0
10.04.2021 16:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;3;27000;3;36600;6;39600;5;45000;227;283800;0;0;188;651000;13;15000;0;0;6;50400;0;0;232;331200;0;0;11;22200;3;1800;0;0;0;0;0;0
10.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;32400;6;45600;4;37800;7;63600;249;304800;0;0;209;820200;11;13200;0;0;6;52200;0;0;285;486000;0;0;5;27000;4;6000;0;0;0;0;0;0
10.04.2021 18:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;48000;5;52800;4;34200;6;53400;232;267600;0;0;186;719400;12;10200;0;0;7;66000;0;0;259;418200;0;0;18;21600;0;0;0;0;0;0;0;0
10.04.2021 19:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27600;4;45000;7;42600;8;62400;175;200400;0;0;157;636600;9;8400;0;0;7;69000;0;0;212;324000;0;0;9;9600;5;1800;0;0;0;0;0;0
10.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;4;39600;4;52200;3;17400;3;28800;134;163200;0;0;109;545400;11;79800;0;0;6;49800;1;13800;199;228000;0;0;1;1200;0;0;0;0;0;0;0;0
10.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;30000;4;46800;2;7800;2;13800;129;112200;0;0;129;324000;6;6000;0;0;3;37800;0;0;199;154800;0;0;6;2400;0;0;0;0;0;0;0;0
10.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21000;2;25800;2;8400;2;12600;68;55200;0;0;71;191400;9;3600;0;0;2;13800;0;0;109;82200;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18600;10;95400;2;9600;2;15600;70;52800;0;0;79;208800;5;3000;0;0;2;20400;0;0;133;80400;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19200;2;27600;3;14400;3;21600;44;35400;0;0;47;88200;7;7200;0;0;2;19200;0;0;60;32400;0;0;2;1200;0;0;0;0;0;0;0;0
11.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;22800;0;0;29;57600;0;0;0;0;0;0;0;0;40;16200;0;0;3;1200;0;0;0;0;0;0;0;0
11.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;14400;0;0;28;67200;2;1800;0;0;0;0;0;0;42;27600;0;0;2;2400;0;0;0;0;0;0;0;0
11.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;16800;0;0;19;34200;1;1200;0;0;0;0;0;0;23;10800;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9000;0;0;0;0;0;0;11;2400;0;0;13;15600;1;600;0;0;0;0;0;0;18;6600;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10800;2;23400;1;10200;1;15600;14;11400;0;0;25;43200;0;0;0;0;3;21000;0;0;31;13200;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;17400;2;26400;0;0;0;0;25;49200;0;0;16;52200;0;0;0;0;2;13200;0;0;19;25200;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20400;2;29400;0;0;0;0;35;36000;0;0;23;66000;4;600;0;0;2;16800;0;0;28;38400;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20400;2;25200;2;8400;2;12600;63;70200;0;0;47;146400;2;9600;0;0;2;27600;0;0;62;90000;0;0;4;3600;3;1200;0;0;0;0;0;0
11.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18000;3;27000;4;16200;3;19200;109;114000;0;0;81;283800;6;9600;0;0;2;21600;0;0;102;165000;0;0;4;6000;3;3600;0;0;0;0;0;0
11.04.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19800;2;24000;1;4800;2;13800;158;189600;0;0;138;411000;19;12000;0;0;3;19200;0;0;202;232800;0;0;4;8400;2;9600;0;0;0;0;0;0
11.04.2021 11:00;0;0;0;0;0;0;2;1200;0;0;1;600;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;18000;2;24600;1;3600;2;11400;242;312000;0;0;153;403800;13;11400;0;0;2;22200;0;0;209;252600;0;0;6;12000;3;6000;0;0;0;0;0;0
11.04.2021 12:00;0;0;0;0;1;600;4;2400;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;22200;2;25200;2;7800;3;15000;219;276000;0;0;191;678000;14;9600;0;0;2;20400;0;0;247;403800;0;0;8;14400;3;10200;0;0;0;0;0;0
11.04.2021 13:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;6;46200;4;47400;3;11400;3;13200;259;300000;0;0;179;594600;8;10200;0;0;4;34800;0;0;239;360000;0;0;5;11400;1;600;0;0;0;0;0;0
11.04.2021 14:00;0;0;1;600;1;600;2;1200;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;37200;5;57600;2;8400;3;19800;233;275400;0;0;212;714000;15;19200;0;0;4;32400;0;0;282;415800;0;0;6;21600;4;35400;0;0;0;0;0;0
11.04.2021 15:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;42600;4;47400;1;3600;3;13800;226;275400;0;0;162;654600;11;11400;0;0;4;42600;0;0;215;399600;0;0;3;4800;2;1200;0;0;0;0;0;0
11.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;36600;4;46800;3;13800;3;15000;224;260400;0;0;119;760800;8;7800;0;0;4;45000;0;0;201;395400;0;0;9;10200;2;0;0;0;0;0;0;0
11.04.2021 17:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;37800;4;47400;1;3600;3;15000;211;250200;0;0;121;655200;9;9000;0;0;4;28800;0;0;193;373200;0;0;7;9600;2;2400;0;0;0;0;0;0
11.04.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;4;39600;4;50400;0;0;2;9000;178;318000;0;0;120;697800;7;9600;0;0;4;28200;0;0;189;401400;0;0;7;10200;6;7200;0;0;0;0;0;0
11.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28200;3;37800;2;13800;3;24600;137;388800;0;0;102;594000;7;10800;0;0;5;33600;0;0;148;318000;0;0;3;3600;3;3600;0;0;0;0;0;0
11.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20400;2;27600;0;0;2;10800;118;351600;0;0;82;498600;11;15000;0;0;2;12600;0;0;167;268200;0;0;1;1800;1;1200;0;0;0;0;0;0
11.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21600;2;22800;0;0;2;11400;60;159600;0;0;70;247800;7;8400;0;0;2;15600;0;0;124;154200;0;0;2;1200;0;0;0;0;0;0;0;0
11.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21000;2;24600;1;3600;2;13800;38;76200;0;0;50;184200;9;9000;0;0;2;15600;0;0;87;99000;0;0;2;1200;0;0;0;0;0;0;0;0
11.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;26400;2;26400;2;13200;2;15000;18;31800;0;0;23;109200;4;6600;0;0;2;15600;0;0;45;54600;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20400;2;23400;1;4200;3;21600;16;29400;0;0;17;58800;8;10200;0;0;2;14400;0;0;30;32400;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12000;0;0;2;7200;0;0;0;0;0;0;0;0;4;3000;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6600;0;0;8;22800;1;0;0;0;0;0;0;0;16;8400;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7200;0;0;5;17400;1;0;0;0;0;0;0;0;9;7200;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19800;1;12000;0;0;0;0;25;41400;0;0;4;14400;1;0;0;0;1;9000;0;0;11;9000;0;0;3;3000;0;0;0;0;0;0;0;0
12.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29400;4;60600;2;8400;2;15000;138;216600;0;0;28;143400;12;9000;0;0;4;31200;0;0;70;73200;0;0;3;1200;0;0;0;0;0;0;0;0
12.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;42600;3;38400;8;59400;8;82800;261;334200;0;0;79;364800;16;18000;0;0;5;37800;0;0;134;178200;0;0;11;16200;3;4200;0;0;0;0;0;0
12.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29400;3;38400;12;75600;9;87000;333;411000;0;0;131;665400;41;30000;0;0;6;48000;0;0;200;351600;0;0;5;9000;1;0;0;0;0;0;0;0
12.04.2021 08:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;32400;4;42000;8;52800;8;82200;313;411000;0;0;153;803400;32;30600;0;0;6;52200;0;0;251;412200;0;0;7;11400;3;3600;0;0;0;0;0;0
12.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28800;5;48000;6;40200;9;84600;257;304800;0;0;175;669600;46;41400;0;0;6;57600;0;0;257;406200;0;0;6;12000;2;21000;0;0;0;0;0;0
12.04.2021 10:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;31200;4;40800;8;51600;8;78000;282;369000;0;0;191;825000;40;64200;0;0;7;55200;0;0;254;389400;0;0;6;9000;6;117000;0;0;0;0;0;0
12.04.2021 11:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;30000;3;36600;6;48000;8;78600;246;313800;0;0;203;835200;42;69000;0;0;6;57600;0;0;292;453600;0;0;5;6000;6;6000;0;0;0;0;0;0
12.04.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;36000;3;40200;7;48000;10;75600;257;330600;0;0;196;873600;26;25200;0;0;6;65400;0;0;278;508200;0;0;10;16200;2;600;0;0;0;0;0;0
12.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;3;27000;4;39000;8;53400;8;73800;277;358800;0;0;194;858000;32;28800;0;0;8;71400;0;0;270;472200;0;0;10;9000;7;9000;0;0;0;0;0;0
12.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;5;51600;5;51600;5;40200;7;72000;270;380400;0;0;242;990000;24;20400;0;0;7;56400;0;0;383;564600;0;0;16;27600;18;362400;0;0;0;0;0;0
12.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27000;5;43800;8;55800;9;74400;340;414600;0;0;219;1096800;25;25200;0;0;6;47400;0;0;360;595200;0;0;8;23400;7;9000;0;0;0;0;0;0
12.04.2021 16:00;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27600;3;36000;5;40200;10;79800;338;429600;0;0;269;1320600;35;31800;0;0;6;42600;0;0;414;790200;0;0;22;28200;9;7800;0;0;0;0;0;0
12.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;27000;3;38400;5;36600;9;71400;329;457800;0;0;241;1188000;26;24000;0;0;6;44400;0;0;445;755400;0;0;13;19200;8;5400;0;0;0;0;0;0
12.04.2021 18:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;28200;3;36600;5;35400;7;56400;234;316200;0;0;235;955800;27;52200;0;0;6;46200;0;0;391;609600;0;0;10;14400;17;317400;0;0;0;0;0;0
12.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29400;4;41400;6;38400;14;99000;206;247200;0;0;135;792000;18;45000;0;0;6;48600;0;0;218;433800;0;0;12;16200;6;4800;0;0;0;0;0;0
12.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;34800;7;67800;2;15000;5;41400;133;152400;0;0;117;537600;10;7200;0;0;8;56400;0;0;202;231600;0;0;4;3600;0;0;0;0;0;0;0;0
12.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28800;4;40800;4;25200;5;42000;113;99000;0;0;119;303000;14;10800;0;0;4;37200;0;0;186;129600;0;0;2;2400;1;0;0;0;0;0;0;0
12.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18600;4;40200;1;3000;3;16800;56;49800;0;0;77;216000;7;9000;0;0;2;13200;0;0;122;82200;0;0;1;600;1;0;0;0;0;0;0;0
12.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19200;2;25200;2;7800;3;20400;24;52200;0;0;53;123000;9;9000;0;0;2;18000;0;0;82;49200;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18600;4;35400;3;11400;4;24000;15;10800;0;0;25;40200;11;10200;0;0;2;23400;0;0;33;18600;0;0;2;1200;0;0;0;0;0;0;0;0
13.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6000;0;0;13;25800;1;0;0;0;0;0;0;0;17;8400;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3600;0;0;5;6000;0;0;0;0;0;0;0;0;5;3000;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3600;0;0;14;19800;1;0;0;0;0;0;0;0;14;6600;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9600;0;0;1;7200;0;0;33;25200;0;0;8;18000;1;0;0;0;0;0;0;0;16;10800;0;0;3;4200;0;0;0;0;0;0;0;0
13.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25800;5;55800;2;9600;3;18600;155;112200;0;0;43;93600;8;6600;0;0;4;30000;0;0;69;39000;0;0;6;3000;0;0;0;0;0;0;0;0
13.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;40200;3;36000;10;56400;11;85800;264;330000;0;0;100;355200;22;21600;0;0;5;34200;0;0;135;159600;0;0;12;18600;2;3000;0;0;0;0;0;0
13.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;31200;6;49200;11;62400;13;106800;360;448800;0;0;140;604800;47;55800;0;0;6;59400;0;0;206;366000;0;0;12;16800;2;600;0;0;0;0;0;0
13.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;24600;7;54000;6;42000;7;79200;293;363000;0;0;185;737400;53;49200;0;0;6;55200;0;0;282;425400;0;0;6;10800;0;0;0;0;0;0;0;0
13.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;52800;4;39000;5;40200;15;113400;266;337800;0;0;199;639000;63;164400;0;0;10;36600;0;0;282;394800;0;0;9;15000;5;3600;0;0;0;0;0;0
13.04.2021 10:00;0;0;0;0;1;600;1;600;0;0;1;600;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31200;6;49200;5;38400;8;71400;259;379200;0;0;218;723600;48;1129800;0;0;10;50400;0;0;321;423000;0;0;8;17400;3;3600;0;0;0;0;0;0
13.04.2021 11:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27600;3;37200;8;49200;6;62400;232;332400;0;0;194;919800;37;37800;0;0;8;51600;0;0;320;461400;0;0;6;7200;14;13800;0;0;0;0;0;0
13.04.2021 12:00;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;38400;5;48600;8;59400;8;68400;255;342600;0;0;175;888600;29;55200;0;0;6;59400;0;0;262;431400;0;0;8;102600;5;4200;0;0;0;0;0;0
13.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;27000;5;40200;8;105600;11;94800;257;330000;0;0;209;751800;26;27000;0;0;9;67200;0;0;287;435000;0;0;8;15000;9;266400;0;0;0;0;0;0
13.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28800;3;36600;8;49800;7;65400;294;376200;0;0;210;947400;25;25800;0;0;6;47400;0;0;315;527400;0;0;11;13200;10;6000;0;0;0;0;0;0
13.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;4;3600;1;600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;3;29400;4;40200;7;52200;10;76800;307;448200;0;0;239;1152000;27;27000;0;0;6;41400;0;0;414;630600;0;0;6;8400;2;1200;0;0;0;0;0;0
13.04.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31200;4;40200;6;48600;11;81000;318;447600;0;0;236;1237200;28;33000;0;0;6;40800;0;0;441;733800;0;0;19;29400;18;16200;0;0;0;0;0;0
13.04.2021 17:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;36600;4;36600;13;69600;7;58800;305;474000;0;0;240;1239000;27;25800;0;0;6;43200;0;0;448;742800;0;0;17;20400;10;13200;0;0;0;0;0;0
13.04.2021 18:00;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;30600;5;43800;8;50400;12;109800;250;332400;0;0;201;1045800;36;49200;0;0;7;42600;0;0;380;643800;0;0;14;21000;13;43200;0;0;0;0;0;0
13.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;29400;3;39000;6;41400;10;73200;225;289200;0;0;214;726000;20;21600;0;0;6;53400;0;0;288;462600;0;0;7;13800;2;1200;0;0;0;0;0;0
13.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31200;7;57600;4;27000;5;50400;143;168600;0;0;127;471000;7;6600;0;0;6;41400;0;0;200;203400;0;0;1;1200;1;0;0;0;0;0;0;0
13.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28800;3;39600;3;16200;4;31800;90;72600;0;0;105;323400;7;36600;0;0;5;31800;0;0;172;147600;0;0;4;1800;0;0;0;0;0;0;0;0
13.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21000;2;24600;0;0;0;0;81;78000;0;0;85;195000;5;7800;0;0;2;13200;0;0;122;80400;0;0;2;1200;0;0;0;0;0;0;0;0
13.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18000;1;12600;1;4200;2;13800;38;26400;0;0;47;124800;5;7800;0;0;1;6600;0;0;78;69000;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18600;6;81000;5;21000;4;30600;18;13200;0;0;35;76200;7;10200;0;0;3;21600;0;0;47;69000;0;0;3;1800;0;0;0;0;0;0;0;0
14.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9000;0;0;10;24000;1;0;0;0;0;0;0;0;13;6000;0;0;2;600;0;0;0;0;0;0;0;0
