01.06.2020 00:00;Bel_A51_M3_;Vwz_A51_M3_;Bel_A55_M6_;Vwz_A55_M6_;Bel_H51_M2_;Vwz_H51_M2_;Bel_H55_M5_;Vwz_H55_M5_;Bel_T32_b;Vwz_T32_b;Bel_T32_s;Vwz_T32_s;Bel_T32a_b;Vwz_T32a_b;Bel_T32a_s;Vwz_T32a_s;Bel_V2;Vwz_V2;Bel_V32;Vwz_V32;Bel_V51_M1_;Vwz_V51_M1_;Bel_V55_M4_;Vwz_V55_M4_;Bel_V8;Vwz_V8
28.12.2020 19:00;4;4000;4;4000;4;3990;4;4000;1;1010;3;3010;0;0;1;1010;63;283700;9;47160;4;4000;4;4000;98;153721
28.12.2020 20:00;4;3990;5;4980;4;4000;5;4990;0;0;0;0;0;0;0;0;53;184754;5;18260;4;4000;5;4990;72;100950
28.12.2020 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;26;111820;3;14400;2;2000;2;2000;33;40660
28.12.2020 22:00;2;2000;2;2000;2;2000;2;2000;0;0;1;1000;0;0;0;0;20;87453;5;32760;2;2000;2;2000;27;36538
28.12.2020 23:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0;8;36330;4;23220;2;1990;2;2000;20;20260
29.12.2020 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;2;11500;1;1270;0;0;1;1000;5;5640
29.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9480;0;0;0;0;0;0;2;4570
29.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;16670;0;0;0;0;0;0;4;5440
29.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1740;0;0;0;0;0;0;0;0
29.12.2020 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;7;20600;1;2240;1;1000;0;0;2;4220
29.12.2020 05:00;3;3044;3;2990;3;2980;3;3000;0;0;0;0;0;0;0;0;16;32666;2;9330;3;2990;3;3000;20;28200
29.12.2020 06:00;4;4000;4;3990;4;3980;4;3980;0;0;1;1000;0;0;1;1010;35;96960;3;12440;4;4000;4;4000;31;45722
29.12.2020 07:00;5;5000;4;4000;5;4990;4;3990;0;0;0;0;0;0;0;0;46;170720;5;20840;5;5000;4;4000;64;95690
29.12.2020 08:00;4;3990;4;3990;4;4000;4;4000;2;2010;0;0;1;1010;0;0;44;1287358;6;23780;4;3980;4;3990;73;169460
29.12.2020 09:00;4;3990;4;3990;4;3990;4;3990;7;7010;5;5020;3;3020;1;1000;80;267000;17;81190;4;3990;4;4000;86;211482
29.12.2020 10:00;4;4000;4;4000;4;3970;4;4000;9;9010;5;5020;2;2065;4;4030;131;462644;22;123564;4;3990;4;3990;138;320830
29.12.2020 11:00;4;4000;4;4000;4;4000;4;4000;5;5030;8;8010;4;4030;8;8060;128;438131;22;119570;4;4000;4;3980;142;335812
29.12.2020 12:00;4;4000;4;3990;4;4000;4;3990;6;6000;7;7030;6;6040;2;2020;140;486370;23;113470;4;4000;4;4000;162;334631
29.12.2020 13:00;4;4000;4;4000;4;3990;4;3980;7;7010;14;14040;2;2020;3;3030;136;465628;29;138710;4;4000;4;4000;129;342286
29.12.2020 14:00;3;3000;4;4000;3;3000;4;4000;8;8030;11;11050;4;4030;6;6060;145;432296;36;160035;3;2990;4;3990;154;342155
29.12.2020 15:00;5;5000;4;3990;5;4990;4;3990;6;6010;17;17040;7;7040;3;3030;145;498908;31;179705;5;5000;4;3990;140;368610
29.12.2020 16:00;4;4000;4;3990;4;4000;4;4000;16;16020;20;20070;9;9050;11;11090;127;479468;36;214860;4;3980;4;4000;176;349299
29.12.2020 17:00;4;4000;4;3990;4;4000;4;4000;2;2000;4;4030;7;7030;6;6050;106;555151;28;151865;4;4000;4;3990;178;266835
29.12.2020 18:00;4;3980;4;4000;4;4000;4;4000;1;1000;3;3000;1;1000;5;5050;99;438340;18;83711;4;3990;4;3990;116;320097
29.12.2020 19:00;4;3990;4;3990;4;3990;4;4000;2;2000;1;1000;0;0;0;0;69;287778;8;32150;4;4000;4;4000;104;149140
29.12.2020 20:00;4;3990;6;5990;4;4000;5;4990;1;1000;2;2000;0;0;0;0;59;251950;7;26610;4;3990;5;5000;74;92753
