01.06.2020 00:00;Bel_AF_Bld_33;Vwz_AF_Bld_33;Bel_AF_FG33;Vwz_AF_FG33;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP2_A142;Vwz_MP2_A142;Bel_MP2_A8;Vwz_MP2_A8;Bel_MP3;Vwz_MP3
10.06.2020 20:00;6;3920;0;3600000;4;181666;44;13520;8;7190;8;7190;8;7190;8;7200;9;8090
10.06.2020 21:00;12;9230;0;3600000;6;252104;30;12056;7;6290;7;6300;7;6290;7;6290;7;6300
10.06.2020 22:00;10;13810;0;3600000;6;318170;27;10470;6;5390;6;5390;6;5400;5;4500;5;4500
10.06.2020 23:00;3;2560;0;3600000;5;114280;7;3730;4;3600;4;3590;4;3600;4;3600;4;3600
11.06.2020 00:00;2;1360;0;3600000;4;99860;13;6220;6;5400;6;5390;6;5400;2;1800;2;1800
11.06.2020 01:00;0;0;0;3600000;5;83290;5;1940;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;3600000;2;45700;3;1450;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;2;3790;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;0;0;0;3600000;1;40480;5;2490;1;900;1;900;1;900;2;1800;2;1800
11.06.2020 05:00;0;0;0;3600000;0;0;10;3350;1;900;1;900;1;900;3;2700;2;1800
11.06.2020 06:00;1;360;0;3600000;3;106620;5;3530;3;2700;3;2690;3;2700;4;3590;5;4490
11.06.2020 07:00;0;0;0;3600000;1;26100;7;3390;4;3600;4;3590;4;3590;4;3600;4;3590
11.06.2020 08:00;1;490;0;3600000;0;0;3;1170;4;3600;4;3600;4;3600;4;3590;4;3590
11.06.2020 09:00;0;0;0;3600000;1;9700;11;3360;4;3600;4;3590;4;3600;4;3590;3;2700
11.06.2020 10:00;2;1350;0;3600000;4;166714;20;6670;4;3600;4;3600;4;3600;4;3600;5;4500
11.06.2020 11:00;7;2569;0;3600000;4;116924;32;11930;4;3590;4;3600;4;3590;4;3600;4;3600
11.06.2020 12:00;8;5780;0;3600000;1;55915;26;7730;5;4490;5;4490;5;4500;6;5400;6;5390
11.06.2020 13:00;12;11460;0;3600000;1;31510;27;10176;8;7190;8;7200;8;7190;8;7200;8;7200
11.06.2020 14:00;12;12110;0;3600000;2;56160;30;10000;8;7190;8;7242;8;7180;8;7190;8;7190
11.06.2020 15:00;5;6660;0;3600000;5;145629;25;23950;8;7190;8;7200;8;7200;8;7200;8;6480
11.06.2020 16:00;10;7360;0;3600000;4;121760;35;12600;8;7200;8;7190;8;7180;8;7200;7;7010
11.06.2020 17:00;12;9490;0;3600000;1;51116;42;13100;8;7180;8;7200;8;7200;8;7200;9;8100
11.06.2020 18:00;10;11570;0;3600000;11;355200;36;17600;8;7180;8;7180;8;7190;8;7190;8;7180
11.06.2020 19:00;14;10110;0;3600000;5;129730;28;9830;6;5390;6;5400;6;5390;5;4490;5;4490
11.06.2020 20:00;7;5239;0;3600000;3;101360;30;11060;4;3600;4;3590;4;3600;4;3600;4;3600
11.06.2020 21:00;2;1390;0;3600000;2;89010;19;7670;4;3580;4;3600;4;3600;4;3600;4;3600
11.06.2020 22:00;10;8070;0;3600000;7;184140;22;10870;4;3590;4;3590;4;3600;4;3600;4;3590
11.06.2020 23:00;0;0;0;3600000;2;132900;13;7050;4;3600;4;3590;4;3600;4;3590;4;3590
12.06.2020 00:00;0;0;0;3600000;0;0;7;1790;5;4490;5;4490;5;4500;2;1800;2;1800
12.06.2020 01:00;0;0;0;3600000;0;0;6;3380;1;900;1;900;1;900;0;0;0;0
12.06.2020 02:00;0;0;0;3600000;1;8740;1;550;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;3600000;0;0;2;1930;0;0;0;0;0;0;1;900;1;900
12.06.2020 04:00;0;0;0;3600000;0;0;10;5980;2;1800;2;1800;2;1800;3;2700;3;2700
12.06.2020 05:00;2;1720;0;3600000;2;1380;16;8180;9;8080;9;8100;9;8090;12;10800;12;10790
12.06.2020 06:00;8;5400;0;3600000;6;198470;32;15370;14;12580;14;12580;14;12600;16;14390;16;14400
12.06.2020 07:00;17;13880;0;3600000;10;285425;39;19235;16;14430;16;14380;16;14390;17;15290;17;15280
12.06.2020 08:00;17;12090;0;3600000;10;397887;51;31650;16;14380;16;14400;16;14436;16;14380;16;14380
12.06.2020 09:00;24;22757;0;3600000;5;212585;50;22380;16;14360;16;14390;15;13490;16;14390;16;14380
12.06.2020 10:00;27;26778;0;3600000;8;275420;98;40150;16;14370;16;14370;16;14400;16;14390;16;14380
12.06.2020 11:00;15;13340;0;3600000;12;505516;124;50000;17;15290;17;15290;17;15270;17;15290;18;16280
12.06.2020 12:00;26;33220;0;3600000;10;327084;108;43760;16;14451;16;14370;16;14390;16;14370;16;14370
12.06.2020 13:00;21;35090;0;3600000;9;363796;84;34780;16;14400;16;14390;16;14390;16;14390;16;14380
12.06.2020 14:00;38;35320;0;3600000;9;366870;95;36950;17;15300;17;15290;17;15300;17;15280;17;15290
12.06.2020 15:00;26;24928;0;3600000;10;457880;105;38240;16;14380;16;14360;16;14370;16;14390;16;14370
12.06.2020 16:00;15;14110;0;3600000;5;201680;86;30100;16;14360;16;14390;16;14390;16;14370;16;14370
12.06.2020 17:00;25;25380;0;3600000;5;333917;76;30750;16;14370;16;14380;16;14460;16;14400;16;14370
12.06.2020 18:00;22;31960;0;3600000;2;12890;74;24780;16;14380;16;14390;16;14360;15;13480;15;13490
12.06.2020 19:00;16;13070;0;3600000;3;83128;37;12780;11;9900;11;9880;11;9890;9;8090;9;8090
12.06.2020 20:00;10;7840;0;3600000;6;134170;41;18590;8;7190;8;7180;8;7190;8;7200;8;7190
12.06.2020 21:00;11;7620;0;3600000;5;126182;43;17650;7;6300;7;6300;7;6290;7;6300;7;6300
12.06.2020 22:00;2;1320;0;3600000;4;140655;22;7290;6;5400;6;5390;6;5400;5;4500;5;4490
12.06.2020 23:00;8;8717;0;3600000;1;20700;12;3740;4;3590;4;3590;4;3600;4;3590;4;3600
13.06.2020 00:00;0;0;0;3600000;2;69678;7;3060;6;5390;6;5380;6;5400;2;1800;2;1800
13.06.2020 01:00;0;0;0;3600000;1;56370;11;6156;0;0;0;0;0;0;0;0;0;0
13.06.2020 02:00;0;0;0;3600000;2;93270;8;3670;0;0;0;0;0;0;0;0;0;0
13.06.2020 03:00;0;0;0;3600000;0;0;3;1470;0;0;0;0;0;0;1;900;1;900
13.06.2020 04:00;0;0;0;3600000;1;32460;2;1390;2;1800;2;1800;2;1800;4;3590;4;3600
13.06.2020 05:00;3;3760;0;3600000;1;560;14;6220;6;5380;6;5400;6;5400;8;7200;8;7190
13.06.2020 06:00;2;1600;0;3600000;3;85759;18;8920;8;7190;8;7190;8;7170;8;7190;8;6610
13.06.2020 07:00;1;570;0;3600000;2;123030;15;7830;8;7190;8;7200;8;7190;8;7190;8;7770
13.06.2020 08:00;1;610;0;3600000;0;0;25;11870;8;7180;8;7200;8;7200;8;7200;8;7170
13.06.2020 09:00;6;7600;0;3600000;6;221916;23;6360;8;7200;8;7190;8;7190;8;7200;7;6300
13.06.2020 10:00;8;14000;0;3600000;4;156020;34;14270;8;7200;8;7200;8;7200;8;7180;9;8080
13.06.2020 11:00;6;5590;0;3600000;5;142100;55;19920;8;7190;8;7190;8;7190;8;7190;8;7180
13.06.2020 12:00;17;17170;0;3600000;8;237621;63;23620;8;7180;8;7200;8;7200;8;7200;8;7190
13.06.2020 13:00;22;31330;0;3600000;6;131010;65;24728;8;7200;8;7200;8;7180;8;7200;8;7200
13.06.2020 14:00;22;28049;0;3600000;7;377554;70;25900;8;7190;8;7257;8;7190;8;7200;8;7190
13.06.2020 15:00;18;21200;0;3600000;6;164420;63;22240;8;7180;8;7237;8;7200;8;7190;8;7180
13.06.2020 16:00;15;12250;0;3600000;6;174430;60;25320;8;7200;8;7170;8;7200;8;7200;8;7200
13.06.2020 17:00;9;12020;0;3600000;5;222390;53;23977;8;7190;8;7190;8;7255;7;6290;7;6280
13.06.2020 18:00;13;18410;0;3600000;10;304480;54;21620;8;7190;8;7200;8;7170;9;8080;9;8080
13.06.2020 19:00;9;8590;0;3600000;6;180782;54;21580;7;6300;7;6300;7;6300;7;6290;7;6290
13.06.2020 20:00;9;9480;0;3600000;5;219105;46;17600;6;5400;6;5400;6;5400;6;5390;6;5380
13.06.2020 21:00;7;6740;0;3600000;5;98955;25;8530;6;5390;6;5400;6;5400;6;5390;6;5400
13.06.2020 22:00;2;1080;0;3600000;5;172052;20;8880;6;5390;6;5380;6;5390;4;3590;4;3600
13.06.2020 23:00;0;0;0;3600000;2;56130;19;6290;4;3590;4;3600;4;3600;5;4500;5;4500
14.06.2020 00:00;0;0;0;3600000;6;183540;20;8670;6;5400;6;5380;6;5390;2;1858;2;1800
14.06.2020 01:00;1;890;0;3600000;1;28190;7;2300;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;3600000;3;69360;3;970;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;3600000;0;0;2;480;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;0;0;0;3600000;0;0;3;890;1;900;1;900;1;900;2;1800;2;1800
14.06.2020 05:00;0;0;0;3600000;0;0;4;1670;1;900;1;900;1;900;3;2690;3;2775
14.06.2020 06:00;0;0;0;3600000;1;13290;4;1940;3;2700;3;2700;3;2700;4;3600;4;3600
14.06.2020 07:00;1;470;0;3600000;4;77397;5;3200;4;3600;4;3600;4;3580;4;3600;4;3590
14.06.2020 08:00;1;340;0;3480000;3;143470;4;2770;4;3600;4;3600;4;3600;4;3590;4;3590
14.06.2020 09:00;2;2880;0;3600000;2;105046;7;3950;4;3600;4;3590;4;3600;4;3600;4;3600
14.06.2020 10:00;2;2610;0;3600000;2;85811;12;4780;4;3600;4;3590;4;3600;4;3590;4;3600
14.06.2020 11:00;0;0;0;3600000;3;44470;30;11080;4;3600;4;3600;4;3590;4;3600;4;3600
14.06.2020 12:00;5;8840;0;3600000;1;13670;19;5968;5;4490;5;4500;5;4490;6;5400;6;5400
14.06.2020 13:00;7;8300;0;3600000;10;257230;30;11000;8;7190;8;7200;8;7190;8;7190;8;7190
14.06.2020 14:00;17;33190;0;3600000;3;63430;29;9450;8;7190;8;7180;8;7190;8;7200;8;7240
14.06.2020 15:00;9;8780;0;3600000;3;79240;38;13310;8;7170;8;7190;8;7200;8;7200;8;7200
14.06.2020 16:00;9;12060;0;3600000;4;459066;45;16560;8;7200;8;7200;8;7190;8;7190;8;7200
14.06.2020 17:00;7;4770;0;3600000;5;152255;43;15780;8;7255;8;7180;8;7200;8;7200;8;7200
14.06.2020 18:00;6;12610;0;3600000;6;141710;43;14540;8;7190;8;7170;8;7170;8;7180;8;7190
14.06.2020 19:00;5;6900;0;3600000;4;86380;38;12520;6;5390;6;5400;6;5390;5;4490;5;4500
14.06.2020 20:00;12;9816;0;3600000;4;74200;38;12760;4;3590;4;3590;4;3590;4;3600;4;3600
14.06.2020 21:00;2;820;0;3600000;5;140490;34;15520;4;3590;4;3580;4;3600;4;3600;4;3590
14.06.2020 22:00;1;2190;0;3600000;2;109480;9;3620;4;3600;4;3590;4;3580;4;3600;4;3600
14.06.2020 23:00;2;820;0;3600000;4;137190;7;5190;4;3590;4;3600;4;3590;3;2690;3;2700
15.06.2020 00:00;0;0;0;3600000;0;0;7;2550;5;4490;5;4500;5;4490;3;2700;3;2700
15.06.2020 01:00;0;0;0;3600000;0;0;3;1440;1;900;1;900;1;890;0;0;0;0
15.06.2020 02:00;0;0;0;3600000;1;10590;4;2420;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;0;0;0;3600000;0;0;4;2070;0;0;0;0;0;0;1;890;1;900
15.06.2020 04:00;0;0;0;3600000;2;37030;8;4220;2;1800;2;1790;2;1800;3;2680;3;2700
15.06.2020 05:00;9;18586;0;3600000;1;830;22;8300;8;7200;9;8090;9;8090;12;10800;12;10800
15.06.2020 06:00;28;25210;0;3600000;49;1259030;103;70340;14;12590;14;12570;14;12600;16;14380;16;14370
15.06.2020 07:00;38;51250;0;3600000;47;1433032;105;72320;16;14390;16;14370;16;14445;17;15351;17;15280
15.06.2020 08:00;33;31940;0;3600000;23;998862;97;56872;16;14360;16;14390;16;14360;16;14390;16;14390
15.06.2020 09:00;23;29790;0;3600000;23;1096905;74;44400;16;14390;16;14380;16;14380;16;14426;16;14400
15.06.2020 10:00;30;37849;0;3600000;26;1107019;88;50720;16;14330;16;14380;15;13470;16;14400;16;14400
15.06.2020 11:00;28;22260;0;3600000;21;876711;92;52860;16;14400;16;14380;16;14380;16;14400;16;14380
15.06.2020 12:00;28;36750;0;3600000;18;730937;88;43810;16;14360;16;14390;16;14370;16;14400;16;14400
15.06.2020 13:00;58;56046;0;3600000;30;1131682;99;60690;16;14370;16;14448;16;14400;16;14380;16;14390
15.06.2020 14:00;30;34950;0;3600000;8;554670;84;34720;17;15290;17;15280;17;15280;17;15300;17;15280
15.06.2020 15:00;36;31190;0;3600000;12;561424;104;39830;16;14400;15;13480;16;14400;16;14400;16;14370
15.06.2020 16:00;40;39800;0;3600000;12;602263;106;38240;16;14400;17;15290;16;14380;16;14380;16;14390
15.06.2020 17:00;22;16820;0;3600000;5;178707;89;32030;16;14400;16;14360;16;14490;16;14390;16;14400
15.06.2020 18:00;19;13170;0;3480000;5;194676;74;26030;16;14380;15;13470;16;14447;15;13480;15;13490
15.06.2020 19:00;20;16069;1;3577600;4;100330;57;21730;11;10192;11;9870;11;9900;9;8100;8;7190
15.06.2020 20:00;5;4970;0;3600000;7;218196;36;18730;8;7200;8;7190;8;7190;8;7190;9;8090
15.06.2020 21:00;3;1970;0;3600000;5;157620;24;14870;7;6300;7;6300;7;6300;7;6300;7;6300
15.06.2020 22:00;2;2480;0;3600000;5;110450;12;4290;6;5380;6;5380;6;5400;5;4500;5;4500
15.06.2020 23:00;1;600;0;3600000;0;0;6;2090;4;3600;4;3580;4;3590;4;3600;4;3600
16.06.2020 00:00;0;0;0;3600000;1;8810;7;3390;6;5390;6;5390;6;5400;2;1800;2;1800
16.06.2020 01:00;0;0;0;3600000;1;31510;4;1860;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;0;0;0;3600000;1;10960;3;1810;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;0;0;0;3600000;0;0;2;1810;0;0;0;0;0;0;1;900;1;900
16.06.2020 04:00;0;0;0;3600000;1;50570;4;2130;2;1800;2;1800;2;1800;3;2700;3;2690
16.06.2020 05:00;6;9530;0;3600000;3;34690;32;17680;9;8090;9;8090;9;8070;12;10790;12;10800
16.06.2020 06:00;23;18949;0;3600000;35;1190450;92;57240;14;12590;14;12590;14;12580;16;14390;16;14400
16.06.2020 07:00;30;19060;0;3600000;44;1330909;121;76630;16;14390;16;14390;16;14380;17;15260;16;14390
16.06.2020 08:00;23;24040;0;3600000;36;1368298;108;66120;16;14370;16;14380;16;14390;15;13480;16;14370
16.06.2020 09:00;25;29460;0;3600000;21;890838;80;51190;16;14380;16;14390;16;14400;16;14400;16;14350
16.06.2020 10:00;22;24970;0;3600000;16;832980;61;36370;16;14421;16;14390;16;14380;16;14390;17;15300
16.06.2020 11:00;35;43449;0;3600000;19;606871;91;46472;16;14380;16;14390;16;14360;16;14400;16;14370
16.06.2020 12:00;44;40360;0;3600000;16;714386;85;44070;16;14390;16;14010;16;14390;16;14400;16;14400
16.06.2020 13:00;36;41450;0;3600000;20;801750;98;49990;16;14370;16;14750;16;14380;17;15300;17;15290
16.06.2020 14:00;36;47439;0;3600000;15;628470;96;44440;18;16190;18;16249;18;16170;17;15290;17;15280
16.06.2020 15:00;36;35750;0;3600000;16;670728;81;37310;15;13490;15;13470;16;14380;16;14370;16;14400
16.06.2020 16:00;30;31990;0;3600000;10;495912;96;36110;16;14360;17;15300;16;14490;16;14380;16;14390
16.06.2020 17:00;22;19408;0;3600000;17;597494;91;36570;16;14390;16;14400;16;14390;16;14400;16;14370
16.06.2020 18:00;16;10060;0;3600000;8;397213;90;29760;16;14390;16;14427;16;14390;15;13490;15;13490
16.06.2020 19:00;15;10600;0;3600000;4;72120;54;19890;11;9880;11;9880;11;9900;8;7190;8;7190
16.06.2020 20:00;8;7830;0;3600000;4;129460;31;18460;8;7200;8;7190;8;7200;9;8090;9;8080
16.06.2020 21:00;3;2130;0;3600000;4;67220;28;12010;7;6280;7;6290;7;6290;7;6280;7;6290
16.06.2020 22:00;3;1990;0;3600000;0;0;17;7180;6;5400;6;5390;6;5390;4;3590;5;4500
16.06.2020 23:00;1;550;0;3600000;1;61550;8;2140;4;3600;4;3600;4;3580;5;4500;5;4490
17.06.2020 00:00;0;0;0;3600000;3;21830;8;4080;6;5390;6;5390;6;5390;2;1800;2;1800
17.06.2020 01:00;0;0;0;3600000;1;30647;2;2070;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;3600000;1;12240;4;2350;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;1;900;1;900
17.06.2020 04:00;0;0;0;3600000;1;55610;7;4360;2;1790;2;1800;2;1800;3;2690;3;2700
17.06.2020 05:00;3;8980;0;3600000;0;0;25;8890;9;8080;9;8090;9;8090;12;10790;12;10800
17.06.2020 06:00;18;19060;0;3600000;45;1073008;116;72730;14;12550;14;12580;14;12600;16;14370;16;14390
17.06.2020 07:00;31;38674;0;3600000;47;1211507;136;77070;16;14400;16;14380;16;14400;17;15300;17;15290
17.06.2020 08:00;33;31588;0;3600000;28;1202031;118;57680;16;14390;16;14360;16;14390;16;14390;16;14370
17.06.2020 09:00;33;35300;0;3600000;29;1362575;83;47200;16;14380;16;14380;16;14380;16;14400;16;14400
17.06.2020 10:00;34;30420;0;3600000;14;723819;53;29810;16;14400;16;14380;15;13480;16;14380;16;14380
17.06.2020 11:00;24;25660;0;3600000;15;726797;84;38850;15;13480;15;13518;15;13480;19;17070;19;17100
17.06.2020 12:00;31;41979;0;3600000;19;864200;103;53510;19;17070;19;17080;19;17100;13;11690;13;11690
17.06.2020 13:00;38;40620;0;3600000;20;786928;90;44586;16;14390;16;14390;16;14380;17;15290;17;15340
17.06.2020 14:00;34;50403;0;3600000;24;755906;101;49890;18;16170;18;16170;17;15280;16;14380;18;16150
17.06.2020 15:00;24;23150;0;3600000;13;609723;116;45010;16;14370;16;14390;16;14380;16;14390;16;14370
17.06.2020 16:00;33;28770;0;3600000;12;538241;110;48340;16;14380;16;14400;16;14480;16;14370;16;14380
17.06.2020 17:00;30;24260;0;3600000;11;374547;94;41240;16;14370;16;14390;16;14390;17;15300;17;15300
17.06.2020 18:00;21;29789;0;3600000;7;405450;69;24959;17;15280;17;15260;17;15352;15;13490;15;13480
17.06.2020 19:00;9;6570;0;3600000;6;277675;40;12910;11;9900;11;9890;11;9880;9;8080;9;8100
17.06.2020 20:00;10;10480;0;3600000;7;159130;39;20086;8;7200;8;7200;8;7200;8;7200;8;7200
17.06.2020 21:00;5;2090;0;3600000;4;121600;25;9360;7;6290;7;6300;7;6290;7;6300;7;6300
17.06.2020 22:00;5;11510;0;3600000;8;152216;18;12180;6;5380;6;5390;6;5380;5;4500;5;4490
17.06.2020 23:00;2;2820;0;3600000;4;88640;12;7080;4;3600;4;3590;4;3600;4;3600;4;3590
18.06.2020 00:00;1;730;0;3600000;1;6490;1;1460;6;5390;6;5390;6;5400;2;1790;2;1800
18.06.2020 01:00;0;0;0;3600000;1;3530;3;1730;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;3600000;1;20370;4;2490;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;1;1470;0;3600000;1;760;4;1240;0;0;0;0;0;0;2;1800;1;900
18.06.2020 04:00;2;7870;0;3600000;1;49500;10;6990;2;1800;2;1800;2;1800;2;1800;3;2700
18.06.2020 05:00;4;6170;0;3600000;1;550;30;10740;9;8100;9;8133;9;8090;12;10780;12;10770
18.06.2020 06:00;26;24600;0;3600000;42;1292073;94;66380;14;12590;14;12580;14;12590;16;14380;16;14390
18.06.2020 07:00;33;33739;0;3600000;34;1102137;107;63820;16;14370;16;14380;16;14370;17;15290;17;15260
18.06.2020 08:00;30;31900;0;3600000;30;883160;94;57877;16;14350;16;14380;16;14370;16;14390;16;14380
18.06.2020 09:00;24;26990;0;3600000;22;961518;88;42590;16;14370;16;14390;16;14380;16;14440;16;14360
18.06.2020 10:00;29;34307;0;3600000;19;813555;82;58070;16;14390;16;14390;16;14416;16;14380;16;14390
18.06.2020 11:00;29;27100;0;3600000;25;927038;84;46130;16;14400;16;14370;15;13470;16;14380;16;14400
18.06.2020 12:00;31;31070;0;3600000;27;953875;85;46220;16;14370;16;14360;16;14390;16;14400;16;14431
18.06.2020 13:00;40;34720;0;3600000;8;319227;99;38160;16;14370;16;14390;16;14370;17;15280;17;15300
18.06.2020 14:00;39;47100;0;3600000;18;744168;98;42210;18;16170;18;16150;18;16200;17;15290;16;14380
18.06.2020 15:00;34;44620;0;3600000;13;619890;120;46740;16;14370;16;14380;16;14400;16;14370;17;15280
18.06.2020 16:00;38;34599;0;3600000;9;306411;108;52900;16;14380;16;14380;16;14390;16;14390;16;14390
18.06.2020 17:00;40;38830;0;3600000;6;284024;122;40800;16;14380;16;14390;16;14390;16;14442;16;14390
18.06.2020 18:00;22;25370;0;3600000;8;317645;87;29500;16;14418;16;14350;16;14390;15;13500;15;13490
18.06.2020 19:00;17;17750;0;3600000;7;273367;67;24050;11;9880;11;9900;11;9890;8;7200;8;7190
18.06.2020 20:00;16;12190;0;3600000;7;156220;51;22760;8;7200;8;7200;8;7200;9;8100;9;7720
18.06.2020 21:00;9;10650;0;3600000;2;67020;38;12610;7;6300;7;6280;7;6280;6;5400;6;5760
18.06.2020 22:00;8;9230;0;3600000;8;154715;19;6510;6;5390;6;5390;6;5400;6;5390;6;5390
18.06.2020 23:00;0;0;0;3600000;1;16230;11;3120;4;3590;4;3600;4;3590;3;2700;3;2700
19.06.2020 00:00;4;2710;0;3600000;1;30470;8;3970;6;5400;6;5380;6;5400;3;2758;3;2690
19.06.2020 01:00;0;0;0;3600000;1;9760;3;1860;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;0;3600000;1;22450;4;2840;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;0;3600000;1;3320;3;1110;0;0;0;0;0;0;1;900;1;900
19.06.2020 04:00;0;0;0;3600000;2;57760;12;8630;2;1800;2;1800;2;1800;3;2700;3;2700
19.06.2020 05:00;13;15810;0;3600000;2;36990;46;17120;9;8100;9;8090;9;8090;12;10770;12;10790
19.06.2020 06:00;16;18270;0;3600000;48;1270286;96;81557;14;12560;14;12600;14;12590;16;14400;16;14380
19.06.2020 07:00;26;23280;0;3600000;30;1232570;95;55900;16;14390;16;14400;16;14360;18;16170;18;16190
19.06.2020 08:00;27;21080;0;3600000;25;1029713;88;50150;17;15300;17;15290;17;15380;16;14360;16;14390
19.06.2020 09:00;21;17720;0;3600000;22;808242;72;43441;16;14400;16;14360;16;14370;16;14370;16;14400
19.06.2020 10:00;26;25959;0;3600000;21;1143945;88;42280;16;14380;16;14360;16;14370;16;14380;16;14390
19.06.2020 11:00;41;45990;0;3600000;13;591868;121;55570;16;14380;16;14360;16;14400;16;14380;16;14380
19.06.2020 12:00;34;39290;0;3600000;21;954735;105;50590;16;14400;16;14458;16;14380;16;14380;16;14437
19.06.2020 13:00;38;31359;0;3600000;18;986839;109;51595;16;14400;16;14380;16;14370;17;15342;17;15300
19.06.2020 14:00;21;32210;0;3600000;11;526123;95;35170;18;16170;18;16200;18;16170;17;15300;17;15290
19.06.2020 15:00;39;41720;0;3600000;10;420217;96;37420;16;14447;16;14394;15;13590;16;14380;16;14380
19.06.2020 16:00;26;23110;0;3600000;11;520628;88;32620;15;13500;15;13490;16;14390;16;14390;16;14370
19.06.2020 17:00;32;39820;0;3600000;5;159470;83;27840;17;15290;17;15300;16;14390;16;14370;16;14380
19.06.2020 18:00;18;25490;0;3600000;8;316765;70;26680;16;14370;16;14400;16;14390;15;13480;15;13470
19.06.2020 19:00;11;9690;0;3600000;7;320496;52;20056;11;9890;11;9890;11;9890;9;8090;9;8090
19.06.2020 20:00;13;21300;0;3600000;6;173533;50;19420;8;7190;8;7180;8;7200;8;7190;8;7190
19.06.2020 21:00;9;10430;0;3600000;4;84780;34;13184;7;6270;7;6300;7;6290;7;6290;7;6300
19.06.2020 22:00;2;2350;0;3600000;2;93050;21;8490;6;5400;6;5390;6;5390;5;4500;4;3600
19.06.2020 23:00;0;0;0;3600000;1;39060;17;5280;4;3600;4;3590;4;3590;4;3600;5;4490
20.06.2020 00:00;0;0;0;3600000;3;43630;10;3800;4;3600;4;3600;4;3600;2;1800;2;1800
20.06.2020 01:00;0;0;0;3600000;2;31670;9;4930;2;1800;2;1800;2;1800;0;0;0;0
20.06.2020 02:00;0;0;0;3600000;5;195344;7;9560;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;3;2220;0;3600000;3;146200;7;5600;0;0;0;0;0;0;1;890;1;900
20.06.2020 04:00;0;0;0;3600000;0;0;6;2130;2;1800;2;1800;2;1800;2;1800;2;1790
20.06.2020 05:00;0;0;0;3600000;0;0;9;4300;2;1790;2;1800;2;1800;2;1800;2;1800
20.06.2020 06:00;4;3640;0;3600000;5;72960;11;9220;2;1800;2;1800;2;1800;3;2690;3;2700
20.06.2020 07:00;2;1670;0;3600000;3;106455;26;13510;3;2680;3;2690;3;2690;2;1800;2;1800
20.06.2020 08:00;5;5520;0;3600000;8;156037;29;14410;2;1790;2;1800;2;1800;3;2690;3;2700
20.06.2020 09:00;5;4590;0;3600000;3;24510;38;14640;3;2700;3;2690;4;3590;4;3590;4;3600
20.06.2020 10:00;12;10599;0;3600000;6;153270;68;36200;5;4500;5;4490;4;3600;4;3600;4;3600
20.06.2020 11:00;11;11400;0;3600000;9;221986;77;28820;4;3600;4;3590;4;3600;4;3600;4;3590
20.06.2020 12:00;17;22985;0;3600000;2;86600;67;23520;4;3600;4;3590;4;3600;4;3590;4;3600
20.06.2020 13:00;19;19200;0;3600000;4;77060;78;28040;4;3600;4;3590;4;3600;4;3590;4;3590
20.06.2020 14:00;16;26000;0;3600000;4;145070;75;26270;4;3600;3;2700;4;3600;4;3600;4;3590
20.06.2020 15:00;10;11550;0;3600000;6;226800;77;28270;4;3590;5;4490;4;3580;4;3590;4;3600
20.06.2020 16:00;16;19800;0;3600000;1;55390;60;20220;4;3600;4;3550;4;3590;4;3600;4;3600
20.06.2020 17:00;12;27260;0;3600000;4;92630;52;18300;4;3600;4;3640;4;3590;4;3590;4;3590
20.06.2020 18:00;11;7460;0;3600000;6;264140;50;16420;4;3600;3;2700;4;3600;4;3600;4;3600
20.06.2020 19:00;17;11308;0;3600000;10;275866;43;18960;3;2700;4;3590;3;2700;2;1800;2;1800
20.06.2020 20:00;20;17470;0;3600000;4;135400;38;13910;2;1800;2;1800;2;1800;2;1790;2;1800
20.06.2020 21:00;6;4760;0;3600000;5;88790;26;9380;2;1800;2;1800;2;1790;2;1800;2;1800
20.06.2020 22:00;1;620;0;3600000;8;236450;17;7250;2;1800;2;1800;2;1800;2;1800;2;1800
20.06.2020 23:00;2;1340;0;3600000;5;139640;14;6390;2;1790;2;1790;2;1800;2;1790;2;1790
21.06.2020 00:00;1;510;0;3600000;3;59300;13;6020;2;1800;2;1800;2;1800;1;900;1;900
21.06.2020 01:00;0;0;0;3600000;0;0;5;1520;0;0;0;0;0;0;0;0;0;0
