01.06.2020 00:00;Bel_B1;Vwz_B1;Bel_B2;Vwz_B2;Bel_D1;Vwz_D1;Bel_FG38_blind;Vwz_FG38_blind;Bel_FG38_sehend;Vwz_FG38_sehend;Bel_MP1;Vwz_MP1;Bel_MP1_A_113;Vwz_MP1_A_113;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP3_A_113;Vwz_MP3_A_113;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_MP8;Vwz_MP8;Bel_T1;Vwz_T1
23.06.2021 20:00;0;0;0;0;6;224320;10;4078;0;0;0;0;6;5980;0;0;6;6000;5;5000;2;2000;2;2000;6;6048;5;5000;6;5970;0;0
23.06.2021 21:00;0;0;0;0;2;65855;0;0;0;0;0;0;7;6990;0;0;7;6990;2;1990;2;2000;1;990;7;6980;2;2000;7;6990;0;0
23.06.2021 22:00;0;0;0;0;2;61936;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;2990;2;2000;2;2000;2;2000;2;2000;0;0
23.06.2021 23:00;0;0;0;0;2;117700;0;0;0;0;0;0;3;2990;0;0;3;3000;2;2000;2;2000;1;1000;3;3000;2;2000;3;3000;0;0
24.06.2021 00:00;0;0;0;0;1;33760;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;1;1000;0;0;3;2980;1;1053;3;3000;0;0
24.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4980;0;0;5;4990;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0
24.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2021 03:00;0;0;0;0;1;33570;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
24.06.2021 04:00;0;0;0;0;8;227687;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7990;2;2000;1;1000;1;1000;8;8000;1;990;0;0
24.06.2021 05:00;0;0;0;0;10;357810;0;0;0;0;0;0;1;1000;0;0;1;1000;7;7000;2;2000;2;2000;1;1000;7;7000;1;1000;0;0
24.06.2021 06:00;2;2000;2;2000;11;358629;1;320;0;0;2;2000;7;7038;2;2000;7;6990;10;9990;3;2990;1;1000;7;6990;12;11990;7;7000;0;0
24.06.2021 07:00;2;2000;2;1990;16;336324;35;9599;0;0;2;2000;10;9980;2;1990;10;10000;12;11980;2;2000;2;2000;10;9990;14;13990;10;9990;0;0
24.06.2021 08:00;2;1990;2;2000;11;422196;25;10630;0;0;2;2000;11;11000;2;2000;11;10990;10;9990;4;3990;2;2000;11;10980;12;11980;12;12000;0;0
24.06.2021 09:00;2;2000;2;2000;12;319135;11;4530;0;0;2;2000;11;10970;2;2000;11;10990;11;10980;2;2000;2;2000;11;10990;13;12990;11;10990;0;0
24.06.2021 10:00;2;2000;2;2000;13;402280;15;9759;0;0;2;2000;10;9970;2;2000;10;9970;11;10980;2;2000;1;1000;10;9990;13;13000;11;10980;0;0
24.06.2021 11:00;2;2000;2;2000;11;465900;21;8153;0;0;2;1990;10;10000;2;2000;10;9970;11;10990;2;2000;1;1000;10;9980;13;13000;11;10990;0;0
24.06.2021 12:00;2;2000;2;1990;15;494020;20;8750;0;0;2;2000;10;10000;2;1990;10;10000;12;11960;2;2000;1;1000;10;9960;14;13980;10;9980;0;0
24.06.2021 13:00;2;2000;2;2000;12;390480;102;28721;0;0;2;2000;11;10990;2;2000;11;10980;11;10990;3;2990;2;2000;11;10970;13;13000;11;11000;0;0
24.06.2021 14:00;2;2000;2;2000;12;409068;42;15758;0;0;2;2000;11;10960;2;2000;11;11000;11;10950;3;3000;2;2000;11;10970;13;13000;11;10980;0;0
24.06.2021 15:00;2;1990;2;1990;11;338672;34;13360;0;0;2;2000;11;11000;2;1990;11;10980;10;9990;3;2990;2;2000;11;10970;12;11980;11;10990;0;0
24.06.2021 16:00;2;1990;2;2000;14;402463;35;12990;0;0;2;2000;10;9980;2;2000;10;10000;10;9980;2;2000;1;1000;11;10980;12;12000;10;9990;0;0
24.06.2021 17:00;2;2000;2;1990;11;357556;33;12530;0;0;2;2000;10;9980;2;1990;10;10000;10;9980;3;2990;1;1000;10;10000;12;12000;10;9990;0;0
24.06.2021 18:00;2;2000;2;1990;11;171046;11;4448;0;0;2;2000;10;9990;2;1990;10;9980;7;6990;3;2990;1;1000;11;11000;9;8990;10;9980;0;0
24.06.2021 19:00;0;0;0;0;8;301730;6;1890;0;0;0;0;8;7980;0;0;8;8000;7;7000;2;2000;1;990;8;8000;7;6990;8;7990;0;0
24.06.2021 20:00;0;0;0;0;7;138250;3;829;0;0;0;0;6;5990;0;0;6;5990;5;5000;2;1990;1;1000;6;5990;5;4990;6;6000;0;0
24.06.2021 21:00;0;0;0;0;3;92160;0;0;0;0;0;0;7;6980;0;0;7;6990;2;2000;2;2000;1;1000;7;7000;2;2000;7;6960;0;0
24.06.2021 22:00;0;0;0;0;2;90169;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;2;2000;2;2000;2;2000;2;2000;0;0
24.06.2021 23:00;0;0;0;0;2;69751;0;0;0;0;0;0;3;3000;0;0;3;3000;2;1990;2;2000;1;1000;3;3000;2;2000;3;3000;0;0
25.06.2021 00:00;0;0;0;0;1;38240;0;0;0;0;0;0;3;2980;0;0;3;3000;1;990;1;1000;0;0;3;3000;1;1000;3;3000;0;0
25.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;5;4980;0;0;5;5000;0;0
25.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 03:00;0;0;0;0;1;51320;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
25.06.2021 04:00;0;0;0;0;7;289420;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;2;2000;2;2000;1;1000;7;6990;1;1000;0;0
25.06.2021 05:00;0;0;0;0;11;423940;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;3;3000;3;2980;1;1000;8;8000;1;1000;0;0
25.06.2021 06:00;2;2000;1;1000;10;365250;1;1090;0;0;2;1990;7;7000;1;1000;7;7000;10;9990;3;3000;2;2000;7;6990;11;10990;7;7000;0;0
25.06.2021 07:00;2;2000;2;2000;18;420170;49;15510;0;0;2;2000;10;9980;2;2000;10;10000;12;11990;3;3000;3;3000;11;10990;14;14000;10;9990;0;0
25.06.2021 08:00;2;2000;2;1990;11;378065;24;10260;0;0;2;2000;11;10980;2;1990;11;10970;10;10044;3;2980;3;2990;11;10990;11;11000;11;10980;0;0
25.06.2021 09:00;2;2000;2;2000;14;331248;42;18005;0;0;2;2000;11;10980;2;2000;11;10980;12;11980;2;1990;1;990;12;12000;13;13000;12;11990;0;0
25.06.2021 10:00;2;1980;2;2000;11;279207;15;6110;0;0;1;1000;10;9970;2;2000;10;10000;9;8990;2;2000;2;2047;10;9990;11;11000;11;10990;0;0
25.06.2021 11:00;1;1000;1;990;13;369978;27;11579;0;0;1;1000;10;9980;1;990;10;9990;12;11980;2;2000;2;2000;10;10000;14;14000;11;11000;0;0
25.06.2021 12:00;2;2000;2;2000;14;465524;38;15499;0;0;2;1990;10;9980;2;2000;10;10000;12;11970;2;2000;2;2000;11;10980;14;13980;11;10990;0;0
25.06.2021 13:00;2;1990;2;2000;15;353760;56;20480;0;0;2;2000;11;10980;2;2000;11;10980;11;11000;3;3000;3;2990;11;10990;13;13000;11;10980;0;0
25.06.2021 14:00;2;2000;1;1000;13;340790;14;5770;0;0;2;2000;11;10990;1;1000;11;10990;11;10990;3;3000;3;3000;12;11990;13;12980;11;11000;0;0
25.06.2021 15:00;2;2000;0;0;11;406860;22;17999;0;0;2;2000;11;10980;0;0;11;10990;10;9960;3;3000;3;3000;10;9990;12;11980;11;10990;0;0
25.06.2021 16:00;1;1000;2;2000;10;352756;40;14420;0;0;2;2000;10;9980;2;2000;10;9990;10;9970;3;3000;3;3000;10;9990;12;11990;10;9980;0;0
25.06.2021 17:00;2;1990;2;2000;12;428475;17;8280;0;0;1;1000;10;9990;2;2000;10;10000;10;9990;2;2000;2;2000;10;10000;12;11980;10;9980;0;0
25.06.2021 18:00;2;2000;2;1990;9;277478;19;7410;0;0;2;2000;10;9990;2;1990;10;9990;8;7980;4;3990;4;4000;10;9990;10;9990;10;9990;0;0
25.06.2021 19:00;0;0;0;0;6;279995;2;1410;0;0;0;0;8;7990;0;0;8;7980;6;6000;3;3000;3;2990;8;7990;6;6000;8;7990;0;0
25.06.2021 20:00;0;0;0;0;6;171630;7;1220;0;0;0;0;6;5980;0;0;6;5980;5;4990;2;1990;2;2000;6;6000;5;5000;6;5980;0;0
25.06.2021 21:00;0;0;0;0;2;60650;8;2640;0;0;0;0;7;7000;0;0;7;7000;2;2000;2;1990;2;2000;7;6980;2;2000;7;6990;0;0
25.06.2021 22:00;0;0;0;0;2;72520;1;300;0;0;0;0;2;2000;0;0;2;1990;2;1990;3;3000;3;3000;2;2000;2;2000;2;2000;0;0
25.06.2021 23:00;0;0;0;0;2;61729;0;0;0;0;0;0;3;3000;0;0;3;2990;2;2000;2;2000;2;1990;3;3000;2;2000;3;2990;0;0
26.06.2021 00:00;0;0;0;0;1;32590;0;0;0;0;0;0;3;3000;0;0;3;3000;1;990;1;1000;1;1000;3;2990;1;1000;3;2990;0;0
26.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;5;4970;0;0;5;5000;0;0
26.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2021 03:00;0;0;0;0;2;95636;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;0;0;0;0;0;0;2;2000;0;0;0;0
26.06.2021 04:00;0;0;0;0;6;229490;0;0;0;0;0;0;1;1000;0;0;1;1000;6;6000;0;0;0;0;1;1000;6;6000;1;1000;0;0
26.06.2021 05:00;0;0;0;0;4;167916;0;0;0;0;0;0;1;1000;0;0;1;1000;4;3990;2;2000;2;1990;1;1000;4;4000;1;1000;0;0
26.06.2021 06:00;0;0;0;0;5;117100;0;0;0;0;0;0;4;3980;0;0;4;3990;4;4000;2;2000;2;2000;4;4000;4;4000;4;4000;0;0
26.06.2021 07:00;0;0;0;0;4;160010;0;0;0;0;0;0;4;4000;0;0;4;3990;4;4000;2;1990;2;2000;4;3990;4;4000;6;5990;0;0
26.06.2021 08:00;1;1000;1;1000;5;156310;7;4360;0;0;1;1000;4;3990;1;1000;4;4000;4;3980;2;2000;2;2000;4;4000;5;5000;5;4990;0;0
26.06.2021 09:00;1;1000;0;0;6;193610;15;10840;0;0;1;1000;4;3990;0;0;4;3990;5;5000;2;2000;2;2000;4;4000;5;5054;4;3980;0;0
26.06.2021 10:00;2;1990;2;2000;6;141641;31;13860;0;0;2;2000;4;3980;2;2000;4;4000;4;4000;2;1990;2;2000;4;3990;6;6000;4;4000;0;0
26.06.2021 11:00;2;2000;2;2000;3;118095;13;3650;0;0;2;2000;4;3990;2;2000;4;4000;4;4000;1;1000;1;1000;4;4000;4;4000;4;4072;0;0
26.06.2021 12:00;3;3000;1;1000;6;163748;21;7524;0;0;3;2180;4;4000;1;1000;4;4000;4;4000;3;2990;3;2990;4;4000;7;7000;4;4000;0;0
26.06.2021 13:00;1;1000;2;2052;6;198020;6;3110;0;0;2;2820;4;4000;2;2052;4;3990;5;5000;1;1000;1;990;4;4000;8;8000;4;4000;0;0
26.06.2021 14:00;1;1000;1;1000;7;243640;13;4699;0;0;2;2000;4;4000;1;1000;4;4000;6;6000;2;1990;2;2000;4;3990;8;7990;5;5000;0;0
26.06.2021 15:00;2;2000;2;1990;4;188330;4;830;0;0;2;2000;4;3990;2;1990;4;4000;4;4000;3;2980;3;3055;4;4000;6;6000;5;4990;0;0
26.06.2021 16:00;2;2000;1;1000;4;202820;31;13110;0;0;2;2000;4;3990;1;1000;4;4000;4;4000;1;1000;0;0;4;4000;6;6000;4;4000;0;0
26.06.2021 17:00;0;0;0;0;4;143040;15;5520;0;0;0;0;4;3990;0;0;4;3990;4;3990;1;1000;2;2000;4;4000;4;4000;4;4000;0;0
26.06.2021 18:00;0;0;0;0;6;212074;4;2340;0;0;0;0;4;4000;0;0;4;4000;4;4000;3;3000;3;3000;4;4000;4;4000;4;4000;0;0
26.06.2021 19:00;0;0;0;0;2;91260;18;3810;0;0;0;0;4;4000;0;0;4;4000;2;1990;2;1990;2;2000;4;4000;2;2000;4;3990;0;0
26.06.2021 20:00;0;0;0;0;2;114820;1;310;0;0;0;0;2;1990;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
26.06.2021 21:00;0;0;0;0;2;95680;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;1;1000;2;1990;2;2000;2;1990;0;0
26.06.2021 22:00;0;0;0;0;2;78540;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;1;1000;2;2000;2;2000;2;1990;2;1990;0;0
26.06.2021 23:00;0;0;0;0;2;67360;1;200;0;0;0;0;3;2990;0;0;3;3000;2;2000;2;1990;2;2000;3;3000;2;2000;3;2990;0;0
27.06.2021 00:00;0;0;0;0;1;32980;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;2;1990;2;1990;3;3000;1;1000;3;3000;0;0
27.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;0;0;5;4990;0;0;0;0;0;0;5;4980;0;0;5;5000;0;0
27.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 03:00;0;0;0;0;1;32860;5;1449;0;0;0;0;0;0;0;0;0;0;1;990;0;0;0;0;0;0;1;1000;0;0;0;0
27.06.2021 04:00;0;0;0;0;2;69000;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;0;0
27.06.2021 05:00;0;0;0;0;6;141460;0;0;0;0;0;0;1;990;0;0;1;1000;4;4000;2;2000;2;2000;1;1000;4;4000;1;1000;0;0
27.06.2021 06:00;0;0;0;0;4;74830;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;1990;2;2000;2;2000;2;2000;0;0
27.06.2021 07:00;0;0;0;0;3;38290;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;1990;2;2000;2;2000;2;1990;2;1990;0;0
27.06.2021 08:00;0;0;0;0;2;59830;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
27.06.2021 09:00;0;0;0;0;3;67622;6;2380;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;1990;2;2000;2;2000;2;2000;0;0
27.06.2021 10:00;0;0;0;0;3;35210;18;5346;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0
27.06.2021 11:00;0;0;0;0;4;98467;2;850;0;0;0;0;2;1990;0;0;2;2000;3;3000;2;2000;2;2000;2;2000;3;3000;2;1990;0;0
27.06.2021 12:00;0;0;0;0;4;128870;0;0;0;0;0;0;2;2000;0;0;2;1990;4;4000;2;2000;2;2000;2;2000;4;4000;2;2000;0;0
27.06.2021 13:00;0;0;0;0;4;194580;8;4280;0;0;0;0;3;3000;0;0;3;2990;4;4000;1;1000;1;990;3;3000;4;4000;3;3000;0;0
27.06.2021 14:00;0;0;0;0;4;131993;7;2320;0;0;0;0;4;4000;0;0;4;4000;4;4000;3;3000;3;2980;4;4000;4;4000;4;4000;0;0
27.06.2021 15:00;0;0;0;0;4;199450;3;1260;0;0;0;0;4;3990;0;0;4;4000;4;3990;1;1000;1;1000;4;3990;4;4000;4;4000;0;0
27.06.2021 16:00;0;0;0;0;6;142660;2;820;0;0;0;0;4;3990;0;0;4;4000;4;3980;3;3000;3;2990;4;4000;4;4000;4;3990;0;0
27.06.2021 17:00;0;0;0;0;6;206313;6;2680;0;0;0;0;4;3980;0;0;4;3990;4;4000;2;2000;2;2000;4;3980;4;4000;4;4000;0;0
27.06.2021 18:00;0;0;0;0;6;246987;14;4320;0;0;0;0;4;3990;0;0;4;3980;4;4000;2;1980;2;2000;4;3990;4;4000;4;4000;0;0
27.06.2021 19:00;0;0;0;0;3;109966;4;1140;0;0;0;0;4;4000;0;0;4;4000;2;1990;2;2000;2;2000;4;3980;2;2000;4;4000;0;0
27.06.2021 20:00;0;0;0;0;2;100590;2;1812;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;1;1000;2;2000;2;2000;2;1990;0;0
27.06.2021 21:00;0;0;0;0;2;87800;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;3;3000;2;2000;2;2000;2;2000;0;0
27.06.2021 22:00;0;0;0;0;2;90110;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;2;1990;0;0
27.06.2021 23:00;0;0;0;0;2;68790;0;0;0;0;0;0;3;3000;0;0;3;3000;2;1990;2;1990;2;2000;3;2990;2;2000;3;2990;0;0
28.06.2021 00:00;0;0;0;0;1;33140;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;1;1000;1;990;3;2990;1;1000;3;2990;0;0
28.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
28.06.2021 02:00;0;0;0;0;0;0;1;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 03:00;0;0;0;0;1;41183;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
28.06.2021 04:00;0;0;0;0;9;249175;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7990;2;2000;2;2000;1;1000;8;8000;1;1000;0;0
28.06.2021 05:00;0;0;0;0;7;368534;0;0;0;0;0;0;1;1000;0;0;1;990;7;6990;3;3045;1;1000;1;1000;7;7000;1;1000;0;0
28.06.2021 06:00;2;2000;2;2000;12;292864;1;280;0;0;1;1000;8;8000;2;2000;7;6990;10;9990;3;3000;2;2000;7;6970;12;11990;7;7000;0;0
28.06.2021 07:00;2;2000;1;1000;15;503301;40;14359;0;0;2;2000;10;9970;1;1000;10;9990;12;11950;3;3000;2;2000;11;10970;14;14000;10;9970;0;0
28.06.2021 08:00;1;1000;2;2000;11;355640;15;9082;0;0;2;1990;11;10990;2;2000;11;10990;10;9980;3;3000;2;2000;11;10980;12;11990;11;10980;0;0
28.06.2021 09:00;2;1990;2;2000;11;430610;21;11410;0;0;2;2000;11;10990;2;2000;11;10970;10;10000;1;990;0;0;11;10990;11;11000;11;10990;0;0
28.06.2021 10:00;2;2000;1;1000;10;305545;12;5410;0;0;2;2000;10;9980;1;1000;10;9990;10;9990;2;2000;1;1000;10;9980;11;11000;10;9970;0;0
28.06.2021 11:00;2;2000;1;1000;13;400634;11;5390;0;0;2;2000;10;9990;1;1000;10;9980;10;9990;2;1990;1;1000;10;9990;13;12990;10;10000;0;0
28.06.2021 12:00;2;2000;1;1000;13;516854;13;5120;0;0;2;2044;10;9990;1;1000;10;9980;12;12000;2;2000;1;1000;10;9990;14;14000;10;10000;0;0
28.06.2021 13:00;2;2000;2;2000;10;477575;45;18225;0;0;2;2000;11;10960;2;2000;11;10990;11;10970;3;2990;2;1990;11;10990;12;12000;12;11990;0;0
28.06.2021 14:00;2;2000;2;2000;13;507064;29;9340;0;0;2;2000;11;10980;2;2000;11;10980;12;11990;3;3000;2;2000;11;10980;14;13980;11;11000;0;0
28.06.2021 15:00;2;1990;2;1990;10;374764;58;22269;0;0;2;2000;11;10980;2;1990;11;10990;10;9990;3;3000;2;1990;11;10970;12;11990;11;10990;0;0
28.06.2021 16:00;2;2000;2;2000;10;423061;23;13740;0;0;2;2000;10;9990;2;2000;10;9990;10;9980;3;2990;3;2980;11;11037;12;11970;10;9970;0;0
28.06.2021 17:00;2;2000;2;2000;11;586507;26;9880;0;0;2;2000;10;9990;2;2000;10;9990;10;10000;2;1990;2;1990;10;9980;12;11990;10;9990;0;0
28.06.2021 18:00;2;2000;2;2000;8;362480;49;16762;0;0;2;2000;10;9980;2;2000;10;9970;8;7990;4;3980;3;2990;11;10970;10;9990;10;9990;0;0
28.06.2021 19:00;0;0;0;0;6;278240;1;300;0;0;0;0;9;8980;0;0;8;8000;6;5990;3;2990;3;3000;8;7990;6;5990;8;7990;0;0
28.06.2021 20:00;0;0;0;0;6;273556;0;0;0;0;0;0;6;5980;0;0;6;5980;5;5000;2;2000;2;2000;6;6000;5;4990;6;5970;0;0
28.06.2021 21:00;0;0;0;0;2;69140;0;0;0;0;0;0;7;7000;0;0;7;7000;2;2000;2;2000;1;1000;7;6990;2;2000;7;6990;0;0
28.06.2021 22:00;0;0;0;0;2;65180;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;3;2990;2;2000;2;2000;2;2000;2;2000;0;0
28.06.2021 23:00;0;0;0;0;2;88720;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;2000;2;2000;3;2990;2;2000;3;3000;0;0
29.06.2021 00:00;0;0;0;0;2;11210;0;0;0;0;0;0;3;3000;0;0;3;2990;1;1000;1;990;1;1000;3;3000;1;1000;3;2980;0;0
29.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;0;0;5;4980;0;0;0;0;0;0;5;5000;0;0;5;4990;0;0
29.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 03:00;0;0;0;0;1;22440;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
29.06.2021 04:00;0;0;0;0;8;355599;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;2;2000;2;2000;1;1000;8;8000;1;1000;0;0
29.06.2021 05:00;0;0;0;0;8;244016;0;0;0;0;0;0;1;1000;0;0;1;1000;7;7000;3;3000;2;2000;1;1000;6;6000;1;1000;0;0
29.06.2021 06:00;2;1990;2;2000;13;400784;8;2840;0;0;1;1000;7;6990;2;2000;7;6990;10;10000;3;2990;3;3000;7;7000;13;13034;7;7037;0;0
29.06.2021 07:00;2;2000;2;2000;13;463084;31;8460;0;0;2;2000;10;10000;2;2000;10;9990;12;11990;3;3000;3;3000;11;10980;13;12990;10;9980;0;0
29.06.2021 08:00;2;2000;2;2000;10;394325;18;7318;0;0;2;2000;11;10980;2;2000;11;11000;10;9990;2;1990;3;3000;11;11000;13;13000;11;10990;0;0
29.06.2021 09:00;2;1990;2;2000;12;322576;22;9129;0;0;2;2000;11;10990;2;2000;11;10980;10;9980;2;2000;1;990;12;11990;11;10970;11;11000;0;0
29.06.2021 10:00;2;2000;2;2000;11;342069;29;12660;0;0;2;2000;10;9990;2;2000;10;9990;9;9047;2;2000;2;1990;10;9950;12;11980;10;9990;0;0
29.06.2021 11:00;2;2000;2;2000;15;388180;29;11539;0;0;2;2000;10;10000;2;2000;10;9980;11;10990;2;1990;2;2000;12;11970;13;13000;10;9980;0;0
29.06.2021 12:00;2;2000;2;1990;15;451766;35;12492;0;0;2;1990;10;9950;2;1990;10;9980;12;11990;3;3000;2;1990;10;10000;14;13990;10;9990;0;0
29.06.2021 13:00;1;1000;1;990;10;411840;39;14990;0;0;1;990;11;10960;1;990;11;11000;11;11037;3;3000;3;3000;11;10980;11;11000;11;11000;0;0
29.06.2021 14:00;1;1000;1;1000;13;487910;12;7161;0;0;1;1000;11;10990;1;1000;11;10970;11;10990;3;2990;3;3000;11;10990;13;12980;11;10990;0;0
29.06.2021 15:00;2;1980;2;1990;11;405651;42;17781;0;0;2;2000;11;10990;2;1990;11;10990;10;10048;3;3000;2;2000;11;10980;11;10980;11;10970;0;0
29.06.2021 16:00;2;2000;2;2000;13;275976;15;5570;0;0;2;2000;10;9980;2;2000;10;9980;10;9990;3;3000;3;3000;11;10980;12;11990;10;9980;0;0
29.06.2021 17:00;2;2000;2;2000;11;394890;6;3190;0;0;2;2000;8;7980;2;2000;10;9990;11;11000;3;3000;3;3000;9;8990;13;12360;10;9990;0;0
29.06.2021 18:00;2;2000;2;2000;13;279870;30;18659;0;0;2;2000;12;12000;2;2000;10;10000;8;7990;3;2980;2;2000;11;10990;10;10620;10;9980;0;0
29.06.2021 19:00;0;0;0;0;7;214680;0;0;0;0;0;0;8;7990;0;0;8;7990;6;5990;3;3000;3;2990;8;8000;6;6000;8;7990;0;0
29.06.2021 20:00;0;0;0;0;6;165240;4;2890;0;0;0;0;6;5990;0;0;6;6000;5;5000;2;2000;2;1990;6;6000;5;4990;6;5990;0;0
29.06.2021 21:00;0;0;0;0;2;90670;3;689;0;0;0;0;7;6990;0;0;7;7000;2;2000;2;2000;1;1000;7;7000;2;2000;7;6990;0;0
29.06.2021 22:00;0;0;0;0;3;70277;1;480;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;2;1990;2;1990;2;2000;2;2000;0;0
29.06.2021 23:00;0;0;0;0;2;80980;0;0;0;0;0;0;3;3000;0;0;3;2990;2;2000;2;2000;2;1990;3;2990;2;2000;3;3000;0;0
30.06.2021 00:00;0;0;0;0;1;29910;0;0;0;0;0;0;3;2990;0;0;3;3000;1;1000;1;990;1;1000;3;3000;1;1000;3;3000;0;0
30.06.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
30.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 03:00;0;0;0;0;2;8890;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
30.06.2021 04:00;0;0;0;0;11;203016;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7990;1;1000;0;0;1;1000;8;7990;1;1000;0;0
30.06.2021 05:00;0;0;0;0;10;351081;1;880;0;0;0;0;1;1000;0;0;1;1000;7;7000;2;2000;0;0;1;1000;7;7000;1;990;0;0
30.06.2021 06:00;2;2000;2;2000;10;413448;5;1410;0;0;2;2000;7;7000;2;2000;7;7000;10;10000;3;3000;1;1000;7;7000;12;12000;7;6990;0;0
30.06.2021 07:00;2;2000;2;1990;13;467479;51;17756;0;0;2;2000;8;7990;2;1990;8;7990;12;12000;2;2000;1;1000;8;7990;14;13980;8;7990;0;0
30.06.2021 08:00;2;2000;2;1990;11;395363;14;7390;0;0;2;2000;14;13980;2;1990;13;12980;10;10000;2;2000;1;1000;14;13980;12;11990;13;12980;0;0
30.06.2021 09:00;2;1990;2;2000;10;364100;15;5705;0;0;2;2000;11;11034;2;2000;11;11000;10;9980;1;1000;0;0;11;10960;12;11980;11;11000;0;0
30.06.2021 10:00;2;2000;2;2000;11;292210;34;15764;0;0;2;2000;10;9960;2;2000;10;9980;10;9990;2;2000;1;1000;10;9970;12;11990;11;10980;0;0
30.06.2021 11:00;2;2000;2;2000;11;386506;21;8529;0;0;2;2000;10;9980;2;2000;10;9990;11;10990;2;1990;1;1000;11;10970;13;12990;10;9990;0;0
