01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1
11.10.2020 09:00;13;16210;0;0;0;0;2;4040
11.10.2020 10:00;16;16310;0;0;0;0;2;4030
11.10.2020 11:00;21;21710;0;0;0;0;2;4040
11.10.2020 12:00;25;51270;0;0;0;0;3;6060
11.10.2020 13:00;33;57300;0;0;0;0;4;8070
11.10.2020 14:00;29;201450;0;0;0;0;4;8070
11.10.2020 15:00;20;23540;0;0;0;0;4;8070
11.10.2020 16:00;25;63080;0;0;0;0;4;8070
11.10.2020 17:00;35;96540;0;0;0;0;4;8070
11.10.2020 18:00;37;74890;0;0;0;0;4;8060
11.10.2020 19:00;31;97800;0;0;0;0;4;8050
11.10.2020 20:00;25;37780;0;0;0;0;2;4020
11.10.2020 21:00;16;29730;0;0;0;0;2;4040
11.10.2020 22:00;14;12400;0;0;0;0;2;4030
11.10.2020 23:00;8;6360;0;0;0;0;2;4030
12.10.2020 00:00;4;2960;0;0;0;0;2;4040
12.10.2020 01:00;1;1050;0;0;0;0;0;0
12.10.2020 02:00;1;1290;0;0;0;0;0;0
12.10.2020 03:00;1;870;0;0;0;0;1;2020
12.10.2020 04:00;5;4630;0;0;0;0;0;0
12.10.2020 05:00;6;39930;0;0;0;0;3;6060
12.10.2020 06:00;28;56500;0;0;0;0;6;12090
12.10.2020 07:00;52;204470;0;0;0;0;6;12100
12.10.2020 08:00;83;387847;0;0;0;0;6;12120
12.10.2020 09:00;63;374393;0;0;0;0;6;12110
12.10.2020 10:00;51;135450;0;0;0;0;6;12100
12.10.2020 11:00;43;257440;0;0;0;0;4;8060
12.10.2020 12:00;71;438277;0;0;0;0;7;14140
12.10.2020 13:00;63;320010;0;0;0;0;6;12110
12.10.2020 14:00;82;350080;0;0;0;0;6;12090
12.10.2020 15:00;98;416657;0;0;0;0;6;12110
12.10.2020 16:00;141;896904;0;0;0;0;6;12080
12.10.2020 17:00;94;393903;0;0;0;0;5;10080
12.10.2020 18:00;75;331071;0;0;0;0;6;12120
12.10.2020 19:00;38;105160;0;0;0;0;4;8060
12.10.2020 20:00;40;85460;0;0;0;0;4;8070
12.10.2020 21:00;22;62710;0;0;0;0;4;8070
12.10.2020 22:00;16;12320;0;0;0;0;3;6050
12.10.2020 23:00;3;4450;0;0;0;0;2;4079
13.10.2020 00:00;2;2070;0;0;0;0;2;4040
13.10.2020 01:00;4;3900;0;0;0;0;0;0
13.10.2020 02:00;2;1760;0;0;0;0;0;0
13.10.2020 03:00;0;0;0;0;0;0;1;2020
13.10.2020 04:00;2;1830;0;0;0;0;0;0
13.10.2020 05:00;2;21990;0;0;0;0;3;6060
13.10.2020 06:00;55;187059;0;0;0;0;6;12090
13.10.2020 07:00;55;119980;0;0;0;0;6;12110
13.10.2020 08:00;71;403740;0;0;0;0;6;12100
13.10.2020 09:00;48;1760793;0;0;0;0;6;12080
13.10.2020 10:00;57;437462;0;0;0;0;6;12110
13.10.2020 11:00;66;583455;0;0;0;0;6;12100
13.10.2020 12:00;49;167160;0;0;0;0;6;12110
13.10.2020 13:00;49;175670;0;0;0;0;6;12090
13.10.2020 14:00;81;321570;0;0;0;0;6;12110
13.10.2020 15:00;87;723976;0;0;0;0;6;12090
13.10.2020 16:00;109;732681;0;0;0;0;6;12100
13.10.2020 17:00;120;772300;0;0;0;0;6;12163
13.10.2020 18:00;73;410172;0;0;0;0;6;12090
13.10.2020 19:00;36;45880;0;0;0;0;4;8060
13.10.2020 20:00;31;33600;0;0;0;0;4;8080
13.10.2020 21:00;12;15632;0;0;0;0;4;8080
13.10.2020 22:00;25;65340;0;0;0;0;3;6050
13.10.2020 23:00;16;23850;0;0;0;0;2;4030
14.10.2020 00:00;2;1500;0;0;0;0;2;4030
14.10.2020 01:00;2;870;0;0;0;0;0;0
14.10.2020 02:00;2;1990;0;0;0;0;0;0
14.10.2020 03:00;3;3500;0;0;0;0;1;2020
14.10.2020 04:00;2;2060;0;0;0;0;0;0
14.10.2020 05:00;10;9870;0;0;0;0;3;6030
14.10.2020 06:00;28;42790;0;0;0;0;6;12100
14.10.2020 07:00;60;76870;0;0;0;0;6;12090
14.10.2020 08:00;84;309220;0;0;0;0;6;12110
14.10.2020 09:00;65;462210;0;0;0;0;6;12100
14.10.2020 10:00;51;181256;0;0;0;0;6;12120
14.10.2020 11:00;63;249740;0;0;0;0;5;10080
14.10.2020 12:00;47;206100;0;0;0;0;6;12110
14.10.2020 13:00;52;218570;0;0;0;0;6;12100
14.10.2020 14:00;82;468623;0;0;0;0;6;12120
14.10.2020 15:00;93;439195;0;0;0;0;5;10100
14.10.2020 16:00;125;800472;0;0;0;0;6;12110
14.10.2020 17:00;109;682546;0;0;0;0;5;10090
14.10.2020 18:00;66;382980;0;0;0;0;7;14110
14.10.2020 19:00;42;193170;0;0;0;0;4;8080
14.10.2020 20:00;24;46250;0;0;0;0;4;8080
14.10.2020 21:00;14;13370;0;0;0;0;4;8070
14.10.2020 22:00;24;47801;0;0;0;0;3;6050
14.10.2020 23:00;15;19820;0;0;0;0;2;4040
15.10.2020 00:00;4;3280;0;0;0;0;2;4040
15.10.2020 01:00;1;940;0;0;0;0;0;0
15.10.2020 02:00;1;1220;0;0;0;0;0;0
15.10.2020 03:00;1;520;0;0;0;0;1;2010
15.10.2020 04:00;0;0;0;0;0;0;0;0
15.10.2020 05:00;4;4080;0;0;0;0;3;6040
15.10.2020 06:00;17;19170;0;0;0;0;6;12110
15.10.2020 07:00;60;170690;0;0;0;0;6;12080
15.10.2020 08:00;80;359032;0;0;0;0;6;12110
15.10.2020 09:00;75;453093;0;0;0;0;6;12120
15.10.2020 10:00;49;239980;0;0;0;0;6;12100
15.10.2020 11:00;50;172010;0;0;0;0;6;12100
15.10.2020 12:00;89;367111;0;0;0;0;5;10060
15.10.2020 13:00;77;442040;0;0;0;0;6;12120
15.10.2020 14:00;76;286730;0;0;0;0;6;12100
15.10.2020 15:00;92;479113;0;0;0;0;6;12100
15.10.2020 16:00;117;586652;0;0;0;0;5;10080
15.10.2020 17:00;118;494290;0;0;0;0;7;14120
15.10.2020 18:00;73;279810;0;0;0;0;6;12120
15.10.2020 19:00;44;169800;0;0;0;0;4;8131
15.10.2020 20:00;24;44610;0;0;0;0;4;8070
15.10.2020 21:00;19;100700;0;0;0;0;4;8070
15.10.2020 22:00;16;67980;0;0;0;0;3;6050
15.10.2020 23:00;12;15700;0;0;0;0;2;4040
16.10.2020 00:00;4;3190;0;0;0;0;2;4040
16.10.2020 01:00;3;5820;0;0;0;0;0;0
16.10.2020 02:00;3;2240;0;0;0;0;0;0
16.10.2020 03:00;2;2900;0;0;0;0;1;2020
16.10.2020 04:00;1;510;0;0;0;0;0;0
16.10.2020 05:00;7;5890;0;0;0;0;3;6060
16.10.2020 06:00;19;66179;0;0;0;0;6;12100
16.10.2020 07:00;50;256438;0;0;0;0;6;12100
16.10.2020 08:00;70;340010;0;0;0;0;6;12110
16.10.2020 09:00;57;165180;0;0;0;0;6;12120
16.10.2020 10:00;50;120740;0;0;0;0;6;12100
16.10.2020 11:00;73;191590;0;0;0;0;6;12090
16.10.2020 12:00;82;287030;0;0;0;0;6;12110
16.10.2020 13:00;77;444440;0;0;0;0;6;12100
16.10.2020 14:00;106;603610;0;0;0;0;6;12100
16.10.2020 15:00;98;551137;0;0;0;0;6;12100
16.10.2020 16:00;92;504210;0;0;0;0;5;10090
16.10.2020 17:00;62;251284;0;0;0;0;5;10090
16.10.2020 18:00;75;416330;0;0;0;0;7;14110
16.10.2020 19:00;46;96761;0;0;0;0;3;6060
16.10.2020 20:00;43;82650;0;0;0;0;4;8070
16.10.2020 21:00;27;88140;0;0;0;0;4;8050
16.10.2020 22:00;22;110270;0;0;0;0;3;6060
16.10.2020 23:00;15;68375;0;0;0;0;2;4040
17.10.2020 00:00;11;8770;0;0;0;0;2;4030
17.10.2020 01:00;8;9560;0;0;0;0;1;2020
17.10.2020 02:00;8;5160;0;0;0;0;1;2020
17.10.2020 03:00;1;760;0;0;0;0;0;0
17.10.2020 04:00;3;2090;0;0;0;0;0;0
17.10.2020 05:00;2;1280;0;0;0;0;4;8040
17.10.2020 06:00;3;2900;0;0;0;0;4;8080
17.10.2020 07:00;5;4540;0;0;0;0;4;8070
17.10.2020 08:00;15;19580;0;0;0;0;4;8050
17.10.2020 09:00;32;64890;0;0;0;0;4;8070
17.10.2020 10:00;40;82970;0;0;0;0;4;8050
17.10.2020 11:00;40;157060;0;0;0;0;4;8050
17.10.2020 12:00;44;296640;0;0;0;0;4;8080
17.10.2020 13:00;42;119410;0;0;0;0;4;8070
17.10.2020 14:00;65;285083;0;0;0;0;4;8080
17.10.2020 15:00;70;301770;0;0;0;0;4;8080
17.10.2020 16:00;42;201190;0;0;0;0;4;8110
17.10.2020 17:00;49;228001;0;0;0;0;4;8060
17.10.2020 18:00;48;348120;0;0;0;0;4;8070
17.10.2020 19:00;35;151140;0;0;0;0;4;8080
17.10.2020 20:00;23;23090;0;0;0;0;3;6050
17.10.2020 21:00;26;253240;0;0;0;0;2;4040
17.10.2020 22:00;23;46290;0;0;0;0;2;4030
17.10.2020 23:00;17;73850;0;0;0;0;2;4020
18.10.2020 00:00;5;6340;0;0;0;0;2;4040
18.10.2020 01:00;8;7480;0;0;0;0;1;2020
18.10.2020 02:00;5;5910;0;0;0;0;1;2020
18.10.2020 03:00;4;6320;0;0;0;0;0;0
18.10.2020 04:00;3;3960;0;0;0;0;0;0
18.10.2020 05:00;1;1790;0;0;0;0;0;0
18.10.2020 06:00;1;370;0;0;0;0;2;4040
18.10.2020 07:00;2;1710;0;0;0;0;2;4040
18.10.2020 08:00;5;3620;0;0;0;0;2;4040
18.10.2020 09:00;19;42860;0;0;0;0;2;4030
18.10.2020 10:00;27;55720;0;0;0;0;2;4030
18.10.2020 11:00;17;58009;0;0;0;0;2;4040
18.10.2020 12:00;22;20700;0;0;0;0;3;6060
18.10.2020 13:00;35;82870;0;0;0;0;4;8070
18.10.2020 14:00;24;37700;0;0;0;0;4;8070
18.10.2020 15:00;31;80228;0;0;0;0;4;8070
18.10.2020 16:00;29;98043;0;0;0;0;4;8111
18.10.2020 17:00;29;116110;0;0;0;0;4;8060
18.10.2020 18:00;35;62890;0;0;0;0;4;8080
18.10.2020 19:00;21;21950;0;0;0;0;4;8070
18.10.2020 20:00;20;37930;0;0;0;0;2;4030
18.10.2020 21:00;22;28330;0;0;0;0;2;4030
18.10.2020 22:00;12;14540;0;0;0;0;2;4040
18.10.2020 23:00;4;4120;0;0;0;0;2;4030
19.10.2020 00:00;4;3010;0;0;0;0;2;4040
19.10.2020 01:00;0;0;0;0;0;0;0;0
19.10.2020 02:00;2;2620;0;0;0;0;0;0
19.10.2020 03:00;1;1460;0;0;0;0;1;2010
19.10.2020 04:00;2;2210;0;0;0;0;0;0
19.10.2020 05:00;7;7500;0;0;0;0;3;6040
19.10.2020 06:00;34;207450;0;0;0;0;6;12120
19.10.2020 07:00;59;280450;0;0;0;0;6;12120
19.10.2020 08:00;85;491371;0;0;0;0;6;12090
19.10.2020 09:00;70;407832;0;0;0;0;6;12100
19.10.2020 10:00;46;154800;0;0;0;0;6;12120
19.10.2020 11:00;52;242801;0;0;0;0;6;12090
19.10.2020 12:00;80;245070;0;0;0;0;6;12100
19.10.2020 13:00;79;235392;0;0;0;0;6;12120
19.10.2020 14:00;94;311985;0;0;0;0;6;12090
19.10.2020 15:00;107;622247;0;0;0;0;6;12140
19.10.2020 16:00;129;843874;0;0;0;0;6;12110
19.10.2020 17:00;101;819946;0;0;0;0;6;12100
19.10.2020 18:00;81;453181;0;0;0;0;6;12100
19.10.2020 19:00;62;115475;0;0;0;0;4;8070
19.10.2020 20:00;55;114043;0;0;0;0;4;8080
19.10.2020 21:00;29;91460;0;0;0;0;4;8080
19.10.2020 22:00;19;77610;0;0;0;0;3;6060
19.10.2020 23:00;11;10540;0;0;0;0;2;4040
20.10.2020 00:00;1;1480;0;0;0;0;2;4040
20.10.2020 01:00;1;1250;0;0;0;0;0;0
20.10.2020 02:00;1;1320;0;0;0;0;0;0
20.10.2020 03:00;2;2210;0;0;0;0;1;2010
20.10.2020 04:00;0;0;0;0;0;0;0;0
20.10.2020 05:00;8;6540;0;0;0;0;3;6050
20.10.2020 06:00;30;51230;0;0;0;0;6;12150
20.10.2020 07:00;65;193540;0;0;0;0;6;12090
20.10.2020 08:00;88;590054;0;0;0;0;6;12100
20.10.2020 09:00;56;345294;0;0;0;0;6;12120
20.10.2020 10:00;54;159080;0;0;0;0;6;12100
20.10.2020 11:00;74;251152;0;0;0;0;6;12080
20.10.2020 12:00;57;148640;0;0;0;0;6;12110
20.10.2020 13:00;61;349844;0;0;0;0;6;12110
20.10.2020 14:00;73;307608;0;0;0;0;6;12110
20.10.2020 15:00;104;734338;0;0;0;0;6;12090
20.10.2020 16:00;134;744807;0;0;0;0;6;12100
20.10.2020 17:00;103;658235;0;0;0;0;5;10080
20.10.2020 18:00;73;479410;0;0;0;0;7;14110
20.10.2020 19:00;53;172590;0;0;0;0;4;8080
20.10.2020 20:00;28;78450;0;0;0;0;4;8070
20.10.2020 21:00;38;41960;0;0;0;0;4;8060
20.10.2020 22:00;17;28060;0;0;0;0;3;6040
20.10.2020 23:00;16;79650;0;0;0;0;2;4030
21.10.2020 00:00;4;1750;0;0;0;0;2;4040
21.10.2020 01:00;1;1010;0;0;0;0;0;0
21.10.2020 02:00;0;0;0;0;0;0;0;0
21.10.2020 03:00;2;1400;0;0;0;0;1;2020
21.10.2020 04:00;2;2030;0;0;0;0;0;0
21.10.2020 05:00;8;7460;0;0;0;0;3;6060
21.10.2020 06:00;28;62650;0;0;0;0;6;12110
21.10.2020 07:00;79;286244;0;0;0;0;6;12110
21.10.2020 08:00;93;459471;0;0;0;0;6;12110
21.10.2020 09:00;56;182780;0;0;0;0;6;12100
21.10.2020 10:00;42;127900;0;0;0;0;6;12100
21.10.2020 11:00;48;251248;0;0;0;0;6;12110
21.10.2020 12:00;49;248550;0;0;0;0;6;12100
21.10.2020 13:00;72;275239;0;0;0;0;6;12100
21.10.2020 14:00;90;460463;0;0;0;0;6;12080
21.10.2020 15:00;91;420604;0;0;0;0;5;10100
21.10.2020 16:00;128;646724;0;0;0;0;7;14130
21.10.2020 17:00;108;783332;0;0;0;0;6;12090
21.10.2020 18:00;83;542677;0;0;0;0;6;12100
21.10.2020 19:00;43;116920;0;0;0;0;4;8121
21.10.2020 20:00;35;132592;0;0;0;0;3;6040
21.10.2020 21:00;28;40790;0;0;0;0;4;8070
21.10.2020 22:00;21;95590;0;0;0;0;3;6060
21.10.2020 23:00;11;33680;0;0;0;0;2;4030
22.10.2020 00:00;8;5881;0;0;0;0;2;4040
22.10.2020 01:00;1;860;0;0;0;0;0;0
22.10.2020 02:00;1;1430;0;0;0;0;0;0
22.10.2020 03:00;1;1140;0;0;0;0;1;2020
22.10.2020 04:00;3;1680;0;0;0;0;0;0
22.10.2020 05:00;9;8180;0;0;0;0;3;6040
22.10.2020 06:00;30;121665;0;0;0;0;6;12090
22.10.2020 07:00;62;259373;0;0;0;0;6;12110
22.10.2020 08:00;96;507061;0;0;0;0;6;12100
22.10.2020 09:00;50;353884;0;0;0;0;6;12100
22.10.2020 10:00;59;238840;0;0;0;0;6;12110
22.10.2020 11:00;60;243930;0;0;0;0;5;10090
22.10.2020 12:00;51;117430;0;0;0;0;6;12110
22.10.2020 13:00;80;315621;0;0;0;0;6;12110
22.10.2020 14:00;102;419095;0;0;0;0;5;10100
22.10.2020 15:00;127;666570;0;0;0;0;6;12110
22.10.2020 16:00;123;579100;0;0;0;0;6;12100
22.10.2020 17:00;114;712185;0;0;0;0;6;12100
22.10.2020 18:00;79;460899;0;0;0;0;6;12110
22.10.2020 19:00;56;202261;0;0;0;0;4;8060
22.10.2020 20:00;27;31800;0;0;0;0;4;8070
22.10.2020 21:00;29;34880;0;0;0;0;4;8070
22.10.2020 22:00;19;64230;0;0;0;0;3;6060
22.10.2020 23:00;17;18300;0;0;0;0;2;4040
23.10.2020 00:00;4;3710;0;0;0;0;2;4040
23.10.2020 01:00;1;460;0;0;0;0;0;0
23.10.2020 02:00;2;2190;0;0;0;0;0;0
23.10.2020 03:00;1;1420;0;0;0;0;1;2010
23.10.2020 04:00;1;1320;0;0;0;0;0;0
23.10.2020 05:00;7;6420;0;0;0;0;3;6060
23.10.2020 06:00;31;93002;0;0;0;0;6;12110
23.10.2020 07:00;53;120750;0;0;0;0;6;12100
23.10.2020 08:00;91;347930;0;0;0;0;6;12090
23.10.2020 09:00;52;291530;0;0;0;0;6;12090
23.10.2020 10:00;48;212958;0;0;0;0;6;12080
23.10.2020 11:00;66;268150;0;0;0;0;6;12120
23.10.2020 12:00;93;610871;0;0;0;0;6;12120
23.10.2020 13:00;94;500200;0;0;0;0;6;12120
23.10.2020 14:00;112;775570;0;0;0;0;6;12120
23.10.2020 15:00;109;764332;0;0;0;0;6;12110
23.10.2020 16:00;95;548684;0;0;0;0;5;10100
23.10.2020 17:00;83;528389;0;0;0;0;7;14110
23.10.2020 18:00;74;373630;0;0;0;0;6;12100
23.10.2020 19:00;50;227953;0;0;0;0;4;8060
23.10.2020 20:00;29;70060;0;0;0;0;4;8121
23.10.2020 21:00;30;127583;0;0;0;0;4;8060
23.10.2020 22:00;20;19610;0;0;0;0;3;6040
23.10.2020 23:00;15;25090;0;0;0;0;2;4030
24.10.2020 00:00;9;10500;0;0;0;0;2;4030
24.10.2020 01:00;8;5370;0;0;0;0;1;2020
24.10.2020 02:00;4;46190;0;0;0;0;1;2010
24.10.2020 03:00;5;5500;0;0;0;0;0;0
24.10.2020 04:00;1;1320;0;0;0;0;0;0
24.10.2020 05:00;3;2610;0;0;0;0;4;8070
24.10.2020 06:00;4;3790;0;0;0;0;4;8080
24.10.2020 07:00;11;10510;0;0;0;0;4;8080
24.10.2020 08:00;14;74900;0;0;0;0;4;8080
24.10.2020 09:00;31;114510;0;0;0;0;4;8070
24.10.2020 10:00;32;84592;0;0;0;0;4;8080
24.10.2020 11:00;49;192930;0;0;0;0;4;8070
24.10.2020 12:00;44;132850;0;0;0;0;4;8060
24.10.2020 13:00;39;126776;0;0;0;0;4;8060
24.10.2020 14:00;58;228672;0;0;0;0;4;8050
24.10.2020 15:00;58;105621;0;0;0;0;4;8070
24.10.2020 16:00;45;153521;0;0;0;0;4;8080
24.10.2020 17:00;58;277640;0;0;0;0;4;8060
24.10.2020 18:00;48;123431;0;0;0;0;4;8060
24.10.2020 19:00;35;48790;0;0;0;0;4;8070
24.10.2020 20:00;22;117598;0;0;0;0;3;6040
24.10.2020 21:00;22;67810;0;0;0;0;2;4030
24.10.2020 22:00;15;16900;0;0;0;0;2;4040
24.10.2020 23:00;13;12140;0;0;0;0;2;4030
25.10.2020 00:00;13;16070;0;0;0;0;2;4030
25.10.2020 01:00;8;8380;0;0;0;0;1;2010
25.10.2020 02:00;5;5340;0;0;0;0;1;2020
25.10.2020 02:00;-1;-1;-1;-1;-1;-1;-1;-1
25.10.2020 03:00;2;1530;0;0;0;0;0;0
25.10.2020 04:00;1;830;0;0;0;0;0;0
25.10.2020 05:00;7;26660;0;0;0;0;0;0
25.10.2020 06:00;3;3320;0;0;0;0;2;4040
25.10.2020 07:00;3;2590;0;0;0;0;2;4040
25.10.2020 08:00;7;6550;0;0;0;0;2;4040
25.10.2020 09:00;21;21090;0;0;0;0;2;4020
25.10.2020 10:00;27;33220;0;0;0;0;2;4040
25.10.2020 11:00;23;26020;0;0;0;0;2;4020
25.10.2020 12:00;27;74010;0;0;0;0;3;6030
25.10.2020 13:00;37;128850;0;0;0;0;4;8070
25.10.2020 14:00;31;72580;0;0;0;0;4;8070
25.10.2020 15:00;42;97570;0;0;0;0;4;8080
25.10.2020 16:00;41;43220;0;0;0;0;4;8060
25.10.2020 17:00;38;121932;0;0;0;0;4;8080
25.10.2020 18:00;33;41150;0;0;0;0;4;8050
25.10.2020 19:00;20;17630;0;0;0;0;4;8070
25.10.2020 20:00;13;9930;0;0;0;0;2;4040
25.10.2020 21:00;16;16120;0;0;0;0;2;4030
25.10.2020 22:00;12;14050;0;0;0;0;2;4040
25.10.2020 23:00;4;46080;0;0;0;0;2;4030
26.10.2020 00:00;1;650;0;0;0;0;2;4030
26.10.2020 01:00;2;1910;0;0;0;0;0;0
26.10.2020 02:00;1;1100;0;0;0;0;0;0
26.10.2020 03:00;1;1290;0;0;0;0;1;2020
26.10.2020 04:00;4;3360;0;0;0;0;0;0
26.10.2020 05:00;15;15600;0;0;0;0;3;6060
26.10.2020 06:00;30;62119;0;0;0;0;6;12090
26.10.2020 07:00;73;339801;0;0;0;0;6;12110
26.10.2020 08:00;117;521351;0;0;0;0;6;12100
26.10.2020 09:00;59;248188;0;0;0;0;6;12110
26.10.2020 10:00;51;225670;0;0;0;0;6;12120
26.10.2020 11:00;67;422751;0;0;0;0;5;10090
26.10.2020 12:00;73;388600;0;0;0;0;6;12110
26.10.2020 13:00;75;270130;0;0;0;0;6;12100
26.10.2020 14:00;77;361280;0;0;0;0;6;12150
26.10.2020 15:00;85;490964;0;0;0;0;6;12110
26.10.2020 16:00;133;772780;0;0;0;0;6;12110
26.10.2020 17:00;102;580091;0;0;0;0;6;12070
26.10.2020 18:00;57;272275;0;0;0;0;6;12090
26.10.2020 19:00;48;77833;0;0;0;0;4;8070
26.10.2020 20:00;24;27400;0;0;0;0;4;8070
26.10.2020 21:00;17;67370;0;0;0;0;4;8060
26.10.2020 22:00;13;64810;0;0;0;0;3;6060
26.10.2020 23:00;11;10270;0;0;0;0;2;4030
27.10.2020 00:00;3;2980;0;0;0;0;2;4030
27.10.2020 01:00;0;0;0;0;0;0;0;0
27.10.2020 02:00;0;0;0;0;0;0;0;0
27.10.2020 03:00;1;820;0;0;0;0;1;2020
27.10.2020 04:00;1;830;0;0;0;0;0;0
27.10.2020 05:00;8;7810;0;0;0;0;3;6030
27.10.2020 06:00;31;47680;0;0;0;0;6;12110
27.10.2020 07:00;73;344022;0;0;0;0;5;10080
27.10.2020 08:00;119;496922;0;0;0;0;7;14130
27.10.2020 09:00;66;564952;0;0;0;0;5;10070
27.10.2020 10:00;65;289690;0;0;0;0;6;12110
27.10.2020 11:00;55;205458;0;0;0;0;6;12110
27.10.2020 12:00;67;260438;0;0;0;0;6;12090
27.10.2020 13:00;66;205870;0;0;0;0;6;12110
27.10.2020 14:00;71;367340;0;0;0;0;6;12110
27.10.2020 15:00;112;554050;0;0;0;0;6;12090
27.10.2020 16:00;169;705864;0;0;0;0;6;12110
27.10.2020 17:00;147;729257;0;0;0;0;6;12090
27.10.2020 18:00;72;453405;0;0;0;0;6;12110
27.10.2020 19:00;45;150228;0;0;0;0;4;8070
27.10.2020 20:00;25;23370;0;0;0;0;4;8060
27.10.2020 21:00;26;88990;0;0;0;0;4;8050
27.10.2020 22:00;11;10650;0;0;0;0;3;6060
27.10.2020 23:00;6;6550;0;0;0;0;2;4092
28.10.2020 00:00;5;5840;0;0;0;0;2;4040
28.10.2020 01:00;0;0;0;0;0;0;0;0
28.10.2020 02:00;0;0;0;0;0;0;0;0
28.10.2020 03:00;1;210;0;0;0;0;1;2020
28.10.2020 04:00;4;3670;0;0;0;0;0;0
28.10.2020 05:00;9;10730;0;0;0;0;3;6040
28.10.2020 06:00;20;36451;0;0;0;0;6;12120
28.10.2020 07:00;78;194320;0;0;0;0;6;12090
28.10.2020 08:00;93;324600;0;0;0;0;5;10080
28.10.2020 09:00;64;194951;0;0;0;0;6;12090
28.10.2020 10:00;7;3183900;0;0;0;0;6;12090
28.10.2020 11:00;18;143812;0;0;0;0;6;12120
28.10.2020 12:00;16;69330;0;0;0;0;6;12110
28.10.2020 13:00;68;281730;0;0;0;0;6;12090
28.10.2020 14:00;64;321352;0;0;0;0;5;10100
28.10.2020 15:00;95;500934;0;0;0;0;6;12100
28.10.2020 16:00;126;700744;0;0;0;0;4;8070
28.10.2020 17:00;98;693065;0;0;0;0;6;12110
28.10.2020 18:00;80;455700;0;0;0;0;5;10090
28.10.2020 19:00;42;266250;0;0;0;0;4;8070
28.10.2020 20:00;40;216818;0;0;0;0;4;8060
28.10.2020 21:00;16;25220;0;0;0;0;4;8070
28.10.2020 22:00;21;21730;0;0;0;0;3;6050
28.10.2020 23:00;10;14870;0;0;0;0;2;4040
29.10.2020 00:00;5;3720;0;0;0;0;2;4040
29.10.2020 01:00;4;3120;0;0;0;0;0;0
29.10.2020 02:00;2;2160;0;0;0;0;0;0
29.10.2020 03:00;2;1430;0;0;0;0;1;2020
29.10.2020 04:00;2;1570;0;0;0;0;0;0
29.10.2020 05:00;10;9980;0;0;0;0;3;6060
29.10.2020 06:00;21;73070;0;0;0;0;6;12100
29.10.2020 07:00;72;331806;0;0;0;0;6;12110
29.10.2020 08:00;77;335503;0;0;0;0;6;12120
29.10.2020 09:00;61;276371;0;0;0;0;6;12090
29.10.2020 10:00;61;441181;0;0;0;0;6;12110
29.10.2020 11:00;72;276592;0;0;0;0;6;12110
29.10.2020 12:00;44;171580;0;0;0;0;6;12100
29.10.2020 13:00;78;544800;0;0;0;0;6;12100
29.10.2020 14:00;72;335110;0;0;0;0;6;12110
29.10.2020 15:00;101;616571;0;0;0;0;6;12080
29.10.2020 16:00;121;771873;0;0;0;0;6;12090
29.10.2020 17:00;101;563755;0;0;0;0;4;8121
29.10.2020 18:00;77;209313;0;0;0;0;7;14120
29.10.2020 19:00;59;269041;0;0;0;0;4;8080
29.10.2020 20:00;33;78600;0;0;0;0;4;8070
29.10.2020 21:00;15;12720;0;0;0;0;4;8060
29.10.2020 22:00;19;29720;0;0;0;0;3;6050
29.10.2020 23:00;6;5390;0;0;0;0;2;4030
30.10.2020 00:00;6;6250;0;0;0;0;2;4030
30.10.2020 01:00;2;2090;0;0;0;0;0;0
30.10.2020 02:00;4;3310;0;0;0;0;0;0
30.10.2020 03:00;1;1640;0;0;0;0;1;2010
30.10.2020 04:00;3;3170;0;0;0;0;0;0
30.10.2020 05:00;12;11050;0;0;0;0;3;6040
30.10.2020 06:00;25;27470;0;0;0;0;6;12100
30.10.2020 07:00;50;177362;0;0;0;0;6;12080
30.10.2020 08:00;63;385401;0;0;0;0;6;12100
30.10.2020 09:00;51;221213;0;0;0;0;6;12080
30.10.2020 10:00;58;469731;0;0;0;0;6;12110
30.10.2020 11:00;47;143401;0;0;0;0;5;10090
30.10.2020 12:00;75;424842;0;0;0;0;6;12389
30.10.2020 13:00;96;622550;0;0;0;0;6;12120
30.10.2020 14:00;101;661306;0;0;0;0;6;12110
30.10.2020 15:00;85;374780;0;0;0;0;5;10100
30.10.2020 16:00;102;520694;0;0;0;0;6;12120
30.10.2020 17:00;88;291060;0;0;0;0;5;10090
30.10.2020 18:00;78;358801;0;0;0;0;6;12100
30.10.2020 19:00;42;176310;0;0;0;0;4;8070
30.10.2020 20:00;41;99610;0;0;0;0;4;8040
30.10.2020 21:00;23;25000;0;0;0;0;4;8070
30.10.2020 22:00;14;14760;0;0;0;0;3;6060
30.10.2020 23:00;20;20690;0;0;0;0;1;2020
31.10.2020 00:00;7;5850;0;0;0;0;2;4030
31.10.2020 01:00;5;4170;0;0;0;0;1;2020
31.10.2020 02:00;0;0;0;0;0;0;1;2010
31.10.2020 03:00;3;2230;0;0;0;0;0;0
31.10.2020 04:00;1;1070;0;0;0;0;0;0
31.10.2020 05:00;2;1620;0;0;0;0;4;8060
31.10.2020 06:00;3;2940;0;0;0;0;4;8080
31.10.2020 07:00;11;10310;0;0;0;0;4;8070
31.10.2020 08:00;13;55340;0;0;0;0;4;8060
31.10.2020 09:00;33;102010;0;0;0;0;4;8070
