01.06.2020 00:00;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V21;Vwz_V21;Bel_V81;Vwz_V81;Bel_VK1_IO;Vwz_VK1_IO;Bel_VK2_IO;Vwz_VK2_IO;Bel_VK3_IO;Vwz_VK3_IO
19.08.2021 15:00;1;600;9;6600;7;4800;2;1200;9;7200;147;2261400;108;2074800;171;1561200;135;1095600;0;0;0;0;0;0
19.08.2021 16:00;11;8400;22;21000;7;6600;7;4200;20;17400;159;2195400;102;2154600;151;1876800;119;1122600;0;0;0;0;0;0
19.08.2021 17:00;5;3600;5;5400;5;3600;2;1200;12;9600;181;2482800;93;2442000;159;1564200;103;1173600;0;0;0;0;0;0
19.08.2021 18:00;5;4200;4;3000;1;600;11;8400;9;7200;172;2196600;103;2139600;172;1599000;122;1201800;0;0;0;0;0;0
19.08.2021 19:00;0;0;3;6000;2;1200;2;1200;6;4200;100;1797600;108;1454400;145;1128000;90;504000;0;0;0;0;0;0
19.08.2021 20:00;2;1200;6;6600;0;0;2;1200;2;1200;97;1149000;150;913800;119;769200;62;466800;0;0;0;0;0;0
19.08.2021 21:00;2;1200;2;1200;0;0;0;0;1;600;86;702600;85;477000;116;684000;68;379200;0;0;0;0;0;0
19.08.2021 22:00;0;0;1;600;0;0;0;0;0;0;75;675600;76;347400;92;352200;57;301200;0;0;0;0;0;0
19.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;38;226800;38;285600;59;204000;18;166800;0;0;0;0;0;0
20.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;29;211200;28;111000;22;92400;13;63600;0;0;0;0;0;0
20.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;11;42600;11;23400;21;76800;6;24000;0;0;0;0;0;0
20.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;9;44400;6;19200;12;37200;6;20400;0;0;0;0;0;0
20.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;14;54600;9;26400;16;67200;6;90600;0;0;0;0;0;0
20.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;10;51000;10;24600;22;81000;9;195600;0;0;0;0;0;0
20.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;31;301800;25;106200;46;165600;34;349800;0;0;0;0;0;0
20.08.2021 06:00;0;0;0;0;0;0;0;0;2;1800;43;632400;53;463800;97;519600;70;359400;0;0;0;0;0;0
20.08.2021 07:00;0;0;2;1200;1;600;0;0;4;3000;85;1233600;90;907200;124;916800;99;535200;0;0;0;0;0;0
20.08.2021 08:00;0;0;2;1800;0;0;2;1200;5;4800;99;1565400;101;1006800;150;1059000;121;713400;0;0;0;0;0;0
20.08.2021 09:00;4;3000;3;16200;4;2400;7;5400;10;7800;133;2137200;110;1920600;183;1590000;127;1338600;0;0;0;0;0;0
20.08.2021 10:00;2;1200;13;14400;1;600;2;1200;10;7800;122;1934400;79;1938600;201;1728600;114;1345200;0;0;0;0;0;0
20.08.2021 11:00;2;1200;6;7200;4;2400;7;4800;5;3000;76;2443800;65;2415600;188;1878600;135;1330200;0;0;0;0;0;0
20.08.2021 12:00;3;2400;1;600;4;2400;9;7800;3;1800;41;2981400;51;2650800;165;1872600;119;1615200;0;0;0;0;0;0
20.08.2021 13:00;2;1200;3;1800;1;600;3;1800;7;5400;68;2703600;60;2710200;164;1804200;100;1474200;0;0;0;0;0;0
20.08.2021 14:00;2;1200;4;3000;11;8400;6;4200;16;13200;82;2448000;112;1558200;145;1699800;118;1171200;0;0;0;0;0;0
20.08.2021 15:00;2;1800;3;2400;5;3600;4;3000;13;9000;147;2037600;108;1831800;184;1641000;103;1068600;0;0;0;0;0;0
20.08.2021 16:00;2;1200;4;3000;2;1200;3;2400;8;6000;175;2139000;111;2097600;160;1494600;129;1140600;0;0;0;0;0;0
20.08.2021 17:00;4;2400;6;4200;1;600;2;1200;18;14400;149;2562000;89;2491800;173;1657800;133;1247400;0;0;0;0;0;0
20.08.2021 18:00;1;600;9;7800;3;1800;3;2400;7;4200;144;2208600;86;2037600;200;1571400;130;1101600;0;0;0;0;0;0
20.08.2021 19:00;2;1200;1;600;3;1200;3;1800;2;1200;125;1756800;120;1456800;158;1221000;105;703200;0;0;0;0;0;0
20.08.2021 20:00;5;3600;1;600;1;600;4;3000;3;2400;91;1125000;97;825000;137;838200;80;514200;0;0;0;0;0;0
20.08.2021 21:00;1;600;2;1200;0;0;2;1200;4;3600;101;820800;97;588600;115;571200;53;453600;0;0;0;0;0;0
20.08.2021 22:00;0;0;0;0;0;0;0;0;0;0;87;675000;78;477600;105;477600;46;308400;0;0;0;0;0;0
20.08.2021 23:00;0;0;1;1200;0;0;0;0;1;600;53;423000;50;208200;80;312600;32;262800;0;0;0;0;0;0
21.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;34;194400;40;131400;45;167400;22;157800;0;0;0;0;0;0
21.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;23;100800;15;52800;28;87000;18;109200;0;0;0;0;0;0
21.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;19;112200;21;49800;23;151200;13;79200;0;0;0;0;0;0
21.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;17;119400;15;51600;19;90600;11;77400;0;0;0;0;0;0
21.08.2021 04:00;0;0;2;1800;0;0;0;0;0;0;14;93600;13;36000;22;59400;11;199200;0;0;0;0;0;0
21.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;11;126600;10;58200;18;86400;27;275400;0;0;0;0;0;0
21.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;35;670800;38;316800;47;204000;24;114000;0;0;0;0;0;0
21.08.2021 07:00;0;0;0;0;0;0;0;0;0;0;45;446400;48;245400;78;420000;58;282000;0;0;0;0;0;0
21.08.2021 08:00;0;0;1;600;1;600;1;600;2;1800;65;1071600;92;691200;124;688800;97;433800;0;0;0;0;0;0
21.08.2021 09:00;1;600;1;600;2;1200;2;1200;3;2400;92;1287600;85;970800;180;1041000;140;729000;0;0;0;0;0;0
21.08.2021 10:00;2;1200;3;1800;2;1200;2;1200;7;4800;117;1602600;120;1354800;171;1321200;141;809400;0;0;0;0;0;0
21.08.2021 11:00;16;12600;6;4200;3;1800;12;9600;15;13200;139;1729800;133;1507200;194;1575600;138;1174200;0;0;0;0;0;0
21.08.2021 12:00;6;3600;3;2400;6;4200;10;8400;8;4800;79;1842600;110;1342200;194;1654200;171;1223400;0;0;0;0;0;0
21.08.2021 13:00;3;1800;0;0;2;1200;2;1200;1;600;107;1507800;109;1314600;169;1368600;130;847800;0;0;0;0;0;0
21.08.2021 14:00;4;3600;5;3000;4;3000;1;600;10;7800;105;1962600;107;1535400;177;1396800;109;846000;0;0;0;0;0;0
21.08.2021 15:00;3;2400;15;13800;2;1200;0;0;10;9000;152;1682400;120;1426200;172;1342800;130;892800;0;0;0;0;0;0
21.08.2021 16:00;2;1200;2;1200;2;1200;3;3000;2;1200;132;1590600;112;1294800;169;1081800;135;972600;0;0;0;0;0;0
21.08.2021 17:00;7;4800;5;7200;1;600;8;6600;5;4200;129;1571400;130;1208400;156;1273200;123;934800;0;0;0;0;0;0
21.08.2021 18:00;9;7200;3;3000;1;600;5;3600;3;3000;121;1609800;120;1242000;180;1327800;105;681600;0;0;0;0;0;0
21.08.2021 19:00;4;3600;8;10200;5;3000;7;6600;6;4200;95;1222200;99;792600;150;991800;117;551400;0;0;0;0;0;0
21.08.2021 20:00;2;1200;6;4800;1;600;3;2400;5;4200;89;1005600;101;642000;118;703800;90;566400;0;0;0;0;0;0
21.08.2021 21:00;1;600;1;600;2;2400;0;0;0;0;74;505800;68;319200;88;390000;66;416400;0;0;0;0;0;0
21.08.2021 22:00;0;0;2;1800;0;0;0;0;2;1200;88;684000;86;393000;96;373200;53;402000;0;0;0;0;0;0
21.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;60;324600;47;181200;59;265200;40;243000;0;0;0;0;0;0
22.08.2021 00:00;0;0;0;0;0;0;4;3600;0;0;41;269400;40;128400;54;198000;22;143400;0;0;0;0;0;0
22.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;30;230400;29;167400;25;109200;20;174000;0;0;0;0;0;0
22.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;19;135000;19;117600;26;84600;24;163800;0;0;0;0;0;0
22.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;10;41400;11;31200;26;177600;9;73200;0;0;0;0;0;0
22.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;5;28800;4;92400;15;550200;11;88200;0;0;0;0;0;0
22.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;13;131400;15;39600;24;247800;13;347400;0;0;0;0;0;0
22.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;15;180000;14;81000;32;86400;18;109200;0;0;0;0;0;0
22.08.2021 07:00;0;0;0;0;0;0;0;0;0;0;24;315000;29;139800;30;134400;29;79800;0;0;0;0;0;0
22.08.2021 08:00;0;0;0;0;0;0;0;0;1;600;35;454800;38;240000;55;218400;58;175800;0;0;0;0;0;0
22.08.2021 09:00;0;0;0;0;0;0;0;0;1;600;53;646800;62;420000;94;550800;64;224400;0;0;0;0;0;0
22.08.2021 10:00;1;600;1;600;0;0;1;600;2;1800;80;921000;80;574200;115;484800;90;288600;0;0;0;0;0;0
22.08.2021 11:00;1;600;2;1200;1;600;1;600;1;600;101;1221600;106;898200;137;807600;110;514800;0;0;0;0;0;0
22.08.2021 12:00;2;1800;0;0;0;0;2;1800;0;0;93;1170600;103;813000;154;742200;114;532200;0;0;0;0;0;0
22.08.2021 13:00;0;0;3;1800;1;600;0;0;2;1200;83;1003800;92;709200;149;828600;88;462600;0;0;0;0;0;0
22.08.2021 14:00;1;600;1;600;1;600;1;600;2;1200;85;1053600;87;834000;136;819600;104;560400;0;0;0;0;0;0
22.08.2021 15:00;0;0;3;1800;2;1200;0;0;3;1800;89;1081200;95;801000;145;977400;95;506400;0;0;0;0;0;0
22.08.2021 16:00;0;0;0;0;2;1200;0;0;0;0;103;1267800;105;936000;135;917400;87;477000;0;0;0;0;0;0
22.08.2021 17:00;9;8400;6;7200;5;3000;5;3000;4;3000;99;1555800;100;1085400;129;811800;116;664200;0;0;0;0;0;0
22.08.2021 18:00;3;2400;3;2400;2;1200;2;1800;4;3000;98;1601400;112;1138200;129;928200;93;578400;0;0;0;0;0;0
22.08.2021 19:00;0;0;2;2400;2;1200;1;600;1;600;85;967200;87;591000;130;712200;84;350400;0;0;0;0;0;0
22.08.2021 20:00;0;0;0;0;1;600;1;600;0;0;73;1023600;95;621000;106;702600;55;420000;0;0;0;0;0;0
22.08.2021 21:00;0;0;0;0;1;600;0;0;0;0;34;373800;37;267000;79;396000;31;268200;0;0;0;0;0;0
22.08.2021 22:00;0;0;0;0;0;0;0;0;1;600;49;321600;45;236400;71;241200;35;237000;0;0;0;0;0;0
22.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;34;390000;33;256200;38;169200;23;244800;0;0;0;0;0;0
23.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;14;180000;14;69600;23;99600;9;73800;0;0;0;0;0;0
23.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;10;28200;6;30600;14;53400;7;38400;0;0;0;0;0;0
23.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;8;32400;6;15000;7;25200;12;56400;0;0;0;0;0;0
23.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;12;43200;8;24000;6;31200;3;75000;0;0;0;0;0;0
23.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;5;21000;6;17400;22;76800;14;217200;0;0;0;0;0;0
23.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;28;331200;20;172800;37;96000;48;422400;0;0;0;0;0;0
23.08.2021 06:00;1;600;0;0;0;0;0;0;0;0;51;761400;49;851400;94;515400;67;391200;0;0;0;0;0;0
23.08.2021 07:00;1;600;0;0;1;600;1;600;3;2400;73;1276800;66;1099800;148;991800;122;729600;0;0;0;0;0;0
23.08.2021 08:00;1;600;8;6600;2;1200;3;1800;5;3000;97;1520400;90;1379400;170;1194600;114;1022400;0;0;0;0;0;0
23.08.2021 09:00;5;3600;10;9000;5;4200;5;3000;14;10800;101;1651200;106;1106400;152;1449000;129;1042800;0;0;0;0;0;0
23.08.2021 10:00;7;5400;4;3600;3;1800;7;6000;3;1800;103;1848000;107;1799400;196;1570200;114;1078800;0;0;0;0;0;0
23.08.2021 11:00;1;600;7;4800;3;1800;6;4800;8;4800;111;2002800;111;1650600;197;1834800;159;1114200;0;0;0;0;0;0
23.08.2021 12:00;34;29400;2;1200;2;1200;7;6000;11;9000;134;2194200;83;1953600;183;1701000;127;1102200;0;0;0;0;0;0
23.08.2021 13:00;1;600;6;4200;0;0;0;0;5;3000;115;1984200;94;1611600;150;1310400;117;1035600;0;0;0;0;0;0
23.08.2021 14:00;4;2400;8;7800;7;5400;6;4200;12;10800;88;2213400;95;1567200;161;1516800;125;963600;0;0;0;0;0;0
23.08.2021 15:00;19;17400;16;14400;7;5400;8;6600;16;12000;150;2051400;110;1915200;189;1806600;140;1098000;0;0;0;0;0;0
23.08.2021 16:00;5;3000;6;4200;10;8400;4;2400;5;3600;151;2172600;109;1979400;173;1700400;132;1235400;0;0;0;0;0;0
23.08.2021 17:00;4;2400;1;600;11;10200;3;1800;5;3000;117;2472000;91;2166000;192;1716600;120;1290000;0;0;0;0;0;0
23.08.2021 18:00;10;7800;9;12000;10;7200;9;7200;6;4800;142;2307000;121;2183400;155;1735200;131;978000;0;0;0;0;0;0
23.08.2021 19:00;1;600;4;3000;1;600;2;1200;4;2400;116;1565400;102;1227600;150;1036800;90;518400;0;0;0;0;0;0
23.08.2021 20:00;2;600;4;3000;2;1200;0;0;9;7800;80;929400;81;745200;111;679200;67;475200;0;0;0;0;0;0
23.08.2021 21:00;0;0;3;1800;0;0;0;0;2;1200;83;601200;88;364200;114;536400;47;399000;0;0;0;0;0;0
23.08.2021 22:00;0;0;1;600;0;0;0;0;1;600;60;384000;56;322800;94;409200;38;246600;0;0;0;0;0;0
23.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;32;209400;25;84000;51;139800;16;135000;0;0;0;0;0;0
24.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;19;180600;16;42600;25;87000;8;52800;0;0;0;0;0;0
24.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;11;40800;8;25200;17;79800;11;45000;0;0;0;0;0;0
24.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;15;69000;13;27600;6;24600;8;30000;0;0;0;0;0;0
24.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;12;48600;10;25200;10;27000;6;74400;0;0;0;0;0;0
24.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;5;5400;5;9000;24;67800;13;167400;0;0;0;0;0;0
24.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;32;173400;25;74400;47;162000;47;395400;0;0;0;0;0;0
24.08.2021 06:00;1;600;1;600;0;0;0;0;0;0;45;731400;50;442800;108;593400;72;472800;0;0;0;0;0;0
24.08.2021 07:00;1;600;5;3600;0;0;0;0;5;3000;91;1390200;87;1099200;147;1212000;105;781200;0;0;0;0;0;0
24.08.2021 08:00;7;5400;10;9600;1;600;14;11400;14;13200;96;1526400;105;1087800;166;1128600;121;1075800;0;0;0;0;0;0
24.08.2021 09:00;4;3000;5;5400;4;2400;6;4200;8;5400;114;1664400;130;1390800;169;1575000;120;1155000;0;0;0;0;0;0
24.08.2021 10:00;5;3600;5;3000;6;3600;10;8400;5;3000;109;2272200;83;2152200;173;1449000;113;955800;0;0;0;0;0;0
24.08.2021 11:00;8;6600;12;12000;1;600;5;3600;10;7800;110;2188200;79;2095200;187;1827600;120;1131600;0;0;0;0;0;0
24.08.2021 12:00;1;600;6;4200;9;6000;6;4800;12;9000;99;2008800;102;1500600;177;1811400;117;1096800;0;0;0;0;0;0
24.08.2021 13:00;7;4800;6;4200;3;1800;6;4200;9;6600;119;1970400;92;1653000;177;1353000;118;891000;0;0;0;0;0;0
24.08.2021 14:00;6;4800;10;10800;8;6000;5;3600;20;16800;138;2278800;85;2003400;173;1613400;103;1470000;0;0;0;0;0;0
24.08.2021 15:00;3;2400;7;5400;4;2400;4;3600;28;24600;155;2334600;110;2178600;164;1624800;113;1365000;0;0;0;0;0;0
24.08.2021 16:00;0;0;22;49200;2;1200;9;7800;23;20400;173;2429400;85;2491200;187;1786800;107;1723800;0;0;0;0;0;0
24.08.2021 17:00;7;5400;33;181200;3;1800;15;11400;16;13200;140;2827800;84;2712000;183;1912800;116;1541400;0;0;0;0;0;0
24.08.2021 18:00;5;3000;24;198600;3;1800;3;2400;17;13800;140;2128800;123;1856400;172;1684800;128;988800;0;0;0;0;0;0
24.08.2021 19:00;1;600;15;163200;1;600;0;0;8;6000;126;1814400;101;1446600;161;1250400;102;553800;0;0;0;0;0;0
24.08.2021 20:00;0;0;18;101400;3;2400;0;0;5;4200;86;1249800;97;1069200;131;777000;72;426000;0;0;0;0;0;0
24.08.2021 21:00;1;600;8;52800;0;0;1;600;3;1800;89;778800;88;628200;123;615600;77;490200;0;0;0;0;0;0
24.08.2021 22:00;0;0;0;0;1;600;1;600;0;0;78;504600;71;305400;87;373200;38;282000;0;0;0;0;0;0
24.08.2021 23:00;0;0;2;5400;0;0;0;0;1;600;26;133200;31;148800;56;219000;34;269400;0;0;0;0;0;0
25.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;22;174000;17;51600;28;117600;10;79200;0;0;0;0;0;0
25.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;11;61200;9;22200;17;75600;10;39600;0;0;0;0;0;0
25.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;11;59400;11;23400;7;25200;5;21600;0;0;0;0;0;0
25.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;13;31200;11;34200;13;37200;4;72600;0;0;0;0;0;0
25.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;12;30000;6;19800;24;80400;16;195000;0;0;0;0;0;0
25.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;20;166800;19;88800;42;153600;45;406800;0;0;0;0;0;0
25.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;52;689400;56;442800;113;567600;68;483000;0;0;0;0;0;0
25.08.2021 07:00;3;1800;2;1200;1;600;2;1200;1;600;87;1364400;84;844800;145;898800;98;631800;0;0;0;0;0;0
25.08.2021 08:00;3;1800;8;10800;1;600;3;1800;9;6600;96;1487400;101;1105800;190;1303800;142;1017000;0;0;0;0;0;0
25.08.2021 09:00;4;2400;6;6000;3;1800;4;2400;7;6600;118;1615800;104;1564800;183;1439400;115;1075200;0;0;0;0;0;0
25.08.2021 10:00;4;2400;5;3000;3;1800;5;3600;8;5400;102;2014800;107;1438200;169;1428000;126;1182000;0;0;0;0;0;0
25.08.2021 11:00;6;3600;4;3000;5;3600;5;3000;20;17400;97;1953600;98;1854600;188;1763400;114;1092600;0;0;0;0;0;0
25.08.2021 12:00;3;2400;2;1200;1;600;1;600;7;6000;42;2898000;116;1828800;165;1716000;118;1319400;0;0;0;0;0;0
25.08.2021 13:00;4;2400;11;9000;6;3600;2;1200;12;10800;67;2395800;90;1711800;175;1454400;114;1187400;0;0;0;0;0;0
25.08.2021 14:00;2;1200;14;11400;4;2400;2;1200;18;13800;68;2786400;102;2024400;175;1609800;112;1227600;0;0;0;0;0;0
25.08.2021 15:00;12;10800;11;9000;8;7200;10;7800;11;9000;113;2646600;98;2305200;194;1657800;137;1106400;0;0;0;0;0;0
25.08.2021 16:00;6;3600;22;19200;5;3600;7;4800;19;15000;155;2111400;102;1884000;205;1641000;83;1993800;0;0;0;0;0;0
25.08.2021 17:00;4;2400;7;4800;4;2400;1;600;14;12000;125;2918400;92;2671800;198;1880400;120;1297800;0;0;0;0;0;0
25.08.2021 18:00;4;3000;4;2400;1;600;5;3000;9;6000;91;2371200;112;2049000;195;1523400;125;1159200;0;0;0;0;0;0
25.08.2021 19:00;9;7800;10;8400;4;3000;7;6000;9;6600;127;1752600;105;1501200;160;1320000;104;723600;0;0;0;0;0;0
25.08.2021 20:00;1;600;3;2400;0;0;2;1200;3;2400;109;1168800;98;963600;129;903600;87;582000;0;0;0;0;0;0
25.08.2021 21:00;3;1800;2;1200;0;0;2;1200;3;1800;90;958800;81;658800;108;626400;58;385800;0;0;0;0;0;0
25.08.2021 22:00;2;1200;0;0;0;0;2;1200;0;0;69;388800;66;297600;108;455400;48;309000;0;0;0;0;0;0
25.08.2021 23:00;0;0;1;600;0;0;0;0;3;2400;43;268800;36;169800;45;143400;28;172800;0;0;0;0;0;0
26.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;28;126600;20;55800;43;162600;18;97200;0;0;0;0;0;0
26.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;11;69000;13;34800;10;61200;12;53400;0;0;0;0;0;0
26.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;19;97200;17;57600;11;40800;4;16200;0;0;0;0;0;0
26.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;10;11400;7;16200;14;32400;6;82200;0;0;0;0;0;0
26.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;11;21000;9;21600;22;73800;16;197400;0;0;0;0;0;0
26.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;25;197400;22;136800;41;147600;39;336600;0;0;0;0;0;0
26.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;40;649200;44;420600;119;768000;72;578400;0;0;0;0;0;0
26.08.2021 07:00;5;3000;2;1200;1;600;0;0;2;1200;79;1255200;72;871800;154;1244400;118;948600;0;0;0;0;0;0
26.08.2021 08:00;2;1200;4;2400;1;600;2;1800;3;1800;110;1992600;92;1510800;141;1569000;104;1216200;0;0;0;0;0;0
26.08.2021 09:00;4;2400;6;3600;1;600;2;1200;7;5400;96;1579800;104;1263000;154;1349400;119;1074000;0;0;0;0;0;0
26.08.2021 10:00;2;1200;5;3600;0;0;0;0;6;4200;110;2035800;98;1755600;173;1433400;122;1318800;0;0;0;0;0;0
26.08.2021 11:00;5;4200;3;2400;3;1800;7;6000;13;11400;101;1950000;94;1600800;188;1534200;131;1173000;0;0;0;0;0;0
26.08.2021 12:00;3;1800;1;600;8;6000;4;2400;7;5400;97;2238000;97;1834800;155;1657200;116;1290600;0;0;0;0;0;0
26.08.2021 13:00;3;1800;32;146400;3;1800;1;600;15;13800;135;2001600;103;1694400;228;1628400;86;1164600;0;0;0;0;0;0
26.08.2021 14:00;15;12600;29;155400;10;7800;13;10800;23;21600;124;2065800;107;1824000;162;1528800;146;984600;0;0;0;0;0;0
26.08.2021 15:00;10;8400;25;417600;13;10200;10;7200;17;12600;146;2478000;89;2446200;171;1881000;101;1348800;0;0;0;0;0;0
26.08.2021 16:00;3;1800;15;391200;6;4800;5;3000;19;14400;170;2853000;56;2911200;181;1776000;80;2185200;0;0;0;0;0;0
26.08.2021 17:00;5;2400;19;457200;15;13200;5;4200;22;18000;149;2540400;95;2622000;150;1910400;114;1319400;0;0;0;0;0;0
26.08.2021 18:00;4;3000;11;174000;2;1200;1;600;5;3000;112;2607000;96;2441400;186;1767600;107;1255800;0;0;0;0;0;0
26.08.2021 19:00;1;600;6;75000;6;4800;6;4800;4;3000;124;1726200;91;1590600;171;1428000;106;631200;0;0;0;0;0;0
26.08.2021 20:00;1;600;2;33600;1;600;2;1200;1;600;103;1290000;94;1039200;129;823800;84;535200;0;0;0;0;0;0
26.08.2021 21:00;2;1200;10;75000;0;0;0;0;3;1800;106;756600;98;528000;106;603000;53;439800;0;0;0;0;0;0
26.08.2021 22:00;0;0;0;0;1;600;0;0;0;0;85;744600;82;415800;107;400800;51;321000;0;0;0;0;0;0
26.08.2021 23:00;0;0;1;14400;0;0;0;0;1;600;29;272400;27;181800;41;474600;31;252000;0;0;0;0;0;0
27.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;18;144600;16;73200;31;100800;11;89400;0;0;0;0;0;0
27.08.2021 01:00;0;0;2;12600;0;0;0;0;1;600;11;76200;11;51000;13;52200;11;51000;0;0;0;0;0;0
27.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;12;60600;11;44400;15;51000;8;82200;0;0;0;0;0;0
27.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;16;133200;9;34800;11;39600;7;70800;0;0;0;0;0;0
27.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;8;33000;8;19200;21;51600;15;415800;0;0;0;0;0;0
27.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;27;265800;31;151800;46;162600;41;442200;0;0;0;0;0;0
27.08.2021 06:00;1;600;0;0;1;600;0;0;0;0;40;633600;46;409200;92;446400;66;462000;0;0;0;0;0;0
27.08.2021 07:00;3;1800;2;1200;1;600;1;600;3;2400;77;1095000;104;893400;157;1085400;114;627600;0;0;0;0;0;0
27.08.2021 08:00;2;1200;2;1200;3;1800;3;1800;7;6600;117;1599000;90;1334400;150;1450200;126;1251000;0;0;0;0;0;0
27.08.2021 09:00;12;9000;3;3600;4;2400;5;3600;5;4200;122;1935000;93;1574400;187;1522800;127;1265400;0;0;0;0;0;0
27.08.2021 10:00;7;5400;4;3000;2;1200;2;1200;7;5400;121;2026800;95;1747200;176;1603200;135;1241400;0;0;0;0;0;0
27.08.2021 11:00;3;1800;6;9000;8;7200;5;3000;7;4800;122;1992600;109;1684200;202;1739400;132;1558200;0;0;0;0;0;0
27.08.2021 12:00;4;3000;4;3000;1;600;7;5400;7;4200;146;2404200;95;2241000;182;1847400;113;1321200;0;0;0;0;0;0
27.08.2021 13:00;5;3600;3;1800;2;1200;0;0;5;3000;130;2026200;88;1842600;176;1548600;125;1010400;0;0;0;0;0;0
27.08.2021 14:00;0;0;3;1800;2;1200;6;4800;8;6000;122;2338800;88;1985400;181;1713600;114;1360200;0;0;0;0;0;0
27.08.2021 15:00;2;1200;4;2400;6;3600;3;2400;11;10200;170;2248200;104;2235600;176;1974000;104;1404000;0;0;0;0;0;0
27.08.2021 16:00;4;2400;4;2400;7;6000;4;3000;5;3000;163;2374200;101;2247000;163;1818600;111;1206000;0;0;0;0;0;0
27.08.2021 17:00;10;7800;4;2400;7;4200;7;5400;9;6000;171;2281800;97;2012400;162;1939800;112;1188600;0;0;0;0;0;0
27.08.2021 18:00;3;1800;2;1800;2;1800;2;1200;2;2400;142;2196000;92;1954200;154;1702200;101;915600;0;0;0;0;0;0
27.08.2021 19:00;2;1200;2;1200;1;600;0;0;2;1200;135;1594800;89;1330200;131;1278600;92;621600;0;0;0;0;0;0
27.08.2021 20:00;2;1200;2;1200;2;1200;5;4200;2;1200;76;1386600;92;1127400;125;849600;63;547800;0;0;0;0;0;0
27.08.2021 21:00;1;600;1;600;0;0;0;0;1;600;58;856200;71;611400;105;763800;67;610800;0;0;0;0;0;0
27.08.2021 22:00;1;600;0;0;0;0;1;600;1;600;55;613200;55;427800;84;423000;66;610800;0;0;0;0;0;0
27.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;33;359400;37;202200;69;268800;39;264600;0;0;0;0;0;0
28.08.2021 00:00;0;0;1;600;0;0;0;0;0;0;33;285600;32;161400;34;153600;25;176400;0;0;0;0;0;0
28.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;27;205200;30;120600;27;93000;18;155400;0;0;0;0;0;0
28.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;14;121200;15;67800;25;73200;34;424200;0;0;0;0;0;0
28.08.2021 03:00;0;0;1;600;1;600;0;0;1;600;23;112800;24;73200;23;90000;12;96600;0;0;0;0;0;0
