01.06.2020 00:00;Bel_D1;Vwz_D1;Bel_D2;Vwz_D2;Bel_FG35H;Vwz_FG35H;Bel_FG35W;Vwz_FG35W;Bel_TS_Brandmeldung;Vwz_TS_Brandmeldung;Bel_TS_Schluesselschalter;Vwz_TS_Schluesselschalter;Bel_TS_Warte;Vwz_TS_Warte
16.01.2021 10:00;62;24950;0;3600000;6;2900;3;1660;0;0;0;0;0;0
16.01.2021 11:00;60;23590;0;3600000;5;2900;10;5960;0;0;0;0;0;0
16.01.2021 12:00;91;36840;0;3600000;1;740;3;3290;0;0;0;0;0;0
16.01.2021 13:00;98;37950;0;3600000;3;1260;1;4390;0;0;0;0;0;0
16.01.2021 14:00;94;35150;0;3600000;4;1700;3;1920;0;0;0;0;0;0
16.01.2021 15:00;78;27610;0;3600000;2;660;0;0;0;0;0;0;0;0
16.01.2021 16:00;82;32280;0;3600000;1;1110;3;2690;0;0;0;0;0;0
16.01.2021 17:00;81;32840;0;3600000;2;1260;2;1690;0;0;0;0;0;0
16.01.2021 18:00;77;28660;0;3600000;5;2000;16;9260;0;0;0;0;0;0
16.01.2021 19:00;64;27620;0;3600000;0;0;0;0;0;0;0;0;0;0
16.01.2021 20:00;58;19710;0;3600000;2;2410;0;0;0;0;0;0;0;0
16.01.2021 21:00;38;15020;0;3600000;0;0;1;1400;0;0;0;0;0;0
16.01.2021 22:00;29;12480;0;3600000;0;0;0;0;0;0;0;0;0;0
16.01.2021 23:00;17;9530;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 00:00;21;14020;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 01:00;11;7810;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 02:00;8;5730;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 03:00;3;1910;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 04:00;5;3000;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 05:00;3;1860;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 06:00;7;4420;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 07:00;16;11680;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 08:00;15;10500;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 09:00;24;15814;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 10:00;27;11860;0;3600000;2;340;0;0;0;0;0;0;0;0
17.01.2021 11:00;44;15670;0;3600000;7;2700;0;0;0;0;0;0;0;0
17.01.2021 12:00;57;20900;0;3600000;0;0;3;640;0;0;0;0;0;0
17.01.2021 13:00;54;20750;0;3600000;0;0;2;1740;0;0;0;0;0;0
17.01.2021 14:00;67;22480;0;3600000;1;1260;0;0;0;0;0;0;0;0
17.01.2021 15:00;64;22530;0;3600000;7;2420;2;1660;0;0;0;0;0;0
17.01.2021 16:00;64;23000;0;3600000;6;1320;6;5450;0;0;0;0;0;0
17.01.2021 17:00;52;17880;0;3600000;0;0;7;2520;0;0;0;0;0;0
17.01.2021 18:00;59;23810;0;3600000;1;750;3;1700;0;0;0;0;0;0
17.01.2021 19:00;42;15560;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 20:00;39;16260;0;3600000;0;0;1;930;0;0;0;0;0;0
17.01.2021 21:00;28;10440;0;3600000;0;0;0;0;0;0;0;0;0;0
17.01.2021 22:00;12;5350;0;3600000;2;900;0;0;0;0;0;0;0;0
17.01.2021 23:00;11;4960;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 00:00;4;1090;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 01:00;3;1150;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 02:00;2;770;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 03:00;3;970;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 04:00;3;700;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 05:00;13;4770;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 06:00;45;17880;0;3600000;0;0;1;660;0;0;0;0;0;0
18.01.2021 07:00;84;39880;0;3600000;1;1440;3;2680;0;0;0;0;0;0
18.01.2021 08:00;93;37310;0;3600000;7;3120;5;3350;0;0;0;0;0;0
18.01.2021 09:00;113;47910;0;3600000;3;2700;8;5590;0;0;0;0;0;0
18.01.2021 10:00;90;49400;0;3600000;3;2430;8;3520;0;0;0;0;0;0
18.01.2021 11:00;129;55070;0;3600000;2;990;11;10700;0;0;0;0;0;0
18.01.2021 12:00;108;44910;0;3600000;8;3710;7;4030;0;0;0;0;0;0
18.01.2021 13:00;102;42494;0;3600000;3;2800;5;4060;0;0;0;0;0;0
18.01.2021 14:00;106;44630;0;3600000;6;3494;4;2300;0;0;0;0;0;0
18.01.2021 15:00;149;54003;0;3600000;4;1470;3;1760;0;0;0;0;0;0
18.01.2021 16:00;149;56480;0;3600000;8;4180;14;8450;0;0;0;0;0;0
18.01.2021 17:00;145;62290;0;3600000;5;8370;11;9380;0;0;0;0;0;0
18.01.2021 18:00;107;39050;0;3600000;7;2210;9;5210;0;0;0;0;0;0
18.01.2021 19:00;71;26775;0;3600000;0;0;1;2670;0;0;0;0;0;0
18.01.2021 20:00;45;17700;0;3600000;0;0;3;2320;0;0;0;0;0;0
18.01.2021 21:00;37;12920;0;3600000;0;0;0;0;0;0;0;0;0;0
18.01.2021 22:00;21;9870;0;3600000;1;1120;0;0;0;0;0;0;0;0
18.01.2021 23:00;15;6340;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 00:00;9;4730;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 01:00;4;1790;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 02:00;2;870;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 04:00;8;4740;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 05:00;14;7070;0;3600000;2;480;0;0;0;0;0;0;0;0
19.01.2021 06:00;41;16180;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 07:00;79;35890;0;3600000;1;840;4;3340;0;0;0;0;0;0
19.01.2021 08:00;104;40660;0;3600000;2;590;7;5850;0;0;0;0;0;0
19.01.2021 09:00;100;35080;0;3600000;0;0;2;1520;0;0;0;0;0;0
19.01.2021 10:00;127;63470;0;3600000;2;2230;5;2340;0;0;0;0;0;0
19.01.2021 11:00;124;56870;0;3600000;3;1080;3;2030;0;0;0;0;0;0
19.01.2021 12:00;121;54248;0;3600000;2;710;3;2450;0;0;0;0;0;0
19.01.2021 13:00;111;45792;0;3600000;5;2910;7;4120;0;0;0;0;0;0
19.01.2021 14:00;127;52287;0;3600000;3;2450;6;2160;0;0;0;0;0;0
19.01.2021 15:00;158;55580;0;3600000;6;3150;7;3450;0;0;0;0;0;0
19.01.2021 16:00;138;50140;0;3600000;9;4130;7;5070;0;0;0;0;0;0
19.01.2021 17:00;113;45920;0;3600000;8;3540;12;6660;0;0;0;0;0;0
19.01.2021 18:00;111;38360;0;3600000;3;3020;3;1200;0;0;0;0;0;0
19.01.2021 19:00;56;21310;0;3600000;0;0;1;1310;0;0;0;0;0;0
19.01.2021 20:00;54;20060;0;3600000;0;0;1;1180;0;0;0;0;0;0
19.01.2021 21:00;38;16280;0;3600000;2;710;1;1140;0;0;0;0;0;0
19.01.2021 22:00;24;9490;0;3600000;0;0;0;0;0;0;0;0;0;0
19.01.2021 23:00;14;6930;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 00:00;3;1570;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 01:00;5;2340;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 02:00;1;660;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 03:00;1;760;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 04:00;7;3820;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 05:00;15;6510;0;3600000;3;750;0;0;0;0;0;0;0;0
20.01.2021 06:00;47;19730;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 07:00;93;41070;0;3600000;0;0;4;2310;0;0;0;0;0;0
20.01.2021 08:00;101;37740;0;3600000;2;2710;11;4610;0;0;0;0;0;0
20.01.2021 09:00;106;43270;0;3600000;2;1870;3;2790;0;0;0;0;0;0
20.01.2021 10:00;105;43220;0;3600000;6;3480;5;2340;0;0;0;0;0;0
20.01.2021 11:00;125;50510;0;3600000;7;2530;7;3690;0;0;0;0;0;0
20.01.2021 12:00;142;61220;0;3600000;7;5840;2;1670;0;0;0;0;0;0
20.01.2021 13:00;119;47130;0;3600000;5;3890;5;6040;0;0;0;0;0;0
20.01.2021 14:00;121;47910;0;3600000;8;3930;8;5480;0;0;0;0;0;0
20.01.2021 15:00;108;45790;0;3600000;6;3690;7;3400;0;0;0;0;0;0
20.01.2021 16:00;150;61655;0;3600000;9;4000;10;14000;0;0;0;0;0;0
20.01.2021 17:00;137;57520;0;3600000;4;1700;6;3260;0;0;0;0;0;0
20.01.2021 18:00;108;42050;0;3600000;5;2450;2;910;0;0;0;0;0;0
20.01.2021 19:00;57;21290;0;3600000;1;480;3;3190;0;0;0;0;0;0
20.01.2021 20:00;59;23110;0;3600000;1;610;3;4090;0;0;0;0;0;0
20.01.2021 21:00;42;16940;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 22:00;26;10220;0;3600000;0;0;0;0;0;0;0;0;0;0
20.01.2021 23:00;16;7360;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 00:00;4;1190;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 01:00;1;660;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 02:00;1;430;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 03:00;3;1840;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 04:00;4;2180;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 05:00;22;7660;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 06:00;47;21700;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 07:00;87;40390;0;3600000;0;0;1;1100;0;0;0;0;0;0
21.01.2021 08:00;111;44010;0;3600000;4;2000;14;10683;0;0;0;0;0;0
21.01.2021 09:00;102;40690;0;3600000;3;2527;2;3500;0;0;0;0;0;0
21.01.2021 10:00;102;42064;1;3522690;6;3420;1;290;0;0;0;0;0;0
21.01.2021 11:00;125;52750;0;3600000;13;6400;9;12740;0;0;0;0;0;0
21.01.2021 12:00;121;51070;0;3600000;8;3240;1;530;0;0;0;0;0;0
21.01.2021 13:00;90;32120;0;3600000;7;1920;5;1740;0;0;0;0;0;0
21.01.2021 14:00;142;57880;0;3600000;7;2550;7;6160;0;0;0;0;0;0
21.01.2021 15:00;131;47560;0;3600000;18;7080;5;2270;0;0;0;0;0;0
21.01.2021 16:00;142;54944;0;3600000;10;5310;6;3630;0;0;0;0;0;0
21.01.2021 17:00;121;40080;0;3600000;3;1190;8;9980;0;0;0;0;0;0
21.01.2021 18:00;112;41610;0;3600000;15;12710;7;7030;0;0;0;0;0;0
21.01.2021 19:00;74;26440;0;3600000;6;2650;5;2210;0;0;0;0;0;0
21.01.2021 20:00;44;17070;0;3600000;0;0;2;1510;0;0;0;0;0;0
21.01.2021 21:00;33;13560;0;3600000;0;0;0;0;0;0;0;0;0;0
21.01.2021 22:00;22;8970;0;3600000;0;0;1;290;0;0;0;0;0;0
21.01.2021 23:00;16;7610;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 00:00;4;1850;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 01:00;9;3650;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 02:00;3;1520;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 03:00;3;1570;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 04:00;7;3160;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 05:00;18;7510;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 06:00;44;15990;0;3600000;1;330;1;710;0;0;0;0;0;0
22.01.2021 07:00;84;41150;0;3600000;0;0;3;1080;0;0;0;0;0;0
22.01.2021 08:00;92;38620;0;3600000;1;1400;2;2190;0;0;0;0;0;0
22.01.2021 09:00;98;42900;0;3600000;1;1080;4;3370;0;0;0;0;0;0
22.01.2021 10:00;120;59585;0;3600000;3;1690;2;1180;0;0;0;0;0;0
22.01.2021 11:00;124;56470;0;3600000;2;2030;4;2510;0;0;0;0;0;0
22.01.2021 12:00;132;54490;0;3600000;4;1700;2;950;0;0;0;0;0;0
22.01.2021 13:00;131;53830;0;3600000;6;2470;4;1890;0;0;0;0;0;0
22.01.2021 14:00;116;44444;0;3600000;4;1580;5;2750;0;0;0;0;0;0
22.01.2021 15:00;106;44720;0;3600000;8;3480;6;3530;0;0;0;0;0;0
22.01.2021 16:00;115;43490;0;3600000;4;7200;3;3880;0;0;0;0;0;0
22.01.2021 17:00;102;43370;0;3600000;12;4679;9;5220;0;0;0;0;0;0
22.01.2021 18:00;81;28510;0;3600000;4;1150;6;3590;0;0;0;0;0;0
22.01.2021 19:00;72;27040;0;3600000;0;0;3;1900;0;0;0;0;0;0
22.01.2021 20:00;48;17900;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 21:00;36;16990;0;3600000;0;0;0;0;0;0;0;0;0;0
22.01.2021 22:00;26;9420;0;3600000;1;200;1;2100;0;0;0;0;0;0
22.01.2021 23:00;20;7080;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 00:00;6;1860;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 01:00;8;3650;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 02:00;5;1950;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 03:00;6;3040;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 04:00;5;1850;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 05:00;6;1840;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 06:00;8;2680;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 07:00;21;9300;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 08:00;21;8570;0;3600000;0;0;1;660;0;0;0;0;0;0
23.01.2021 09:00;49;17550;0;3600000;0;0;1;240;0;0;0;0;0;0
23.01.2021 10:00;60;27470;0;3600000;1;290;2;2350;0;0;0;0;0;0
23.01.2021 11:00;72;28538;0;3600000;5;2640;10;3780;0;0;0;0;0;0
23.01.2021 12:00;95;36670;0;3600000;2;620;5;3450;0;0;0;0;0;0
23.01.2021 13:00;82;30050;0;3600000;4;910;9;3180;0;0;0;0;0;0
23.01.2021 14:00;84;36880;0;3600000;6;3220;4;2950;0;0;0;0;0;0
23.01.2021 15:00;88;32790;0;3600000;0;0;7;8780;0;0;0;0;0;0
23.01.2021 16:00;82;30980;0;3600000;1;420;10;5490;0;0;0;0;0;0
23.01.2021 17:00;88;36660;0;3600000;3;1230;3;2230;0;0;0;0;0;0
23.01.2021 18:00;71;31590;0;3600000;2;2570;0;0;0;0;0;0;0;0
23.01.2021 19:00;86;37770;0;3600000;3;1590;3;640;0;0;0;0;0;0
23.01.2021 20:00;57;20530;0;3600000;0;0;3;1540;0;0;0;0;0;0
23.01.2021 21:00;22;6320;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 22:00;16;6390;0;3600000;0;0;0;0;0;0;0;0;0;0
23.01.2021 23:00;16;7580;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 00:00;8;3230;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 01:00;7;3000;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 02:00;6;2460;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 03:00;5;1840;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 04:00;2;980;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 05:00;2;270;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 06:00;8;3260;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 07:00;13;6070;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 08:00;6;2120;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 09:00;19;7260;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 10:00;34;11730;0;3600000;0;0;1;470;0;0;0;0;0;0
24.01.2021 11:00;39;14820;0;3600000;0;0;4;2090;0;0;0;0;0;0
24.01.2021 12:00;54;21020;0;3600000;0;0;3;1420;0;0;0;0;0;0
24.01.2021 13:00;49;17620;0;3600000;2;900;0;0;0;0;0;0;0;0
24.01.2021 14:00;56;27660;0;3600000;1;280;2;1880;0;0;0;0;0;0
24.01.2021 15:00;65;31990;0;3600000;0;0;6;3750;0;0;0;0;0;0
24.01.2021 16:00;67;22900;0;3600000;3;1550;13;9940;0;0;0;0;0;0
24.01.2021 17:00;78;29390;0;3600000;0;0;5;1510;0;0;0;0;0;0
24.01.2021 18:00;62;21720;0;3600000;0;0;1;950;0;0;0;0;0;0
24.01.2021 19:00;54;23330;0;3600000;6;1390;1;430;0;0;0;0;0;0
24.01.2021 20:00;48;17710;0;3600000;3;1290;0;0;0;0;0;0;0;0
24.01.2021 21:00;28;9580;0;3600000;1;770;1;340;0;0;0;0;0;0
24.01.2021 22:00;14;7020;0;3600000;0;0;0;0;0;0;0;0;0;0
24.01.2021 23:00;11;4370;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 00:00;6;1950;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 01:00;4;1460;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 02:00;1;440;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 03:00;2;490;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 04:00;4;1730;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 05:00;12;4200;0;3600000;2;810;0;0;0;0;0;0;0;0
25.01.2021 06:00;35;13520;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 07:00;70;32460;0;3600000;0;0;7;5520;0;0;0;0;0;0
25.01.2021 08:00;112;49220;0;3600000;2;1260;9;4870;0;0;0;0;0;0
25.01.2021 09:00;83;35660;0;3600000;11;4760;6;2330;0;0;0;0;0;0
25.01.2021 10:00;122;51930;0;3600000;5;1060;10;3450;0;0;0;0;0;0
25.01.2021 11:00;107;43700;0;3600000;3;1510;4;2580;0;0;0;0;0;0
25.01.2021 12:00;109;47350;0;3600000;3;530;4;2280;0;0;0;0;0;0
25.01.2021 13:00;115;45840;0;3600000;5;5840;7;4140;0;0;0;0;0;0
25.01.2021 14:00;121;50480;0;3600000;6;2560;10;6330;0;0;0;0;0;0
25.01.2021 15:00;143;54750;0;3600000;8;4660;3;1450;0;0;0;0;0;0
25.01.2021 16:00;139;48290;0;3600000;11;7680;10;11850;0;0;0;0;0;0
25.01.2021 17:00;136;57380;0;3600000;6;1910;5;2630;0;0;0;0;0;0
25.01.2021 18:00;95;40600;0;3600000;4;1110;10;4110;0;0;0;0;0;0
25.01.2021 19:00;74;32310;0;3600000;3;2780;1;1220;0;0;0;0;0;0
25.01.2021 20:00;45;20130;0;3600000;1;1300;0;0;0;0;0;0;0;0
25.01.2021 21:00;29;10770;0;3600000;1;600;0;0;0;0;0;0;0;0
25.01.2021 22:00;17;6260;0;3600000;0;0;0;0;0;0;0;0;0;0
25.01.2021 23:00;7;2940;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 00:00;7;3970;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 01:00;2;540;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 02:00;6;2180;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 03:00;3;1690;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 04:00;5;2340;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 05:00;11;3850;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 06:00;39;14190;0;3600000;0;0;1;610;0;0;0;0;0;0
26.01.2021 07:00;77;34760;0;3600000;0;0;3;2870;0;0;0;0;0;0
26.01.2021 08:00;101;40980;0;3600000;1;560;7;3821;0;0;0;0;0;0
26.01.2021 09:00;117;53070;0;3600000;3;2110;6;2160;0;0;0;0;0;0
26.01.2021 10:00;100;50730;0;3600000;4;3450;13;9800;0;0;0;0;0;0
26.01.2021 11:00;116;54120;0;3600000;7;7640;7;3440;0;0;0;0;0;0
26.01.2021 12:00;105;43650;0;3600000;8;4680;2;1130;0;0;0;0;0;0
26.01.2021 13:00;105;40040;0;3600000;8;3570;7;5200;0;0;0;0;0;0
26.01.2021 14:00;113;46580;0;3600000;5;2200;1;390;0;0;0;0;0;0
26.01.2021 15:00;124;47910;0;3600000;8;4910;13;7020;0;0;0;0;0;0
26.01.2021 16:00;129;45755;0;3600000;7;3580;9;4740;0;0;0;0;0;0
26.01.2021 17:00;121;48720;0;3600000;7;6520;9;4800;0;0;0;0;0;0
26.01.2021 18:00;99;45520;0;3600000;3;910;9;4100;0;0;0;0;0;0
26.01.2021 19:00;67;26170;0;3600000;1;420;0;0;0;0;0;0;0;0
26.01.2021 20:00;44;17260;0;3600000;1;470;0;0;0;0;0;0;0;0
26.01.2021 21:00;39;15920;0;3600000;1;430;1;340;0;0;0;0;0;0
26.01.2021 22:00;22;9080;0;3600000;0;0;0;0;0;0;0;0;0;0
26.01.2021 23:00;13;4950;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 00:00;5;1620;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 01:00;5;1630;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 02:00;3;1130;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 03:00;4;1520;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 04:00;5;2940;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 05:00;12;5340;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 06:00;40;12220;0;3600000;0;0;1;660;0;0;0;0;0;0
27.01.2021 07:00;72;32400;0;3600000;1;970;1;430;0;0;0;0;0;0
27.01.2021 08:00;96;38770;0;3600000;3;3020;5;3900;0;0;0;0;0;0
27.01.2021 09:00;91;41740;0;3600000;3;2080;1;290;0;0;0;0;0;0
27.01.2021 10:00;106;44050;0;3600000;8;4330;9;4340;0;0;0;0;0;0
27.01.2021 11:00;105;45120;0;3600000;4;2230;3;3190;0;0;0;0;0;0
27.01.2021 12:00;150;60300;0;3600000;11;6870;10;6330;0;0;0;0;0;0
27.01.2021 13:00;111;51320;0;3600000;8;4370;7;2350;0;0;0;0;0;0
27.01.2021 14:00;119;48280;0;3600000;2;1770;11;7720;0;0;0;0;0;0
27.01.2021 15:00;133;45846;0;3600000;9;4750;8;5670;0;0;0;0;0;0
27.01.2021 16:00;128;48570;0;3600000;7;4210;5;3210;0;0;0;0;0;0
27.01.2021 17:00;140;55553;0;3600000;7;3190;6;3360;0;0;0;0;0;0
27.01.2021 18:00;93;36850;0;3600000;11;6980;2;1600;0;0;0;0;0;0
27.01.2021 19:00;65;22490;0;3600000;1;740;0;0;0;0;0;0;0;0
27.01.2021 20:00;53;19450;0;3600000;1;200;1;1310;0;0;0;0;0;0
27.01.2021 21:00;40;16560;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 22:00;24;10290;0;3600000;0;0;0;0;0;0;0;0;0;0
27.01.2021 23:00;9;3470;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 00:00;9;3550;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 01:00;8;3490;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 02:00;3;1310;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 03:00;4;1440;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 04:00;8;4250;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 05:00;9;2950;0;3600000;0;0;1;900;0;0;0;0;0;0
28.01.2021 06:00;42;14460;0;3600000;0;0;1;380;0;0;0;0;0;0
28.01.2021 07:00;85;39740;0;3600000;0;0;4;4240;0;0;0;0;0;0
28.01.2021 08:00;141;63260;0;3600000;6;2280;8;4960;0;0;0;0;0;0
28.01.2021 09:00;119;49460;0;3600000;0;0;2;1050;0;0;0;0;0;0
28.01.2021 10:00;102;47100;0;3600000;1;740;5;4110;0;0;0;0;0;0
28.01.2021 11:00;123;53875;0;3600000;5;4020;1;1090;0;0;0;0;0;0
28.01.2021 12:00;125;51680;0;3600000;2;810;1;750;0;0;0;0;0;0
28.01.2021 13:00;113;44240;0;3600000;5;2240;3;2650;0;0;0;0;0;0
28.01.2021 14:00;131;60500;0;3600000;4;1640;8;6690;0;0;0;0;0;0
28.01.2021 15:00;111;43763;0;3600000;11;6140;7;6170;0;0;0;0;0;0
28.01.2021 16:00;136;52670;0;3600000;11;3397;9;6540;0;0;0;0;0;0
28.01.2021 17:00;132;55098;0;3600000;6;2680;2;1680;0;0;0;0;0;0
28.01.2021 18:00;119;50540;0;3600000;3;1470;1;480;0;0;0;0;0;0
28.01.2021 19:00;71;27990;0;3600000;0;0;2;3110;0;0;0;0;0;0
28.01.2021 20:00;49;20020;0;3600000;1;1920;0;0;0;0;0;0;0;0
28.01.2021 21:00;28;9890;0;3600000;0;0;0;0;0;0;0;0;0;0
28.01.2021 22:00;26;11170;0;3600000;0;0;3;1810;0;0;0;0;0;0
28.01.2021 23:00;19;7630;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 00:00;5;3430;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 01:00;5;2500;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 02:00;6;3050;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 03:00;3;2450;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 04:00;4;2060;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 05:00;17;7360;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 06:00;45;18780;0;3600000;0;0;0;0;0;0;0;0;0;0
29.01.2021 07:00;89;42340;0;3600000;0;0;3;2240;0;0;0;0;0;0
29.01.2021 08:00;107;45490;0;3600000;4;2090;7;4670;0;0;0;0;0;0
29.01.2021 09:00;95;45560;0;3600000;5;2010;5;3710;0;0;0;0;0;0
29.01.2021 10:00;120;50150;0;3600000;4;2600;5;4240;0;0;0;0;0;0
29.01.2021 11:00;111;51240;0;3600000;3;3470;2;3371;0;0;0;0;0;0
29.01.2021 12:00;129;55130;0;3600000;8;4360;7;11400;0;0;0;0;0;0
29.01.2021 13:00;153;63670;0;3600000;5;2510;4;2430;0;0;0;0;0;0
29.01.2021 14:00;124;47910;0;3600000;11;8280;5;4380;0;0;0;0;0;0
29.01.2021 15:00;103;37660;0;3600000;5;3750;4;2480;0;0;0;0;0;0
29.01.2021 16:00;104;42310;0;3600000;10;4720;7;3600;0;0;0;0;0;0
29.01.2021 17:00;114;45020;0;3600000;5;2220;11;5710;0;0;0;0;0;0
29.01.2021 18:00;101;38430;0;3600000;7;9125;0;0;0;0;0;0;0;0
29.01.2021 19:00;87;34750;0;3600000;1;620;3;1010;0;0;0;0;0;0
29.01.2021 20:00;67;25760;0;3600000;1;470;0;0;0;0;0;0;0;0
