01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_D82;Vwz_D82;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V113;Vwz_V113;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V51;Vwz_V51;Bel_V52;Vwz_V52;Bel_V83;Vwz_V83;Bel_V84;Vwz_V84
21.02.2021 16:00;70;470400;41;175800;1;600;5;3600;0;0;28;27000;2;1800;22;15000;0;0;31;22200;141;1714200;62;465600;0;0;0;0;81;508200;55;675600;44;215400;0;0;0;0;0;0;125;1763400;0;0;44;208800;52;256800;27;70200
21.02.2021 17:00;81;660600;40;104400;1;600;15;16200;0;0;11;10200;1;600;27;21600;0;0;18;13200;164;1835400;81;510600;0;0;0;0;83;503400;62;888000;34;237000;0;0;0;0;0;0;125;1921800;0;0;42;179400;37;219000;16;26400
21.02.2021 18:00;58;587400;25;42000;0;0;12;9600;1;600;8;6000;2;1200;10;6000;1;600;19;12600;185;1744800;77;227400;0;0;0;0;63;445800;49;744000;21;116400;0;0;0;0;0;0;142;1630800;0;0;25;102000;26;229800;10;28800
21.02.2021 19:00;56;354600;16;49800;0;0;0;0;0;0;2;1200;2;1800;6;3600;0;0;9;5400;161;1153200;39;96000;0;0;0;0;61;314400;40;563400;29;134400;0;0;0;0;0;0;115;1063800;0;0;15;135000;14;121200;6;14400
21.02.2021 20:00;35;333000;9;17400;0;0;5;3000;0;0;4;2400;1;600;7;4200;0;0;2;1200;173;934200;31;36000;0;0;0;0;37;252000;31;433800;17;105600;0;0;0;0;0;0;106;834000;0;0;10;40200;11;61800;5;9600
21.02.2021 21:00;28;192600;6;39000;0;0;1;600;0;0;2;3000;0;0;2;1200;0;0;6;4200;98;548400;21;30000;0;0;0;0;27;75600;23;283800;4;7800;0;0;0;0;0;0;96;606600;0;0;8;18000;10;88200;4;7800
21.02.2021 22:00;14;137400;6;30600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;83;413400;14;22200;0;0;0;0;13;48000;10;152400;7;63000;0;0;0;0;0;0;62;271800;0;0;4;48000;5;49200;1;1200
21.02.2021 23:00;9;61800;8;17400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;46;222000;2;1800;0;0;0;0;9;34200;8;90600;3;10200;0;0;0;0;0;0;44;201000;0;0;9;40800;7;51600;3;6000
22.02.2021 00:00;2;21600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;24;139800;0;0;0;0;0;0;4;16800;2;26400;2;5400;0;0;0;0;0;0;18;79200;0;0;0;0;0;0;0;0
22.02.2021 01:00;2;10800;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;31800;3;1800;0;0;0;0;6;19200;3;18000;3;5400;0;0;0;0;0;0;10;57600;0;0;0;0;0;0;0;0
22.02.2021 02:00;4;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;24600;0;0;0;0;0;0;3;6000;3;41400;0;0;0;0;0;0;0;0;8;42600;0;0;0;0;0;0;0;0
22.02.2021 03:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;34800;0;0;0;0;0;0;0;0
22.02.2021 04:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22.02.2021 05:00;9;64800;5;18000;0;0;2;1800;0;0;0;0;0;0;2;1200;0;0;0;0;79;406200;9;10200;0;0;0;0;9;65400;7;72000;1;3000;0;0;0;0;0;0;83;594600;0;0;3;30000;4;10200;0;0
22.02.2021 06:00;24;428400;15;395400;0;0;3;4800;0;0;2;1200;0;0;6;3600;0;0;2;1200;158;998400;19;32400;0;0;0;0;20;148800;17;454800;5;19200;0;0;0;0;0;0;125;1531200;0;0;22;131400;22;369600;9;20400
22.02.2021 07:00;59;1134600;38;654000;1;600;4;2400;0;0;5;3600;1;600;7;4200;0;0;5;3000;153;1749000;51;276600;0;0;0;0;66;724200;43;1147800;38;301200;0;0;0;0;0;0;105;2367000;0;0;62;993600;61;987600;42;227400
22.02.2021 08:00;89;1483200;48;651000;0;0;10;9600;1;1200;4;2400;1;600;9;6000;1;600;6;3600;169;1666200;60;276000;0;0;0;0;71;832200;49;1551000;38;432000;0;0;0;0;0;0;131;2406600;0;0;72;791400;70;825000;43;130800
22.02.2021 09:00;76;948000;48;567000;0;0;13;9600;1;600;9;8400;0;0;12;8400;1;600;22;15600;156;1435800;80;483600;0;0;0;0;90;549600;50;1112400;33;201000;0;0;0;0;0;0;140;1867800;0;0;62;942000;66;864600;37;190200
22.02.2021 10:00;80;1126800;50;310800;3;3000;15;10800;1;600;9;9000;4;3000;20;13200;2;1200;13;9000;178;1577400;80;316200;0;0;0;0;85;705600;49;1350000;46;292200;0;0;0;0;0;0;109;1905600;0;0;46;456600;51;595200;25;75600
22.02.2021 11:00;77;1063200;42;409200;0;0;19;19200;0;0;11;6600;1;600;21;13800;0;0;17;12600;170;1528200;67;400200;0;0;0;0;95;784800;55;1341000;57;390000;0;0;0;0;0;0;111;1765800;0;0;48;474000;50;596400;32;124200
22.02.2021 12:00;90;1155000;42;290400;2;4800;8;4800;2;1200;10;8400;1;600;20;12600;2;600;22;15600;183;1632000;84;264000;0;0;0;0;87;835200;59;1368600;60;433800;0;0;0;0;0;0;118;1953600;0;0;54;438000;63;405600;25;74400
22.02.2021 13:00;107;1573800;38;376200;1;600;6;4200;1;600;13;10200;3;1800;12;10200;0;0;21;14400;174;1789200;85;523200;0;0;0;0;112;701400;64;1534200;60;196200;0;0;0;0;0;0;116;1871400;0;0;64;529200;51;601200;34;93000
22.02.2021 14:00;102;1443000;42;294000;0;0;10;6600;1;600;13;12000;2;1200;16;12000;1;600;15;9600;135;1705200;75;319200;0;0;0;0;124;630000;60;1608000;62;310200;0;0;0;0;0;0;120;1885200;0;0;67;554400;60;390600;35;81600
22.02.2021 15:00;128;1396800;40;381000;1;1200;8;5400;1;600;10;8400;2;1200;21;13800;1;600;19;13200;158;2269200;96;619200;0;0;0;0;135;1075800;60;1756800;79;379200;0;0;0;0;0;0;106;2084400;0;0;49;510600;63;410400;29;44400
22.02.2021 16:00;120;1985400;47;470400;11;10800;4;4200;2;1200;9;7200;3;3000;16;12000;1;600;17;10200;160;2319000;105;792600;0;0;0;0;128;1361400;62;2288400;66;568800;0;0;0;0;0;0;116;2315400;0;0;72;762000;69;483000;35;173400
22.02.2021 17:00;103;1555800;38;151200;2;1200;6;4800;1;600;15;16200;2;1200;7;4800;1;600;17;13200;164;2213400;94;662400;0;0;0;0;104;1090200;56;1742400;61;502800;0;0;0;0;0;0;123;2357400;0;0;44;553800;45;381600;28;121200
22.02.2021 18:00;112;1521000;39;314400;2;1200;14;12000;0;0;13;12000;1;600;22;16800;0;0;21;15600;173;2119800;93;429600;0;0;0;0;110;1225800;54;1893000;64;460200;0;0;0;0;0;0;133;1683600;0;0;39;280200;40;505800;21;43800
22.02.2021 19:00;44;875400;26;305400;1;600;3;1800;0;0;7;4200;1;600;6;4200;0;0;5;3000;175;1115400;40;87600;0;0;0;0;59;415800;27;1002000;18;56400;0;0;0;0;0;0;122;1342800;0;0;25;194400;29;346200;8;18000
22.02.2021 20:00;29;486000;10;109800;0;0;9;10800;0;0;2;1800;0;0;12;8400;1;600;8;6000;138;735600;24;41400;0;0;0;0;37;231600;30;524400;13;45600;0;0;0;0;0;0;98;744000;0;0;6;28800;8;88800;2;4800
22.02.2021 21:00;31;249000;9;20400;0;0;4;3000;0;0;1;600;2;1200;5;4200;0;0;2;1200;119;614400;22;19800;0;0;0;0;30;96000;25;321000;9;27600;0;0;0;0;0;0;88;519000;0;0;5;6000;6;43200;1;2400
22.02.2021 22:00;11;80400;7;50400;0;0;2;1200;0;0;1;600;0;0;2;1200;0;0;2;1200;81;457800;13;13200;0;0;0;0;16;75000;13;115200;5;13800;0;0;0;0;0;0;75;433200;0;0;8;40200;8;86400;3;5400
22.02.2021 23:00;7;16800;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;50;237000;5;4200;0;0;0;0;8;18600;5;27000;2;2400;0;0;0;0;0;0;44;242400;0;0;1;12000;4;45600;1;1800
23.02.2021 00:00;3;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;55800;4;1800;0;0;0;0;2;2400;1;13200;1;2400;0;0;0;0;0;0;19;84000;0;0;0;0;0;0;0;0
23.02.2021 01:00;5;58200;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;60000;2;1200;0;0;0;0;6;9000;6;78600;5;45600;0;0;0;0;0;0;15;51000;0;0;5;15000;4;21600;2;1800
23.02.2021 02:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;23400;1;600;0;0;0;0;1;600;0;0;1;1200;0;0;0;0;0;0;9;48000;0;0;0;0;0;0;0;0
23.02.2021 03:00;2;24000;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;64200;4;3600;0;0;0;0;3;2400;2;30000;1;1800;0;0;0;0;0;0;6;27000;0;0;0;0;1;1200;0;0
23.02.2021 04:00;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;89400;0;0;0;0;0;0;2;19200;2;10800;0;0;0;0;0;0;0;0;22;111600;0;0;0;0;0;0;0;0
23.02.2021 05:00;11;70200;7;7800;0;0;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;67;359400;7;6600;0;0;0;0;11;58200;8;87600;4;12600;0;0;0;0;0;0;102;625800;0;0;5;16200;7;33000;3;4200
23.02.2021 06:00;25;722400;18;271800;0;0;2;1800;0;0;1;600;0;0;4;3600;0;0;2;1200;142;1048800;21;13800;0;0;0;0;26;144600;26;904200;9;79200;0;0;0;0;0;0;128;1450200;0;0;23;358200;27;286800;10;76200
23.02.2021 07:00;70;1181400;53;532800;1;600;4;3600;2;1800;2;1800;1;600;8;4800;2;1200;11;7800;154;1591200;53;218400;0;0;0;0;77;897600;46;1245600;40;163200;0;0;0;0;0;0;101;2674800;0;0;74;1057200;76;973800;43;238800
23.02.2021 08:00;78;1249200;132;599400;0;0;7;4800;1;600;5;6600;2;1200;9;6000;0;0;8;5400;166;1548600;62;132600;0;0;0;0;91;774600;54;1301400;46;237000;0;0;0;0;0;0;136;2265000;0;0;85;772200;69;915000;41;162000
23.02.2021 09:00;70;1311000;44;462600;0;0;4;2400;0;0;7;7200;1;600;10;6000;0;0;15;11400;165;1493400;63;324000;0;0;0;0;90;577200;45;1494600;40;208800;0;0;0;0;0;0;127;1819800;0;0;48;733200;52;1128600;37;458400
23.02.2021 10:00;78;1188600;49;343200;1;600;5;4200;0;0;7;6600;1;600;15;10800;0;0;23;15000;174;1596600;75;343200;0;0;0;0;92;622800;49;1354200;40;448200;0;0;0;0;0;0;114;1835400;0;0;54;582600;56;652200;25;153600
23.02.2021 11:00;93;1145400;45;559200;1;600;11;9600;0;0;8;20400;2;1200;19;12600;0;0;17;11400;158;1731000;85;366600;0;0;0;0;99;583200;56;1414200;56;425400;0;0;0;0;0;0;115;2032200;0;0;58;537000;59;981600;35;112800
23.02.2021 12:00;87;1164000;30;211200;2;2400;13;11400;0;0;3;2400;4;3600;18;12600;1;600;10;6000;187;1947600;96;439800;0;0;0;0;99;884400;59;1329600;64;372600;0;0;0;0;0;0;108;1995600;0;0;43;507000;47;927000;31;219000
23.02.2021 13:00;94;1322400;45;513600;3;1800;20;27000;1;1200;6;4200;4;2400;30;24000;2;1200;18;13800;160;1827600;88;415200;0;0;0;0;110;722400;67;1454400;72;262800;0;0;0;0;0;0;126;2094600;0;0;71;489000;58;705600;36;187800
23.02.2021 14:00;126;1357200;50;418200;0;0;12;16800;3;3600;12;9000;1;600;20;15600;7;5400;21;15600;170;2004000;85;528600;0;0;0;0;130;608400;54;1642800;63;335400;0;0;0;0;0;0;126;1992000;0;0;66;591000;67;491400;31;93000
23.02.2021 15:00;104;1664400;50;594600;2;1200;36;48600;2;1800;5;3000;4;3600;29;21000;2;1200;13;9000;167;2265000;92;645000;0;0;0;0;105;1308000;51;1860600;81;490800;0;0;0;0;0;0;117;2180400;0;0;78;649200;56;952800;41;89400
23.02.2021 16:00;127;1822200;45;629400;2;1200;7;9600;0;0;10;11400;4;2400;18;12600;2;1800;23;18600;146;2457000;100;936600;0;0;0;0;135;1305600;56;2157600;81;600000;0;0;0;0;0;0;144;2274000;0;0;60;513600;59;550800;34;123600
23.02.2021 17:00;140;1988400;40;478800;2;1200;13;10800;1;600;10;6600;4;2400;13;8400;2;1200;22;18600;150;2261400;91;774600;0;0;0;0;113;1163400;57;2297400;77;476400;0;0;0;0;0;0;113;2375400;0;0;49;635400;51;566400;30;158400
23.02.2021 18:00;98;1594200;38;519000;0;0;12;12600;1;1200;18;32400;2;1200;22;16800;1;600;16;12600;198;2106000;77;399600;0;0;0;0;106;1152600;51;1797600;71;476400;0;0;0;0;0;0;114;1990800;0;0;32;488400;36;615600;21;53400
23.02.2021 19:00;57;910200;19;328200;0;0;2;1800;2;3000;4;3000;1;600;5;3000;2;1200;9;6600;178;1373400;61;147000;0;0;0;0;75;690000;41;1100400;40;337200;0;0;0;0;0;0;135;1318200;0;0;27;272400;22;379800;12;25200
23.02.2021 20:00;36;355800;15;48600;2;1200;1;600;0;0;6;3600;3;1800;12;7200;0;0;13;9600;161;949200;37;56400;0;0;0;0;51;215400;30;420600;19;64800;0;0;0;0;0;0;106;928200;0;0;11;99000;13;113400;3;6600
23.02.2021 21:00;22;315600;5;27000;0;0;4;3600;0;0;5;4200;1;600;3;3000;0;0;8;4800;112;583200;15;19800;0;0;0;0;26;97200;20;408000;6;10800;0;0;0;0;0;0;88;675000;0;0;4;7800;7;41400;1;1200
23.02.2021 22:00;14;117600;3;17400;1;600;4;3000;0;0;0;0;1;600;4;2400;0;0;0;0;74;391200;11;40800;0;0;0;0;17;57000;14;122400;9;37200;0;0;0;0;0;0;76;384000;0;0;6;4800;7;43800;2;2400
23.02.2021 23:00;11;77400;1;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;37;190200;5;4800;0;0;0;0;10;40800;9;97800;1;3600;0;0;0;0;0;0;55;268200;0;0;3;40200;2;7800;3;70200
24.02.2021 00:00;4;16800;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;14;72000;1;1200;0;0;0;0;3;6600;3;27000;1;9000;0;0;0;0;0;0;28;118200;0;0;0;0;0;0;0;0
24.02.2021 01:00;2;0;1;13200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;8;39600;2;1800;0;0;0;0;1;1200;1;5400;1;1800;0;0;0;0;0;0;12;53400;0;0;1;1800;2;20400;0;0
24.02.2021 02:00;3;37200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;54000;0;0;0;0;0;0;5;5400;4;46200;2;1800;0;0;0;0;0;0;13;57600;0;0;0;0;1;4200;0;0
24.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;25200;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;37800;0;0;0;0;0;0;0;0
24.02.2021 04:00;1;3000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;22;115200;1;1200;0;0;0;0;1;1800;1;4800;0;0;0;0;0;0;0;0;30;299400;0;0;1;0;1;6000;1;1200
24.02.2021 05:00;8;95400;2;1200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;70;411600;3;27600;0;0;0;0;8;42600;8;102000;1;3000;0;0;0;0;0;0;74;557400;0;0;4;18000;8;18600;1;1200
24.02.2021 06:00;27;472800;15;219600;0;0;4;3600;0;0;2;1200;0;0;9;7800;0;0;3;1800;152;1066200;18;19800;0;0;0;0;28;234600;25;477000;8;50400;0;0;0;0;0;0;117;1536600;0;0;31;321600;28;216600;13;28800
24.02.2021 07:00;59;1095000;35;421800;0;0;2;1200;0;0;16;21000;0;0;5;3000;1;600;8;6000;179;1671000;58;261000;0;0;0;0;65;853200;45;1037400;40;282000;0;0;0;0;0;0;91;2546400;0;0;59;879000;65;572400;49;235200
24.02.2021 08:00;100;1474800;46;264600;0;0;6;5400;0;0;8;5400;0;0;4;2400;0;0;9;5400;170;1560000;83;248400;0;0;0;0;97;757800;55;1560600;51;309600;0;0;0;0;0;0;161;2241600;0;0;75;924600;84;527400;55;222000
24.02.2021 09:00;68;1076400;38;477000;1;600;6;6000;0;0;7;7800;1;600;14;10800;0;0;10;7200;180;1340400;67;149400;0;0;0;0;77;805800;46;1335000;48;307200;0;0;0;0;0;0;137;1692000;0;0;52;518400;46;947400;30;278400
24.02.2021 10:00;86;1133400;51;438600;0;0;10;6600;1;0;7;5400;0;0;16;10200;1;600;13;7800;161;1402800;83;333000;0;0;0;0;87;541200;49;1368000;47;367800;0;0;0;0;0;0;118;1914600;0;0;47;465000;48;699000;22;108000
24.02.2021 11:00;83;1114800;35;322200;1;600;5;3600;1;600;5;3000;1;600;20;13200;3;2400;10;6600;202;1644600;75;388800;0;0;0;0;90;649200;45;1330800;51;363600;0;0;0;0;0;0;126;1880400;0;0;47;585000;54;565800;22;71400
24.02.2021 12:00;105;1166400;52;482400;3;1800;9;7800;0;0;5;3000;3;1800;19;13800;1;600;14;7800;154;1674000;96;419400;0;0;0;0;124;760800;64;1454400;69;309000;0;0;0;0;0;0;110;1894200;0;0;65;471600;66;749400;25;57600
24.02.2021 13:00;107;1345200;35;255000;0;0;9;7200;1;600;8;7200;0;0;21;15600;3;1800;20;15000;175;1789200;76;373800;0;0;0;0;92;1025400;56;1392000;67;406200;0;0;0;0;0;0;123;2154000;0;0;58;417000;62;565800;29;48000
24.02.2021 14:00;118;1678200;30;203400;1;3600;20;22800;1;600;13;9600;1;600;21;15000;2;1200;19;13800;169;2126400;83;546000;0;0;0;0;125;595800;61;1723800;65;207000;0;0;0;0;0;0;118;2141400;0;0;74;589800;59;320400;50;122400
24.02.2021 15:00;103;1438800;53;688800;2;1800;14;13200;4;3600;14;29400;5;3600;26;21000;6;5400;21;15600;160;2228400;133;687000;0;0;0;0;119;1139400;61;1622400;80;632400;0;0;0;0;0;0;125;2058600;0;0;86;568200;75;603000;32;164400
24.02.2021 16:00;91;1469400;40;213600;1;600;17;22800;1;1200;11;10200;2;1200;12;7800;1;600;21;16200;136;2099400;106;792600;0;0;0;0;93;1443000;39;1590000;84;431400;0;0;0;0;0;0;98;2015400;0;0;52;588000;43;328200;23;211800
24.02.2021 17:00;112;1491000;52;262200;1;600;13;11400;0;0;5;6000;4;2400;13;10200;1;600;20;15600;155;2362800;114;788400;0;0;0;0;110;1404000;62;1819800;79;672600;0;0;0;0;0;0;117;2208000;0;0;52;619800;60;471600;41;97800
24.02.2021 18:00;102;1242000;39;348600;6;5400;12;12000;0;0;24;39600;3;1800;23;21600;3;1800;18;13200;198;2130600;118;602400;0;0;0;0;105;1144800;50;1492800;69;220800;0;0;0;0;0;0;117;2043000;0;0;52;599400;49;563400;30;132600
24.02.2021 19:00;74;1251000;19;211800;1;600;2;1800;0;0;8;10200;0;0;6;4200;0;0;9;6000;172;1486200;60;151800;0;0;0;0;85;624600;44;1396200;47;297600;0;0;0;0;0;0;136;1428000;0;0;22;249000;24;228000;13;51600
24.02.2021 20:00;30;437400;9;87600;0;0;3;1800;0;0;9;7800;0;0;4;2400;1;600;11;7200;152;950400;42;56400;0;0;0;0;37;267000;29;544800;25;109200;0;0;0;0;0;0;111;909000;0;0;8;63600;9;83400;4;5400
24.02.2021 21:00;21;187800;5;16800;0;0;5;4200;0;0;4;2400;0;0;4;2400;0;0;7;4800;119;698400;17;20400;0;0;0;0;27;129600;19;180600;10;28800;0;0;0;0;0;0;83;562200;0;0;7;42600;6;37800;3;5400
24.02.2021 22:00;13;113400;5;1200;0;0;3;1800;1;600;1;600;0;0;3;1800;1;600;2;1200;90;493200;9;10200;0;0;0;0;16;52800;14;146400;5;23400;0;0;0;0;0;0;95;483600;0;0;6;36600;6;24600;3;6000
24.02.2021 23:00;12;129600;3;18000;2;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;35;198600;9;10200;0;0;0;0;13;38400;11;139800;2;5400;0;0;0;0;0;0;42;220800;0;0;3;12600;4;33000;2;3000
25.02.2021 00:00;7;35400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;111000;3;2400;0;0;0;0;9;19800;4;28200;4;25200;0;0;0;0;0;0;33;152400;0;0;0;0;0;0;0;0
25.02.2021 01:00;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;49200;3;3000;0;0;0;0;1;1200;0;0;1;2400;0;0;0;0;0;0;15;69000;0;0;0;0;0;0;0;0
25.02.2021 02:00;1;0;2;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;44400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;60600;0;0;1;1200;1;16800;0;0
25.02.2021 03:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;52800;3;1800;0;0;0;0;2;1800;0;0;2;3600;0;0;0;0;0;0;10;52800;0;0;0;0;0;0;0;0
25.02.2021 04:00;1;13200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;109800;1;2400;0;0;0;0;1;1200;1;15600;0;0;0;0;0;0;0;0;25;142800;0;0;0;0;3;2400;0;0
25.02.2021 05:00;11;116400;4;15000;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;58;346800;4;3600;0;0;0;0;11;71400;10;137400;3;6600;0;0;0;0;0;0;85;613800;0;0;8;27000;10;38400;2;1200
25.02.2021 06:00;21;619800;18;307800;0;0;1;1200;0;0;1;600;0;0;3;1800;0;0;2;1200;159;977400;19;23400;0;0;0;0;26;182400;20;675600;6;12000;0;0;0;0;0;0;138;1477200;0;0;22;200400;25;371400;8;18000
25.02.2021 07:00;63;1105200;42;553800;0;0;5;3000;2;1200;3;1800;0;0;7;5400;1;600;7;4200;159;1659000;53;257400;0;0;0;0;62;966600;48;1173000;47;279000;0;0;0;0;0;0;128;2275200;0;0;56;730200;56;841800;39;148800
25.02.2021 08:00;86;1279200;45;498000;1;1200;5;4200;0;0;5;3600;1;600;4;3000;0;0;3;1800;174;1551600;74;234000;0;0;0;0;81;765600;53;1406400;41;197400;0;0;0;0;0;0;139;2030400;0;0;76;1009200;80;854400;57;351600
25.02.2021 09:00;80;1402200;39;516600;3;2400;6;5400;1;600;12;11400;3;1800;19;12000;4;3600;10;7200;162;1482600;81;759600;0;0;0;0;77;836400;48;1603800;36;292800;0;0;0;0;0;0;125;2020800;0;0;41;588600;47;756000;26;145800
25.02.2021 10:00;64;836400;34;348600;1;600;4;2400;0;0;9;7800;1;600;12;8400;0;0;21;14400;184;1559400;102;372000;0;0;0;0;72;619200;41;1037400;34;211200;0;0;0;0;0;0;129;1864200;0;0;43;537000;51;661200;26;73200
25.02.2021 11:00;77;1049400;38;362400;2;1200;5;3000;0;0;10;8400;1;600;13;8400;0;0;15;9000;154;2572200;20;1618200;0;0;0;0;85;530400;53;1236000;42;236400;0;0;0;0;0;0;139;1812000;0;0;47;446400;49;1032600;28;106200
25.02.2021 12:00;104;1469400;44;321000;1;600;8;6000;5;11400;16;25200;3;2400;18;12000;3;3000;20;14400;188;1861200;110;530400;0;0;0;0;119;764400;59;1773600;65;382200;0;0;0;0;0;0;156;1983000;0;0;45;494400;35;483600;40;225600
25.02.2021 13:00;105;1150200;47;390600;3;3000;13;10200;0;0;5;3000;1;600;17;13200;0;0;14;10200;207;1801800;90;364800;0;0;0;0;108;667800;58;1219800;55;249000;0;0;0;0;0;0;115;2246400;0;0;55;450000;41;625800;29;85800
25.02.2021 14:00;106;1354200;41;406800;3;2400;12;8400;0;0;15;15600;2;1200;16;10200;1;600;24;16800;162;2190600;92;570000;0;0;0;0;106;778800;63;1448400;70;426000;0;0;0;0;0;0;113;2113800;0;0;66;480600;72;483600;41;130800
25.02.2021 15:00;106;1345800;35;459600;2;1200;14;22200;3;3600;21;27600;6;4200;23;20400;7;4200;22;14400;163;2328600;111;781200;0;0;0;0;134;952200;65;1542000;83;539400;0;0;0;0;0;0;127;2175600;0;0;49;291000;48;317400;40;108000
25.02.2021 16:00;130;1773000;61;634200;2;1200;37;44400;0;0;11;9600;3;1800;15;12600;1;600;18;11400;133;2649000;127;1047600;0;0;0;0;125;1263000;59;2057400;89;673200;0;0;0;0;0;0;111;2326800;0;0;68;423000;69;492000;43;171000
25.02.2021 17:00;159;1738800;49;530400;1;600;30;46800;1;600;6;3600;2;1800;21;15000;2;1200;13;8400;132;2527800;102;1111800;0;0;0;0;128;1648800;62;2271000;100;1006800;0;0;0;0;0;0;98;2442600;0;0;52;510600;50;675600;30;120600
25.02.2021 18:00;123;1677000;46;445200;2;1200;13;12600;0;0;11;11400;2;1200;9;6000;0;0;13;9000;207;2124600;92;411000;0;0;0;0;114;1011600;56;1836000;61;252000;0;0;0;0;0;0;119;2040600;0;0;50;232800;41;516000;17;106800
25.02.2021 19:00;69;991200;21;189000;0;0;5;3000;0;0;5;6600;1;600;3;1800;0;0;8;4800;171;1476600;47;134400;0;0;0;0;76;762000;50;1170600;40;216600;0;0;0;0;0;0;136;1453800;0;0;19;160200;20;249000;7;11400
25.02.2021 20:00;45;442800;17;72600;0;0;4;2400;0;0;5;5400;0;0;8;4800;0;0;6;3600;171;1091400;41;74400;0;0;0;0;43;297600;30;584400;15;45000;0;0;0;0;0;0;108;1000800;0;0;13;121200;14;135600;5;7800
25.02.2021 21:00;27;285600;11;88800;0;0;5;4800;0;0;3;1800;0;0;9;6600;0;0;4;2400;120;701400;22;25200;0;0;0;0;29;131400;27;337800;9;32400;0;0;0;0;0;0;93;675600;0;0;17;46200;12;130800;6;18600
25.02.2021 22:00;13;150600;5;29400;0;0;3;2400;0;0;0;0;0;0;3;1800;0;0;2;1200;89;459600;16;17400;0;0;0;0;13;21600;10;150600;7;38400;0;0;0;0;0;0;79;421800;0;0;5;33600;6;36000;1;3000
25.02.2021 23:00;8;70800;3;22800;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;43;213600;8;18000;0;0;0;0;9;18600;7;274800;4;204000;0;0;0;0;0;0;50;300000;0;0;2;33600;4;22200;0;0
26.02.2021 00:00;5;25200;2;600;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;32;154200;3;2400;0;0;0;0;5;6000;3;37800;3;5400;0;0;0;0;0;0;27;165600;0;0;2;14400;3;9600;1;3000
26.02.2021 01:00;4;37800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;19;169200;0;0;0;0;0;0;4;15000;4;32400;0;0;0;0;0;0;0;0;14;72600;0;0;0;0;0;0;0;0
