01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_TB41;Vwz_TB41;Bel_TB41a;Vwz_TB41a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V12;Vwz_V12;Bel_V33;Vwz_V33;Bel_V34;Vwz_V34;Bel_V43;Vwz_V43;Bel_VK1_iO;Vwz_VK1_iO;Bel_VK2_iO;Vwz_VK2_iO;Bel_VK3_iO;Vwz_VK3_iO
21.11.2020 20:00;193;285000;119;164400;43;175200;50;394800;54;365400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2020 21:00;119;160200;68;55200;34;124800;31;149400;22;141000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2020 22:00;117;82800;71;45600;33;19800;17;133800;14;129000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.11.2020 23:00;75;43200;68;36600;23;5400;6;25800;6;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 00:00;67;41400;53;28800;24;4800;11;48000;10;44400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 01:00;42;29400;16;9000;18;16200;7;34800;6;36000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 02:00;21;11400;12;7800;11;1200;2;3000;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 03:00;17;11400;3;2400;7;16200;4;10800;3;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 04:00;10;2400;8;1200;11;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 05:00;11;4200;7;1200;7;1200;1;11400;1;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 06:00;29;14400;9;4200;12;16200;2;13200;2;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 07:00;26;15000;18;9600;12;3600;4;24600;4;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 08:00;47;39000;38;21000;22;49800;10;78000;12;79200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 09:00;100;110400;89;52800;36;93600;15;67200;15;75600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 10:00;165;174600;144;140400;45;73200;23;167400;18;132000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 11:00;231;301200;177;161400;32;55200;20;164400;21;151800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 12:00;264;331800;204;178800;56;94200;23;202200;23;206400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 13:00;264;313800;202;273000;49;76200;32;323400;31;279000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 14:00;329;464400;225;228600;67;199200;37;275400;36;255600;0;0;1;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 15:00;291;344400;272;289800;64;15600;36;268200;37;298200;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 16:00;314;460800;261;313200;58;101400;70;415800;42;366600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 17:00;257;286800;200;199800;53;75600;29;175800;27;179400;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 18:00;246;268200;198;204600;49;37800;19;166200;19;168600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 19:00;164;203400;141;134400;46;76800;19;179400;19;193800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 20:00;144;142800;108;82800;46;36000;13;73800;16;67800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 21:00;103;80400;70;39000;22;4800;7;56400;8;50400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 22:00;87;84000;59;50400;26;6600;11;80400;12;58200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2020 23:00;44;10200;26;4200;17;12600;4;33000;4;34200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 00:00;10;1800;10;1200;6;12600;3;23400;3;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 01:00;19;5400;8;0;9;0;2;10800;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 02:00;11;1200;5;1200;8;600;1;12000;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 03:00;10;5400;6;1200;8;3600;2;4200;2;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 04:00;12;15600;12;3000;6;15000;4;28800;4;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 05:00;30;12600;69;34200;27;24600;13;103800;13;111600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 06:00;112;104400;158;128400;49;27000;18;142800;17;136800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 07:00;397;710400;517;609600;110;460200;56;508200;282;637200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 08:00;454;944400;479;532800;105;530400;60;558000;60;544200;0;0;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 09:00;398;859800;350;490800;106;553800;59;468000;62;468600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 10:00;404;817200;332;477000;98;436200;76;729600;74;689400;0;0;1;600;1;600;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 11:00;476;1258800;292;436800;78;600000;101;896400;98;894600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 12:00;557;1431600;352;568200;93;526200;99;886200;98;799200;2;3000;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 13:00;530;1263000;382;581400;91;532800;91;809400;94;779400;0;0;3;4800;0;0;3;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 14:00;511;1231800;348;581400;87;531600;90;844800;88;902400;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 15:00;576;1314000;355;527400;87;526200;90;717000;91;771000;0;0;2;2400;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 16:00;604;1462200;323;505200;89;551400;100;879000;100;900000;1;1800;1;600;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 17:00;578;1497600;284;572400;94;613200;108;945600;103;912000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 18:00;453;898800;222;363600;74;399000;74;556800;71;568200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 19:00;313;531600;128;146400;69;157800;47;380400;46;372000;0;0;0;0;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 20:00;198;283200;92;131400;45;123600;50;348600;51;358200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 21:00;114;132600;65;68400;27;28800;22;179400;22;176400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 22:00;84;58200;55;37800;24;9000;9;48600;9;50400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.11.2020 23:00;45;30600;19;7800;14;30000;5;45000;5;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 00:00;28;13800;11;4800;8;0;3;16200;3;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 01:00;12;4800;8;5400;7;3000;4;39000;4;37200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 02:00;9;18600;5;3600;4;3000;6;40800;7;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 03:00;9;7200;4;3600;4;13200;3;16800;3;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 04:00;8;6600;9;14400;3;600;3;35400;3;35400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 05:00;29;37200;64;49800;19;32400;8;99000;8;101400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 06:00;111;171000;135;111000;35;72000;20;199800;20;201600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 07:00;374;596400;505;532200;78;294000;37;318600;39;318000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 08:00;375;697800;427;495000;72;370200;53;407400;57;413400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 09:00;352;585600;311;438600;97;486000;68;584400;65;575400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 10:00;378;890400;327;384600;83;593400;108;808200;89;800400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 11:00;446;1024200;318;347400;72;460200;79;768600;79;780000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 12:00;528;1153800;301;380400;98;561000;91;833400;90;798600;0;0;1;600;1;600;3;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 13:00;554;1231200;414;525600;66;505800;88;729600;88;741600;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 14:00;513;1113000;348;501600;91;368400;77;774600;78;736800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 15:00;570;1170600;362;505200;70;287400;96;757800;83;785400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 16:00;530;1000800;347;418800;95;376200;81;640800;83;693000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 17:00;580;1201200;355;558600;76;357000;149;877200;103;912600;1;600;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 18:00;480;839400;198;255600;79;269400;69;545400;68;571800;0;0;1;3000;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 19:00;319;533400;125;136800;55;188400;53;351000;48;348000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 20:00;201;270000;82;54600;41;140400;43;376200;42;378600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 21:00;101;107400;59;30000;28;75600;24;169800;22;159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 22:00;102;83400;45;24600;21;1200;3;23400;4;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2020 23:00;59;54000;22;12600;17;4200;8;51000;9;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 00:00;23;14400;15;19800;10;16200;5;36600;5;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 01:00;16;7200;10;4200;8;1200;2;4800;2;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 02:00;6;1200;2;0;4;0;5;43200;5;42000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 03:00;12;6000;8;7200;10;4200;1;1800;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 04:00;9;6000;14;9000;7;14400;2;13800;2;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 05:00;33;23400;53;36000;13;25800;10;84000;9;80400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 06:00;123;166800;149;118800;42;39600;19;157200;19;162600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 07:00;366;765000;524;674400;87;385800;68;520800;66;483000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 08:00;397;886800;450;623400;94;444000;66;622200;65;612600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 09:00;386;1081200;324;527400;80;613800;70;684000;67;678600;0;0;1;1800;0;0;3;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 10:00;399;828600;375;586200;87;574200;70;541800;68;531000;0;0;1;2400;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 11:00;430;991200;333;468000;82;415800;91;629400;109;586800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 12:00;529;1338600;299;455400;59;481200;97;935400;96;933000;1;2400;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 13:00;528;1295400;395;603600;77;445800;76;692400;76;703800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 14:00;508;1392000;353;558600;97;689400;102;920400;99;888000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 15:00;569;1318800;354;561000;95;462000;77;648000;79;670200;0;0;0;0;0;0;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 16:00;585;1624800;341;668400;82;568800;106;1056600;104;1029000;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 17:00;554;1369800;343;639600;81;562200;116;843000;108;856200;0;0;0;0;0;0;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 18:00;483;1085400;204;325200;78;368400;81;704400;77;715200;0;0;2;3600;0;0;3;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 19:00;328;563400;157;148800;86;301200;70;466800;52;474600;1;1800;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 20:00;188;177600;112;81600;51;76800;37;223200;34;226200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 21:00;120;76200;71;43200;40;40200;14;160200;15;148200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 22:00;85;39600;47;13800;25;12600;9;45000;9;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.11.2020 23:00;43;30000;37;7200;15;13800;9;58200;8;57000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 00:00;20;7200;14;2400;8;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 01:00;17;7200;6;1200;7;13800;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 02:00;6;1200;4;1800;4;1200;2;22200;2;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 03:00;7;2400;7;4200;4;2400;1;12000;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 04:00;11;4800;16;6600;6;1800;3;13200;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 05:00;30;21600;49;25800;9;29400;11;108000;12;116400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 06:00;128;174000;148;118800;36;72000;17;115800;16;106800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 07:00;381;732000;488;558600;91;351000;41;409800;41;403800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 08:00;389;955200;428;608400;80;639000;84;699600;85;659400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 09:00;382;723600;324;508200;73;372000;81;622800;77;607800;2;1200;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 10:00;393;910800;340;381000;89;690600;58;476400;53;448800;1;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 11:00;475;1179000;327;602400;91;556200;96;878400;89;868800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 12:00;554;1227600;346;491400;81;459000;88;717000;90;767400;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 13:00;550;1363200;388;666000;87;471000;83;872400;81;859200;0;0;0;0;1;600;6;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 14:00;496;1132800;372;570000;85;531000;148;789600;88;832800;0;0;2;2400;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 15:00;610;1478400;359;589800;77;490800;94;852600;93;882000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 16:00;592;1582200;357;664800;82;592200;111;876000;105;897600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 17:00;623;1573800;351;673800;93;360600;118;897000;106;916800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 18:00;508;1061400;247;411600;79;373200;77;712200;82;731400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 19:00;369;604200;165;202800;57;195600;48;375000;55;368400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 20:00;220;313800;95;84000;57;121200;40;352800;45;361200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 21:00;132;137400;83;59400;39;123600;16;118800;14;99000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 22:00;86;54000;45;28800;17;4800;13;57000;11;48600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.11.2020 23:00;49;27600;27;17400;21;3600;2;22800;2;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 00:00;21;7200;14;13200;8;16200;1;10800;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 01:00;17;10200;10;6000;9;3000;1;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 02:00;10;9600;9;4800;10;37800;2;27000;3;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 03:00;11;7800;9;4800;7;1800;1;1200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 04:00;14;9000;14;9600;8;1800;1;11400;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 05:00;35;51600;58;34200;16;28200;8;62400;8;61800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 06:00;113;144000;134;103800;33;73800;19;154200;22;189600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 07:00;363;531000;500;381600;96;297600;54;410400;51;390600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 08:00;422;926400;426;438000;99;685200;67;706800;94;705000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 09:00;417;845400;335;469200;92;513000;83;684600;79;705000;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 10:00;427;991200;337;472200;84;671400;98;837000;109;839400;0;0;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 11:00;549;1226400;352;498600;79;483600;100;834600;99;901200;0;0;1;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 12:00;626;1432200;414;581400;97;723600;108;952200;108;1008000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2020 13:00;657;1665600;408;682800;111;709800;125;1083000;125;1130400;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
