01.06.2020 00:00;Bel_A51_M1_1158;Vwz_A51_M1_1158;Bel_A55_M3_1190;Vwz_A55_M3_1190;Bel_D111;Vwz_D111;Bel_D111_1;Vwz_D111_1;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D51;Vwz_D51;Bel_D51_1;Vwz_D51_1;Bel_D81;Vwz_D81;Bel_D91;Vwz_D91;Bel_D98_1;Vwz_D98_1;Bel_H51_A27_M1_1157;Vwz_H51_A27_M1_1157;Bel_H55_M2_1189;Vwz_H55_M2_1189;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_Strab_D51;Vwz_Strab_D51;Bel_T35;Vwz_T35;Bel_T35a;Vwz_T35a;Bel_T38;Vwz_T38;Bel_T38a;Vwz_T38a;Bel_T41;Vwz_T41;Bel_T41a;Vwz_T41a;Bel_T55_M4_3045;Vwz_T55_M4_3045;Bel_V22;Vwz_V22;Bel_V32;Vwz_V32;Bel_V38;Vwz_V38;Bel_V51_A51_M2_1156;Vwz_V51_A51_M2_1156;Bel_V82;Vwz_V82;Bel_V92;Vwz_V92;Bel_V98_2;Vwz_V98_2
22.08.2021 02:00;2;2000;2;2000;5;14770;5;14780;46;70640;11;13200;5;23630;4;21110;33;25110;3;670;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;0;0;2;2000;44;247381;7;19240;2;13954;2;1990;37;134640;0;0;1;2800
22.08.2021 03:00;2;2000;0;0;4;12940;4;4710;46;25910;13;3610;1;470;1;630;22;43352;7;3800;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1620;0;0;0;0;0;0;38;162590;2;2730;5;29460;2;1990;28;105502;1;5630;7;14740
22.08.2021 04:00;0;0;2;2000;5;13790;5;13320;28;21990;5;1730;3;78780;3;71890;19;11540;2;1080;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;3;3000;25;152920;3;3460;1;8200;0;0;21;73396;0;0;1;610
22.08.2021 05:00;2;2000;4;3980;8;56620;8;56330;28;82790;4;8160;7;45690;7;36280;37;52830;12;6290;0;0;2;2000;3;2990;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;0;0;4;3990;21;106490;3;16350;1;940;2;2000;43;140560;2;1450;5;22310
22.08.2021 06:00;2;2000;2;2000;9;55180;9;40660;28;55960;4;920;3;39290;3;39460;28;13820;11;49920;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;28;89050;0;0;1;1270;2;2000;29;67810;3;5390;3;4110
22.08.2021 07:00;2;2000;2;2000;11;57020;11;30470;37;60870;6;13650;7;58320;6;57090;43;37740;9;10050;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;34;106010;2;5420;0;0;2;2000;40;109945;2;7250;8;6280
22.08.2021 08:00;2;2000;2;2000;30;607796;32;439926;69;245850;8;155925;12;270380;11;267240;64;104974;12;37620;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;2;3220;1;1610;0;0;1;1680;2;2000;60;276985;5;18960;9;78610;2;1990;61;192533;1;4170;2;2560
22.08.2021 09:00;2;1990;2;2000;37;349537;33;329757;130;493390;14;131940;40;533336;26;402076;114;279386;8;134511;0;0;2;1990;2;1990;0;0;0;0;2;7580;0;0;0;0;2;3220;6;18110;2;3190;2;3380;2;2000;94;602680;7;25780;15;109150;2;2000;88;404617;4;12230;5;8710
22.08.2021 10:00;2;1990;2;2000;52;551380;53;435248;175;817599;14;208985;50;589960;47;566950;188;568142;17;223975;4;1810;2;2000;2;2000;0;0;0;0;1;17310;1;1450;1;1610;6;10970;10;16268;0;0;1;1810;2;2000;105;991379;13;44810;21;185070;2;2000;126;818845;9;43010;12;24300
22.08.2021 11:00;2;2000;2;2000;83;781417;83;739417;268;798383;27;701760;65;908212;63;805622;213;552518;14;141248;3;1330;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;2;3220;11;17893;2;3190;1;1690;2;2000;130;1324862;21;135790;23;199408;2;2000;150;859306;7;56550;10;45910
22.08.2021 12:00;2;2000;5;4990;53;924707;59;584650;262;870919;23;503304;65;798844;66;705344;269;616576;17;131974;4;920;2;2000;5;4990;0;0;0;0;1;16830;0;0;1;1610;5;8090;7;20260;2;3200;3;5090;5;5000;130;1309414;17;85230;22;197862;2;2000;159;1082708;20;55121;21;48807
22.08.2021 13:00;4;4000;5;4990;73;815376;72;605783;272;1013497;24;305478;52;609248;50;561640;262;774701;24;277038;1;160;4;4000;5;4990;0;0;0;0;3;89730;0;0;0;0;4;7760;5;8090;1;1590;0;0;4;4000;128;1550803;19;180058;15;136966;4;4000;160;1120974;9;35870;11;27947
22.08.2021 14:00;5;4990;4;3990;62;726386;60;637363;254;886744;23;441570;64;636451;58;548641;253;573470;16;192278;5;1080;5;4980;4;4000;0;0;0;0;1;24310;0;0;0;0;6;9670;6;9720;2;3180;0;0;4;4000;119;1411239;16;147660;15;137060;5;4990;156;1112114;7;28700;15;36560
22.08.2021 15:00;5;5000;4;4000;58;780050;56;671423;292;1008149;23;555433;46;826013;44;662686;241;499450;14;104555;1;170;5;5000;4;4000;0;0;0;0;0;0;0;0;0;0;4;6460;2;3220;2;3190;0;0;4;3990;126;1694663;19;100470;18;137800;5;4990;155;927852;8;47040;5;12190
22.08.2021 16:00;4;4000;5;4990;56;506091;56;475301;263;987429;21;399767;57;831935;54;774920;256;604681;20;249760;1;410;4;3990;5;4990;0;0;0;0;4;104010;0;0;2;3230;9;14560;5;8080;3;4790;1;1680;4;4000;126;1467581;17;77680;18;190340;4;3990;142;1066355;12;80150;2;21170
22.08.2021 17:00;4;4000;4;3970;58;589957;57;497137;273;1037496;20;466976;49;760068;50;545050;219;570150;13;210421;2;500;4;3990;4;4000;0;0;0;0;1;34460;1;1440;0;0;4;6450;7;11310;0;0;0;0;4;4000;138;1559893;15;68734;20;138534;4;3990;140;895784;10;62930;3;2550
22.08.2021 18:00;4;4000;4;4000;72;697416;68;690294;242;901909;20;425661;47;599981;45;424452;212;558110;16;125130;3;1140;4;4000;4;4000;0;0;0;0;2;15310;1;1450;2;3230;12;20730;10;17490;2;3190;2;3390;4;4000;122;1438796;14;168870;22;195490;4;4000;145;862920;6;25350;7;10320
22.08.2021 19:00;5;4990;4;3990;50;516450;48;393800;204;859763;19;355103;53;767297;49;584247;209;507240;15;145690;4;2060;4;4000;4;3990;0;0;0;0;3;71870;2;2890;3;4830;9;14550;8;14130;1;1600;0;0;4;4000;106;1252807;13;117950;22;170576;5;5000;126;860440;8;25470;8;6790
22.08.2021 20:00;4;4000;4;3990;48;477296;50;410758;194;638370;13;379755;37;402231;37;330871;167;412440;22;348162;0;0;4;4000;4;4000;0;0;0;0;1;31809;0;0;0;0;2;3359;5;19420;1;1600;0;0;4;4000;112;1160851;13;56170;15;94090;4;3990;118;787021;13;154380;3;5850
22.08.2021 21:00;4;4000;4;4000;36;423625;37;409980;166;554574;12;174650;28;393133;28;321943;111;215220;8;99140;1;1150;4;4000;4;4000;0;0;0;0;2;28180;0;0;1;1600;1;1600;3;4840;2;3190;2;3370;4;4000;95;954920;11;33000;6;40460;4;3990;94;442830;8;22860;1;2720
22.08.2021 22:00;4;4000;4;4000;33;193096;32;169736;104;246074;21;24340;19;67120;19;60850;68;138990;7;9470;0;0;4;3990;4;4000;0;0;0;0;0;0;0;0;0;0;2;3230;1;1620;0;0;0;0;4;4000;77;455382;7;20542;4;32160;4;3990;62;257666;6;22650;0;0
22.08.2021 23:00;4;4000;2;2000;9;42200;9;42950;62;86330;9;4100;8;48660;8;32380;42;28090;5;1010;1;250;4;4000;2;2000;0;0;0;0;0;0;0;0;0;0;3;7740;1;1610;0;0;0;0;2;2000;60;297057;4;9000;3;26730;4;3990;42;152995;0;0;0;0
23.08.2021 00:00;2;1990;2;2000;6;25870;7;26360;29;42841;12;7220;5;37200;5;36580;28;12630;5;6760;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;33;152320;2;7410;0;0;2;2000;31;80220;4;10430;0;0
23.08.2021 01:00;4;3990;0;0;3;12290;3;12680;23;18520;10;14730;3;11420;3;10640;18;18970;2;510;0;0;4;3980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;88588;6;13680;1;13470;4;3990;23;61130;0;0;0;0
23.08.2021 02:00;0;0;0;0;2;21070;2;20790;12;5660;1;320;2;4090;2;2680;6;2550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;41770;0;0;0;0;0;0;8;16460;0;0;0;0
23.08.2021 03:00;0;0;2;2000;4;50780;4;41460;15;32950;0;0;0;0;0;0;14;13950;6;2900;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;23;49210;0;0;0;0;0;0;14;53420;1;540;7;9120
23.08.2021 04:00;2;2000;4;4000;5;37480;5;26330;24;16810;4;1110;3;23940;3;13760;29;19540;7;5280;0;0;2;2000;4;3990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;32;93020;0;0;0;0;2;1990;40;74240;1;960;6;6140
23.08.2021 05:00;3;3000;5;4990;16;173134;16;171904;71;106940;8;7230;9;83964;9;43210;161;206540;14;5970;0;0;3;2990;5;4990;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;0;0;5;5000;94;267680;2;3310;2;12210;3;3000;144;493324;2;3050;16;38085
23.08.2021 06:00;4;4000;4;4000;32;272539;33;244769;173;400210;25;244550;33;760963;32;691883;279;572925;18;136772;1;170;4;3990;5;5000;0;0;0;0;1;580;0;0;0;0;2;4550;4;6460;0;0;0;0;4;3990;118;761150;12;35289;7;60090;4;4000;162;1021982;5;23180;18;27360
23.08.2021 07:00;4;4000;5;5000;65;883148;61;781328;235;722182;26;456565;76;1230332;73;1195460;419;891918;21;365587;3;26480;4;3980;4;4000;0;0;0;0;1;87160;0;0;0;0;3;4840;4;7020;0;0;1;1690;5;4990;128;1217075;24;192430;10;70610;4;4000;146;1665383;9;119560;26;94460
23.08.2021 08:00;3;2990;4;4000;92;1494799;96;1416730;360;872473;38;687510;94;1598215;94;1316287;410;811978;24;456993;3;38090;3;3000;4;4054;0;0;0;0;1;64390;1;1450;0;0;5;8060;8;14020;1;1590;2;3380;4;4000;153;1519116;23;243940;16;103260;3;2990;162;1585171;14;163265;25;102610
23.08.2021 09:00;5;4990;5;5000;67;1028011;67;819416;329;918533;23;662273;65;1499975;64;1325042;385;856131;32;541655;3;740;5;4980;5;5000;0;0;0;0;2;49790;2;2900;1;1610;5;8080;7;11360;2;3200;3;8080;4;3990;176;1537178;43;189008;23;141400;5;4980;170;1564898;25;204223;29;165704
23.08.2021 10:00;5;5000;5;4980;65;1092285;63;970842;318;746779;38;677517;63;936990;60;904840;372;790954;32;447150;2;14510;5;5000;5;5000;0;0;0;0;0;0;0;0;1;1610;6;9700;5;9360;4;6400;0;0;4;3990;157;1432834;43;232580;23;210527;5;5000;165;1581166;19;55420;33;102334
23.08.2021 11:00;3;2990;4;4000;65;804029;69;674570;307;737505;36;700459;62;1039535;59;989305;346;740575;20;333510;3;3370;4;3990;4;4000;1;940;0;0;2;134374;0;0;1;1610;7;11320;8;17760;3;4780;1;1690;4;3990;149;1263619;21;242214;18;204380;4;4000;135;1971033;18;132410;26;358770
23.08.2021 12:00;6;6000;5;5000;80;1215463;80;1205303;373;1036524;35;559263;61;856205;57;753735;363;791597;21;503937;0;0;5;5000;5;4990;0;0;0;0;1;10220;0;0;1;1610;8;12900;7;11330;2;3190;0;0;5;5000;152;1712478;19;191740;20;193110;5;4990;172;1476029;10;120237;36;118867
23.08.2021 13:00;5;5000;6;5990;75;1224773;74;1145715;358;800393;27;637020;69;1073470;69;861500;325;806731;15;162815;0;0;5;4990;5;5000;0;0;0;0;3;37850;0;0;1;1620;5;8070;9;19860;0;0;2;4920;4;3980;164;1409101;19;332530;15;127333;5;4990;152;1355227;7;25194;25;65910
23.08.2021 14:00;4;4056;5;4990;68;931395;68;819875;391;971185;33;720142;73;1172136;72;1032786;364;891958;14;263291;0;0;4;3990;5;5000;0;0;0;0;2;40856;2;2890;1;1610;4;7070;7;11340;3;4800;1;1700;4;4000;190;1560585;15;183786;12;92660;4;3990;178;1459781;9;41170;36;97540
23.08.2021 15:00;6;6000;4;3980;106;1529675;104;1381652;519;1353816;42;626261;92;1308722;89;1215242;414;928217;20;343034;1;240;6;6000;4;3990;0;0;0;0;1;7770;2;2880;3;4870;6;11440;9;15160;2;3190;1;1700;4;4000;151;2240796;24;98420;19;152610;6;5990;142;1675447;15;78000;39;149892
23.08.2021 16:00;3;2990;4;4000;111;1423748;110;1228723;565;1328056;54;726119;87;1310189;79;1150263;453;1098942;16;327659;3;660;3;2990;4;4000;0;0;0;0;1;76770;1;1440;2;3220;16;27400;2;3220;3;4780;2;3380;4;4000;157;2286956;29;235960;13;106440;3;3000;150;2000577;10;68150;32;55722
23.08.2021 17:00;5;5000;4;3980;108;1522266;107;1336767;557;1404573;54;591226;95;1414330;95;1298646;438;907389;23;378716;4;1330;5;4990;4;3990;0;0;0;0;1;3550;1;1450;1;1610;9;16650;7;11650;4;7910;0;0;4;3990;135;2437214;27;118916;16;116674;5;4990;162;1656598;19;105610;32;95930
23.08.2021 18:00;4;4000;4;4000;87;945747;81;779652;441;1085833;46;471004;80;1170456;79;926632;329;792569;23;393645;4;22465;4;4000;4;4000;0;0;0;0;1;2730;2;2890;5;8060;6;9690;5;8190;3;4780;2;3390;4;4000;159;1938808;35;229114;13;106396;4;4000;139;1300611;14;121930;25;50270
23.08.2021 19:00;4;3980;4;3990;77;939186;77;1031496;362;846461;43;675140;54;630090;55;616590;263;628378;13;420064;3;2220;4;4000;4;4000;0;0;0;0;0;0;1;1440;2;3230;7;11310;4;6480;0;0;1;1700;4;3990;174;1563945;25;203384;16;110020;4;3990;129;1155706;9;112566;25;32090
23.08.2021 20:00;3;2990;4;3990;56;790573;53;667480;214;512175;36;423666;32;345410;29;300350;179;599117;8;46100;4;2390;3;3000;4;4000;0;0;0;0;1;8220;2;2890;1;1600;2;3220;1;1600;0;0;0;0;4;3990;137;969683;18;51360;8;42805;3;3000;125;845298;6;43440;12;20480
23.08.2021 21:00;6;5990;4;4000;28;411010;28;341840;182;459206;23;256242;27;405640;25;267720;122;229370;11;86704;4;820;6;5980;4;3980;0;0;0;0;4;17750;0;0;1;1610;2;3220;3;4850;1;1590;0;0;4;3990;137;804596;13;152020;9;42680;6;6000;131;382767;4;7430;2;3130
23.08.2021 22:00;4;4000;4;4000;29;167844;29;167784;120;240235;15;26370;14;67510;14;52960;114;115325;10;29890;2;740;4;3990;4;4000;0;0;0;0;0;0;0;0;1;1610;0;0;1;1610;0;0;1;1680;4;4045;112;494767;6;14710;2;5420;4;4000;110;335489;6;16080;4;3510
23.08.2021 23:00;4;4000;2;2000;14;79400;14;64340;73;141995;7;2680;5;74204;5;38750;46;55210;5;1150;0;0;4;3990;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;2;3230;0;0;0;0;2;1990;72;340950;2;2330;4;24160;4;3990;54;118024;1;1370;3;2730
24.08.2021 00:00;2;2000;2;2000;7;26690;7;26220;43;35270;14;14780;4;13940;3;12060;30;13300;3;830;2;340;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;49;163610;4;8110;0;0;2;2000;34;73960;0;0;1;1110
24.08.2021 01:00;4;4000;0;0;3;23180;2;21750;21;27790;8;17730;4;22800;4;21530;18;8920;3;750;0;0;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;86635;5;8080;0;0;4;4000;24;49720;0;0;0;0
24.08.2021 02:00;0;0;0;0;3;12960;3;12880;14;7060;4;1890;0;0;0;0;13;5670;2;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;40740;0;0;0;0;0;0;13;28860;0;0;0;0
24.08.2021 03:00;0;0;2;2000;4;45460;4;28180;17;28410;6;6750;1;470;1;470;11;22170;6;2740;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;19;54620;1;3460;0;0;0;0;12;54770;1;500;3;16230
24.08.2021 04:00;2;2000;4;4000;9;59850;9;57450;22;19950;3;1570;4;44694;4;44214;29;25940;9;32350;0;0;2;1990;4;3990;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;4;4000;28;83555;1;1770;3;38130;2;2000;28;89905;4;25660;8;10950
24.08.2021 05:00;3;3000;5;5000;11;68674;11;61844;80;229546;6;15370;12;98380;9;43830;177;166366;15;88070;0;0;3;3000;5;5000;0;0;0;0;0;0;0;0;1;1600;1;1610;2;3240;0;0;0;0;6;5980;79;292720;2;16950;2;18490;3;3000;147;506642;4;9950;14;14430
24.08.2021 06:00;4;3660;4;3990;30;383260;30;395850;150;342902;21;373650;40;755664;38;711464;276;426640;14;83496;1;80;4;3990;4;3980;0;0;0;0;0;0;0;0;0;0;1;1610;3;4870;0;0;1;1680;4;3990;114;642330;10;133590;8;63260;4;3990;157;910621;3;7320;16;35840
24.08.2021 07:00;4;4340;5;4990;67;912199;70;670181;267;658929;23;500799;74;1147805;73;918712;415;781102;15;247580;2;1310;4;4000;5;5000;0;0;0;0;3;151359;1;1440;0;0;5;6700;4;7740;0;0;1;1690;5;5000;162;1249310;17;269379;9;59270;4;3990;149;1570719;6;22350;25;40170
24.08.2021 08:00;4;4000;5;4990;94;1166164;96;1066929;315;923940;27;403021;83;1604392;83;1270942;443;930982;26;688046;4;900;4;4000;5;5000;0;0;0;0;0;0;2;2900;2;3210;4;7790;9;14580;1;1590;1;1690;4;4000;156;1486550;14;208815;20;136320;4;3990;203;1703602;18;119950;47;79120
24.08.2021 09:00;5;4990;4;3960;88;1403353;92;1233397;331;937186;35;325124;74;1321418;74;1158180;391;713493;24;513330;2;410;5;5000;4;4000;0;0;0;0;3;20870;0;0;0;0;10;16140;3;4860;1;1600;0;0;4;3990;187;1526958;14;141580;18;109884;5;5000;203;1409632;21;135940;31;102480
24.08.2021 10:00;4;4000;4;3980;81;1263323;83;1071675;328;877487;29;650230;62;920532;58;797942;358;802735;18;349534;0;0;4;4000;4;4000;0;0;0;0;2;111090;2;2890;0;0;9;15820;12;19520;2;3190;1;1690;4;3990;164;1490941;24;290230;23;210318;4;4000;161;1424038;8;95370;24;47240
24.08.2021 11:00;5;5000;4;4000;86;891281;88;749283;352;822053;39;725695;79;1164692;79;1030498;351;761856;22;352498;4;1160;5;5000;4;4000;0;0;0;0;3;56946;1;1450;1;1610;7;11330;9;20850;3;4810;0;0;4;4000;175;1481501;27;254141;21;192061;5;4990;175;1478741;11;85214;19;135805
24.08.2021 12:00;4;4000;4;4000;86;964099;81;874284;417;999968;69;530884;70;1354915;70;1245388;352;852000;16;417810;3;740;4;3990;4;3980;0;0;0;0;2;42370;0;0;0;0;7;12740;13;21070;1;1590;2;3435;4;4000;202;1794518;54;239013;18;180547;4;3990;169;1506282;11;115853;45;184565
24.08.2021 13:00;4;3990;5;4980;84;1149938;86;1196438;407;1054059;35;1027193;76;1105310;73;947350;356;737595;22;359973;1;250;4;3990;5;5000;0;0;0;0;7;101510;0;0;1;1610;6;9690;6;10240;2;3190;5;8510;4;4000;158;1955783;33;358610;21;146240;4;4000;166;1407340;17;50010;38;122600
24.08.2021 14:00;7;7000;5;5000;81;1181556;80;927146;469;1058684;44;844069;83;1305979;81;1184359;409;929568;24;296560;3;1170;7;7000;5;4990;0;0;0;0;1;21540;1;1440;0;0;5;8070;4;6450;2;3200;0;0;4;4000;145;2004513;26;434570;12;124891;7;7000;178;1607444;17;147240;36;80080
24.08.2021 15:00;4;3990;4;3990;101;1445392;99;1372052;512;1113740;54;570166;85;1105396;81;1045911;446;1109945;20;503237;5;8160;4;3980;4;3990;0;0;0;0;1;2850;0;0;0;0;15;28340;8;12950;7;11230;0;0;4;4000;160;1956889;20;165156;28;238970;4;4000;159;1884440;16;141485;38;162400
24.08.2021 16:00;4;3990;4;4000;105;1383355;105;1331845;537;1129750;58;663267;92;1227647;89;1027492;414;941709;23;563954;7;33750;4;3990;4;4000;0;0;0;0;2;22640;1;1440;2;3220;6;9720;15;25990;4;6400;3;6440;4;3990;159;2196502;24;271774;28;187120;4;3990;175;1641682;18;157090;80;236970
24.08.2021 17:00;4;4000;4;4000;105;1382782;110;1150388;597;1119790;88;501286;96;1560927;96;1245615;378;897470;22;355560;0;0;4;3990;4;3990;0;0;0;0;0;0;2;2890;1;1610;10;16170;10;16190;3;4790;2;3400;4;3990;164;2091767;29;100000;25;187476;4;4000;179;1587877;10;29140;17;2644142
24.08.2021 18:00;4;3980;4;4000;90;1200273;89;991303;485;1331696;70;404826;88;986957;84;977163;287;733126;23;348401;8;10370;4;4000;4;3990;0;0;0;0;2;13120;5;7250;2;3240;16;25954;12;41660;3;4780;1;1700;4;4000;150;2134630;30;290679;30;235890;4;4000;140;1250801;18;44840;49;81940
24.08.2021 19:00;4;3990;4;4000;69;652499;72;289735;346;696645;51;239830;53;721649;48;635909;240;627870;14;193770;4;1980;4;4000;4;3990;0;0;0;0;1;5310;3;4330;0;0;9;14606;5;8090;0;0;1;1690;4;3980;171;1355701;18;89740;15;99780;4;3990;134;1001776;6;100425;25;31780
24.08.2021 20:00;3;3000;4;4000;48;794856;47;740566;226;459730;28;357256;29;489330;31;359596;229;478408;19;137820;9;17060;3;2990;4;4000;0;0;0;0;1;8860;0;0;1;1610;4;6440;5;8080;1;1600;2;3380;4;4000;161;942925;17;58640;18;92070;3;2990;148;950097;4;14060;28;45510
24.08.2021 21:00;6;5990;4;3970;44;506739;47;355379;200;517718;28;145470;21;383395;21;378145;172;377352;12;84390;2;580;6;5980;4;4000;0;0;0;0;2;9910;1;1450;1;1610;7;11300;4;6460;1;1590;0;0;4;3990;161;775207;12;30580;13;89374;6;6000;167;657316;9;28430;5;5660
24.08.2021 22:00;4;3990;4;3990;30;108630;30;52670;139;423387;15;38560;18;206307;17;169777;108;176972;16;22030;1;500;4;4000;4;3990;0;0;0;0;0;0;0;0;1;1610;6;9690;2;3230;1;1600;0;0;4;4000;117;719107;9;26110;10;73980;4;3990;103;378087;12;32010;5;4270
24.08.2021 23:00;4;4000;2;2000;29;147779;27;121859;84;85955;7;13510;5;23940;5;23300;48;102650;6;4540;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;1;1590;0;0;2;1990;97;373560;3;5480;3;16780;4;4000;58;146720;5;11790;1;1600
25.08.2021 00:00;2;2000;2;2000;6;3270;6;3470;42;69390;6;6300;3;14660;2;13550;43;21170;5;1170;2;320;2;2000;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;40;189980;4;6840;0;0;2;1990;47;102720;0;0;0;0
25.08.2021 01:00;4;4000;0;0;7;26100;7;23700;23;29875;5;14025;1;10950;1;10640;26;11060;6;910;0;0;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;0;0;22;98190;0;0;1;7880;4;4000;36;66530;0;0;0;0
25.08.2021 02:00;0;0;0;0;2;11620;2;11540;18;6920;6;1740;0;0;0;0;10;4630;2;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;44390;3;5340;0;0;0;0;12;28650;0;0;1;330
25.08.2021 03:00;0;0;2;1990;2;21620;2;14280;21;18560;6;1890;0;0;0;0;9;8670;8;3720;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;21;62356;1;840;0;0;0;0;10;30890;1;460;4;6210
25.08.2021 04:00;2;2000;4;3990;8;37740;8;36230;22;10220;3;780;2;11730;2;11560;35;28980;7;4550;0;0;2;1990;4;3990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;28;73700;0;0;0;0;2;1990;44;110950;2;3160;10;12510
25.08.2021 05:00;4;3990;6;6000;11;168590;11;166890;60;102029;9;14140;11;95140;11;73960;169;170250;20;10920;0;0;4;4000;6;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;73;237540;3;9560;0;0;4;3990;157;466054;3;6050;13;15150
25.08.2021 06:00;4;3990;5;5000;35;524634;35;496914;161;381978;16;306512;41;756310;38;617050;269;438832;22;103990;1;170;4;3990;5;5000;0;0;0;0;2;21860;0;0;0;0;2;3210;2;3220;0;0;0;0;4;4000;123;676595;59;120180;7;61640;4;3990;168;891626;4;12400;19;23950
25.08.2021 07:00;4;3990;5;4990;70;561555;70;389375;246;732118;39;486797;82;1438932;84;1137853;396;795765;11;84680;3;570;4;4000;4;3990;0;0;0;0;3;180104;0;0;1;1610;0;0;3;4850;0;0;2;3380;5;4990;137;1105930;19;343578;6;37800;4;3990;197;1482205;4;4890;25;124260
25.08.2021 08:00;4;4000;4;4000;95;1523291;96;1317841;327;690620;67;429591;80;1312618;79;1191578;422;797999;20;389831;5;3030;4;4000;4;3980;0;0;0;0;1;10140;2;2900;0;0;4;6440;9;14590;0;0;2;3380;4;3990;185;1443747;44;210487;15;98964;4;4000;213;1521319;14;83960;20;85830
25.08.2021 09:00;4;4000;5;5000;87;1289215;89;1151655;333;886905;30;474635;68;879406;67;888316;405;821687;23;176674;3;820;4;4000;5;4990;0;0;0;0;0;0;1;1440;1;1610;9;14530;6;11180;5;8030;1;1700;4;3990;164;1457690;26;131245;16;116105;4;4000;203;1499176;12;74578;27;49020
25.08.2021 10:00;6;6000;6;6000;76;963026;73;911896;329;775292;34;709628;79;1354265;74;1215585;356;1114033;25;570928;1;170;6;6000;5;4990;0;0;0;0;0;0;1;1440;2;3220;7;11320;13;48500;2;3190;2;3400;5;5000;177;1365044;32;312772;25;193898;6;5990;194;1590911;17;230780;35;122468
25.08.2021 11:00;4;3990;5;5000;89;1097966;97;800466;333;1052543;34;569655;77;1232583;76;1037770;344;850689;22;179456;2;11770;4;4000;5;5000;0;0;0;0;1;35650;3;4330;1;1610;11;19140;7;11340;4;6400;2;3390;5;5000;161;1632777;19;242980;25;241960;4;4000;150;2276391;13;55718;26;66090
25.08.2021 12:00;5;5000;4;4000;82;1327959;83;1210229;418;1006546;38;800502;69;1051630;68;951437;353;971742;19;370450;1;170;5;5000;4;3990;0;0;0;0;1;17490;1;1440;0;0;5;8080;11;18620;3;4790;3;6380;4;4000;198;1840864;23;221744;20;164160;5;4990;131;2368460;24;139650;20;892743
25.08.2021 13:00;3;3000;4;4043;106;1453838;109;1311798;464;1157480;53;595798;77;1025014;73;832680;381;967090;20;232290;4;1570;3;3000;4;4000;0;0;0;0;0;0;1;1440;1;1610;9;14550;14;35230;3;4800;0;0;4;4000;233;1765110;36;298199;29;253700;3;2990;172;1626692;16;83110;19;303238
25.08.2021 14:00;5;5000;5;4990;85;1125589;87;902504;457;952576;39;567830;73;1259027;73;998162;431;1083340;12;194990;3;10130;5;5000;5;5000;0;0;0;0;1;8084;3;4340;3;4860;8;12930;8;12940;3;4950;1;1680;5;4990;243;1716950;18;373985;26;221475;5;4980;164;1902130;8;27180;39;131847
