01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_FQMC55;Vwz_FQMC55;Bel_ST51a;Vwz_ST51a;Bel_ST51b;Vwz_ST51b;Bel_ST55;Vwz_ST55;Bel_T32a;Vwz_T32a;Bel_T32b;Vwz_T32b;Bel_T32b_a;Vwz_T32b_a;Bel_T32b_b;Vwz_T32b_b;Bel_T33b_a;Vwz_T33b_a;Bel_T33b_b;Vwz_T33b_b;Bel_T35b_a;Vwz_T35b_a;Bel_T35b_b;Vwz_T35b_b;Bel_V11;Vwz_V11;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V21;Vwz_V21;Bel_V211;Vwz_V211;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V321;Vwz_V321;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V44;Vwz_V44;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V5_Stoer;Vwz_V5_Stoer;Bel_V81;Vwz_V81;Bel_V91;Vwz_V91
03.09.2021 07:00;61;505800;18;75000;51;529200;7;4200;8;64800;0;0;0;0;0;0;3;1800;9;8400;4;3000;8;7200;1;600;1;600;0;0;0;0;0;0;0;0;106;834000;40;303600;0;0;19;90600;0;0;0;0;0;0;0;0;208;1936200;0;0
03.09.2021 08:00;26;184200;7;1800;86;461400;0;0;7;39000;0;0;0;0;0;0;3;1800;6;3600;5;3600;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;6;24600;27;32400;0;0;19;93000;0;0;0;0;0;0;0;0;228;1743000;0;0
03.09.2021 09:00;30;135600;9;43200;43;478200;2;2400;4;27000;0;0;0;0;0;0;4;3600;6;3600;2;2400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;223800;36;45000;0;0;20;99600;0;0;0;0;0;0;0;0;204;1622400;0;0
03.09.2021 10:00;26;172200;3;15600;50;553800;5;14400;5;52200;0;0;0;0;0;0;3;2400;5;5400;2;1200;3;1800;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;28;37800;0;0;14;69600;0;0;0;0;0;0;0;0;221;1384200;0;0
03.09.2021 11:00;35;210600;8;29400;54;379800;3;16200;5;42000;0;0;0;0;0;0;5;3600;2;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;121800;0;0;11;50400;0;0;0;0;0;0;0;0;237;1278000;0;0
03.09.2021 12:00;44;298200;11;27000;53;504000;1;600;14;164400;0;0;1;600;0;0;13;12000;2;1200;2;1200;0;0;1;600;1;1800;0;0;1;1200;0;0;0;0;16;195600;35;94200;0;0;13;57600;0;0;0;0;0;0;0;0;184;1312800;0;0
03.09.2021 13:00;36;211800;11;24000;114;475200;7;28800;14;68400;0;0;0;0;0;0;14;10800;8;7200;4;4200;3;3000;1;600;0;0;0;0;0;0;0;0;0;0;27;496200;35;55200;0;0;19;69600;0;0;0;0;0;0;0;0;213;1475400;0;0
03.09.2021 14:00;45;231000;8;4200;78;578400;7;34200;16;59400;0;0;0;0;0;0;4;2400;1;600;4;4200;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;15;223200;36;75600;0;0;19;97200;0;0;0;0;0;0;0;0;216;1558200;0;0
03.09.2021 15:00;64;444000;25;15600;74;714000;2;600;18;52200;0;0;0;0;0;0;4;2400;2;1200;6;3600;2;1200;0;0;2;1800;0;0;0;0;0;0;0;0;39;403800;51;111600;0;0;17;87600;0;0;0;0;0;0;0;0;205;1633800;0;0
03.09.2021 16:00;90;667200;10;6000;58;387600;5;9600;22;123000;0;0;1;600;0;0;7;6000;14;13200;5;6000;9;13200;0;0;2;2400;0;0;0;0;0;0;0;0;44;728400;81;339600;0;0;20;115200;0;0;0;0;0;0;0;0;209;1603800;0;0
03.09.2021 17:00;48;480000;12;7800;59;645000;7;42000;14;91200;0;0;0;0;0;0;7;5400;6;3600;3;3000;3;3000;0;0;1;600;1;600;0;0;0;0;0;0;35;528600;55;201600;0;0;20;74400;0;0;0;0;0;0;0;0;219;1496400;0;0
03.09.2021 18:00;76;580200;16;54600;74;519600;9;90600;8;66600;0;0;0;0;0;0;13;12600;3;2400;7;4200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;26;324600;76;207600;0;0;26;118200;0;0;0;0;0;0;0;0;213;1579200;0;0
03.09.2021 19:00;47;312600;20;7800;38;360000;2;1800;8;69600;0;0;0;0;0;0;2;1200;6;4200;1;600;3;2400;1;600;0;0;0;0;0;0;0;0;0;0;28;192600;42;45000;0;0;16;81600;0;0;0;0;0;0;0;0;165;1060800;0;0
03.09.2021 20:00;60;304200;6;3000;37;213000;1;600;6;37800;0;0;0;0;0;0;4;2400;5;3600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;1;0;36;33600;0;0;14;60600;0;0;0;0;0;0;0;0;183;1147200;0;0
03.09.2021 21:00;27;148800;5;1800;24;226200;1;0;10;27000;0;0;0;0;0;0;1;600;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;24600;0;0;9;42000;0;0;0;0;0;0;0;0;174;883200;0;0
03.09.2021 22:00;19;178200;1;600;17;120000;0;0;11;24600;0;0;0;0;0;0;0;0;2;1200;0;0;5;6000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;16;25200;0;0;3;8400;0;0;0;0;0;0;0;0;155;639000;0;0
03.09.2021 23:00;19;127200;2;600;7;53400;0;0;3;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;12;10800;0;0;0;0;0;0;0;0;0;0;0;0;104;369600;0;0
04.09.2021 00:00;13;60600;2;600;7;67800;1;600;2;5400;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;7;6600;0;0;1;3600;0;0;0;0;0;0;0;0;84;267600;0;0
04.09.2021 01:00;23;70200;3;600;2;35400;1;0;2;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3600;12;14400;0;0;0;0;0;0;0;0;0;0;0;0;47;162000;0;0
04.09.2021 02:00;7;13800;0;0;7;18000;0;0;3;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;37;123000;0;0
04.09.2021 03:00;6;13800;0;0;1;17400;0;0;6;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;27;83400;0;0
04.09.2021 04:00;0;0;2;0;0;0;0;0;10;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;166200;0;0
04.09.2021 05:00;2;1200;0;0;3;27000;0;0;10;51000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;301800;0;0
04.09.2021 06:00;4;27000;1;0;3;34200;1;0;7;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;13800;0;0;0;0;0;0;0;0;62;240600;0;0
04.09.2021 07:00;2;34800;1;0;9;58800;0;0;4;34200;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8400;3;600;0;0;1;7200;0;0;0;0;0;0;0;0;87;275400;0;0
04.09.2021 08:00;30;171000;1;0;17;177000;0;0;5;45600;0;0;0;0;0;0;1;600;1;600;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;21;46200;0;0;11;42600;0;0;0;0;0;0;0;0;137;669000;0;0
04.09.2021 09:00;37;262200;2;600;31;457800;2;9600;4;28200;0;0;0;0;0;0;3;2400;2;1800;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;61200;0;0;14;64800;0;0;0;0;0;0;0;0;191;1098000;0;0
04.09.2021 10:00;34;256200;8;5400;48;415800;2;37800;4;44400;0;0;0;0;0;0;4;2400;2;1200;3;2400;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;33600;0;0;16;54600;0;0;0;0;0;0;0;0;173;1214400;0;0
04.09.2021 11:00;57;343800;10;9600;52;537600;1;600;4;37800;0;0;0;0;0;0;4;2400;5;4200;1;600;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;31;41400;0;0;19;84600;0;0;0;0;0;0;0;0;215;1345800;0;0
04.09.2021 12:00;78;658800;9;5400;37;294600;5;4200;4;25200;0;0;0;0;0;0;3;1800;2;1800;1;600;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;4;99000;79;331800;0;0;10;50400;0;0;0;0;0;0;0;0;212;1283400;0;0
04.09.2021 13:00;40;322200;14;12000;49;415200;4;15600;5;27000;0;0;0;0;0;0;3;1800;7;4800;5;4200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;78000;0;0;18;90600;0;0;0;0;0;0;0;0;210;1405200;0;0
04.09.2021 14:00;54;257400;13;39600;69;468000;9;63600;5;40800;0;0;0;0;0;0;5;3000;7;6000;2;1800;1;600;0;0;0;0;0;0;1;600;0;0;0;0;2;33600;45;75000;0;0;21;103200;0;0;0;0;0;0;0;0;199;1389600;0;0
04.09.2021 15:00;50;364200;18;6600;44;358800;6;4200;5;39600;0;0;0;0;0;0;2;1200;5;3000;4;3000;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;1;13800;54;78600;0;0;17;97200;0;0;0;0;0;0;0;0;212;1419000;0;0
04.09.2021 16:00;61;314400;7;5400;51;291000;9;46200;9;55800;0;0;0;0;0;0;8;6000;5;4200;2;1200;2;1800;0;0;1;600;2;1800;0;0;0;0;0;0;2;27000;51;121200;0;0;24;103800;0;0;0;0;0;0;0;0;188;1170000;0;0
04.09.2021 17:00;82;394200;13;8400;46;393600;9;45600;8;44400;0;0;0;0;0;0;6;4800;10;7200;2;1200;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;6;42000;84;147000;0;0;32;157800;0;0;0;0;0;0;0;0;191;1331400;0;0
04.09.2021 18:00;81;537600;14;38400;54;318600;11;32400;4;33000;0;0;0;0;0;0;4;2400;5;3000;3;3600;4;3000;1;600;0;0;0;0;0;0;0;0;0;0;0;16800;68;105000;0;0;21;118200;0;0;0;0;0;0;0;0;176;1249200;0;0
04.09.2021 19:00;59;468600;8;6000;34;348600;1;600;4;32400;0;0;0;0;0;0;3;2400;4;2400;2;1800;3;3600;1;1200;0;0;1;600;0;0;0;0;0;0;0;0;47;147000;0;0;13;63600;0;0;0;0;0;0;0;0;178;866400;0;0
04.09.2021 20:00;58;275400;8;4200;21;138000;4;600;8;27600;0;0;0;0;0;0;3;3000;8;5400;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;22200;0;0;15;76200;0;0;0;0;0;0;0;0;190;1144800;0;0
04.09.2021 21:00;32;171600;5;1200;16;127800;1;600;7;46800;0;0;0;0;0;0;5;4200;1;600;2;3000;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;15;17400;0;0;12;57000;0;0;0;0;0;0;0;0;175;787200;0;0
04.09.2021 22:00;26;174000;2;1200;11;104400;0;0;6;25200;0;0;0;0;0;0;2;1800;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;42000;0;0;4;17400;0;0;0;0;0;0;0;0;117;566400;0;0
04.09.2021 23:00;34;139200;7;3000;3;24000;0;0;3;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11400;0;0;1;5400;0;0;0;0;0;0;0;0;125;450000;0;0
05.09.2021 00:00;19;117600;1;600;7;44400;1;1200;3;8400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6600;0;0;1;6000;0;0;0;0;0;0;0;0;96;303000;0;0
05.09.2021 01:00;23;126000;0;0;6;31800;0;0;2;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3600;0;0;1;1800;0;0;0;0;0;0;0;0;62;244800;0;0
05.09.2021 02:00;12;39600;1;0;2;600;0;0;3;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;47;150000;0;0
05.09.2021 03:00;10;52800;0;0;2;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;600;0;0;0;0;0;0;0;0;0;0;0;0;25;98400;0;0
05.09.2021 04:00;5;3600;0;0;1;12600;0;0;6;57000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;77400;0;0
05.09.2021 05:00;0;0;0;0;1;0;0;0;6;27600;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;220200;0;0
05.09.2021 06:00;3;13800;3;2400;6;41400;1;0;6;46800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;3600;0;0;0;0;0;0;0;0;40;172800;0;0
05.09.2021 07:00;1;600;0;0;5;69600;0;0;2;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;111600;0;0
05.09.2021 08:00;18;105000;3;2400;22;157200;1;24600;2;13200;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;12;18000;0;0;6;34200;0;0;0;0;0;0;0;0;83;324600;0;0
05.09.2021 09:00;23;130200;8;22200;23;202800;2;21600;2;12600;0;0;0;0;0;0;3;1800;9;7800;0;0;7;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;72000;0;0;23;116400;0;0;0;0;0;0;0;0;114;513000;0;0
05.09.2021 10:00;42;166200;10;21000;58;381000;2;600;2;13200;0;0;0;0;0;0;6;4200;5;4800;3;1800;1;600;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;26;45600;0;0;23;125400;0;0;0;0;0;0;0;0;148;810000;0;0
05.09.2021 11:00;59;301800;8;3600;65;378600;4;2400;2;20400;0;0;0;0;0;0;6;4200;3;1800;4;3600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;31;45600;0;0;22;103200;0;0;0;0;0;0;0;0;170;1135800;0;0
05.09.2021 12:00;54;288600;13;6000;54;253800;8;3000;10;121200;0;0;2;600;0;0;5;3000;10;7200;5;4800;3;2400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;44;117600;0;0;21;108600;0;0;0;0;0;0;0;0;187;1266000;0;0
05.09.2021 13:00;73;310800;18;12600;62;316200;9;4800;5;37200;0;0;0;0;0;0;16;13800;14;11400;4;3600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;130800;0;0;29;147600;0;0;0;0;0;0;0;0;180;1126800;0;0
05.09.2021 14:00;65;304200;21;25800;48;216600;11;22800;5;27600;0;0;0;0;0;0;2;1800;3;1800;2;1200;2;1800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;59;87000;0;0;14;82800;0;0;0;0;0;0;0;0;168;1225200;0;0
05.09.2021 15:00;83;495600;20;15000;52;197400;6;1200;4;36600;0;0;0;0;0;0;7;5400;9;6600;2;1800;3;1800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;69;220800;0;0;21;147000;0;0;0;0;0;0;0;0;167;1219200;0;0
05.09.2021 16:00;71;462000;10;6600;47;345600;6;3000;5;33600;0;0;0;0;0;0;6;4800;6;5400;4;3600;4;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;62;169800;0;0;15;97800;0;0;0;0;0;0;0;0;186;1260000;0;0
05.09.2021 17:00;40;186000;10;3000;37;393000;10;6600;6;66000;0;0;0;0;0;0;8;7200;9;6000;5;4800;2;1200;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;43;62400;0;0;17;87600;0;0;0;0;0;0;0;0;203;1365600;0;0
05.09.2021 18:00;50;347400;7;21600;41;278400;3;3000;4;27600;0;0;0;0;0;0;11;9600;1;600;1;600;3;2400;1;600;1;600;0;0;0;0;0;0;0;0;0;0;56;85200;0;0;18;100800;0;0;0;0;0;0;0;0;182;1396200;0;0
05.09.2021 19:00;50;255600;7;3000;68;195000;4;64800;4;51000;0;0;0;0;0;0;3;2400;16;14400;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;20;127200;39;70800;0;0;22;96000;0;0;0;0;0;0;0;0;174;936600;0;0
05.09.2021 20:00;32;180000;11;48600;35;198600;11;67800;11;36000;0;0;0;0;0;0;2;1200;3;1800;1;600;7;7800;0;0;0;0;0;0;0;0;0;0;0;0;13;157800;26;37800;0;0;13;66600;0;0;0;0;0;0;0;0;158;961200;0;0
05.09.2021 21:00;21;117600;6;3000;14;138600;1;0;7;26400;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6000;0;0;1;6600;0;0;0;0;0;0;0;0;158;639600;0;0
05.09.2021 22:00;20;166200;0;0;11;31200;0;0;10;33000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;28200;0;0;1;3600;0;0;0;0;0;0;0;0;75;265200;0;0
05.09.2021 23:00;8;91200;2;1800;6;73800;1;600;2;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3600;0;0;0;0;0;0;0;0;0;0;0;0;72;243000;0;0
06.09.2021 00:00;3;22200;0;0;1;0;0;0;2;9000;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;11400;0;0;0;0;0;0;0;0;32;90600;0;0
06.09.2021 01:00;0;0;0;0;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;57600;0;0
06.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;18600;0;0
06.09.2021 03:00;0;0;0;0;1;0;0;0;10;54600;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;71400;0;0
06.09.2021 04:00;4;600;1;0;2;37200;0;0;15;73800;0;0;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;189000;0;0
06.09.2021 05:00;3;41400;1;600;3;600;1;16800;19;108600;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;600;0;0;2;4800;0;0;0;0;0;0;0;0;153;684600;0;0
06.09.2021 06:00;8;93600;6;45600;13;63000;0;0;15;120600;0;0;0;0;0;0;0;0;1;600;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;0;0;2;11400;0;0;0;0;0;0;0;0;226;1360800;0;0
06.09.2021 07:00;63;478800;18;55800;56;599400;10;4800;8;61800;0;0;0;0;0;0;5;3600;9;6600;3;3000;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;39000;0;0;19;100800;0;0;0;0;0;0;0;0;196;2134800;0;0
06.09.2021 08:00;29;153000;10;51000;64;384600;8;3600;8;69000;0;0;0;0;0;0;5;3600;13;12000;3;1800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;41400;0;0;13;53400;0;0;0;0;0;0;0;0;229;1741200;0;0
06.09.2021 09:00;25;147000;12;10800;54;596400;4;44400;6;84000;0;0;0;0;0;0;2;1200;2;1200;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;3;16200;25;19800;0;0;19;87000;0;0;0;0;0;0;0;0;215;1386600;0;0
06.09.2021 10:00;28;271200;8;7800;63;612000;6;75600;5;69000;0;0;0;0;0;0;6;3600;5;3000;0;0;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;24;26400;0;0;14;62400;0;0;0;0;0;0;0;0;197;1748400;0;0
06.09.2021 11:00;36;201000;8;5400;46;514800;4;21600;5;48000;0;0;0;0;0;0;2;1200;2;1200;1;600;0;0;1;600;1;600;0;0;0;0;0;0;0;0;4;47400;17;49200;0;0;13;71400;0;0;0;0;0;0;0;0;205;1108200;0;0
06.09.2021 12:00;45;265200;5;4200;64;470400;5;3600;15;126000;0;0;2;1200;0;0;9;9000;0;0;5;5400;1;600;0;0;2;4200;0;0;0;0;0;0;0;0;0;0;36;72000;0;0;9;27600;0;0;0;0;0;0;0;0;203;1247400;0;0
06.09.2021 13:00;34;181800;31;7800;65;610800;35;21000;11;95400;0;0;0;0;0;0;6;4200;4;3600;9;8400;1;600;1;600;0;0;0;0;0;0;0;0;0;0;5;65400;23;34200;0;0;14;64200;0;0;0;0;0;0;0;0;200;1452600;0;0
06.09.2021 14:00;35;219000;13;82200;61;469200;6;4800;9;53400;0;0;0;0;0;0;11;9600;5;3000;4;2400;3;1800;2;1800;0;0;0;0;0;0;0;0;0;0;3;33000;25;29400;0;0;20;96000;0;0;0;0;0;0;0;0;220;1401000;0;0
06.09.2021 15:00;51;284400;14;8400;91;894600;2;1200;10;84000;0;0;0;0;0;0;9;6600;2;1200;3;1800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;24;256800;36;53400;0;0;14;73800;0;0;0;0;0;0;0;0;206;1368600;0;0
06.09.2021 16:00;78;585600;14;7800;97;926400;9;34800;11;45000;0;0;0;0;0;0;7;5400;11;9600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;36;469800;56;99000;0;0;21;115800;0;0;0;0;0;0;0;0;214;1669200;0;0
06.09.2021 17:00;73;289200;16;3000;62;562200;12;7200;9;76200;0;0;0;0;0;0;18;15600;10;6600;9;7800;2;1200;1;1800;0;0;0;0;0;0;0;0;0;0;37;470400;48;91200;0;0;36;163800;0;0;0;0;0;0;0;0;221;1620000;0;0
06.09.2021 18:00;67;471600;11;6000;73;709800;12;16200;8;56400;0;0;0;0;0;0;8;4800;18;18000;2;1800;7;8400;0;0;0;0;0;0;0;0;0;0;0;0;87;511200;55;154800;0;0;20;114000;0;0;0;0;0;0;0;0;209;1296000;0;0
06.09.2021 19:00;66;416400;7;4200;46;310200;15;24600;8;61800;0;0;0;0;0;0;4;3600;4;2400;0;0;10;11400;2;1200;1;600;0;0;0;0;0;0;0;0;99;845400;39;127800;0;0;20;94200;0;0;0;0;0;0;0;0;184;922200;0;0
06.09.2021 20:00;37;186000;8;7200;25;254400;11;66600;8;37200;0;0;0;0;0;0;4;3000;5;3000;2;1800;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;9600;0;0;15;62400;0;0;0;0;0;0;0;0;164;868200;0;0
06.09.2021 21:00;11;68400;3;1800;15;158400;1;0;9;24600;0;0;0;0;0;0;1;600;2;2400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1800;0;0;6;25800;0;0;0;0;0;0;0;0;137;499200;0;0
06.09.2021 22:00;7;55200;2;600;12;72000;0;0;9;19200;0;0;0;0;0;0;0;0;3;2400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;2;9000;0;0;0;0;0;0;0;0;125;472800;0;0
06.09.2021 23:00;6;41400;3;1800;5;28200;0;0;3;7200;0;0;0;0;0;0;1;600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;25200;4;1800;0;0;2;6000;0;0;0;0;0;0;0;0;56;169800;0;0
07.09.2021 00:00;7;76800;0;0;6;21000;1;600;2;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;274200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;37;121800;0;0
07.09.2021 01:00;3;0;1;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;12;38400;0;0
07.09.2021 02:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;54000;0;0
07.09.2021 03:00;0;0;0;0;0;0;0;0;9;78600;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;54600;0;0
07.09.2021 04:00;1;0;1;0;1;17400;0;0;11;51000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;126000;0;0
07.09.2021 05:00;4;39600;3;18600;5;51000;0;0;21;109200;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;168;741000;0;0
07.09.2021 06:00;9;43800;8;27000;11;37200;0;0;14;81000;0;0;0;0;0;0;1;600;1;600;2;1800;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4800;0;0;3;16200;0;0;0;0;0;0;0;0;197;1378200;0;0
07.09.2021 07:00;53;201600;23;25200;65;505800;7;61800;8;63000;0;0;0;0;0;0;6;3600;18;13800;3;2400;5;3600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;38;40200;0;0;29;138600;0;0;0;0;0;0;0;0;179;2242200;0;0
07.09.2021 08:00;38;155400;13;29400;70;550200;8;87600;7;49200;0;0;0;0;0;0;6;4800;8;4800;2;1200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;6;36600;23;58200;0;0;20;87600;0;0;0;0;0;0;0;0;208;1899600;0;0
07.09.2021 09:00;42;200400;10;44400;63;444000;3;3600;4;26400;0;0;0;0;0;0;9;9000;8;6000;4;2400;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;20;105000;27;57600;0;0;19;72600;0;0;0;0;0;0;0;0;231;1627800;0;0
07.09.2021 10:00;23;198000;11;30000;65;627000;0;0;5;46200;0;0;0;0;0;0;5;3000;2;1200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;24;634200;25;24000;0;0;12;54600;0;0;0;0;0;0;0;0;200;1396800;0;0
07.09.2021 11:00;23;108600;10;24600;65;588600;6;25200;5;57600;0;0;0;0;0;0;3;1800;5;3000;1;600;4;4200;0;0;2;1800;0;0;0;0;0;0;0;0;26;164400;15;20400;0;0;17;84000;0;0;0;0;0;0;0;0;193;1164600;0;0
