01.06.2020 00:00;Bel_AD75/HD81_M2_7X;Vwz_AD75/HD81_M2_7X;Bel_AD81_M5_769;Vwz_AD81_M5_769;Bel_AH75/HH81_M2_7X;Vwz_AH75/HH81_M2_7X;Bel_AH75_M7_770;Vwz_AH75_M7_770;Bel_AH81_M4_738;Vwz_AH81_M4_738;Bel_AH81_M5_769;Vwz_AH81_M5_769;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_H75_M1_736;Vwz_H75_M1_736;Bel_T11_T12;Vwz_T11_T12;Bel_T1_T2;Vwz_T1_T2;Bel_T5_T6;Vwz_T5_T6;Bel_T7_T8;Vwz_T7_T8
28.03.2021 15:00;0;0;0;0;12;11990;15;15010;15;14990;15;14970;575;258580;241;102757;340;191580;183;87340;17;17000;10;15490;14;25230;11;16810;22;30320
28.03.2021 16:00;0;0;0;0;12;11980;16;15980;15;15000;16;15980;538;240269;207;87500;314;172149;192;90710;18;17980;7;10080;8;12140;18;26160;5;7560
28.03.2021 17:00;0;0;0;0;13;12990;15;14980;16;16049;15;14970;537;249538;228;94150;336;172670;238;110890;17;16980;5;6780;8;11710;17;32190;6;11680
28.03.2021 18:00;0;0;0;0;11;10990;16;15990;14;13970;16;16000;567;253909;244;104100;355;203129;264;127450;16;15990;11;18980;10;17000;11;21140;10;19000
28.03.2021 19:00;0;0;0;0;11;11000;14;14000;13;12980;14;13970;505;227830;233;104240;303;169770;218;114180;15;14960;2;2980;10;14290;15;25390;14;19980
28.03.2021 20:00;0;0;0;0;6;6000;8;8000;7;7000;8;7990;360;148480;154;59960;262;139701;158;68130;9;9000;1;1470;9;33409;4;5280;5;7080
28.03.2021 21:00;0;0;0;0;6;6000;8;7980;7;7000;8;7990;250;104240;103;39010;173;86210;107;45890;9;9000;1;2300;6;20610;8;14570;2;4650
28.03.2021 22:00;0;0;0;0;5;5000;9;8970;6;5980;9;8990;169;68590;48;18710;113;54070;73;30370;8;8000;3;4010;1;1940;2;25180;4;5540
28.03.2021 23:00;0;0;0;0;6;5990;9;8990;7;7000;9;8990;113;47470;18;6550;78;37760;31;14240;9;9000;2;2670;0;0;8;26780;1;1330
29.03.2021 00:00;0;0;0;0;4;4000;12;12000;4;4000;12;12000;65;27660;14;6230;43;21740;18;7500;5;5000;0;0;3;3850;3;21680;0;0
29.03.2021 01:00;0;0;0;0;1;1000;1;1000;1;1000;1;1000;34;14550;9;3680;20;10070;10;4320;1;1000;0;0;0;0;0;0;0;0
29.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;23;10080;3;1280;16;7200;9;4320;0;0;0;0;0;0;0;0;0;0
29.03.2021 03:00;0;0;0;0;2;1990;2;1980;2;2000;2;2000;38;19040;4;1760;15;8470;5;1760;2;2000;0;0;0;0;0;0;0;0
29.03.2021 04:00;0;0;0;0;9;8990;5;4990;8;7990;6;5990;70;26870;26;9600;40;25600;20;10400;10;10000;0;0;0;0;0;0;0;0
29.03.2021 05:00;0;0;0;0;22;22000;18;17980;25;24980;17;17000;228;91760;107;45799;111;63970;100;41607;27;26970;1;1460;3;4210;2;2810;4;5520
29.03.2021 06:00;0;0;0;0;24;24029;23;22970;26;25990;23;22980;416;176941;238;101951;294;154820;267;115797;27;26990;0;0;4;5340;5;6600;1;2230
29.03.2021 07:00;0;0;0;0;29;28950;26;25990;29;29000;26;25980;599;286832;351;168136;465;271350;485;236250;34;33990;7;10250;25;51400;16;46070;10;17830
29.03.2021 08:00;0;0;0;0;26;25980;27;26950;29;28970;27;27264;606;337896;360;200160;492;298048;451;236008;30;29980;14;24169;24;36790;17;30400;10;13834
29.03.2021 09:00;0;0;0;0;19;18960;26;25960;22;21990;27;26960;592;287503;275;124070;384;267551;461;283969;24;23970;7;10400;20;36210;10;16520;20;32140
29.03.2021 10:00;0;0;1;1000;18;18043;22;22038;20;19980;22;21970;622;306601;302;143110;401;231288;342;154910;21;20970;11;19280;21;37500;16;24780;9;12050
29.03.2021 11:00;0;0;0;0;21;20980;21;20970;22;21950;20;19980;560;361350;269;165582;433;294080;314;153570;26;25970;11;17860;34;52930;22;45693;5;7140
29.03.2021 12:00;0;0;0;0;24;24029;24;23970;26;25990;24;23980;650;445000;357;240780;384;226780;308;146780;26;25980;14;21569;30;61800;24;49470;15;25730
29.03.2021 13:00;0;0;0;0;29;28960;27;26980;30;30040;26;25980;632;431016;340;209504;416;251720;364;178170;33;33031;11;15360;36;66030;21;32890;16;25430
29.03.2021 14:00;0;0;0;0;23;22980;28;27970;27;27000;28;27960;648;396503;351;206160;427;245561;341;160031;29;28980;12;22950;42;81470;20;31190;12;21610
29.03.2021 15:00;0;0;0;0;25;24980;27;26980;27;27062;26;25940;733;428108;432;230248;460;261120;374;185251;30;29990;9;14950;35;59220;18;28290;15;20540
29.03.2021 16:00;0;0;0;0;24;23960;26;25970;24;23990;26;25990;702;840386;509;644132;518;293760;400;185990;29;28980;12;19320;28;44750;27;50770;18;29180
29.03.2021 17:00;0;0;0;0;23;22950;26;25960;27;26980;27;26980;692;364325;399;195390;484;257160;397;186000;28;27980;14;23780;30;46810;19;28980;16;28499
29.03.2021 18:00;0;0;0;0;25;24970;26;25980;27;26970;26;25960;593;314890;344;207870;399;207930;300;130552;30;29980;17;26930;18;26370;36;67980;15;23870
29.03.2021 19:00;0;0;0;0;19;18990;24;23980;21;20980;24;24000;440;187359;220;97269;321;156918;201;86080;24;23970;6;8141;15;28270;14;23110;10;16480
29.03.2021 20:00;0;0;0;0;12;11980;18;17990;14;14000;18;17980;322;139290;136;59586;218;132584;148;72970;17;16990;5;10150;5;47070;7;14250;7;10930
29.03.2021 21:00;0;0;0;0;11;10970;14;13980;11;10990;14;13990;270;111480;88;33410;167;82900;79;32800;14;13970;5;6650;4;6650;3;4250;5;9250
29.03.2021 22:00;0;0;0;0;9;8990;12;11980;10;9980;12;12000;164;66700;43;16310;115;53720;76;31500;12;11990;1;1330;1;1330;3;35950;2;3730
29.03.2021 23:00;0;0;0;0;6;6000;10;9980;7;7000;10;9960;140;58870;44;16960;63;29400;36;14080;9;8990;0;0;1;1320;5;7390;6;9060
30.03.2021 00:00;0;0;0;0;4;3990;12;12000;4;4000;12;11980;68;29280;12;4160;38;19990;25;10880;5;4990;0;0;2;2890;0;0;0;0
30.03.2021 01:00;0;0;0;0;1;1000;1;1000;1;1000;1;1000;47;23980;8;3040;26;14230;8;3830;1;1000;0;0;0;0;0;0;0;0
30.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;26;13100;3;950;15;8160;6;2720;0;0;0;0;0;0;0;0;0;0
30.03.2021 03:00;0;0;0;0;2;2000;2;2000;2;2000;2;2000;37;14380;7;2400;19;8640;8;3200;2;2000;0;0;0;0;0;0;0;0
30.03.2021 04:00;0;0;0;0;9;8990;5;4970;9;9000;6;6000;70;29270;22;7990;18;11200;17;7360;10;9990;0;0;0;0;0;0;0;0
30.03.2021 05:00;0;0;0;0;23;22960;18;18000;25;24970;17;16980;192;77840;92;40770;108;57090;103;43408;27;26970;2;3120;2;3310;1;1370;4;6950
30.03.2021 06:00;0;0;0;0;24;24030;23;22970;25;24990;23;22960;402;170500;237;101410;308;164799;260;112569;28;27970;2;2680;5;17140;2;4470;2;3540
30.03.2021 07:00;0;0;0;0;29;28030;27;26980;33;32010;27;26980;565;284346;334;166501;456;283183;465;225095;35;34970;7;9700;31;46818;15;22280;12;18380
30.03.2021 08:00;0;0;0;0;25;25880;27;26970;28;28940;27;26960;612;366470;367;207837;506;319386;482;278984;29;28990;9;13220;31;52260;24;42520;19;27620
30.03.2021 09:00;0;0;0;0;20;20000;26;25980;23;22970;27;26980;525;270890;249;124860;466;336130;421;243990;24;23980;10;17640;24;48140;17;22600;8;10650
30.03.2021 10:00;0;0;1;1000;19;19270;22;21980;21;20980;23;22980;553;281070;291;139042;407;256067;332;149779;25;24980;8;10660;21;41800;10;20980;4;6650
30.03.2021 11:00;0;0;0;0;21;20950;22;21990;22;22087;22;21970;698;454400;331;190140;402;226600;302;147190;25;24990;9;13470;20;44890;19;34277;9;13300
30.03.2021 12:00;0;0;0;0;25;24950;24;23970;27;26980;24;24068;689;532259;383;265330;432;241790;354;160880;30;29970;9;13410;37;109270;24;37180;18;33640
30.03.2021 13:00;0;0;0;0;27;26960;26;25980;30;29980;27;26960;649;802662;441;487141;422;249279;334;157984;33;32960;11;15310;30;52920;19;29220;12;20120
30.03.2021 14:00;0;0;0;0;24;23950;29;28970;26;25970;29;28950;500;1805202;524;1333756;489;314195;360;171791;28;27980;9;13920;33;57080;14;21420;6;8570
30.03.2021 15:00;0;0;0;0;25;24960;26;25980;25;25040;26;25990;589;1424458;506;1380493;488;278739;395;185709;29;28990;17;26570;30;53590;31;59950;15;28370
30.03.2021 16:00;0;0;0;0;23;22950;26;25980;27;27036;26;25990;541;2083801;550;2064832;548;299637;452;217322;29;28970;11;21660;22;34050;28;46630;14;20740
30.03.2021 17:00;0;0;0;0;24;23990;26;25990;26;25950;26;25960;617;1544181;512;1558895;496;277331;444;209970;28;28000;19;32030;27;51530;27;42640;16;25390
30.03.2021 18:00;0;0;0;0;25;24970;26;25960;27;26970;26;26038;676;417390;385;220540;399;209510;302;130530;30;29970;24;42110;21;32350;24;53430;13;18830
30.03.2021 19:00;0;0;0;0;19;18960;24;23970;21;20960;24;23990;494;212913;243;116690;328;158440;221;93320;24;23980;7;11100;21;39220;18;45463;7;10610
30.03.2021 20:00;0;0;0;0;12;11980;18;17980;14;14000;18;17990;378;153361;173;70800;222;115090;149;73860;17;17000;3;5930;12;18490;12;17760;2;3530
30.03.2021 21:00;0;0;0;0;11;10980;14;13990;11;11000;14;13960;274;114738;99;40218;196;104440;120;56460;14;13990;5;7120;6;8770;3;4060;1;1310
30.03.2021 22:00;0;0;0;0;9;8990;12;11990;10;10000;12;11990;191;75840;58;22540;140;67330;68;29100;11;11000;0;0;3;4970;1;1370;2;2640
30.03.2021 23:00;0;0;0;0;6;5980;10;9990;7;6990;10;10000;153;65910;36;13580;87;40450;28;11680;9;8980;0;0;0;0;2;2740;1;1460
31.03.2021 00:00;0;0;0;0;4;4000;11;10960;4;3990;11;11000;70;30830;19;7510;43;22060;22;8960;4;4000;0;0;0;0;0;0;0;0
31.03.2021 01:00;0;0;0;0;1;1000;1;1000;1;1000;1;1000;60;26991;6;2400;24;11520;6;2080;1;1000;0;0;0;0;0;0;0;0
31.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;19;7840;5;1600;28;14070;6;2240;0;0;0;0;0;0;0;0;0;0
31.03.2021 03:00;0;0;0;0;2;2000;2;2000;2;2000;2;1990;35;13440;5;1600;15;10230;4;1590;2;1990;0;0;0;0;0;0;0;0
31.03.2021 04:00;0;0;0;0;9;8980;6;6000;8;8000;6;6000;66;26220;19;6560;32;16790;20;8950;10;9980;0;0;1;1330;0;0;0;0
31.03.2021 05:00;0;0;0;0;23;22990;17;16990;26;25970;17;16990;203;90640;95;35690;115;62168;98;40460;27;27000;1;1330;1;2280;0;0;3;6440
31.03.2021 06:00;0;0;0;0;24;23980;23;23000;26;25980;23;22950;402;170660;230;101270;290;158499;262;115460;29;28990;0;0;9;15820;2;3570;1;1510
31.03.2021 07:00;0;0;0;0;27;26960;27;26970;29;28980;27;26950;540;295370;349;197944;493;335757;478;272115;33;32970;4;6440;25;40130;17;28300;10;16230
31.03.2021 08:00;0;0;0;0;25;24970;25;24970;29;28970;25;25000;620;352362;372;187292;454;285209;411;201510;30;29980;4;5910;38;66379;19;33350;18;35250
31.03.2021 09:00;2;1990;0;0;19;19000;26;25980;21;20990;27;26960;574;314420;302;150000;414;306501;384;194103;27;26970;9;12880;19;43480;15;29280;8;11870
31.03.2021 10:00;0;0;1;990;20;20000;22;22000;22;21990;21;21050;595;396039;306;199801;411;243624;339;156230;25;24970;7;11250;18;26630;14;24980;8;12890
31.03.2021 11:00;0;0;0;0;20;19980;21;20990;22;21970;22;21960;630;481941;357;227119;445;260846;330;152890;24;23990;17;27370;37;93640;15;22720;11;15550
31.03.2021 12:00;1;1000;1;1000;25;24930;25;24970;26;25960;25;24990;675;430545;391;243939;460;254464;371;170763;30;29970;10;13360;34;53800;26;39779;10;16430
31.03.2021 13:00;0;0;1;1000;28;27950;27;26980;31;30980;25;24950;690;415565;398;222071;431;246975;355;162575;33;32990;4;5300;45;72840;22;36200;16;22990
31.03.2021 14:00;0;0;0;0;24;23960;28;27980;26;25970;28;27980;709;466911;382;271390;464;251512;391;186880;30;30000;12;19740;38;59280;24;37200;11;16870
31.03.2021 15:00;0;0;0;0;24;23970;27;26970;26;26000;26;25970;748;469730;472;239943;483;272183;379;167770;28;27980;15;22940;40;83990;26;45220;16;35200
31.03.2021 16:00;0;0;0;0;25;24960;26;25990;26;25980;26;25970;850;481745;521;308970;529;301185;413;200430;30;29970;10;16340;35;59780;28;49310;17;29466
31.03.2021 17:00;0;0;0;0;23;22980;25;24980;26;25950;25;24990;771;426550;423;241550;535;316324;448;213320;27;26980;24;34900;29;50304;33;63720;8;16120
31.03.2021 18:00;0;0;0;0;25;24960;26;25990;26;25990;26;25980;659;335220;374;220710;448;240070;367;163140;30;29990;15;23920;19;33480;18;53130;20;28690
31.03.2021 19:00;0;0;0;0;19;18970;24;23960;22;21970;24;23990;432;225800;218;131440;341;179590;242;108590;24;24039;8;10880;13;20220;9;13510;10;15570
31.03.2021 20:00;0;0;0;0;12;12000;18;17980;14;13990;17;16990;405;167330;187;78210;248;145523;157;85792;17;16990;13;20900;12;17530;8;15360;8;11280
31.03.2021 21:00;0;0;0;0;11;11000;14;13990;11;11000;14;13980;339;137410;131;52120;226;118700;126;56470;13;13000;7;11740;7;12280;6;10240;3;4140
31.03.2021 22:00;0;0;0;0;9;8980;12;12000;10;10000;12;12000;218;87330;69;25920;146;69282;76;33312;12;11980;2;2990;1;1320;1;1370;2;3970
31.03.2021 23:00;0;0;0;0;6;6053;10;9990;7;7000;10;10000;143;55820;49;19680;108;52320;45;18240;9;8990;0;0;3;5080;6;19370;2;2690
01.04.2021 00:00;0;0;0;0;4;4000;12;12060;4;4000;12;11990;86;36369;24;9270;50;25100;25;10390;5;5000;0;0;1;1330;3;8090;4;6010
01.04.2021 01:00;0;0;0;0;1;1000;1;1000;1;1000;1;1000;43;17920;8;2880;40;19840;9;4480;1;1000;0;0;0;0;0;0;0;0
01.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;28;13760;5;1760;23;11350;8;3040;0;0;0;0;0;0;0;0;0;0
01.04.2021 03:00;0;0;0;0;2;2000;2;2000;2;1990;2;2000;44;18380;8;2560;13;6240;8;4480;2;2000;0;0;0;0;0;0;0;0
01.04.2021 04:00;0;0;0;0;9;9000;5;5000;8;8000;5;5000;57;24320;29;10870;33;14610;18;7840;10;10000;0;0;0;0;0;0;0;0
01.04.2021 05:00;0;0;0;0;22;21990;18;17990;25;24960;18;17990;191;77830;90;35180;106;55650;91;36610;27;26980;1;1610;2;3650;1;1470;4;5800
01.04.2021 06:00;0;0;0;0;25;24970;23;22990;28;27960;23;23000;362;151230;211;86040;304;165600;260;114860;29;28980;0;0;4;5830;3;6480;1;1310
01.04.2021 07:00;0;0;0;0;25;24960;27;26960;28;27970;27;26990;569;270830;341;162330;440;247498;444;227018;31;30990;4;5340;19;38400;10;17490;9;12790
01.04.2021 08:00;0;0;0;0;26;25960;25;24960;29;28960;25;24980;567;284350;335;181850;443;280080;441;209032;30;29970;6;7990;35;52980;22;43730;12;18690
01.04.2021 09:00;0;0;0;0;19;18970;26;25990;21;20970;27;26950;598;319432;301;148270;413;252780;396;187440;24;24000;7;12160;17;26810;14;21030;5;8180
01.04.2021 10:00;0;0;0;0;20;19980;21;20990;22;21970;22;21970;619;354660;292;167620;469;269260;340;162160;26;25970;13;18210;14;22790;8;10980;12;20450
01.04.2021 11:00;0;0;0;0;21;20960;22;21990;23;22990;21;21039;651;424425;366;228960;440;268370;345;163940;25;24990;9;12660;27;50230;23;43280;6;8520
01.04.2021 12:00;0;0;0;0;23;22970;24;23980;26;25950;24;23990;663;459180;394;314833;425;247550;311;149460;28;27970;15;21750;29;47769;32;47264;14;20450
01.04.2021 13:00;0;0;0;0;28;27950;27;26980;29;28970;26;25990;687;453708;413;293020;430;240838;343;158650;33;32990;11;17150;33;57740;24;40920;10;17670
01.04.2021 14:00;0;0;0;0;22;21970;25;25000;24;23940;25;24990;713;396407;402;256399;465;319540;379;181019;26;25970;13;20310;37;54629;17;31450;15;21077
01.04.2021 15:00;0;0;0;0;25;24940;26;25950;26;25960;26;26054;799;475826;473;272147;500;274100;403;206480;30;29960;15;21430;29;54700;22;34860;14;21690
01.04.2021 16:00;0;0;0;0;23;22980;26;25950;25;24970;26;25970;761;416462;452;239920;534;323918;480;252582;28;27960;18;30930;37;65780;22;31180;12;22660
01.04.2021 17:00;0;0;0;0;25;25000;26;25950;28;27340;26;25960;760;443970;481;266440;526;319180;392;200449;30;29990;17;25610;30;49720;24;41938;13;17910
01.04.2021 18:00;0;0;0;0;24;23960;26;25970;25;25620;26;25940;678;358990;367;196497;477;245810;360;160110;29;28950;10;15720;29;44780;22;32620;7;9650
01.04.2021 19:00;0;0;0;0;19;18990;23;22960;22;21970;24;23950;577;263671;262;117311;341;170930;237;107720;23;23031;9;12410;21;35861;12;17480;7;13850
01.04.2021 20:00;0;0;0;0;12;11980;18;17990;14;14000;18;17980;461;207590;202;89100;267;165091;209;105891;16;16000;5;6890;11;20470;13;26160;21;34640
01.04.2021 21:00;0;0;0;0;11;10990;14;13980;11;11000;14;13990;369;167549;146;61860;229;139013;155;71020;14;13990;8;12030;7;18799;9;18810;14;24400
01.04.2021 22:00;0;0;0;0;9;8990;12;11970;10;10000;12;11980;249;105690;74;30710;159;85380;92;39680;11;10980;6;8360;5;11131;1;1450;3;4040
01.04.2021 23:00;0;0;0;0;6;5990;10;9990;7;7000;10;9990;153;63990;43;16630;105;52790;53;24780;9;9000;2;4110;5;8710;6;13640;3;3980
02.04.2021 00:00;0;0;0;0;4;3990;12;11980;4;4000;12;11990;99;40930;21;7840;66;30240;38;13280;5;5000;0;0;1;1330;0;0;0;0
02.04.2021 01:00;0;0;0;0;1;1000;1;1000;1;1000;1;1000;62;27010;12;4160;34;16000;13;4800;1;1000;0;0;0;0;0;0;2;5060
02.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;44;16940;5;1760;28;13100;17;6870;0;0;1;1870;0;0;0;0;0;0
02.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;42;18560;9;3360;27;13260;10;3520;0;0;0;0;0;0;1;1420;0;0
02.04.2021 04:00;0;0;0;0;2;1990;0;0;2;2000;0;0;48;18390;16;7040;14;5600;11;4640;3;3000;0;0;0;0;0;0;0;0
02.04.2021 05:00;0;0;0;0;4;3990;2;1990;4;4000;2;2000;60;23820;22;8790;48;21560;43;17270;5;5000;1;1790;0;0;1;1310;1;1600
02.04.2021 06:00;0;0;0;0;7;6990;7;7000;9;8990;7;7000;71;27360;21;8320;47;20790;25;9430;10;10000;1;1530;1;1660;1;2060;3;4120
02.04.2021 07:00;0;0;0;0;6;5990;7;6990;8;7990;7;6990;99;37120;28;9430;46;20800;26;10080;9;9000;0;0;0;0;0;0;0;0
02.04.2021 08:00;0;0;0;0;6;5980;7;6990;8;8000;7;7000;137;56130;29;11040;87;38080;40;16630;9;8990;1;1330;0;0;3;8490;1;1460
02.04.2021 09:00;0;0;0;0;6;6000;7;6990;7;7000;7;6980;280;111210;85;34040;167;74440;93;38860;9;9000;1;1340;5;6650;7;9560;2;2650
02.04.2021 10:00;0;0;0;0;6;6000;7;6970;7;7000;7;6980;412;162940;164;72620;260;121760;147;62350;9;9000;2;2950;3;6430;8;13270;2;2770
02.04.2021 11:00;0;0;0;0;6;5990;7;7000;7;7000;7;6980;444;193850;190;91000;310;148910;184;77730;9;9000;5;7750;9;14240;10;15080;3;9720
02.04.2021 12:00;0;0;0;0;9;9000;10;10038;10;10000;10;10000;488;234980;224;107640;318;150810;196;79670;12;12000;5;9140;11;52920;19;30380;7;13730
02.04.2021 13:00;0;0;0;0;12;11980;14;13970;14;14000;14;13990;518;226335;220;96750;339;163785;252;108043;16;15990;4;5350;7;12020;16;34130;4;5380
02.04.2021 14:00;0;0;0;0;12;11980;13;13000;14;14037;14;13980;515;225392;223;95460;352;176560;243;103120;15;14990;5;12040;15;21026;7;9330;12;17620
02.04.2021 15:00;0;0;0;0;12;12000;16;15990;15;14980;15;14970;503;233634;190;105450;326;157800;238;101440;17;17000;7;10330;23;65099;15;23700;5;9240
02.04.2021 16:00;0;0;0;0;12;11980;15;14960;15;14990;15;14980;464;206460;220;104270;332;163022;234;102180;17;17300;4;7210;22;41410;20;35510;12;18790
02.04.2021 17:00;0;0;0;0;12;11970;15;14970;15;15000;15;15000;499;255615;220;99990;307;147163;184;79160;17;16990;8;11010;16;28319;24;40070;14;24740
02.04.2021 18:00;0;0;0;0;12;11970;15;14990;14;14000;15;15030;462;201221;216;89863;295;141139;216;87010;17;16980;8;12500;22;43960;14;22260;12;20600
02.04.2021 19:00;0;0;0;0;10;9970;12;12000;13;12980;12;11990;433;191030;154;64140;262;125690;210;87470;14;13980;4;7540;9;17690;17;36650;6;8720
02.04.2021 20:00;0;0;0;0;7;6980;8;8000;8;7990;8;7980;350;149470;135;57890;234;118520;164;69080;10;10000;7;9540;11;16250;13;20990;7;13200
02.04.2021 21:00;0;0;0;0;6;5990;7;7000;7;7000;7;7000;255;106070;86;34380;193;96110;106;44630;9;9000;1;1580;6;9350;7;18240;8;12260
02.04.2021 22:00;0;0;0;0;6;6000;7;6990;7;7000;7;6990;185;76900;51;20160;121;57590;64;24630;9;9000;0;0;2;2940;4;6100;2;2660
02.04.2021 23:00;0;0;0;0;6;6000;7;7000;7;7000;7;6970;149;60955;34;14530;92;46230;54;21080;9;9000;0;0;0;0;3;4130;1;1310
03.04.2021 00:00;0;0;0;0;4;4000;9;8980;4;4000;9;9000;88;37910;18;6560;62;29309;26;10080;5;4990;0;0;0;0;1;1550;1;2070
03.04.2021 01:00;0;0;0;0;1;1000;2;2000;1;1000;2;2000;54;23200;16;6240;34;14880;23;8800;1;1000;1;1330;1;1380;0;0;0;0
03.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;42;17120;5;1920;29;14080;12;5120;0;0;0;0;0;0;0;0;0;0
03.04.2021 03:00;0;0;0;0;2;1990;0;0;2;2000;0;0;35;14870;5;1120;19;8470;9;4160;2;1990;0;0;0;0;0;0;0;0
03.04.2021 04:00;0;0;0;0;5;4990;3;3000;5;5000;3;3000;44;16310;20;6880;22;11510;8;3040;6;6000;0;0;0;0;0;0;0;0
03.04.2021 05:00;0;0;0;0;13;12990;13;12990;15;14990;13;12990;88;34360;28;10880;73;44790;45;17910;16;16000;1;1600;0;0;0;0;1;1540
03.04.2021 06:00;0;0;0;0;13;13039;15;14990;16;15808;15;14960;111;51310;32;14070;62;34690;36;14870;18;17980;0;0;1;1420;1;1500;1;1330
03.04.2021 07:00;0;0;0;0;12;11990;15;15000;15;14990;15;15000;139;53780;47;20640;91;47010;71;32140;17;16990;2;2670;1;1470;3;5360;1;2180
03.04.2021 08:00;0;0;0;0;12;11980;15;14990;15;15000;16;15990;232;97030;78;30070;172;80188;102;41410;16;15990;0;0;5;8810;5;8620;0;0
03.04.2021 09:00;0;0;0;0;12;11970;15;14990;15;14970;15;14970;348;141390;135;54350;250;125880;154;66110;17;16970;10;15060;9;24410;9;12570;5;8670
03.04.2021 10:00;0;0;0;0;12;11990;15;15000;15;15000;15;15000;457;230869;208;87719;344;171979;216;90704;17;16990;6;12130;5;7550;7;14170;5;8310
03.04.2021 11:00;0;0;0;0;11;10990;14;13960;14;14000;14;13990;557;232621;236;102369;367;206320;261;129310;15;14990;11;20020;14;20310;9;11950;1;1330
03.04.2021 12:00;0;0;0;0;12;11980;15;14980;15;15000;15;15000;598;297470;288;158546;416;221721;261;113230;17;16980;4;5320;13;21200;11;19809;6;9250
03.04.2021 13:00;0;0;0;0;12;12000;15;14980;15;15000;15;14970;587;312546;271;144090;409;207920;277;127610;17;16990;7;9320;25;50128;20;35490;12;19770
03.04.2021 14:00;0;0;0;0;11;10980;15;14980;14;13990;15;14970;610;294764;317;189277;435;223934;282;122707;16;16000;7;11700;17;25010;14;23090;2;2670
03.04.2021 15:00;0;0;0;0;13;12990;15;14990;16;16049;15;14980;573;301465;292;164348;397;194950;253;110850;19;18990;10;14070;14;22020;13;28160;6;9210
03.04.2021 16:00;0;0;0;0;12;11980;15;14990;15;15000;15;14980;505;223857;238;104250;330;164770;227;100740;16;15990;8;13070;22;33570;15;40630;6;9980
03.04.2021 17:00;0;0;0;0;11;10980;15;15000;14;14000;16;15980;496;234070;243;121530;333;168550;217;96140;17;17000;8;13890;19;29600;17;29550;1;1310
03.04.2021 18:00;0;0;0;0;13;13000;15;15037;16;15990;15;14960;492;207270;226;109550;327;167430;198;84300;17;17000;10;17940;17;28449;11;18470;2;2640
03.04.2021 19:00;0;0;0;0;11;10990;12;12000;12;12000;12;11980;398;166640;145;57420;259;132270;159;68470;14;13990;5;7390;14;20900;12;28520;10;17900
03.04.2021 20:00;0;0;0;0;10;9980;10;10000;11;11000;10;9990;354;141520;147;56440;220;110680;137;61880;13;12990;1;1330;10;14799;4;7480;5;7000
03.04.2021 21:00;0;0;0;0;8;8000;9;8990;9;8990;9;9000;253;102350;87;33270;201;104417;107;48620;11;10980;1;2440;9;23130;4;5610;2;2640
03.04.2021 22:00;0;0;0;0;6;5990;8;7990;7;6990;8;7990;203;80023;64;26560;163;74380;68;28790;9;9000;0;0;1;1330;3;4070;1;1320
03.04.2021 23:00;0;0;0;0;6;5990;7;7000;7;7000;7;6990;143;57447;36;13590;104;48960;34;14647;9;9000;0;0;1;1340;6;10800;0;0
04.04.2021 00:00;0;0;0;0;4;3990;9;9000;4;4000;10;9990;108;42420;28;11040;76;35350;35;14670;5;5000;1;1330;0;0;1;2540;0;0
04.04.2021 01:00;0;0;0;0;1;1000;2;2000;1;1000;1;1000;68;30550;13;5280;38;17920;23;8950;1;1000;0;0;0;0;0;0;0;0
04.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;39;13750;10;3040;34;14550;15;4780;0;0;0;0;0;0;0;0;0;0
04.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;41;16470;6;2560;24;11360;11;4480;0;0;0;0;0;0;0;0;0;0
04.04.2021 04:00;0;0;0;0;2;2000;0;0;2;1990;0;0;28;12790;4;1440;14;6390;4;1760;3;2990;0;0;0;0;0;0;0;0
04.04.2021 05:00;0;0;0;0;4;3980;2;1990;4;4000;2;1990;47;18870;17;6870;36;15670;27;10880;5;4990;0;0;0;0;0;0;0;0
04.04.2021 06:00;0;0;0;0;7;7000;7;7000;9;8980;7;7000;62;26070;13;4960;41;19510;31;12470;10;9980;1;1420;0;0;0;0;1;1590
04.04.2021 07:00;0;0;0;0;6;6000;7;6990;8;8000;7;7000;61;22240;20;8320;48;21798;28;11830;9;9000;0;0;1;4080;1;1310;0;0
04.04.2021 08:00;0;0;0;0;6;6000;7;7000;8;7990;7;6990;112;39680;30;11680;65;30380;33;14720;9;8990;0;0;3;5158;1;1310;1;1330
04.04.2021 09:00;0;0;0;0;6;6000;7;6970;7;7056;7;7000;233;89860;81;31360;148;64610;78;31170;8;7980;0;0;2;2660;1;1370;1;1320
04.04.2021 10:00;0;0;0;0;6;5990;7;7000;7;7000;7;7000;385;148580;156;62710;243;126490;139;60679;9;9000;2;2670;4;6100;11;19820;1;1320
