01.06.2020 00:00;Bel_D111_1;Vwz_D111_1;Bel_D111_2;Vwz_D111_2;Bel_D51_1;Vwz_D51_1;Bel_D51_2;Vwz_D51_2;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T4_b;Vwz_T4_b;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_b;Vwz_T6_b;Bel_T6_s;Vwz_T6_s;Bel_T7_b;Vwz_T7_b;Bel_T8_b;Vwz_T8_b;Bel_VD113;Vwz_VD113;Bel_VD21;Vwz_VD21;Bel_VD53;Vwz_VD53;Bel_VD81;Vwz_VD81
11.01.2022 08:00;36;330000;35;270600;92;973800;89;946200;0;0;0;0;1;0;0;0;0;0;0;0;1;600;0;0;2;0;0;0;0;0;0;0;30;139200;183;1276200;82;554400;135;933600
11.01.2022 09:00;15;243000;16;156600;71;804600;72;705000;5;600;1;3000;0;0;0;0;0;0;1;0;3;600;16;4800;0;0;0;0;0;0;0;0;15;93000;141;1060200;60;396000;165;717600
11.01.2022 10:00;28;357600;28;219000;70;764400;67;675600;0;0;1;0;1;0;2;0;0;0;0;0;0;0;2;600;0;0;0;0;0;0;1;600;22;66000;151;1029600;51;614400;170;935400
11.01.2022 11:00;19;214200;20;149400;68;981000;66;796800;2;0;0;0;1;0;3;1200;0;0;0;0;1;0;2;1200;0;0;0;0;0;0;1;0;15;74400;144;986400;57;377400;162;1011000
11.01.2022 12:00;28;363000;31;208800;70;785400;70;709800;8;1200;3;1800;2;600;1;600;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;27;65400;168;1145400;56;408600;172;1262400
11.01.2022 13:00;36;366600;39;192600;103;970200;98;893400;4;600;0;0;8;0;0;0;37;7800;4;0;22;5400;38;11400;4;600;1;0;0;0;10;1800;23;937800;151;1102200;68;744000;176;1336200
11.01.2022 14:00;33;476400;33;258000;82;1016400;81;877200;1;0;2;1800;9;2400;1;0;0;0;3;600;2;600;3;600;0;0;2;1200;0;0;13;2400;30;60000;154;1199400;67;421200;151;1131000
11.01.2022 15:00;46;718800;47;378600;91;990600;93;927000;1;0;2;1800;12;1800;5;2400;3;600;0;0;4;1200;0;0;6;1200;6;1800;5;1200;0;0;35;190800;132;1018800;76;718800;172;1418400
11.01.2022 16:00;34;559200;36;394800;82;1020000;85;845400;12;1800;6;7800;3;0;4;6000;0;0;0;0;1;0;3;4800;3;600;6;3600;0;0;2;600;27;70800;176;1291200;72;576000;197;1477800
11.01.2022 17:00;41;487800;42;354000;76;1224000;79;1142400;30;4800;9;11400;18;4800;2;6600;1;0;2;600;5;1200;0;0;0;0;0;0;3;600;0;0;29;42600;193;1155600;69;509400;146;1745400
11.01.2022 18:00;35;440400;35;240600;55;774600;55;677400;2;0;2;1200;7;3000;1;3000;3;600;6;600;34;7800;1;600;2;1200;2;1200;0;0;0;0;27;51600;149;922200;59;293400;135;1174800
11.01.2022 19:00;29;267000;29;142800;40;362400;70;660600;0;0;3;600;0;0;0;0;0;0;8;1200;0;0;0;0;0;0;0;0;0;0;0;0;25;28200;114;500400;40;98400;120;715200
11.01.2022 20:00;16;108000;18;75600;33;342600;32;256200;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;11;10200;89;388800;38;177600;102;487800
11.01.2022 21:00;10;67200;10;36600;30;199200;29;159000;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4200;68;252600;16;47400;72;316800
11.01.2022 22:00;13;80400;12;39000;29;294000;29;280200;0;0;2;1200;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12000;53;150600;26;106200;96;412200
11.01.2022 23:00;0;0;0;0;8;151800;7;151200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;68400;5;15000;36;119400
12.01.2022 00:00;2;3000;1;600;6;100800;6;87000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;18;46800;5;12600;22;67800
12.01.2022 01:00;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8400;0;0;13;33600
12.01.2022 02:00;0;0;0;0;2;15600;2;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12000;2;4200;11;28800
12.01.2022 03:00;0;0;0;0;2;32400;2;32400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;8;20400;2;6000;7;21000
12.01.2022 04:00;0;0;0;0;10;124800;10;108600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1200;0;0;0;0;0;0;24;61800;12;21000;12;46200
12.01.2022 05:00;4;18000;4;4200;17;286200;17;270600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7200;84;234000;26;76200;31;99000
12.01.2022 06:00;11;239400;11;108600;27;336000;27;307800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14400;128;517800;27;109800;75;372600
12.01.2022 07:00;44;234600;43;170400;98;1129800;101;906000;9;2400;10;3600;0;0;0;0;0;0;0;0;3;600;1;1200;21;6000;1;2400;0;0;0;0;24;36000;187;1338600;88;478200;109;848400
12.01.2022 08:00;33;352800;34;291000;100;1213200;99;1186200;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1200;0;0;2;600;0;0;0;0;26;87600;169;1140000;75;801000;154;945600
12.01.2022 09:00;24;228600;25;175200;64;903600;66;770400;0;0;0;0;0;0;1;600;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;24;73800;137;1070400;58;397800;136;727200
12.01.2022 10:00;24;465600;24;241200;63;754800;63;685800;0;0;0;0;3;600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;51000;165;1029000;29;2233800;151;994800
12.01.2022 11:00;36;467400;33;288600;81;1038000;83;711600;5;2400;1;600;0;0;4;1200;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;30;93000;167;1223400;44;1558800;162;1216800
12.01.2022 12:00;21;190800;21;145200;88;988800;87;782400;2;0;2;600;1;600;2;3000;0;0;0;0;0;0;2;1800;0;0;2;600;0;0;0;0;16;49800;166;1086000;68;528000;165;1413000
12.01.2022 13:00;34;196800;31;138000;114;946800;110;817800;1;0;5;1800;2;0;8;3000;0;0;0;0;4;0;10;1800;1;0;3;1800;0;0;0;0;20;38400;170;966600;83;601800;167;1361400
12.01.2022 14:00;34;353400;36;243600;73;790200;74;769200;0;0;3;3600;0;0;5;8400;1;0;0;0;2;600;5;3000;0;0;1;0;0;0;0;0;29;150600;142;994800;60;1045200;181;1081800
12.01.2022 15:00;49;493800;51;255600;94;1129200;96;972600;0;0;1;0;1;0;2;1800;0;0;0;0;1;0;2;600;17;3000;4;9600;0;0;1;600;26;364200;131;1087200;94;1186800;169;1306800
12.01.2022 16:00;47;482400;51;331200;74;1018200;74;899400;4;0;2;0;2;0;4;4200;0;0;0;0;40;10200;0;0;0;0;2;0;0;0;0;0;36;141000;140;1039800;57;871800;207;1457400
12.01.2022 17:00;51;477000;52;363000;62;735600;63;726000;15;1200;2;2400;6;1200;7;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;83400;171;1315800;49;391800;168;1498200
12.01.2022 18:00;30;327000;30;177000;81;937800;77;843600;5;600;1;1200;9;1200;3;4200;0;0;0;0;0;0;1;1200;7;0;3;1200;0;0;0;0;25;35400;172;993000;55;826800;137;1209000
12.01.2022 19:00;23;331800;26;130200;57;723000;57;640800;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24000;141;610200;43;157200;127;931200
12.01.2022 20:00;20;57600;22;33000;38;601200;40;471000;0;0;0;0;1;600;1;1200;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;6;8400;90;398400;30;154800;115;649200
12.01.2022 21:00;15;46800;16;49200;31;422400;34;387000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8400;82;249000;21;123000;104;393000
12.01.2022 22:00;9;130200;8;113400;30;280200;33;211200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;12600;48;159000;24;108600;80;292800
12.01.2022 23:00;0;0;0;0;8;89400;8;95400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;99000;7;12000;48;134400
13.01.2022 00:00;1;15000;1;1200;4;46800;4;34200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;16;34800;4;6600;21;69000
13.01.2022 01:00;0;0;0;0;3;24600;3;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;31200;1;3000;20;55200
13.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21600;0;0;6;12600
13.01.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;19200;0;0;8;24600
13.01.2022 04:00;0;0;0;0;10;119400;10;81600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;48000;7;12000;14;49800
13.01.2022 05:00;5;81600;5;34200;12;144000;12;132000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7200;66;202800;9;33600;30;99000
13.01.2022 06:00;12;110400;11;53400;29;427200;28;393000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;13800;130;507000;28;69600;75;360000
13.01.2022 07:00;48;399000;51;316800;95;1206000;100;1041000;14;1800;3;1800;1;600;1;600;0;0;0;0;0;0;0;0;61;15000;2;5400;0;0;0;0;38;130800;190;1297800;96;678000;127;942000
13.01.2022 08:00;36;399000;33;303600;90;1057200;97;922200;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;34;118200;156;1116000;66;531000;131;919800
13.01.2022 09:00;26;453600;26;186000;67;997800;68;883800;0;0;0;0;2;0;2;1200;0;0;1;0;1;600;2;1800;0;0;0;0;0;0;0;0;20;53400;155;1001400;50;720600;135;900600
13.01.2022 10:00;18;257400;19;187200;72;810000;71;745800;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1800;0;0;0;0;17;72000;163;1089600;62;409200;184;900600
13.01.2022 11:00;27;367200;28;298200;62;807600;61;670200;2;0;1;600;2;0;1;0;1;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;24;120600;154;1006200;49;469200;184;1024800
13.01.2022 12:00;28;198000;31;121800;73;976800;75;766800;6;1800;1;1200;5;600;3;1200;3;600;0;0;0;0;7;1800;4;1200;6;1800;0;0;0;0;20;71400;147;1098600;63;400800;181;1310400
13.01.2022 13:00;42;563400;46;388200;95;1220400;102;1182000;2;0;1;0;8;600;6;4800;0;0;1;0;20;3000;6;5400;0;0;0;0;3;600;0;0;22;1104600;137;1006200;29;2297400;151;991800
13.01.2022 14:00;32;344400;33;182400;100;903000;97;912000;0;0;0;0;12;6600;10;13800;0;0;0;0;2;0;2;1200;0;0;1;0;0;0;0;0;20;835800;169;1131600;59;1160400;196;1249200
13.01.2022 15:00;36;368400;42;247800;82;1329600;80;1147200;4;0;4;4200;4;600;3;4800;0;0;1;0;6;600;1;600;8;1200;2;1200;0;0;0;0;25;142800;173;1432200;67;700800;168;1520400
13.01.2022 16:00;35;444000;36;250200;81;861000;78;787200;1;0;1;600;0;0;2;600;11;4200;0;0;5;1200;7;6600;0;0;0;0;0;0;0;0;28;70200;176;1267200;65;536400;225;1253400
13.01.2022 17:00;47;512400;50;381000;86;1114200;86;1068600;4;600;5;3000;1;1200;5;1800;8;1200;0;0;5;1200;3;600;8;1800;5;11400;0;0;0;0;38;64800;167;1426200;73;1128600;179;1607400
13.01.2022 18:00;31;249600;33;211200;66;892200;65;827400;3;600;1;600;6;0;4;2400;0;0;1;0;0;0;0;0;0;0;1;600;0;0;13;2400;25;53400;189;1050600;67;217800;136;1204200
13.01.2022 19:00;26;223200;30;117000;53;750000;54;600600;0;0;1;600;4;600;0;0;0;0;3;600;0;0;0;0;0;0;0;0;0;0;0;0;15;30000;143;721800;41;145200;135;800400
13.01.2022 20:00;12;91200;14;60000;35;480000;34;422400;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;13;21000;97;364800;27;516600;116;504600
13.01.2022 21:00;10;58800;11;46200;38;325800;37;307800;0;0;0;0;4;1200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12000;87;267000;25;991800;90;376800
13.01.2022 22:00;5;31200;5;15000;30;372600;31;310800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9000;62;187800;28;93600;96;450600
13.01.2022 23:00;1;0;1;0;9;51000;9;49800;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;94200;3;6600;59;154800
14.01.2022 00:00;1;0;0;0;1;600;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;19;41400;0;0;30;78000
14.01.2022 01:00;1;600;1;1200;2;600;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17400;0;0;14;27000
14.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22200;0;0;11;18000
14.01.2022 03:00;0;0;0;0;2;32400;2;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13800;2;4800;8;18000
14.01.2022 04:00;0;0;0;0;8;107400;8;83400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;30000;7;11400;17;42000
14.01.2022 05:00;4;33000;4;18000;14;251400;14;226800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5400;75;159600;15;29400;43;112800
14.01.2022 06:00;10;156600;10;80400;22;410400;23;318000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18600;125;403200;27;132000;83;280200
14.01.2022 07:00;44;697800;42;405600;109;1110000;107;1018800;7;600;3;1800;1;0;1;600;0;0;0;0;2;0;1;600;12;1800;3;3000;0;0;2;0;44;105000;181;1231800;70;680400;132;903600
14.01.2022 08:00;22;271800;22;141600;93;1349400;93;1146600;4;600;0;0;0;0;0;0;0;0;0;0;2;0;4;600;8;1800;4;1800;1;0;0;0;21;82200;158;1156800;64;850800;138;852600
14.01.2022 09:00;29;286800;26;380400;69;928200;67;810600;0;0;0;0;0;0;0;0;0;0;4;600;4;600;1;0;1;0;3;0;0;0;0;0;27;79800;180;1022400;70;536400;158;844200
14.01.2022 10:00;21;306600;21;184800;69;911400;69;783000;0;0;0;0;0;0;3;1200;0;0;0;0;0;0;3;600;0;0;1;1200;0;0;0;0;20;69000;154;1079400;57;399600;171;885000
14.01.2022 11:00;30;345600;31;231600;83;921600;83;886800;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;21;114600;152;1492800;71;521400;209;1186800
14.01.2022 12:00;34;190800;37;102600;109;1402200;106;1339800;2;0;4;600;7;1200;2;0;0;0;0;0;5;1200;1;1800;0;0;0;0;0;0;2;0;24;66600;158;1286400;97;924000;189;1300200
14.01.2022 13:00;33;355200;33;232200;126;1217400;130;1133400;1;0;3;6000;5;1200;17;7800;0;0;3;0;24;4800;12;8400;0;0;4;1800;0;0;0;0;16;503400;145;1291200;80;806400;173;1252800
14.01.2022 14:00;27;244800;29;160800;65;688800;64;627000;0;0;0;0;1;0;3;2400;0;0;0;0;0;0;0;0;3;600;0;0;0;0;5;600;20;39000;168;1056000;47;319200;222;1174800
14.01.2022 15:00;36;498600;42;312600;80;924000;79;785400;5;1200;1;1200;5;1200;0;0;3;600;0;0;0;0;1;0;7;600;1;6600;0;0;2;600;27;86400;152;1029600;59;843600;184;1297800
14.01.2022 16:00;36;451200;39;242400;92;772800;91;754200;2;0;0;0;3;600;1;0;0;0;0;0;5;600;0;0;6;1200;3;600;0;0;1;0;35;127800;160;1111800;66;590400;187;1447200
14.01.2022 17:00;44;429000;50;254400;93;1034400;90;916200;2;1200;7;1800;2;600;3;2400;0;0;1;0;1;0;0;0;0;0;4;1800;1;0;0;0;37;123600;164;1419000;71;531000;164;1250400
14.01.2022 18:00;27;256200;29;198600;65;750600;69;738000;7;600;4;1800;1;0;1;600;0;0;0;0;1;0;0;0;3;1200;1;0;0;0;0;0;23;55800;163;907200;62;288600;171;1026600
14.01.2022 19:00;28;246000;32;217800;56;742800;55;673800;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;600;1;0;0;0;0;0;20;51600;143;663000;51;290400;156;988200
14.01.2022 20:00;15;220200;15;192000;48;523200;48;517200;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;15;39000;128;514200;34;187200;123;659400
14.01.2022 21:00;17;196800;18;132600;30;352200;33;321000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;27000;85;288600;22;54600;116;455400
14.01.2022 22:00;8;82200;8;67800;24;226200;24;193800;2;0;0;0;9;3000;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6600;82;199800;21;41400;94;359400
14.01.2022 23:00;7;66000;7;50400;14;177600;14;139200;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;10200;67;204600;12;41400;66;206400
15.01.2022 00:00;2;16200;3;15000;12;90000;12;88800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;51;134400;9;33600;57;144000
15.01.2022 01:00;0;0;0;0;6;81600;6;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;75600;5;16800;26;80400
15.01.2022 02:00;1;50400;1;33000;5;50400;5;50400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;256800;29;337200;5;256800;24;320400
15.01.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357000;13;400800;0;357000;14;391200
15.01.2022 04:00;0;0;0;0;4;80400;4;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;70800;2;6600;21;50400
15.01.2022 05:00;0;0;0;0;9;124800;9;109200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;72600;11;23400;16;56400
15.01.2022 06:00;2;30000;2;4200;9;129600;8;104400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;36;123600;9;84000;31;91800
15.01.2022 07:00;4;58800;4;58200;21;324600;21;284400;0;0;0;0;1;0;0;0;0;0;0;0;3;1200;1;0;0;0;0;0;0;0;0;0;2;3600;68;183000;23;79800;54;177000
15.01.2022 08:00;16;106200;17;84600;34;295200;32;293400;1;0;0;0;2;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;13;24600;84;345000;31;122400;72;214200
15.01.2022 09:00;27;268800;21;168000;53;622200;53;611400;0;0;0;0;0;0;5;1200;0;0;0;0;2;600;1;600;0;0;0;0;0;0;0;0;19;127800;138;640800;46;1108200;116;554400
15.01.2022 10:00;28;286200;28;149400;53;615600;51;523800;0;0;0;0;0;0;0;0;10;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;23;82200;161;863400;42;292200;147;808800
15.01.2022 11:00;37;397800;34;324600;73;835800;68;794400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;600;0;0;1;0;29;158400;153;1247400;67;396000;152;888600
15.01.2022 12:00;46;488400;50;382200;72;735000;72;673200;0;0;0;0;1;0;1;0;0;0;0;0;2;0;7;2400;3;0;3;600;0;0;1;0;31;143400;155;1090200;59;388200;188;1113600
15.01.2022 13:00;35;451800;36;276600;58;551400;55;513600;0;0;1;600;2;0;4;2400;0;0;0;0;1;600;1;1200;0;0;1;0;0;0;0;0;31;509400;162;925800;54;201000;176;1067400
15.01.2022 14:00;34;388200;34;286200;79;811200;81;744000;13;2400;3;4200;4;0;1;600;1;0;1;0;2;0;3;0;5;600;0;0;0;0;0;0;24;763200;138;1186200;81;430200;164;1155000
15.01.2022 15:00;26;488400;26;270600;82;729600;83;684600;0;0;4;3000;1;0;7;1800;0;0;0;0;0;0;1;600;14;3600;3;1200;0;0;0;0;19;401400;150;943800;42;1120800;193;1059600
15.01.2022 16:00;27;371400;26;210000;56;650400;58;591000;0;0;0;0;5;600;4;1800;1;0;0;0;0;0;4;3000;2;0;8;5400;0;0;0;0;22;46200;158;939600;45;1008000;173;1181400
15.01.2022 17:00;33;304200;34;283800;65;564600;67;518400;5;600;1;4200;3;0;5;1200;0;0;0;0;3;0;0;0;1;0;1;600;0;0;0;0;30;55200;171;742800;57;262800;147;1089000
15.01.2022 18:00;35;309000;37;235200;73;754200;73;696600;1;0;2;600;3;0;0;0;1;0;2;0;2;0;0;0;6;600;0;0;4;600;2;0;23;42600;172;825600;64;213600;155;985200
15.01.2022 19:00;17;138000;17;111600;51;635400;50;461400;2;0;1;600;13;1800;2;1200;0;0;0;0;8;1200;4;600;0;0;0;0;0;0;0;0;13;17400;145;750600;40;409200;173;876000
15.01.2022 20:00;21;355200;22;144000;36;343200;37;258600;1;600;2;1800;8;1200;0;0;0;0;0;0;0;0;0;0;1;0;1;600;0;0;0;0;18;18600;124;442800;21;75000;123;545400
15.01.2022 21:00;13;99000;13;45000;37;341400;37;296400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;600;0;0;0;0;8;6600;93;341400;33;133200;100;358800
15.01.2022 22:00;3;47400;3;18600;27;406800;27;363600;1;0;0;0;1;0;19;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4800;78;254400;19;52200;103;401400
15.01.2022 23:00;4;48000;4;39000;22;204000;22;190800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4200;73;209400;20;60000;81;274800
16.01.2022 00:00;1;3000;1;1800;11;152400;11;135000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;52;162000;9;18600;52;171000
16.01.2022 01:00;1;17400;1;16800;10;102000;10;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;30;108000;6;13800;54;166800
16.01.2022 02:00;1;16800;1;16800;3;17400;3;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;18;49800;1;4200;42;100200
16.01.2022 03:00;0;0;0;0;2;17400;3;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;63000;1;3600;31;73800
16.01.2022 04:00;0;0;0;0;3;37200;3;37800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;61800;2;10200;11;31200
16.01.2022 05:00;0;0;0;0;5;60600;5;48600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;49800;5;17400;12;37800
16.01.2022 06:00;1;16200;1;15600;5;46800;5;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;23;62400;3;14400;27;72000
16.01.2022 07:00;2;16800;2;15600;7;95400;7;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;31;70800;8;48000;35;99000
16.01.2022 08:00;3;50400;3;20400;15;177000;15;133200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9600;57;169200;13;33000;29;76200
16.01.2022 09:00;10;93000;10;51600;33;343800;34;285000;0;0;0;0;1;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13800;83;258600;31;159600;74;217200
16.01.2022 10:00;18;158400;16;134400;37;446400;40;410400;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;6;1800;3;1800;0;0;0;0;16;64200;105;463800;34;154200;86;350400
16.01.2022 11:00;27;304200;29;200400;51;543600;49;489000;9;2400;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;600;21;58200;118;564000;47;229200;139;531600
16.01.2022 12:00;22;309000;21;208800;43;387600;41;361200;2;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;20;55800;139;616800;34;109800;140;623400
16.01.2022 13:00;28;253200;28;154200;51;569400;50;448800;2;600;1;1200;4;1200;1;1800;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;63000;137;511800;41;262800;160;685800
16.01.2022 14:00;21;284400;18;126000;55;513600;60;513000;0;0;3;600;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;600;0;0;0;0;18;38400;133;773400;56;247200;150;743400
16.01.2022 15:00;17;258000;16;90000;51;642600;51;474000;0;0;1;0;1;0;1;0;0;0;0;0;10;1800;0;0;1;0;3;1200;0;0;0;0;10;16800;129;785400;50;185400;163;853800
16.01.2022 16:00;29;366000;29;258000;45;489000;46;421800;6;600;1;0;0;0;0;0;0;0;0;0;3;600;0;0;0;0;3;1200;0;0;0;0;26;105000;129;888000;37;249000;148;832200
16.01.2022 17:00;25;240600;25;175200;70;851400;70;825000;7;2400;0;0;22;5400;2;0;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;19;96000;116;903600;58;519600;167;933000
16.01.2022 18:00;19;192600;18;43800;46;501600;49;448800;2;0;3;3600;0;0;0;0;0;0;10;1200;2;0;0;0;1;0;0;0;0;0;0;0;17;48600;113;721800;41;455400;121;897600
16.01.2022 19:00;16;292200;18;103200;50;495000;50;471000;0;0;0;0;0;0;0;0;0;0;5;600;8;1800;2;0;3;600;0;0;0;0;0;0;15;45600;108;530400;30;399600;131;717000
16.01.2022 20:00;20;298200;20;199200;22;254400;23;238800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;22;67200;80;433800;19;87000;99;493200
16.01.2022 21:00;9;129600;9;117000;25;300000;26;274200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12000;66;240000;14;77400;90;397800
16.01.2022 22:00;7;108600;6;36000;16;180600;18;186600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;15600;59;204000;13;75000;68;249000
