01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_ST53;Vwz_ST53;Bel_ST54;Vwz_ST54;Bel_T32;Vwz_T32;Bel_T32a;Vwz_T32a;Bel_T94;Vwz_T94
04.04.2022 12:00;0;0;0;0;0;0;27;60600;8;7800;12;8400
04.04.2022 13:00;0;0;0;0;0;0;30;13200;11;9000;16;14400
04.04.2022 14:00;0;0;0;0;0;0;51;63600;22;9600;9;6600
04.04.2022 15:00;0;0;0;0;0;0;53;58800;19;15600;10;7200
04.04.2022 16:00;0;0;0;0;0;0;36;61800;6;4800;12;9000
04.04.2022 17:00;0;0;0;0;0;0;15;15600;6;5400;8;6600
04.04.2022 18:00;0;0;0;0;0;0;15;6000;25;9000;4;2400
04.04.2022 19:00;0;0;0;0;0;0;25;19800;2;0;0;0
04.04.2022 20:00;0;0;0;0;0;0;4;14400;3;1800;0;0
04.04.2022 21:00;0;0;0;0;0;0;2;1200;0;0;1;600
04.04.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0
04.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
05.04.2022 06:00;0;0;0;0;0;0;4;8400;0;0;0;0
05.04.2022 07:00;0;0;0;0;0;0;43;43800;4;2400;5;4200
05.04.2022 08:00;0;0;0;0;0;0;52;63000;7;7200;7;5400
05.04.2022 09:00;0;0;0;0;0;0;9;6600;2;1800;6;4200
05.04.2022 10:00;0;0;0;0;0;0;4;1200;5;1200;0;0
05.04.2022 11:00;0;0;0;0;0;0;11;13200;8;2400;5;3600
05.04.2022 12:00;0;0;0;0;0;0;21;40800;21;15600;6;4200
05.04.2022 13:00;0;0;0;0;0;0;15;32400;9;4200;8;6000
05.04.2022 14:00;0;0;0;0;0;0;28;19800;18;15600;10;7800
05.04.2022 15:00;0;0;0;0;0;0;61;66000;15;9600;8;5400
05.04.2022 16:00;0;0;0;0;0;0;41;54600;7;10200;4;3000
05.04.2022 17:00;0;0;0;0;0;0;18;54000;11;9000;9;7200
05.04.2022 18:00;0;0;0;0;0;0;16;6000;2;1200;7;5400
05.04.2022 19:00;0;0;0;0;0;0;13;15000;5;0;4;3000
05.04.2022 20:00;0;0;0;0;0;0;8;16200;2;0;4;3600
05.04.2022 21:00;0;0;0;0;0;0;4;9000;1;3000;1;600
05.04.2022 22:00;0;0;0;0;0;0;1;1200;0;0;1;600
05.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
06.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
06.04.2022 06:00;0;0;0;0;0;0;5;1800;2;1200;1;600
06.04.2022 07:00;0;0;0;0;0;0;59;47400;3;4200;6;4200
06.04.2022 08:00;0;0;0;0;0;0;43;85800;11;6600;14;10800
06.04.2022 09:00;0;0;0;0;0;0;23;18000;9;4800;9;6600
06.04.2022 10:00;0;0;0;0;1;600;13;7800;6;1800;2;1800
06.04.2022 11:00;0;0;0;0;0;0;24;33000;3;1200;14;10800
06.04.2022 12:00;0;0;0;0;0;0;27;25200;22;15000;15;12600
06.04.2022 13:00;0;0;0;0;1;600;50;54000;16;12600;16;13200
06.04.2022 14:00;0;0;0;0;1;0;51;75600;20;16200;14;10800
06.04.2022 15:00;0;0;0;0;0;0;39;127200;9;7800;19;14400
06.04.2022 16:00;0;0;0;0;0;0;39;79200;27;24600;7;5400
06.04.2022 17:00;0;0;0;0;0;0;71;69000;16;8400;5;3600
06.04.2022 18:00;0;0;0;0;0;0;37;64800;15;4800;12;9600
06.04.2022 19:00;0;0;0;0;0;0;16;12000;1;2400;1;600
06.04.2022 20:00;0;0;0;0;0;0;12;15600;4;2400;0;0
06.04.2022 21:00;0;0;0;0;0;0;7;1800;0;0;0;0
06.04.2022 22:00;0;0;0;0;0;0;1;0;1;0;0;0
06.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
07.04.2022 06:00;0;0;0;0;0;0;4;3000;0;0;1;600
07.04.2022 07:00;0;0;0;0;0;0;91;57000;2;3600;11;7800
07.04.2022 08:00;0;0;0;0;0;0;37;93600;7;11400;12;9000
07.04.2022 09:00;0;0;0;0;0;0;9;7800;10;3600;10;7800
07.04.2022 10:00;0;0;0;0;0;0;8;7800;2;1200;3;2400
07.04.2022 11:00;0;0;0;0;0;0;26;25800;4;3000;9;8400
07.04.2022 12:00;0;0;0;0;0;0;20;27600;4;2400;15;12000
07.04.2022 13:00;0;0;0;0;0;0;35;37200;12;8400;6;3600
07.04.2022 14:00;0;0;0;0;0;0;18;36600;19;15600;4;3000
07.04.2022 15:00;0;0;0;0;0;0;39;60600;11;3000;4;3000
07.04.2022 16:00;0;0;0;0;0;0;15;13200;14;12600;5;4200
07.04.2022 17:00;0;0;0;0;0;0;42;81000;11;10800;14;12600
07.04.2022 18:00;0;0;0;0;0;0;18;21000;10;12000;6;4200
07.04.2022 19:00;0;0;0;0;0;0;26;46800;9;2400;2;1200
07.04.2022 20:00;0;0;0;0;0;0;6;9000;4;600;0;0
07.04.2022 21:00;0;0;0;0;0;0;1;3600;1;0;3;2400
07.04.2022 22:00;0;0;0;0;0;0;0;0;1;600;0;0
07.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
08.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
08.04.2022 06:00;0;0;0;0;0;0;1;0;0;0;2;1800
08.04.2022 07:00;0;0;0;0;0;0;56;55800;3;1200;8;4800
08.04.2022 08:00;0;0;0;0;0;0;37;80400;12;10200;4;2400
08.04.2022 09:00;0;0;0;0;0;0;5;49800;0;0;17;13800
08.04.2022 10:00;0;0;0;0;0;0;17;23400;22;27000;11;8400
08.04.2022 11:00;0;0;0;0;0;0;26;91200;7;4800;27;22800
08.04.2022 12:00;0;0;0;0;0;0;25;43800;12;7200;5;4200
08.04.2022 13:00;0;0;0;0;0;0;14;35400;4;6000;4;3000
08.04.2022 14:00;0;0;0;0;0;0;33;50400;10;7800;3;1800
08.04.2022 15:00;0;0;0;0;0;0;13;10800;16;9000;7;5400
08.04.2022 16:00;0;0;0;0;0;0;17;19200;5;1200;3;1800
08.04.2022 17:00;0;0;0;0;0;0;25;26400;5;8400;0;0
08.04.2022 18:00;0;0;0;0;0;0;10;6600;17;17400;3;2400
08.04.2022 19:00;0;0;0;0;0;0;12;13800;3;1800;0;0
08.04.2022 20:00;0;0;0;0;0;0;8;5400;0;0;0;0
08.04.2022 21:00;0;0;0;0;0;0;2;3600;1;600;0;0
08.04.2022 22:00;0;0;0;0;0;0;0;0;0;0;1;600
08.04.2022 23:00;0;0;0;0;0;0;1;0;1;600;1;600
09.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 05:00;0;0;0;0;1;600;0;0;0;0;0;0
09.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2022 07:00;0;0;0;0;0;0;1;0;0;0;0;0
09.04.2022 08:00;0;0;0;0;0;0;3;4200;4;4200;8;5400
09.04.2022 09:00;0;0;0;0;0;0;16;15600;1;600;2;1800
09.04.2022 10:00;0;0;0;0;0;0;25;6600;8;6000;10;7800
09.04.2022 11:00;0;0;0;0;0;0;20;56400;1;0;9;7800
09.04.2022 12:00;0;0;0;0;0;0;23;21600;4;600;5;4200
09.04.2022 13:00;0;0;0;0;0;0;41;50400;10;3600;20;16800
09.04.2022 14:00;0;0;0;0;0;0;9;14400;5;2400;18;15600
09.04.2022 15:00;0;0;0;0;0;0;19;39000;12;12600;2;1800
09.04.2022 16:00;0;0;0;0;0;0;25;23400;16;8400;4;2400
09.04.2022 17:00;0;0;0;0;0;0;11;9000;10;3000;12;10200
09.04.2022 18:00;0;0;0;0;0;0;22;37800;5;2400;6;4800
09.04.2022 19:00;0;0;0;0;0;0;13;9600;12;4800;4;3000
09.04.2022 20:00;0;0;0;0;0;0;11;4800;3;1200;1;600
09.04.2022 21:00;0;0;0;0;0;0;5;22200;0;0;1;600
09.04.2022 22:00;0;0;0;0;0;0;3;4200;0;0;3;2400
09.04.2022 23:00;0;0;0;0;0;0;2;0;1;0;2;1800
10.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2022 08:00;0;0;0;0;0;0;0;0;2;0;0;0
10.04.2022 09:00;0;0;0;0;0;0;3;8400;0;0;2;1200
10.04.2022 10:00;0;0;0;0;0;0;7;4200;8;3000;2;1200
10.04.2022 11:00;0;0;0;0;0;0;18;12600;7;2400;3;1800
10.04.2022 12:00;0;0;0;0;0;0;20;17400;14;7200;0;0
10.04.2022 13:00;0;0;0;0;0;0;40;11400;3;2400;3;1800
10.04.2022 14:00;0;0;0;0;0;0;25;51600;20;11400;6;4200
10.04.2022 15:00;0;0;0;0;0;0;18;15600;9;3600;2;1200
10.04.2022 16:00;0;0;0;0;0;0;15;13800;8;5400;3;3000
10.04.2022 17:00;0;0;0;0;0;0;47;35400;8;6000;1;600
10.04.2022 18:00;0;0;0;0;0;0;19;16200;5;2400;5;3600
10.04.2022 19:00;0;0;0;0;0;0;22;31200;4;1800;1;600
10.04.2022 20:00;0;0;0;0;0;0;2;600;0;0;0;0
10.04.2022 21:00;0;0;0;0;0;0;5;12600;0;0;0;0
10.04.2022 22:00;0;0;0;0;0;0;0;0;0;0;1;600
10.04.2022 23:00;0;0;0;0;0;0;24;6600;0;0;0;0
11.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;1;600
11.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2022 05:00;0;0;0;0;0;0;12;8400;0;0;0;0
11.04.2022 06:00;0;0;0;0;0;0;3;1800;6;7200;7;6000
11.04.2022 07:00;0;0;0;0;0;0;22;8400;7;9000;9;6600
11.04.2022 08:00;0;0;0;0;0;0;43;55800;13;6600;13;9600
11.04.2022 09:00;0;0;0;0;0;0;31;26400;9;6000;13;10200
11.04.2022 10:00;0;0;0;0;0;0;28;29400;6;4200;1;600
11.04.2022 11:00;0;0;0;0;0;0;26;37200;27;13800;7;6600
11.04.2022 12:00;0;0;0;0;0;0;29;56400;13;5400;9;6000
11.04.2022 13:00;0;0;0;0;0;0;26;14400;10;7800;4;2400
11.04.2022 14:00;0;0;0;0;0;0;37;49200;20;15000;13;10800
11.04.2022 15:00;0;0;0;0;0;0;39;69600;32;22800;22;18000
11.04.2022 16:00;0;0;0;0;0;0;50;84000;13;5400;8;5400
11.04.2022 17:00;0;0;0;0;0;0;73;139800;23;12600;11;7800
11.04.2022 18:00;0;0;0;0;0;0;43;104400;17;8400;8;5400
11.04.2022 19:00;0;0;0;0;0;0;63;51600;6;3000;4;2400
11.04.2022 20:00;0;0;0;0;0;0;27;14400;4;4200;7;6600
11.04.2022 21:00;0;0;0;0;0;0;12;12000;6;2400;2;1800
11.04.2022 22:00;0;0;0;0;0;0;3;600;3;0;4;3600
11.04.2022 23:00;0;0;0;0;0;0;1;600;2;0;0;0
12.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2022 01:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 02:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 03:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 04:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 05:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 06:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 07:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 08:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.04.2022 09:00;0;0;0;0;0;0;22;43200;8;12600;17;13800
12.04.2022 10:00;0;0;0;0;0;0;43;46200;10;3600;7;4800
12.04.2022 11:00;0;0;0;0;1;600;31;46200;7;6000;6;4200
12.04.2022 12:00;0;0;0;0;0;0;36;38400;12;7800;5;3600
12.04.2022 13:00;0;0;0;0;0;0;34;12600;14;19200;7;4800
12.04.2022 14:00;0;0;0;0;0;0;68;120000;22;12000;12;9000
12.04.2022 15:00;0;0;0;0;0;0;64;109200;23;14400;17;13800
12.04.2022 16:00;0;0;0;0;0;0;75;96600;18;13200;25;21000
12.04.2022 17:00;0;0;0;0;0;0;56;115800;12;5400;13;10200
12.04.2022 18:00;0;0;0;0;0;0;36;50400;8;9000;8;6600
12.04.2022 19:00;0;0;0;0;0;0;29;13800;6;7800;14;10800
12.04.2022 20:00;0;0;0;0;0;0;13;33000;6;12000;0;0
12.04.2022 21:00;0;0;0;0;0;0;17;3600;1;0;1;600
12.04.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2022 23:00;0;0;0;0;0;0;1;1200;0;0;0;0
13.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2022 06:00;0;0;0;0;0;0;0;0;7;2400;1;600
13.04.2022 07:00;0;0;0;0;0;0;14;12600;3;1800;8;5400
13.04.2022 08:00;0;0;0;0;0;0;36;52200;12;5400;26;20400
13.04.2022 09:00;0;0;0;0;0;0;23;51600;1;0;17;13800
13.04.2022 10:00;0;0;0;0;0;0;22;21000;16;5400;10;7800
13.04.2022 11:00;0;0;0;0;0;0;28;44400;18;17400;6;4200
13.04.2022 12:00;0;0;0;0;0;0;21;46800;6;7800;9;6600
13.04.2022 13:00;0;0;0;0;0;0;24;28200;17;10800;13;10800
13.04.2022 14:00;0;0;0;0;0;0;70;157800;11;7800;12;9600
13.04.2022 15:00;0;0;0;0;0;0;47;51600;27;16800;22;17400
13.04.2022 16:00;0;0;0;0;0;0;57;53400;12;12000;16;13200
13.04.2022 17:00;0;0;0;0;0;0;96;166800;24;19200;14;11400
13.04.2022 18:00;0;0;0;0;0;0;57;64200;7;1200;17;15000
13.04.2022 19:00;0;0;0;0;0;0;26;25800;7;4200;6;4200
13.04.2022 20:00;0;0;0;0;0;0;20;12000;10;4200;6;4800
13.04.2022 21:00;0;0;0;0;0;0;9;1800;0;0;0;0
13.04.2022 22:00;0;0;0;0;0;0;3;1800;0;0;0;0
13.04.2022 23:00;0;0;0;0;0;0;1;0;5;1200;0;0
14.04.2022 00:00;0;0;0;0;0;0;0;0;2;1800;0;0
14.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;1;600
14.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2022 06:00;0;0;0;0;0;0;0;0;2;0;4;3000
14.04.2022 07:00;0;0;0;0;0;0;18;7200;3;600;6;3600
14.04.2022 08:00;0;0;0;0;0;0;39;116400;4;3000;13;10200
14.04.2022 09:00;0;0;0;0;0;0;30;72600;11;4200;10;8400
14.04.2022 10:00;0;0;0;0;0;0;31;27000;7;6000;12;9000
14.04.2022 11:00;0;0;0;0;0;0;44;32400;4;3000;14;10200
14.04.2022 12:00;0;0;0;0;0;0;20;36000;13;6000;12;10200
14.04.2022 13:00;0;0;0;0;0;0;32;49800;14;7800;13;9600
14.04.2022 14:00;0;0;0;0;0;0;46;77400;5;3600;15;12000
14.04.2022 15:00;0;0;0;0;0;0;64;96000;8;9600;9;6600
14.04.2022 16:00;0;0;0;0;0;0;19;18600;16;16800;16;12600
14.04.2022 17:00;0;0;0;0;0;0;31;117600;6;4200;17;13800
14.04.2022 18:00;0;0;0;0;0;0;27;30600;6;4200;6;3600
14.04.2022 19:00;0;0;0;0;0;0;22;30000;3;0;9;7200
14.04.2022 20:00;0;0;0;0;0;0;5;17400;7;3000;0;0
14.04.2022 21:00;0;0;0;0;0;0;10;10200;2;3600;0;0
14.04.2022 22:00;0;0;0;0;0;0;6;2400;1;600;0;0
14.04.2022 23:00;0;0;0;0;0;0;2;1800;0;0;0;0
15.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2022 08:00;0;0;0;0;0;0;0;0;0;0;3;3000
15.04.2022 09:00;0;0;0;0;0;0;8;9000;3;2400;1;600
15.04.2022 10:00;0;0;0;0;0;0;5;4200;1;600;6;4800
15.04.2022 11:00;0;0;0;0;0;0;17;16200;4;3000;6;4800
15.04.2022 12:00;0;0;0;0;0;0;12;6600;3;2400;8;6000
15.04.2022 13:00;0;0;0;0;0;0;25;17400;11;9000;8;6600
15.04.2022 14:00;0;0;0;0;0;0;28;83400;5;2400;6;4200
15.04.2022 15:00;0;0;0;0;0;0;21;22200;11;13200;17;13200
15.04.2022 16:00;0;0;0;0;0;0;63;46200;5;600;17;13800
15.04.2022 17:00;0;0;0;0;0;0;19;13200;7;1800;10;8400
15.04.2022 18:00;0;0;0;0;0;0;23;43200;3;3000;4;3600
15.04.2022 19:00;0;0;0;0;0;0;50;33600;9;1200;1;600
15.04.2022 20:00;0;0;0;0;0;0;13;18600;1;0;1;600
15.04.2022 21:00;0;0;0;0;0;0;4;3600;3;3600;5;4800
15.04.2022 22:00;0;0;0;0;0;0;1;0;0;0;0;0
15.04.2022 23:00;0;0;0;0;0;0;11;3600;0;0;0;0
16.04.2022 00:00;0;0;0;0;0;0;1;600;0;0;0;0
16.04.2022 01:00;0;0;0;0;0;0;1;1200;0;0;0;0
16.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
16.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2022 07:00;0;0;0;0;0;0;0;0;0;0;2;1200
16.04.2022 08:00;0;0;0;0;0;0;4;3600;1;600;7;5400
16.04.2022 09:00;0;0;0;0;0;0;22;6600;10;3600;9;6600
16.04.2022 10:00;0;0;0;0;0;0;26;15000;4;2400;10;7800
16.04.2022 11:00;0;0;0;0;0;0;23;30000;3;1800;11;7200
16.04.2022 12:00;0;0;0;0;0;0;24;22200;20;10800;14;11400
16.04.2022 13:00;0;0;0;0;0;0;21;16200;6;3600;15;13200
16.04.2022 14:00;0;0;0;0;0;0;35;40800;9;4800;11;8400
16.04.2022 15:00;0;0;0;0;0;0;42;40200;11;9000;10;6600
16.04.2022 16:00;0;0;0;0;0;0;48;43800;20;16800;7;4800
16.04.2022 17:00;0;0;0;0;0;0;44;75000;9;7200;7;6000
16.04.2022 18:00;0;0;0;0;0;0;25;48600;30;11400;3;1800
16.04.2022 19:00;0;0;0;0;0;0;21;23400;5;2400;1;600
16.04.2022 20:00;0;0;0;0;0;0;30;10800;1;1200;3;2400
16.04.2022 21:00;0;0;0;0;0;0;18;16800;0;0;1;600
16.04.2022 22:00;0;0;0;0;0;0;4;1800;0;0;0;0
16.04.2022 23:00;0;0;0;0;0;0;1;600;0;0;1;600
17.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;2;1800
17.04.2022 01:00;0;0;0;0;0;0;2;1200;0;0;0;0
17.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
17.04.2022 07:00;0;0;0;0;0;0;0;0;1;600;0;0
17.04.2022 08:00;0;0;0;0;0;0;4;1200;0;0;1;600
17.04.2022 09:00;0;0;0;0;0;0;12;2400;0;0;7;6000
17.04.2022 10:00;0;0;0;0;0;0;6;10800;8;7800;6;4800
17.04.2022 11:00;0;0;0;0;0;0;12;10200;4;3000;4;3000
17.04.2022 12:00;0;0;0;0;0;0;51;44400;10;10800;2;1200
17.04.2022 13:00;0;0;0;0;0;0;27;24600;12;7800;7;5400
17.04.2022 14:00;0;0;0;0;0;0;28;25200;13;20400;9;7200
17.04.2022 15:00;0;0;0;0;0;0;36;19800;2;2400;4;3000
17.04.2022 16:00;0;0;0;0;0;0;51;47400;5;2400;8;6000
17.04.2022 17:00;0;0;0;0;0;0;29;25800;8;7200;8;6000
17.04.2022 18:00;0;0;0;0;0;0;34;61800;4;2400;4;2400
17.04.2022 19:00;0;0;0;0;0;0;35;15000;17;6600;6;4800
17.04.2022 20:00;0;0;0;0;0;0;37;43800;2;0;7;6000
17.04.2022 21:00;0;0;0;0;0;0;6;3600;0;0;3;2400
17.04.2022 22:00;0;0;0;0;0;0;3;1200;0;0;0;0
17.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 00:00;0;0;0;0;0;0;2;9000;0;0;0;0
18.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
18.04.2022 06:00;0;0;0;0;0;0;4;1200;2;0;0;0
18.04.2022 07:00;0;0;0;0;0;0;4;3000;0;0;0;0
18.04.2022 08:00;0;0;0;0;0;0;0;0;0;0;4;3600
18.04.2022 09:00;0;0;0;0;0;0;2;1200;5;1200;3;1800
18.04.2022 10:00;0;0;0;0;0;0;7;24600;10;6000;3;1800
18.04.2022 11:00;0;0;0;0;0;0;13;19200;4;4200;7;5400
18.04.2022 12:00;0;0;0;0;0;0;25;15600;3;1800;1;600
18.04.2022 13:00;0;0;0;0;0;0;28;10200;8;3600;8;6600
18.04.2022 14:00;0;0;0;0;0;0;14;2400;2;1200;11;9600
18.04.2022 15:00;0;0;0;0;0;0;39;30000;7;6000;5;3600
18.04.2022 16:00;0;0;0;0;0;0;19;15600;20;10200;9;7800
18.04.2022 17:00;0;0;0;0;0;0;24;34200;14;9600;6;4200
18.04.2022 18:00;0;0;0;0;0;0;44;33600;6;11400;14;11400
18.04.2022 19:00;0;0;0;0;0;0;21;32400;5;1800;1;600
18.04.2022 20:00;0;0;0;0;0;0;10;9000;6;3000;3;2400
18.04.2022 21:00;0;0;0;0;0;0;17;13200;4;3000;0;0
18.04.2022 22:00;0;0;0;0;0;0;2;1800;1;0;0;0
18.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
19.04.2022 06:00;0;0;0;0;0;0;0;0;2;0;4;3000
19.04.2022 07:00;0;0;0;0;0;0;13;9000;10;7200;10;7200
19.04.2022 08:00;0;0;0;0;0;0;36;37200;8;4800;15;11400
19.04.2022 09:00;0;0;0;0;0;0;16;8400;8;2400;13;10200
19.04.2022 10:00;0;0;0;0;0;0;16;18600;16;5400;8;5400
19.04.2022 11:00;0;0;0;0;0;0;17;15600;7;4800;9;6600
19.04.2022 12:00;0;0;0;0;0;0;33;43800;3;1200;12;9600
19.04.2022 13:00;0;0;0;0;0;0;56;55800;8;11400;7;5400
19.04.2022 14:00;0;0;0;0;0;0;36;79200;9;3000;11;7800
19.04.2022 15:00;0;0;0;0;0;0;71;88200;17;9000;16;12600
19.04.2022 16:00;0;0;0;0;0;0;66;122400;40;35400;10;7800
19.04.2022 17:00;0;0;0;0;0;0;58;80400;22;15600;14;10800
19.04.2022 18:00;0;0;0;0;0;0;37;57000;12;4200;7;6000
19.04.2022 19:00;0;0;0;0;0;0;41;100800;8;2400;10;7800
19.04.2022 20:00;0;0;0;0;0;0;14;13800;8;4200;1;600
19.04.2022 21:00;0;0;0;0;0;0;9;2400;3;1200;0;0
19.04.2022 22:00;0;0;0;0;0;0;8;4800;6;3000;0;0
19.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
20.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
20.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
20.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
