01.06.2020 00:00;Bel_A51_M2_645;Vwz_A51_M2_645;Bel_A55_M4_649;Vwz_A55_M4_649;Bel_H51_M1_644;Vwz_H51_M1_644;Bel_H55_M3_648;Vwz_H55_M3_648;Bel_T1;Vwz_T1;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4;Bel_T5;Vwz_T5
10.03.2021 09:00;4;3990;4;4000;4;4000;4;3990;0;0;2;2020;0;0;0;0
10.03.2021 10:00;4;3980;4;3990;4;3990;4;3990;1;1400;5;5880;0;0;0;0
10.03.2021 11:00;4;3980;4;4000;4;3990;4;4000;29;34580;11;18150;0;0;0;0
10.03.2021 12:00;5;5000;5;4970;6;5970;5;5000;24;24340;10;12319;0;0;0;0
10.03.2021 13:00;8;7980;8;8000;7;6980;8;7990;11;12490;4;5120;0;0;0;0
10.03.2021 14:00;6;5980;6;5990;6;6000;6;5990;5;5060;3;3885;0;0;0;0
10.03.2021 15:00;4;4000;4;4000;4;3990;4;4000;17;17230;2;2220;0;0;0;0
10.03.2021 16:00;4;3990;4;3990;4;3990;4;3990;15;16028;4;5204;0;0;0;0
10.03.2021 17:00;3;2980;4;4000;3;3000;4;3990;7;7080;4;5720;0;0;0;0
10.03.2021 18:00;4;4000;4;4000;4;4000;4;3990;5;6060;3;3030;0;0;0;0
10.03.2021 19:00;5;4980;4;4000;5;5000;4;3990;3;3940;1;1010;0;0;0;0
10.03.2021 20:00;4;4000;4;4000;4;3990;4;4000;0;0;1;1010;0;0;0;0
10.03.2021 21:00;2;2000;2;2000;2;1990;2;1990;0;0;1;1710;0;0;0;0
10.03.2021 22:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
10.03.2021 23:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
11.03.2021 00:00;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
11.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
11.03.2021 05:00;3;2980;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
11.03.2021 06:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0;0;0;0;0
11.03.2021 07:00;6;6000;6;5990;6;5960;6;5990;10;11020;20;22660;0;0;0;0
11.03.2021 08:00;9;8970;8;7980;9;8970;8;8000;5;5070;3;3260;0;0;0;0
11.03.2021 09:00;3;2990;4;4000;3;3000;4;3990;3;3040;0;0;0;0;0;0
11.03.2021 10:00;5;4990;5;4990;5;5000;5;5000;6;6070;6;11680;0;0;0;0
11.03.2021 11:00;4;3990;4;4000;4;4000;4;3990;17;17670;10;13640;0;0;0;0
11.03.2021 12:00;6;5980;5;5000;6;5990;5;5000;19;19450;3;3050;0;0;0;0
11.03.2021 13:00;7;6980;8;7980;8;7980;8;8000;17;17453;2;2310;0;0;0;0
11.03.2021 14:00;6;6000;6;5990;5;4990;6;6000;6;7080;3;3030;0;0;0;0
11.03.2021 15:00;3;3000;4;4000;3;3000;4;4000;10;11910;6;7060;0;0;0;0
11.03.2021 16:00;4;4000;4;4000;5;5000;4;4000;4;4060;7;15360;0;0;0;0
11.03.2021 17:00;5;5000;4;4000;4;4000;4;3990;9;10110;5;5250;0;0;0;0
11.03.2021 18:00;3;3000;4;3970;3;3000;4;4000;6;6090;4;11070;0;0;0;0
11.03.2021 19:00;5;4970;4;3990;5;4990;4;3990;3;3840;0;0;0;0;0;0
11.03.2021 20:00;4;4000;4;3980;4;3990;4;4000;0;0;1;1000;0;0;0;0
11.03.2021 21:00;2;1990;2;2000;2;2000;2;1990;1;1010;0;0;0;0;0;0
11.03.2021 22:00;4;4000;3;3000;4;4000;3;2990;0;0;0;0;0;0;0;0
11.03.2021 23:00;2;2000;3;3000;2;1980;3;3000;0;0;0;0;0;0;0;0
12.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
12.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
12.03.2021 05:00;3;3000;3;3000;3;2980;3;3000;0;0;0;0;0;0;0;0
12.03.2021 06:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
12.03.2021 07:00;6;6000;6;6000;6;5990;6;6000;2;2020;16;22270;0;0;0;0
12.03.2021 08:00;8;7990;8;7970;8;7970;8;8000;1;1020;3;3030;0;0;0;0
12.03.2021 09:00;5;5000;4;4000;5;4970;4;4000;5;5060;3;3710;0;0;0;0
12.03.2021 10:00;4;4000;5;4990;4;4054;5;5000;6;6060;0;0;0;0;0;0
12.03.2021 11:00;4;4000;4;4000;4;3980;4;3990;25;26160;9;10760;0;0;0;0
12.03.2021 12:00;5;4990;5;5000;5;4990;5;5000;30;30681;6;11150;0;0;0;0
12.03.2021 13:00;10;9990;8;7980;9;8970;8;7980;14;14150;9;10700;0;0;0;0
12.03.2021 14:00;5;4990;6;5990;5;5000;6;5990;12;13710;5;12759;0;0;0;0
12.03.2021 15:00;4;3980;4;3990;3;3000;4;3980;6;6090;4;4040;0;0;0;0
12.03.2021 16:00;5;5000;4;4000;4;4000;4;4000;24;25080;3;4020;0;0;0;0
12.03.2021 17:00;4;3990;4;4000;4;4000;4;3990;16;16220;9;18660;0;0;0;0
12.03.2021 18:00;5;5000;4;3990;5;4990;4;4055;3;4950;0;0;0;0;0;0
12.03.2021 19:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
12.03.2021 20:00;4;4000;4;4000;4;3980;4;3990;0;0;0;0;0;0;0;0
12.03.2021 21:00;2;2000;2;2000;2;1980;2;2000;0;0;0;0;0;0;0;0
12.03.2021 22:00;1;990;2;1990;1;1000;2;2000;0;0;1;1930;0;0;0;0
12.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
13.03.2021 00:00;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
13.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
13.03.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
13.03.2021 06:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
13.03.2021 07:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
13.03.2021 08:00;5;4990;4;3980;5;4990;4;3990;1;1010;0;0;0;0;0;0
13.03.2021 09:00;4;3990;4;4000;4;4000;4;3990;2;3820;0;0;0;0;0;0
13.03.2021 10:00;4;4000;4;3990;4;3990;4;3990;5;5060;4;4660;0;0;0;0
13.03.2021 11:00;4;4000;4;3980;4;3980;4;4000;3;3060;3;4740;0;0;0;0
13.03.2021 12:00;4;3990;4;4000;4;3990;4;3990;0;0;2;3220;0;0;0;0
13.03.2021 13:00;4;4000;4;4000;4;3980;4;3990;1;1020;3;3030;0;0;0;0
13.03.2021 14:00;4;4000;4;4000;4;3980;4;4000;1;1020;1;1770;0;0;0;0
13.03.2021 15:00;4;3990;4;4000;4;4000;4;3980;9;10440;3;3020;0;0;0;0
13.03.2021 16:00;4;3990;4;3990;4;4000;4;3990;6;6070;3;3030;0;0;0;0
13.03.2021 17:00;4;4000;5;4990;4;4000;5;5000;7;7107;2;2020;0;0;0;0
13.03.2021 18:00;4;4000;4;4000;4;3990;4;4000;1;1010;3;3040;0;0;0;0
13.03.2021 19:00;4;4000;4;4000;4;3990;4;4000;3;3040;0;0;0;0;0;0
13.03.2021 20:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
13.03.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
13.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
13.03.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
14.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
14.03.2021 01:00;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0
14.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2021 05:00;1;1000;1;1000;1;1000;1;990;0;0;0;0;0;0;0;0
14.03.2021 06:00;3;3000;2;1990;3;3000;2;1990;0;0;0;0;0;0;0;0
14.03.2021 07:00;2;2000;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0
14.03.2021 08:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
14.03.2021 09:00;2;2000;2;2000;2;2000;2;2000;1;1010;3;3030;0;0;0;0
14.03.2021 10:00;2;1990;2;2000;2;2000;2;1990;2;2020;4;4800;0;0;0;0
14.03.2021 11:00;2;1990;2;2000;2;2000;2;1990;2;2020;3;3030;0;0;0;0
14.03.2021 12:00;3;3000;3;3000;3;2990;3;2990;3;3030;1;1930;0;0;0;0
14.03.2021 13:00;4;4000;4;4000;4;3990;4;3990;2;2030;3;3030;0;0;0;0
14.03.2021 14:00;4;4000;4;4000;4;4000;4;4000;4;4050;2;2790;0;0;0;0
14.03.2021 15:00;4;4000;4;4000;4;4000;4;4000;8;8090;1;1010;0;0;0;0
14.03.2021 16:00;4;4000;4;4000;4;4000;4;4000;6;6060;0;0;0;0;0;0
14.03.2021 17:00;4;4000;4;4000;4;3990;4;3990;10;11140;1;1010;0;0;0;0
14.03.2021 18:00;4;4000;4;4000;4;3990;4;4000;1;1010;0;0;0;0;0;0
14.03.2021 19:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
14.03.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
14.03.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
14.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
14.03.2021 23:00;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
15.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
15.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
15.03.2021 05:00;3;3000;3;2990;3;2980;3;3000;0;0;0;0;0;0;0;0
15.03.2021 06:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
15.03.2021 07:00;7;7000;6;5980;7;6990;6;6000;3;3030;15;19990;0;0;0;0
15.03.2021 08:00;7;6990;8;7990;7;6980;8;8000;5;6770;1;1010;0;0;0;0
15.03.2021 09:00;5;4980;4;3980;4;4000;4;3980;2;2030;0;0;0;0;0;0
15.03.2021 10:00;5;4990;5;4990;5;4990;5;4990;2;2020;0;0;0;0;0;0
15.03.2021 11:00;4;3990;4;3980;4;4000;4;3980;12;13480;14;16370;0;0;0;0
15.03.2021 12:00;5;5000;5;5000;5;5000;5;4990;15;15160;7;9280;0;0;0;0
15.03.2021 13:00;9;8990;8;8000;9;8990;8;7970;7;7080;3;3490;0;0;0;0
15.03.2021 14:00;5;4980;6;6000;5;5000;6;6000;10;13310;3;3030;0;0;0;0
15.03.2021 15:00;4;4000;4;3990;4;4000;4;4000;11;11140;13;18240;0;0;0;0
15.03.2021 16:00;4;3980;4;4000;4;4000;4;4000;9;10090;7;8270;0;0;0;0
15.03.2021 17:00;3;3000;4;3990;3;2990;4;4000;9;9100;3;4030;0;0;0;0
15.03.2021 18:00;4;4000;4;4000;4;3990;4;3980;8;8240;0;0;0;0;0;0
15.03.2021 19:00;5;5000;4;3990;5;4990;4;4000;0;0;1;1010;0;0;0;0
15.03.2021 20:00;4;4000;4;3990;4;3990;4;4000;0;0;1;2120;0;0;0;0
15.03.2021 21:00;2;2000;2;2000;2;1990;2;2000;1;1010;1;1010;0;0;0;0
15.03.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
15.03.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
16.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
16.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.03.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
16.03.2021 05:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0
16.03.2021 06:00;3;2990;5;5000;3;3000;5;5000;0;0;0;0;0;0;0;0
16.03.2021 07:00;7;7000;6;6000;7;6980;6;5970;5;5070;23;29250;0;0;0;0
16.03.2021 08:00;8;8000;8;7990;8;8000;8;7980;4;4040;7;10850;0;0;0;0
16.03.2021 09:00;4;3990;4;4000;4;4000;4;3980;4;4050;1;2010;0;0;0;0
16.03.2021 10:00;4;4000;4;4000;4;4000;4;4000;3;3040;1;1010;0;0;0;0
16.03.2021 11:00;4;4000;4;3980;4;4000;4;4000;15;15980;4;6150;0;0;0;0
16.03.2021 12:00;6;6000;5;5000;6;6000;5;5000;27;29160;23;32680;0;0;0;0
16.03.2021 13:00;10;10000;8;7990;8;7990;8;7990;5;5050;2;2960;0;0;0;0
16.03.2021 14:00;4;3990;6;5990;4;3980;6;6000;7;8090;1;1010;0;0;0;0
16.03.2021 15:00;4;4000;4;4000;4;3990;4;3990;12;12150;9;12840;0;0;0;0
16.03.2021 16:00;4;3990;4;4000;5;4980;4;4000;16;17090;6;6360;0;0;0;0
16.03.2021 17:00;5;4990;4;3990;4;3980;4;4000;13;13960;5;6040;0;0;0;0
16.03.2021 18:00;3;3000;4;4000;4;4000;4;3990;5;5060;6;9740;0;0;0;0
16.03.2021 19:00;5;5000;4;4000;4;4000;4;3990;1;1020;0;0;0;0;0;0
16.03.2021 20:00;4;3980;4;4000;4;3990;4;3980;0;0;0;0;0;0;0;0
16.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;1;1000;0;0;0;0
16.03.2021 22:00;2;1990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
16.03.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
17.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
17.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
17.03.2021 05:00;3;3000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
17.03.2021 06:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
17.03.2021 07:00;6;5990;6;6000;6;5990;6;5990;3;3030;20;24710;0;0;0;0
17.03.2021 08:00;8;7990;8;7990;8;7990;8;7990;2;2020;1;1010;0;0;0;0
17.03.2021 09:00;4;4000;4;3990;4;3980;4;4000;2;2040;1;1590;0;0;0;0
17.03.2021 10:00;4;4000;4;3990;4;4000;4;3990;3;3030;1;1010;0;0;0;0
17.03.2021 11:00;4;4000;4;4000;4;3980;4;4000;14;14960;5;5140;0;0;0;0
17.03.2021 12:00;5;5000;5;4980;5;4980;5;5000;22;23250;3;4590;0;0;0;0
17.03.2021 13:00;8;7970;8;7980;8;8000;8;8000;11;12010;2;2370;0;0;0;0
17.03.2021 14:00;7;6990;7;7052;7;6980;7;7000;4;4050;9;10590;0;0;0;0
17.03.2021 15:00;3;3000;4;3990;3;2990;4;3980;7;7090;12;27550;0;0;0;0
17.03.2021 16:00;5;4990;4;4000;5;4980;4;4000;9;9120;13;16450;0;0;0;0
17.03.2021 17:00;3;3000;4;4000;3;2980;4;3990;9;9090;5;7080;0;0;0;0
17.03.2021 18:00;5;4980;4;3990;5;4990;4;4000;7;7080;1;1020;0;0;0;0
17.03.2021 19:00;4;3990;4;4000;5;5000;4;4000;1;1010;0;0;0;0;0;0
17.03.2021 20:00;4;4000;4;4000;4;4000;4;3990;1;1500;0;0;0;0;0;0
17.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
17.03.2021 22:00;2;2000;2;2000;2;2000;2;1990;0;0;1;1010;0;0;0;0
17.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
18.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
18.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.03.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
18.03.2021 05:00;3;3000;3;2990;3;3033;3;3000;0;0;0;0;0;0;0;0
18.03.2021 06:00;4;4000;4;3990;4;3970;4;4000;0;0;0;0;0;0;0;0
18.03.2021 07:00;6;5990;6;5990;6;6000;6;6000;3;3081;14;22420;0;0;0;0
18.03.2021 08:00;9;8980;8;7980;8;7990;8;7980;6;6960;9;11610;0;0;0;0
18.03.2021 09:00;4;3990;4;4000;4;3990;4;3990;2;2020;6;8210;0;0;0;0
18.03.2021 10:00;4;3990;4;3990;4;3990;4;4000;3;3380;0;0;0;0;0;0
18.03.2021 11:00;4;4000;4;4000;4;4000;4;3990;20;20920;4;5710;0;0;0;0
18.03.2021 12:00;6;5990;5;5000;6;6000;5;5000;26;28570;1;2010;0;0;0;0
18.03.2021 13:00;8;7990;8;8000;8;7990;8;7990;27;27320;11;12470;0;0;0;0
18.03.2021 14:00;6;5990;6;5980;5;5000;6;6000;12;16760;3;3030;0;0;0;0
18.03.2021 15:00;3;3000;4;4000;4;3990;4;3990;7;7970;9;9640;0;0;0;0
18.03.2021 16:00;4;3990;4;4000;3;3000;4;4000;9;9120;9;12000;0;0;0;0
18.03.2021 17:00;5;5000;4;4000;5;5000;4;4000;17;19200;7;9510;0;0;0;0
18.03.2021 18:00;3;2990;4;4000;4;4000;4;3990;6;6070;4;8384;0;0;0;0
18.03.2021 19:00;5;5000;4;3990;4;3990;4;4000;1;1010;1;1010;0;0;0;0
18.03.2021 20:00;4;3990;4;4000;4;3990;4;4000;1;1010;0;0;0;0;0;0
18.03.2021 21:00;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
18.03.2021 22:00;2;2000;2;2000;2;1990;2;2000;1;1010;0;0;0;0;0;0
18.03.2021 23:00;3;3000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
19.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
19.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
19.03.2021 05:00;3;2990;3;2990;3;3000;3;3000;0;0;0;0;0;0;0;0
19.03.2021 06:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
19.03.2021 07:00;6;6000;6;6000;6;5980;6;5980;5;5060;19;24160;0;0;0;0
19.03.2021 08:00;8;7990;8;8043;8;7970;8;7990;4;4040;4;4660;0;0;0;0
19.03.2021 09:00;4;3990;4;4000;4;4000;4;3990;3;3030;0;0;0;0;0;0
19.03.2021 10:00;4;4000;4;4000;4;3990;4;4000;4;4040;2;3640;0;0;0;0
19.03.2021 11:00;5;5000;5;4990;5;5000;5;5000;23;25301;11;12370;0;0;0;0
19.03.2021 12:00;5;4990;5;4990;6;6000;5;4980;26;27320;12;24910;0;0;0;0
19.03.2021 13:00;8;8000;8;8000;8;7990;8;7990;12;12130;10;17690;0;0;0;0
19.03.2021 14:00;5;4980;6;5990;4;4051;6;5980;11;11380;5;6840;0;0;0;0
19.03.2021 15:00;5;5000;4;4000;5;5000;4;3990;8;8100;12;16960;0;0;0;0
19.03.2021 16:00;4;4000;4;4000;4;4000;4;4000;9;9100;8;14090;0;0;0;0
19.03.2021 17:00;4;3990;4;4000;4;4000;4;4000;5;5070;4;6280;0;0;0;0
19.03.2021 18:00;4;4000;4;4000;4;3990;4;3990;5;5060;1;2340;0;0;0;0
19.03.2021 19:00;4;4000;4;4000;4;4043;4;4000;3;3040;0;0;0;0;0;0
19.03.2021 20:00;4;3990;4;4000;4;4000;4;4000;0;0;1;1010;0;0;0;0
19.03.2021 21:00;2;1990;2;1990;2;1990;2;2000;1;1010;0;0;0;0;0;0
19.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
19.03.2021 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
20.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
20.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.2021 03:00;0;0;0;0;0;0;0;0;1;1020;0;0;0;0;0;0
20.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
20.03.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
20.03.2021 06:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;0;0
20.03.2021 07:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0;0;0;0;0
20.03.2021 08:00;5;5000;4;3990;5;5000;4;4000;0;0;0;0;0;0;0;0
20.03.2021 09:00;4;4000;4;3990;4;4000;4;4000;4;4050;0;0;0;0;0;0
20.03.2021 10:00;4;3990;4;3990;4;4000;4;3990;23;28150;5;6750;0;0;0;0
20.03.2021 11:00;4;4054;4;4000;4;3980;4;4000;10;10920;5;6400;0;0;0;0
20.03.2021 12:00;4;4000;4;4000;4;4000;4;4000;13;13180;9;12450;0;0;0;0
20.03.2021 13:00;4;4000;4;4000;4;4000;4;3980;7;7260;11;14970;0;0;0;0
20.03.2021 14:00;4;3980;4;3990;4;3980;4;3990;12;12150;0;0;0;0;0;0
20.03.2021 15:00;4;4000;4;3990;4;3980;4;3990;12;12170;3;4660;0;0;0;0
20.03.2021 16:00;4;4000;4;4000;4;4000;4;3990;11;11940;3;3030;0;0;0;0
20.03.2021 17:00;4;4000;5;4980;4;3990;5;5000;4;4060;1;1470;0;0;0;0
20.03.2021 18:00;3;2990;4;3990;3;2990;4;3990;8;8090;3;3590;0;0;0;0
20.03.2021 19:00;4;3990;3;3000;4;3990;3;3034;0;0;0;0;0;0;0;0
20.03.2021 20:00;2;2000;2;2000;2;1990;2;2000;2;2030;0;0;0;0;0;0
20.03.2021 21:00;2;1990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
20.03.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
20.03.2021 23:00;2;2000;2;2000;2;1980;2;2043;2;2030;0;0;0;0;0;0
21.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
21.03.2021 01:00;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0
21.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.2021 05:00;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
21.03.2021 06:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0
21.03.2021 07:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
21.03.2021 08:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
21.03.2021 09:00;2;2000;2;1990;2;1990;2;2000;0;0;3;3030;0;0;0;0
21.03.2021 10:00;2;2051;2;2000;2;2000;2;2000;2;3020;0;0;0;0;0;0
21.03.2021 11:00;3;3000;2;2000;2;2000;2;1990;2;2020;4;4030;0;0;0;0
21.03.2021 12:00;3;3000;3;3000;3;2990;3;3000;9;9100;3;4040;0;0;0;0
21.03.2021 13:00;4;3980;4;4000;4;3990;4;3990;6;7080;2;4340;0;0;0;0
21.03.2021 14:00;4;4000;4;3990;4;3990;4;4000;8;9120;1;1910;0;0;0;0
21.03.2021 15:00;4;4000;4;3990;4;3990;4;3990;20;21270;5;6030;0;0;0;0
21.03.2021 16:00;4;3980;4;4000;4;4000;4;3990;11;11110;0;0;0;0;0;0
21.03.2021 17:00;4;4000;4;3990;4;4000;4;4000;15;16060;1;1010;0;0;0;0
21.03.2021 18:00;4;3990;4;4000;4;4000;4;4000;4;4040;2;2030;0;0;0;0
21.03.2021 19:00;2;2000;2;2000;2;2000;2;2000;2;2030;0;0;0;0;0;0
21.03.2021 20:00;2;2000;2;2000;2;1980;2;1980;0;0;0;0;0;0;0;0
21.03.2021 21:00;2;2000;2;2000;2;1990;2;2000;0;0;2;4140;0;0;0;0
21.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
21.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
22.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
22.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;1;1980;0;0;0;0
22.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
22.03.2021 05:00;3;3000;3;2990;3;2990;3;3000;0;0;0;0;0;0;0;0
22.03.2021 06:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
22.03.2021 07:00;6;5990;6;6000;6;5990;6;6000;4;4050;12;17480;0;0;0;0
22.03.2021 08:00;8;7990;8;8000;8;8000;8;7990;1;1010;3;3520;0;0;0;0
22.03.2021 09:00;4;3990;4;4000;4;3990;4;3990;1;1010;4;5440;0;0;0;0
22.03.2021 10:00;4;4000;4;4000;4;3990;4;3990;1;1020;6;7180;0;0;0;0
22.03.2021 11:00;4;4000;4;3990;4;4000;4;4000;21;22260;1;1020;0;0;0;0
22.03.2021 12:00;6;6000;5;4990;6;6000;5;5000;27;29770;4;4040;0;0;0;0
