01.06.2020 00:00;Bel_AD51_M3_5002;Vwz_AD51_M3_5002;Bel_AD55_M5_5005;Vwz_AD55_M5_5005;Bel_AH51_M3_5002;Vwz_AH51_M3_5002;Bel_AH55_M5_5005;Vwz_AH55_M5_5005;Bel_Anf_FG_32;Vwz_Anf_FG_32;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_HD51_M2_5001;Vwz_HD51_M2_5001;Bel_HD55_M4_5004;Vwz_HD55_M4_5004;Bel_HH51_M2_5001;Vwz_HH51_M2_5001;Bel_HH55_M4_5004;Vwz_HH55_M4_5004;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_VD51_M1_5000;Vwz_VD51_M1_5000;Bel_VD55_A53/M4_53X;Vwz_VD55_A53/M4_53X
06.06.2020 03:00;0;0;0;0;0;0;1;1000;0;0;12;4450;14;3830;1;37602;2;41060;5;1120;11;5110;0;0;1;61740;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
06.06.2020 04:00;0;0;0;0;1;1000;4;3990;0;0;8;3320;13;3660;1;53366;0;0;3;480;11;4620;0;0;0;0;0;0;0;0;1;1000;4;4000;0;0;0;0;0;0;0;0
06.06.2020 05:00;0;0;0;0;2;2000;5;5000;2;3230;19;7620;23;6690;0;0;0;0;4;960;15;15620;1;40900;1;50280;0;0;0;0;2;2000;5;5000;0;0;0;0;0;0;0;0
06.06.2020 06:00;0;0;0;0;4;3990;4;4000;1;1010;40;20200;30;33110;3;77490;4;2400;5;1280;26;16890;2;101426;2;81000;0;0;0;0;4;3990;4;3990;0;0;0;0;0;0;0;0
06.06.2020 07:00;0;0;0;0;4;4045;4;3990;5;5780;46;21300;50;14170;2;78194;2;95810;18;5410;92;112730;1;49650;7;294510;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 08:00;0;0;0;0;4;3990;4;3990;4;4070;140;69090;86;21217;1;10340;5;36450;39;17310;156;201730;5;213457;13;374790;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 09:00;0;0;0;0;4;4000;4;3990;11;11860;210;109850;120;33319;6;331160;3;94390;60;13980;225;353279;8;251693;20;312516;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
06.06.2020 10:00;0;0;0;0;4;3990;4;4000;14;17760;219;119810;119;65782;8;176650;6;74920;62;21020;272;450530;3;129757;17;546070;0;0;0;0;4;3990;4;4000;0;0;0;0;0;0;0;0
06.06.2020 11:00;0;0;0;0;4;4000;5;4980;23;26828;315;239310;123;95330;6;242390;5;98190;67;16790;333;521543;13;416438;19;509488;0;0;0;0;4;3980;4;4000;0;0;0;0;0;0;0;0
06.06.2020 12:00;0;0;0;0;4;3980;4;3990;58;85425;399;358970;131;97230;27;582160;10;169330;76;25160;296;453770;9;286040;14;468500;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 13:00;0;0;0;0;4;3980;4;3990;31;44940;342;282170;137;101958;20;602510;7;145834;60;46270;294;585160;17;338864;18;358370;0;0;0;0;4;3990;4;4000;0;0;0;0;0;0;0;0
06.06.2020 14:00;0;0;0;0;3;2990;5;5000;26;35620;356;249156;104;56672;12;456722;4;78780;60;16560;273;447506;14;400929;27;591265;0;0;0;0;4;3990;4;3990;0;0;0;0;0;0;0;0
06.06.2020 15:00;0;0;0;0;5;4990;4;4000;13;14940;341;281801;112;103100;10;422000;5;19430;73;32580;272;476460;11;346670;20;525790;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 16:00;0;0;0;0;4;3990;5;4990;35;47400;332;249219;123;86540;17;378100;6;28810;55;30990;227;414596;8;234090;10;120677;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 17:00;0;0;0;0;3;2990;4;4000;43;62070;324;236053;114;135940;17;333925;17;178560;61;39910;247;559150;11;245230;32;642861;0;0;0;0;3;3000;4;4000;0;0;0;0;0;0;0;0
06.06.2020 18:00;0;0;0;0;5;4990;4;3980;31;41207;318;245212;122;92072;15;269135;15;132031;43;11770;231;451990;16;240678;15;418207;0;0;0;0;5;5000;4;4000;0;0;0;0;0;0;0;0
06.06.2020 19:00;0;0;0;0;4;3980;2;2000;16;19960;332;240602;126;40570;18;522974;4;78986;40;10820;193;400650;16;387140;16;409988;0;0;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0
06.06.2020 20:00;0;0;0;0;3;2990;2;2000;13;17770;186;99440;100;57240;14;282242;8;4120;32;7970;149;242110;9;230100;15;402790;0;0;0;0;3;2990;2;2000;0;0;0;0;0;0;0;0
06.06.2020 21:00;0;0;0;0;2;2000;2;2000;10;12740;162;88690;68;70980;8;133520;7;78620;14;4140;90;166420;6;167817;13;288417;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
06.06.2020 22:00;0;0;0;0;2;1990;2;2000;8;11090;104;50100;52;27990;6;172180;7;184930;17;25440;79;97706;3;97380;4;127529;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
06.06.2020 23:00;0;0;0;0;2;2000;2;2000;15;17530;81;38500;46;48020;10;401153;3;59350;10;3030;61;84140;6;84227;7;98510;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 00:00;0;0;0;0;4;3990;1;1000;2;3830;61;26190;47;29993;7;169698;6;37410;14;3500;47;23420;2;58955;3;21480;0;0;0;0;4;4000;1;1000;0;0;0;0;0;0;0;0
07.06.2020 01:00;0;0;0;0;1;990;0;0;0;0;41;17960;30;7780;4;146686;6;82015;7;3170;37;36720;3;71920;3;108591;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
07.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;36;14840;27;22890;2;91830;0;0;9;2220;25;10530;0;0;3;131770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 03:00;0;0;0;0;0;0;1;1000;0;0;19;7470;19;5890;2;65250;0;0;2;310;11;4920;1;16870;3;86304;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;0;0;1;1000;2;2000;0;0;8;2690;9;3020;0;0;1;160;1;790;7;3030;3;56030;2;8600;0;0;0;0;1;1000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 05:00;0;0;0;0;1;990;3;3000;0;0;13;4590;13;9700;2;35430;1;800;5;1270;18;7140;2;42397;2;68580;0;0;0;0;1;1000;3;3000;0;0;0;0;0;0;0;0
07.06.2020 06:00;0;0;0;0;2;2000;2;2000;3;6730;16;5380;13;4610;5;231766;3;1580;6;1590;12;5250;1;16080;0;0;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
07.06.2020 07:00;0;0;0;0;2;2000;2;1990;0;0;15;5090;11;3670;0;0;2;51410;1;640;18;8290;1;56330;1;640;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 08:00;0;0;0;0;1;1000;2;2000;1;1010;72;30720;23;5730;2;58240;3;72260;9;1900;49;32910;2;115750;1;640;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 09:00;0;0;0;0;3;3000;2;2000;6;7250;92;41330;36;8460;2;70510;2;4140;32;9250;97;122611;4;152620;14;374493;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 10:00;0;0;0;0;2;1990;2;2000;28;33768;116;61900;76;48030;9;200510;4;97070;34;18000;153;248230;3;85290;14;301874;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
07.06.2020 11:00;0;0;0;0;2;1990;2;2000;20;20810;180;129993;53;93080;15;156610;7;118880;27;30420;135;263800;3;109330;17;214625;0;0;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0
07.06.2020 12:00;0;0;0;0;1;1000;4;4000;21;26956;203;126350;69;80660;8;159000;5;52030;40;42500;170;348690;16;313340;19;396537;0;0;0;0;1;1000;4;4060;0;0;0;0;0;0;0;0
07.06.2020 13:00;0;0;0;0;4;4000;4;3990;29;39230;225;138067;94;26490;15;250960;12;132720;33;10840;170;306820;15;367638;22;456880;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
07.06.2020 14:00;0;0;0;0;4;3990;4;4000;26;31480;245;139600;82;74200;10;229820;5;66050;28;9400;198;394605;10;137500;24;496268;0;0;0;0;4;4000;4;3990;0;0;0;0;0;0;0;0
07.06.2020 15:00;0;0;0;0;4;4000;4;4000;16;20850;247;157279;94;94301;16;328620;13;175298;45;17530;212;527165;17;233662;23;415860;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
07.06.2020 16:00;0;0;0;0;4;3990;5;5000;33;36750;243;187058;87;51200;18;221530;10;228765;47;23570;192;520942;14;228050;32;465730;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
07.06.2020 17:00;0;0;1;1000;4;4000;4;4000;20;25470;249;176010;107;83870;12;337131;7;112180;37;42640;234;462297;17;327820;24;439050;0;0;1;1000;4;3990;4;3990;0;0;0;0;0;0;1;1000
07.06.2020 18:00;1;1000;0;0;4;3990;4;4000;25;29290;234;169994;98;104260;18;454648;10;138130;35;49040;202;462183;14;346353;22;348635;1;1000;0;0;4;4000;4;4000;0;0;0;0;1;1000;0;0
07.06.2020 19:00;0;0;0;0;5;4990;2;2000;10;11720;207;110416;94;78670;12;261544;9;71940;35;18140;161;320234;17;386835;18;625830;0;0;0;0;5;4990;2;2000;0;0;0;0;0;0;0;0
07.06.2020 20:00;0;0;0;0;1;1000;2;2000;8;8870;192;104610;78;46640;15;170798;8;202420;27;20190;105;194500;8;218480;11;163470;0;0;0;0;1;990;2;1990;0;0;0;0;0;0;0;0
07.06.2020 21:00;0;0;0;0;3;3000;2;2000;19;34576;131;64170;59;18970;10;272910;1;39686;21;5710;90;127930;3;62220;6;130393;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
07.06.2020 22:00;0;0;0;0;2;2000;2;2000;5;5760;97;42840;54;17030;11;382260;3;62550;16;20380;68;54000;2;64513;7;128740;0;0;0;0;2;2000;2;1990;0;0;0;0;0;0;0;0
07.06.2020 23:00;0;0;0;0;2;2000;2;2000;2;2570;51;22420;39;21490;8;290651;4;2400;9;1920;30;19120;4;113630;4;112510;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
08.06.2020 00:00;0;0;0;0;4;4000;1;1000;0;0;24;9560;32;10980;3;60150;3;105726;7;12880;21;9710;1;16230;6;205770;0;0;0;0;4;3980;1;1000;0;0;0;0;0;0;0;0
08.06.2020 01:00;0;0;0;0;1;1000;0;0;0;0;25;8720;20;6210;2;85140;0;0;6;10490;17;7620;0;0;1;320;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;13;5250;14;14330;0;0;1;640;1;160;6;2060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;0;0;1;990;0;0;9;3670;14;3980;4;117335;1;480;1;310;7;2870;1;20210;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
08.06.2020 04:00;0;0;0;0;1;1000;6;5990;0;0;8;2540;7;2540;0;0;1;640;2;470;8;2870;0;0;1;59990;0;0;0;0;1;1000;6;6000;0;0;0;0;0;0;0;0
08.06.2020 05:00;0;0;1;1000;2;2000;7;6980;1;1010;20;10180;38;28820;3;133736;3;43920;15;3670;50;30900;0;0;4;193244;0;0;1;1000;2;2000;7;6980;0;0;0;0;0;0;1;990
08.06.2020 06:00;1;990;4;3990;6;6000;5;4990;5;5510;75;44120;72;145798;7;237120;19;41550;30;36788;120;204650;2;50610;4;135430;1;1000;4;3990;6;6058;5;4990;0;0;0;0;1;1000;4;4000
08.06.2020 07:00;4;4000;5;4980;6;5990;7;7000;36;45310;194;185830;167;645405;71;1420513;39;417236;74;185122;341;841296;7;150990;26;510956;4;4000;5;5059;6;5960;7;7000;0;0;1;1170;4;4000;5;5000
08.06.2020 08:00;4;3990;4;3990;6;6000;6;5990;34;50210;291;361781;149;435946;37;614713;29;347774;87;85007;367;679027;8;229810;31;705664;4;3980;4;3980;6;5990;6;6000;0;0;0;0;4;3990;4;4000
08.06.2020 09:00;6;5990;4;3990;7;6990;7;7000;35;54110;260;193410;133;347673;32;743660;21;128496;66;100564;345;803874;11;389761;26;734149;6;5990;4;4000;7;6980;6;5980;0;0;0;0;6;5980;4;4000
08.06.2020 10:00;4;3990;6;5990;6;6000;6;6000;25;29480;340;302555;147;613541;47;1165841;26;143761;85;104440;343;802282;12;377417;21;569051;4;4000;6;6000;6;5990;6;6037;0;0;0;0;4;3990;6;5990
08.06.2020 11:00;4;3990;4;3980;6;6000;6;6000;33;48707;410;392711;173;492597;50;1250730;27;510511;60;186760;322;890300;16;537748;16;452797;4;4000;4;3990;6;6000;6;6000;0;0;0;0;4;4000;4;4000
08.06.2020 12:00;3;2990;4;4000;4;4000;7;6990;45;51110;421;399359;150;365260;36;698721;24;382900;57;49300;312;782576;3;66740;27;648268;3;3000;4;4000;5;4990;7;6980;0;0;0;0;4;4000;4;3990
08.06.2020 13:00;5;5000;5;5000;8;8000;6;5980;41;48880;468;471275;135;328360;33;784665;24;414413;63;129080;325;749123;8;128740;12;256050;5;5000;5;5000;7;6980;6;5980;0;0;0;0;4;4000;5;5000
08.06.2020 14:00;5;5000;4;3980;5;4970;7;6970;26;33250;404;376641;132;252540;33;721821;17;111090;78;36440;311;714491;15;313377;25;701610;5;5000;4;4000;5;5000;6;6000;0;0;0;0;5;4990;4;4000
08.06.2020 15:00;4;4000;4;3990;7;6990;6;5980;35;50100;448;330254;146;202797;41;894125;31;291870;88;27434;304;557224;9;347298;13;284730;4;4000;4;3990;7;7000;6;6000;0;0;0;0;4;4000;4;4000
08.06.2020 16:00;4;4000;4;4000;6;5980;7;6990;40;48580;464;403149;145;275989;30;882263;27;282058;73;95510;310;717464;17;209580;23;448677;4;4000;4;4000;6;5980;6;5980;0;0;0;0;4;3990;4;3990
08.06.2020 17:00;4;4000;4;3990;6;6044;6;6000;33;39132;495;547940;134;245572;34;782234;16;267616;78;85820;287;743639;19;290420;34;716530;4;4000;4;4000;6;6000;6;5990;0;0;0;0;4;3990;4;3990
08.06.2020 18:00;4;3990;2;2000;6;6000;7;6990;23;33100;453;384443;117;186439;29;661956;8;122036;71;122700;267;581074;24;471603;24;550979;4;4000;2;2000;6;6000;6;6000;0;0;0;0;4;3990;2;2000
08.06.2020 19:00;2;2000;0;0;9;9000;5;4990;23;27611;342;262167;109;100580;14;376899;7;120000;30;6720;186;408391;13;346950;16;440455;2;2000;0;0;9;8980;5;5000;0;0;0;0;2;1990;0;0
08.06.2020 20:00;0;0;0;0;4;4057;4;3990;28;37429;232;117423;89;79450;13;263427;10;172170;28;7480;147;227679;7;170864;19;406837;0;0;0;0;4;3990;4;4000;0;0;0;0;0;0;0;0
08.06.2020 21:00;0;0;0;0;4;3980;2;2000;11;12930;165;85167;73;103630;9;298593;10;162531;17;12570;101;214540;7;184668;12;283372;0;0;0;0;4;3980;2;2000;0;0;0;0;0;0;0;0
08.06.2020 22:00;0;0;0;0;3;2990;3;2980;1;1210;110;54690;50;37949;14;316416;3;4140;14;16700;69;98500;6;64425;3;129591;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
08.06.2020 23:00;0;0;0;0;3;2990;2;2000;1;1010;55;29570;30;9820;6;202818;6;2690;10;15910;39;29460;2;102800;1;46996;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
09.06.2020 00:00;0;0;0;0;2;2000;1;1000;1;1010;29;11480;20;6350;2;119095;2;1590;5;1760;11;4620;1;17190;2;64610;0;0;0;0;3;3000;1;1000;0;0;0;0;0;0;0;0
09.06.2020 01:00;0;0;0;0;3;3000;0;0;0;0;21;8940;15;5299;6;165568;1;1270;2;1600;14;20220;1;18620;3;61643;0;0;0;0;2;1990;0;0;0;0;0;0;0;0;0;0
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;13;5570;4;960;0;0;1;59360;0;0;4;1440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;0;0;0;0;1;1000;0;0;12;4780;12;3660;1;46790;0;0;2;460;6;2210;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
09.06.2020 04:00;0;0;0;0;1;1000;6;6000;0;0;9;3990;12;4140;0;0;3;11930;4;1120;16;5900;0;0;1;37240;0;0;0;0;1;1000;6;6000;0;0;0;0;0;0;0;0
09.06.2020 05:00;0;0;1;1000;2;2000;7;6990;4;4800;34;15580;31;22120;5;180480;2;63650;14;3680;57;92010;1;50770;4;110130;0;0;1;1000;2;2000;7;7000;0;0;0;0;0;0;1;1000
09.06.2020 06:00;1;1000;4;3980;6;5990;7;7000;7;8450;89;47240;65;156982;6;270749;12;56320;32;57430;115;233325;2;56970;11;218210;1;1000;4;4000;6;6000;6;5990;0;0;0;0;1;1000;4;4000
09.06.2020 07:00;5;4990;5;5000;6;5990;7;7000;46;81057;186;156325;160;495624;56;1168852;25;318632;88;182740;345;638410;9;172650;26;533346;5;5000;5;5000;6;6000;6;5990;0;0;0;0;5;4990;5;4980
09.06.2020 08:00;4;3990;4;3990;6;6000;6;6000;20;26020;276;219940;144;253086;32;806655;16;292529;95;100490;383;639842;13;359979;28;757745;4;4000;4;4000;6;6000;6;5990;0;0;0;0;4;3990;4;4000
09.06.2020 09:00;5;5000;5;4980;7;7000;6;5990;25;40380;288;229260;152;367480;23;552659;16;241090;90;112457;367;663341;7;253406;21;382188;5;4980;5;5000;7;6990;6;5980;0;0;0;0;5;5000;5;4980
09.06.2020 10:00;3;3000;4;4000;6;6000;6;5990;22;32490;318;276791;117;396453;17;527058;32;236087;67;62016;308;529679;9;330909;13;210880;3;3000;4;4000;5;5000;5;5000;0;0;0;0;4;3980;4;3990
09.06.2020 11:00;4;3990;5;4990;6;6000;6;6000;24;31690;395;355800;151;626373;49;988099;31;377990;68;142446;325;831810;14;359662;18;323339;4;3990;5;5000;6;5990;6;6000;0;0;0;0;4;4000;5;4990
09.06.2020 12:00;4;4000;4;3980;6;5980;7;6990;32;43880;447;440095;138;170410;51;1093554;18;456240;79;120620;322;584376;13;384060;20;550763;4;4000;4;3980;6;5990;7;6990;0;0;0;0;4;3990;4;4000
09.06.2020 13:00;4;4000;5;4990;6;5980;6;5980;43;60748;397;317047;137;322956;37;759720;16;392405;63;48353;305;855966;10;241600;20;523400;4;4000;5;4990;6;5990;6;5980;0;0;0;0;4;4000;5;4990
09.06.2020 14:00;5;4990;4;4000;6;5990;6;6000;33;40550;418;405919;130;119540;28;778455;16;257536;64;23100;309;622675;12;236665;15;327086;5;5000;4;4000;6;5990;6;5980;0;0;0;0;5;5000;4;4000
09.06.2020 15:00;5;5000;5;5000;6;5980;6;6000;27;36520;477;500104;133;271640;32;658611;12;237331;81;76570;323;643558;14;131844;20;412022;5;4990;5;4990;6;6000;6;5980;0;0;0;0;5;5044;5;4990
09.06.2020 16:00;4;4000;4;3990;6;5990;6;6000;39;51430;462;403308;135;261868;29;683890;30;368730;88;46750;322;600170;17;277370;35;727817;4;4000;4;4000;6;6000;6;6000;0;0;0;0;4;4000;4;4000
09.06.2020 17:00;4;3980;4;3990;6;6000;6;5990;22;30580;465;435636;127;199070;21;517595;19;131055;64;39150;297;599429;17;356350;26;806749;4;3990;4;4000;6;5990;6;5990;0;0;0;0;4;4000;4;4000
09.06.2020 18:00;5;5000;2;1990;5;5000;6;5990;17;18830;444;346887;107;204040;15;334622;18;332920;64;77350;264;503370;17;385064;26;538133;5;4990;2;2000;5;5000;6;5990;0;0;0;0;5;5000;2;2000
09.06.2020 19:00;2;1990;0;0;9;9000;5;5000;26;29240;364;290036;96;135528;10;193049;7;80380;65;77670;227;392990;12;190219;21;531975;2;2000;0;0;9;9000;5;4990;0;0;0;0;2;2000;0;0
09.06.2020 20:00;0;0;0;0;4;4000;6;6000;21;29130;201;116777;76;26870;11;408310;3;84160;23;7180;124;218906;11;187092;9;227418;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
09.06.2020 21:00;0;0;0;0;4;4000;2;2000;10;11290;164;83540;72;39640;8;162126;9;136870;26;8420;100;211032;10;134170;12;247620;0;0;0;0;4;3980;2;1990;0;0;0;0;0;0;0;0
09.06.2020 22:00;0;0;0;0;3;2990;2;2000;2;2780;129;61650;56;34700;16;383089;3;3660;10;2390;74;129200;4;106940;8;228108;0;0;0;0;3;3000;2;1990;0;0;0;0;0;0;0;0
09.06.2020 23:00;0;0;0;0;2;1980;2;2000;0;0;55;23410;33;21350;6;198337;3;38886;6;1440;33;26870;0;0;3;125470;0;0;0;0;2;1990;2;1990;0;0;0;0;0;0;0;0
10.06.2020 00:00;0;0;0;0;4;3980;1;1000;0;0;24;10310;18;7640;3;141000;4;2060;2;480;14;9370;0;0;2;41380;0;0;0;0;4;3990;1;1000;0;0;0;0;0;0;0;0
10.06.2020 01:00;0;0;0;0;2;2000;0;0;0;0;23;9260;20;6530;3;88160;0;0;4;790;19;8120;0;0;2;52680;0;0;0;0;2;1990;0;0;0;0;0;0;0;0;0;0
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;18;6893;13;3180;1;42970;1;32140;4;950;11;4130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;0;0;1;1000;0;0;8;2870;11;3670;0;0;1;2070;5;1120;8;2550;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
10.06.2020 04:00;0;0;0;0;1;1000;6;6000;0;0;10;4120;13;3680;0;0;1;480;1;160;14;6220;0;0;1;34850;0;0;0;0;1;1000;6;5990;0;0;0;0;0;0;0;0
10.06.2020 05:00;0;0;1;1000;2;2000;7;7000;7;17780;26;11310;40;11480;4;124017;2;65625;14;3790;58;43440;0;0;2;49010;0;0;1;990;2;2000;7;7000;0;0;0;0;0;0;1;1000
10.06.2020 06:00;1;1000;4;3990;6;6000;6;6000;8;10120;84;46660;70;108115;11;332256;9;7470;20;34040;102;157391;0;0;10;228050;1;1000;4;3990;6;5990;6;5990;0;0;0;0;1;1000;4;4000
10.06.2020 07:00;4;3990;5;4990;6;5990;6;6000;36;67330;190;147953;156;605154;60;1237644;26;379572;87;68150;366;870547;6;159496;33;730286;4;3980;5;4990;6;5990;6;5980;0;0;0;0;4;4000;5;4980
10.06.2020 08:00;4;3990;4;4054;6;6000;6;6000;25;41848;299;290660;180;259380;40;797730;21;408425;83;45340;399;769357;10;286569;25;636599;4;4057;4;3990;6;5990;6;5990;0;0;0;0;4;3990;4;4000
10.06.2020 09:00;5;5000;4;3990;7;7000;6;6000;15;20570;279;180810;184;155510;28;691460;12;54570;73;46330;369;774048;11;338721;28;617637;5;5000;4;3990;7;6980;6;5990;0;0;0;0;5;4980;4;4000
10.06.2020 10:00;4;3980;4;3990;6;6000;6;6000;18;19960;350;271062;157;198290;22;536513;12;140324;74;48880;376;712081;13;288598;17;423229;4;3990;4;4000;6;6000;6;6000;0;0;0;0;4;4000;4;4000
10.06.2020 11:00;5;5000;4;3990;5;5000;6;5990;37;65081;466;399572;130;542289;41;893556;26;665278;57;108820;330;752407;6;87120;18;519230;5;5000;4;3980;6;6000;6;5990;0;0;0;0;5;5000;4;4000
10.06.2020 12:00;4;3990;5;5000;7;6990;7;7000;21;22980;459;437533;139;324771;51;838543;22;282630;75;75900;346;803045;15;487309;23;476759;4;3990;5;5000;6;6000;7;7000;0;0;0;0;4;4000;5;5000
10.06.2020 13:00;5;4990;6;6000;6;6000;6;6000;47;60790;456;420070;150;392339;29;847307;26;281039;90;39030;367;862360;7;77350;20;352505;5;5000;6;5990;6;5990;6;5990;0;0;0;0;5;4990;6;6000
10.06.2020 14:00;5;4990;5;4990;6;6000;6;5990;34;44417;424;340975;145;271200;32;969194;15;46160;77;58920;377;696529;10;315527;23;889363;5;5000;5;5000;6;5990;6;5990;0;0;0;0;5;4980;5;4990
10.06.2020 15:00;4;4000;4;4000;6;5990;6;5980;35;42365;461;464570;132;314120;38;1034043;19;254248;86;95950;358;846500;11;307900;16;556968;4;3990;4;3990;6;5990;6;6000;0;0;0;0;4;4000;4;4000
10.06.2020 16:00;4;4000;4;4000;6;6000;6;5990;36;41407;511;478994;123;123539;28;912701;10;133230;75;81300;310;597240;10;270139;21;505172;4;4000;4;4000;6;5990;6;5980;0;0;0;0;4;4000;4;4000
10.06.2020 17:00;4;4000;4;4000;6;6000;6;6000;36;45220;545;621147;137;165587;25;781710;15;363065;99;56390;342;546813;13;370293;19;464670;4;4000;4;4000;6;6000;6;6000;0;0;0;0;4;4000;4;4000
10.06.2020 18:00;4;3990;2;2000;6;6000;6;5990;25;28910;491;476324;120;249480;18;398620;13;251280;67;63640;303;679860;14;249340;24;735817;4;3980;2;2000;6;5990;6;5980;0;0;0;0;4;4000;2;1980
10.06.2020 19:00;2;2000;0;0;9;9000;5;4990;21;26320;413;286300;96;53940;16;406739;8;138770;51;15760;237;406120;10;354002;14;449059;2;2000;0;0;9;8990;5;4980;0;0;0;0;2;2000;0;0
10.06.2020 20:00;0;0;0;0;4;4000;4;4000;13;14060;283;151904;69;47560;14;245439;10;168114;28;8260;139;361480;11;293999;11;243340;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
10.06.2020 21:00;0;0;0;0;4;4000;2;2000;7;7430;175;93680;69;40250;15;402232;5;45602;24;37730;109;260500;4;155330;8;178340;0;0;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0
10.06.2020 22:00;0;0;0;0;3;3000;2;2000;5;5150;144;71100;68;40750;7;200410;5;6690;15;50750;99;159181;5;199463;7;181940;0;0;0;0;3;2990;2;2000;0;0;0;0;0;0;0;0
10.06.2020 23:00;0;0;0;0;3;3000;2;2000;1;1010;92;44570;55;40590;12;417253;5;94830;18;5550;65;87395;3;70340;6;124780;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
11.06.2020 00:00;0;0;0;0;2;2000;2;2000;0;0;61;28820;47;17830;11;426968;5;21170;6;1910;38;63160;0;0;5;164550;0;0;0;0;2;2000;1;1000;0;0;0;0;0;0;0;0
11.06.2020 01:00;0;0;0;0;3;3000;0;0;0;0;37;16080;32;41582;10;299407;5;85140;4;1280;18;25630;1;52350;4;97240;0;0;0;0;3;3062;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;32;13210;34;19610;5;136060;3;78681;5;2240;14;37250;1;1750;3;102660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;0;0;1;1000;0;0;17;7170;21;5910;1;66200;1;160;4;960;12;4930;0;0;1;31980;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
11.06.2020 04:00;0;0;0;0;1;1000;1;1000;3;3248;13;5720;18;5740;1;46150;1;65410;5;1120;12;4150;0;0;1;24089;0;0;0;0;1;1000;1;990;0;0;0;0;0;0;0;0
11.06.2020 05:00;0;0;0;0;1;1000;4;4000;0;0;8;3200;18;4470;0;0;0;0;5;800;21;8600;0;0;1;16230;0;0;0;0;1;1000;4;3990;0;0;0;0;0;0;0;0
