01.06.2020 00:00;Bel_AB_MP03;Vwz_AB_MP03;Bel_AB_MP06;Vwz_AB_MP06;Bel_AB_MP09;Vwz_AB_MP09;Bel_AB_MP12;Vwz_AB_MP12;Bel_AB_MP15;Vwz_AB_MP15;Bel_AB_MP18;Vwz_AB_MP18;Bel_D111;Vwz_D111;Bel_D21;Vwz_D21;Bel_D51;Vwz_D51;Bel_D81;Vwz_D81;Bel_HA_MP02;Vwz_HA_MP02;Bel_HA_MP05;Vwz_HA_MP05;Bel_HA_MP08;Vwz_HA_MP08;Bel_HA_MP11;Vwz_HA_MP11;Bel_HA_MP14;Vwz_HA_MP14;Bel_HA_MP17;Vwz_HA_MP17;Bel_T1_T2;Vwz_T1_T2;Bel_T5_T6;Vwz_T5_T6;Bel_VA_MP01;Vwz_VA_MP01;Bel_VA_MP04;Vwz_VA_MP04;Bel_VA_MP07;Vwz_VA_MP07;Bel_VA_MP10;Vwz_VA_MP10;Bel_VA_MP13;Vwz_VA_MP13;Bel_VA_MP16;Vwz_VA_MP16
09.08.2021 09:00;1;600;3;1800;4;3000;3;1800;0;0;17;15600;4;2400;14;12000;140;2195400;453;562200;57;576000;110;765000;101;340200;87;769800;52;1019400;51;1129800;4;12600
09.08.2021 10:00;2;1200;6;3600;5;5400;2;1200;5;3600;17;12000;4;2400;9;6600;137;2158800;437;535200;76;587400;95;673200;83;166200;89;430200;60;1284600;43;804600;7;47400
09.08.2021 11:00;0;0;9;7200;4;2400;9;10800;4;3000;20;15600;6;5400;24;23400;150;1900200;409;486600;80;629400;120;832200;110;279000;83;659400;50;1258800;39;838200;5;85800
09.08.2021 12:00;2;2400;3;2400;4;3000;3;1800;3;1800;8;5400;4;2400;14;10200;160;2055600;424;485400;66;517200;104;582000;100;149400;87;1072800;51;996000;58;1605000;16;119400
09.08.2021 13:00;1;600;3;3000;2;1200;5;3000;0;0;12;10800;1;600;14;10200;158;2013000;406;490800;69;733800;93;599400;89;219600;82;731400;59;1277400;46;1111200;8;59400
09.08.2021 14:00;1;600;13;18600;1;3000;2;1200;2;1200;15;11400;4;2400;14;10800;137;2018400;395;460200;43;377400;69;688800;67;164400;83;803400;44;879600;59;1296600;7;53400
09.08.2021 15:00;1;600;11;8400;6;5400;8;9600;3;1800;27;24600;7;4800;23;18000;125;2341800;456;532200;71;698400;95;582000;73;228000;96;816000;63;1264200;53;1513800;19;499800
09.08.2021 16:00;1;1800;4;3000;6;6600;7;6600;1;600;15;10800;9;5400;22;15000;153;2139000;445;489600;53;738000;87;663600;84;157800;77;1384800;52;1422600;50;1837200;1;4800
09.08.2021 17:00;2;1200;6;4200;2;3600;2;2400;4;2400;11;9000;6;6000;11;7800;134;2112000;437;559200;80;585000;99;599400;79;179400;100;1306800;66;1581600;66;1620600;3;12600
09.08.2021 18:00;3;2400;18;16800;3;2400;7;5400;2;1200;11;9000;1;600;24;20400;144;1828200;366;410400;73;709800;95;504000;77;118200;79;663000;60;1555200;49;1249800;1;3600
09.08.2021 19:00;0;0;4;2400;2;1200;1;600;1;600;8;4800;5;3000;13;10800;146;1489200;244;268200;35;458400;72;412800;62;89400;71;908400;43;1066200;53;1387800;4;241200
09.08.2021 20:00;0;0;4;3000;3;2400;0;0;0;0;9;8400;4;2400;5;4200;118;1626000;225;243000;37;238200;47;270600;41;80400;44;230400;40;655200;33;480600;1;2400
09.08.2021 21:00;0;0;0;0;0;0;2;1200;0;0;3;1800;1;600;6;3600;122;1146000;170;181200;27;181800;38;227400;32;42000;52;203400;26;369600;32;386400;0;0
09.08.2021 22:00;0;0;4;6600;0;0;0;0;1;600;3;3000;0;0;0;0;75;686400;93;95400;23;138600;33;201600;31;33600;33;135000;30;388200;20;236400;1;2400
09.08.2021 23:00;0;0;0;0;0;0;1;600;0;0;1;600;0;0;2;1200;59;489000;72;60600;9;82800;22;128400;24;24000;20;68400;17;195600;9;97800;1;3000
10.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;32;262800;33;33600;7;52800;12;72000;13;13200;11;48600;12;499800;8;84000;1;2400
10.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;36600;8;4800;3;16200;6;27000;3;3000;4;10200;7;417600;2;30000;0;0
10.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;118800;24;15000;1;4800;1;5400;1;1200;7;37800;1;15000;2;38400;0;0
10.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;88800;17;9600;1;9600;1;5400;1;600;3;30600;1;15600;3;45600;0;0
10.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;177000;30;24000;5;14400;3;15600;3;4800;10;39600;3;34800;8;126000;0;0
10.08.2021 05:00;0;0;0;0;0;0;3;1200;0;0;1;600;0;0;6;3600;90;858000;129;126000;24;188400;24;182400;21;40200;15;44400;18;270000;9;135000;2;5400
10.08.2021 06:00;0;0;2;1200;3;4200;1;600;0;0;3;1800;1;600;2;1200;124;1501200;252;357000;18;209400;61;440400;47;143400;43;393000;21;447600;27;589800;3;46800
10.08.2021 07:00;0;0;2;1200;2;2400;2;1200;0;0;3;1800;1;600;7;4800;115;2059800;413;504600;46;375000;88;455400;62;135600;33;439200;50;903000;23;803400;2;6600
10.08.2021 08:00;2;1200;7;10200;0;0;8;5400;0;0;8;5400;0;0;11;8400;131;2307600;423;540600;63;535800;109;632400;87;220200;66;580200;64;1329000;47;1037400;4;43800
10.08.2021 09:00;1;600;2;1200;3;3000;3;2400;0;0;12;9600;4;2400;10;7200;122;2261400;436;564600;59;496200;101;796800;87;288600;68;767400;61;1146600;36;1214400;3;8400
10.08.2021 10:00;1;600;6;5400;3;3000;5;4800;4;2400;9;6000;4;2400;13;7800;143;2149800;469;576000;68;470400;85;502800;70;175200;84;845400;61;1234200;43;1047600;4;14400
10.08.2021 11:00;1;600;2;1200;2;1200;4;3600;3;1800;10;7800;4;2400;16;12600;147;2139000;438;531600;82;719400;95;674400;88;222600;89;637200;68;1190400;58;951000;6;133200
10.08.2021 12:00;0;0;4;3600;3;2400;4;2400;2;1200;12;7200;5;3000;13;8400;158;1959000;398;469800;76;684000;107;798600;112;226800;120;910200;60;1160400;70;1398600;6;216000
10.08.2021 13:00;0;0;7;10800;8;7800;6;4800;1;600;21;17400;10;8400;8;7200;124;2277600;440;556800;64;544800;74;685800;78;172200;80;639600;48;1051200;63;961800;21;1471200
10.08.2021 14:00;2;1200;5;4200;5;4200;2;1800;4;4200;10;7800;9;6600;22;19200;169;2106000;436;516000;65;617400;84;586200;82;200400;90;882000;58;962400;48;1368000;12;298200
10.08.2021 15:00;1;600;8;6600;6;10800;2;1800;1;600;25;23400;7;6000;17;12600;153;1891800;399;464400;56;511200;94;749400;93;216600;98;1329000;57;1111200;64;1686000;11;351600
10.08.2021 16:00;0;0;9;8400;3;2400;4;2400;0;0;22;18600;9;9600;17;13200;135;2284200;467;585000;54;836400;41;1888800;107;241200;105;1004400;75;1308600;63;1439400;12;399000
10.08.2021 17:00;2;1200;7;5400;6;3600;3;1800;2;1200;17;13200;5;3000;18;16800;148;2004600;417;447600;65;723600;99;745800;97;234600;108;1205400;62;1289400;56;1683000;7;484800
10.08.2021 18:00;2;1200;4;3600;0;0;5;3600;1;600;8;6600;0;0;18;13200;139;1905000;376;416400;64;775800;90;681000;79;174000;90;736200;57;1662000;45;1173600;12;752400
10.08.2021 19:00;0;0;3;6000;2;1200;2;1200;0;0;6;4200;3;1800;8;4800;163;1538400;275;307200;53;439800;65;402000;61;137400;50;409800;58;1293600;51;936600;11;514200
10.08.2021 20:00;3;3000;6;3600;2;1200;0;0;1;600;5;3000;2;1200;7;4200;133;1297200;237;258000;40;307200;53;343800;49;81000;64;321600;46;856800;42;586800;2;6000
10.08.2021 21:00;0;0;0;0;0;0;2;1200;0;0;2;1200;1;600;7;4800;114;907800;152;141000;30;153000;41;274200;34;48600;43;150600;38;358200;24;278400;2;26400
10.08.2021 22:00;0;0;0;0;1;600;3;3000;0;0;0;0;1;600;2;1200;99;907800;145;144000;27;232800;31;200400;40;36600;36;133800;28;408000;26;268800;5;33600
10.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;90;632400;105;94800;16;107400;31;210600;34;30600;17;76800;17;156600;12;118800;1;2400
11.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;285000;40;41400;7;43800;12;72600;13;13800;9;48600;15;112800;5;80400;0;0
11.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;21;116400;21;12600;2;9000;4;24000;4;3600;13;40800;3;17400;6;79200;0;0
11.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;64800;11;8400;1;3600;5;18600;4;3000;11;31800;2;18000;5;57600;0;0
11.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;12;67200;9;7800;0;0;1;6600;0;0;4;54600;1;2400;4;72000;0;0
11.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;170400;22;22200;2;7800;4;23400;4;4800;2;6600;2;31200;2;14400;1;4200
11.08.2021 05:00;1;600;0;0;0;0;1;600;0;0;0;0;1;600;5;3600;100;863400;135;130200;19;123000;23;128400;26;33000;21;87000;15;194400;10;120600;1;4200
11.08.2021 06:00;0;0;1;600;1;600;1;600;0;0;3;1800;1;600;1;600;133;1327200;242;274200;23;208800;50;287400;40;82800;33;376200;24;466200;21;756600;3;41400
11.08.2021 07:00;1;600;3;1800;3;1800;8;5400;4;3600;6;4200;3;1800;15;11400;126;2140200;443;558000;46;628200;96;766800;80;265800;51;529200;49;1374600;37;892200;5;13800
11.08.2021 08:00;1;600;1;600;0;0;4;2400;1;600;5;3000;4;3600;9;5400;130;2134200;435;544200;69;390000;129;635400;108;190200;65;498000;64;1253400;44;1069800;5;12600
11.08.2021 09:00;2;1200;2;1200;0;0;1;600;2;1200;5;4200;2;1200;12;8400;161;2022600;396;525000;82;600600;105;735600;104;221400;71;636600;57;1260000;39;849600;5;23400
11.08.2021 10:00;0;0;4;3000;2;3000;1;600;2;1200;13;9600;6;4200;18;16200;151;2223600;437;592200;85;384600;105;702600;88;280800;125;891600;58;1010400;62;1306200;5;21000
11.08.2021 11:00;2;1200;1;600;6;3600;5;3000;3;1800;7;5400;4;2400;6;3600;154;2049000;441;517200;75;439800;98;796800;95;169200;80;675600;54;1159800;58;1166400;4;645000
11.08.2021 12:00;1;1200;6;5400;4;2400;2;1200;1;600;10;6600;6;3600;13;10800;166;2131800;415;507600;87;738600;95;811800;88;205800;86;938400;62;1353600;52;1518600;8;242400
11.08.2021 13:00;1;1200;17;23400;5;3000;4;2400;0;0;20;18000;9;6600;13;12600;149;1895400;382;454200;64;902400;116;870000;89;255600;74;651000;63;1383600;50;1041600;12;253200
11.08.2021 14:00;4;2400;3;1800;3;2400;1;1200;3;1800;10;7800;7;4200;15;10200;145;2119800;411;466200;61;859800;73;766800;74;150600;73;672000;51;1297800;46;1092000;16;188400
11.08.2021 15:00;2;1200;14;15000;2;1800;2;1200;1;600;32;29400;8;5400;17;11400;144;2010000;414;516000;68;804600;94;688200;95;210000;86;1277400;60;1492200;61;1675800;21;373200
11.08.2021 16:00;2;1200;9;7800;10;11400;3;1800;5;6600;23;21600;5;3600;15;9600;131;1969800;401;471600;79;755400;87;600600;78;135600;85;1145400;60;1691400;53;1855200;7;165600
11.08.2021 17:00;2;1200;5;3600;5;3000;5;6600;1;600;19;13200;10;6600;16;12000;137;2131800;425;510000;88;711600;126;589800;83;164400;80;864000;66;1623000;54;1355400;3;11400
11.08.2021 18:00;0;0;5;3000;1;600;3;2400;0;0;18;12000;2;1200;16;12000;171;1738800;369;396600;66;660000;130;607800;84;163200;54;553800;57;1569600;39;991200;1;45000
11.08.2021 19:00;0;0;5;4200;2;1200;6;18000;0;0;13;11400;0;0;13;9000;136;1464000;247;276000;60;485400;74;365400;63;91200;55;495000;47;1184400;37;780600;3;16800
11.08.2021 20:00;1;600;2;1200;2;3000;1;600;2;1200;2;1200;1;600;13;8400;132;1240800;242;256200;44;166200;60;321000;41;90000;58;411600;34;669000;39;844800;0;0
11.08.2021 21:00;0;0;0;0;2;1200;4;2400;0;0;3;1800;3;1800;11;9600;117;1060200;177;177000;25;145800;56;346800;53;57000;62;242400;25;368400;27;389400;0;0
11.08.2021 22:00;0;0;3;3600;1;600;2;1200;0;0;2;1200;0;0;3;1800;106;904200;136;127800;19;79800;40;217800;29;26400;31;179400;20;162000;25;331200;1;4200
11.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;64;435600;69;66600;18;145200;25;127200;28;19800;23;125400;15;193800;11;168600;0;0
12.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;382800;48;40200;9;43800;15;76200;17;10200;16;68400;12;133800;10;79200;0;0
12.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;241200;38;24000;6;33600;5;33600;4;3600;22;104400;6;76200;15;207000;0;0
12.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;117000;19;16200;2;4800;1;4200;1;1200;5;44400;1;15000;3;45600;0;0
12.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;99600;18;9000;0;0;1;4800;4;600;4;16800;1;6000;4;46200;0;0
12.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;145200;23;18600;2;10800;5;27000;5;1800;10;41400;2;16200;8;106800;0;0
12.08.2021 05:00;0;0;0;0;1;600;2;1200;0;0;1;600;1;600;2;1200;90;866400;140;138000;18;144600;23;174600;27;39600;22;99600;15;198600;13;161400;1;4800
12.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;4;2400;124;1239600;241;288600;19;189000;54;304800;46;90600;36;360000;22;631200;24;659400;0;0
12.08.2021 07:00;0;0;1;600;1;1800;3;1800;0;0;6;5400;3;1800;5;3600;138;1952400;421;523800;57;455400;90;667200;92;194400;41;604200;50;1186800;32;1105800;0;0
12.08.2021 08:00;2;1200;2;2400;2;1200;1;600;1;600;9;6000;6;4200;16;14400;108;2416200;447;561600;80;593400;106;618000;86;217800;61;766200;63;1671000;47;1290600;1;3600
12.08.2021 09:00;0;0;1;600;3;2400;3;3600;1;600;9;6000;4;3000;11;7800;135;2121600;436;557400;61;408000;105;724800;100;184200;93;801000;60;1005000;54;1365000;0;0
12.08.2021 10:00;0;0;5;3600;3;3000;1;600;2;1200;9;6000;10;6600;7;4800;169;1940400;421;498600;75;468000;114;695400;101;265200;79;821400;58;1265400;52;1182600;0;0
12.08.2021 11:00;2;1200;3;1800;1;600;3;1800;4;2400;10;6600;5;3000;18;14400;168;2038800;420;489600;63;468000;100;573600;84;195600;68;762000;58;1221600;60;1191000;3;22200
12.08.2021 12:00;0;0;9;5400;1;600;11;7800;1;600;12;7800;7;6000;19;15600;141;2145600;425;547200;66;586800;97;540000;91;157800;80;873600;71;1264200;50;1090800;0;0
12.08.2021 13:00;0;0;6;5400;5;3600;0;0;1;600;13;7800;7;4200;12;7200;149;1957800;399;428400;74;520200;99;558000;85;165600;87;739800;68;1099200;38;1754400;0;0
12.08.2021 14:00;4;3600;2;1800;3;2400;6;3600;3;1800;20;19800;4;2400;14;10200;141;2123400;433;485400;74;525000;112;660600;93;232800;89;636000;70;1436400;61;1171800;2;4800
12.08.2021 15:00;7;7200;2;1200;3;2400;5;4200;5;3600;10;6600;6;3600;15;10800;137;2213400;473;538800;65;972600;87;838800;105;257400;91;1010400;62;1379400;60;1588800;2;51000
12.08.2021 16:00;0;0;9;7200;5;3600;7;7800;1;600;18;15000;7;4200;19;13800;165;1947600;402;453000;66;541200;111;693600;103;201000;88;1041600;61;1503600;59;1530600;6;123000
12.08.2021 17:00;2;1200;3;1800;2;1200;2;1800;1;600;6;3600;3;1800;3;3000;142;2093400;414;520200;73;701400;98;612600;85;141600;93;1017000;69;1554600;50;1588800;4;1074600
12.08.2021 18:00;2;1800;5;3600;1;1200;5;4800;2;1200;17;13800;2;1200;18;13200;143;2070000;371;423000;89;716400;106;514200;93;161400;90;612000;72;1522800;56;1105200;6;892800
12.08.2021 19:00;0;0;0;0;1;600;4;2400;1;600;5;3600;2;1200;10;6600;135;1637400;249;261000;54;391200;85;388800;69;105000;57;573000;45;1286400;27;834000;5;690600
12.08.2021 20:00;1;600;6;3600;3;3600;2;1200;2;1800;6;3600;5;3000;10;6600;113;1467000;239;266400;42;237600;61;439800;49;90600;54;284400;48;647400;33;603600;9;1377600
12.08.2021 21:00;1;600;1;600;2;1200;0;0;1;600;3;1800;3;1800;8;6000;125;1092000;175;168600;37;249000;50;256800;42;44400;35;160200;32;477600;23;249600;7;219000
12.08.2021 22:00;0;0;1;600;0;0;0;0;0;0;3;1800;0;0;0;0;99;859800;132;121800;24;210000;43;184800;40;31200;26;84000;32;442200;15;174600;1;12000
12.08.2021 23:00;0;0;1;600;0;0;2;1200;0;0;2;600;0;0;2;2400;66;512400;77;71400;16;111000;31;171000;24;28800;21;87000;15;184800;19;164400;4;20400
13.08.2021 00:00;0;0;1;600;0;0;0;0;1;600;1;600;0;0;0;0;49;391800;55;48600;9;54600;11;71400;12;11400;14;50400;10;99600;16;112200;2;388800
13.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;172200;29;18000;2;11400;4;24000;4;3000;12;50400;4;50400;8;109200;0;0
13.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;242400;29;15600;1;4200;4;16200;4;3600;9;30600;2;18600;7;62400;0;0
13.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;72600;14;10800;0;0;1;5400;1;600;7;38400;3;16200;6;40200;0;0
13.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;181200;34;20400;3;15000;3;16800;3;2400;4;11400;4;48600;3;16200;0;0
13.08.2021 05:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;83;784200;121;135600;16;155400;29;173400;25;36600;13;55200;12;148200;6;55200;1;2400
13.08.2021 06:00;0;0;1;600;0;0;2;1200;0;0;3;3000;0;0;4;2400;124;1365600;241;271800;21;283800;56;328200;43;79800;34;196800;21;526800;19;589200;2;58800
13.08.2021 07:00;1;600;1;600;2;1200;2;1200;1;600;4;2400;4;2400;10;6000;113;1912200;376;493800;41;313200;92;534600;73;142200;31;427200;39;916200;27;822600;10;291000
13.08.2021 08:00;0;0;5;4200;0;0;4;1800;1;600;6;4200;1;600;10;6000;122;2228400;399;519600;74;490200;106;604800;77;195600;66;786000;66;1462200;51;1143600;11;460200
13.08.2021 09:00;1;600;4;2400;3;2400;3;2400;1;600;10;6600;3;1800;14;10800;112;2418600;472;582600;67;506400;86;642000;97;256800;80;523200;66;1102800;45;1050600;10;372600
13.08.2021 10:00;3;1800;9;10200;3;2400;5;4200;6;4200;13;9000;2;1200;18;15600;155;2143800;430;507000;98;525000;79;540600;81;181200;88;827400;59;1136400;50;1162200;7;256200
13.08.2021 11:00;2;1800;10;13800;5;4800;3;1800;2;1200;14;11400;6;4800;11;7800;157;2169600;452;542400;77;534600;106;670800;101;186600;76;1069200;59;1109400;45;1260000;2;34200
13.08.2021 12:00;1;600;1;600;5;3600;1;600;2;1200;4;2400;2;1200;15;10800;126;2086200;421;493800;66;610800;115;718800;99;237600;92;1250400;58;1223400;60;1760400;0;0
13.08.2021 13:00;0;0;3;1800;2;1800;4;3000;1;600;10;7200;4;3000;20;15600;147;1894800;383;432000;66;1091400;106;714000;91;163800;74;1043400;51;1636200;56;1382400;3;10800
13.08.2021 14:00;1;600;4;3000;4;12000;0;0;2;1800;11;7200;4;3000;7;4200;149;2014200;404;462000;82;966600;93;540000;71;119400;72;1165800;73;1874400;55;1513200;0;0
13.08.2021 15:00;1;600;7;5400;3;2400;4;4200;2;1200;8;6600;3;1800;16;10800;129;2103000;440;495000;62;706800;85;601200;73;130800;82;850800;51;1381200;58;1494000;4;117600
13.08.2021 16:00;0;0;3;1800;6;4200;1;600;0;0;16;15000;6;3600;13;10200;166;1736400;340;385800;73;930000;105;541800;94;183600;59;805200;58;1789800;46;1215000;0;0
13.08.2021 17:00;2;1200;7;7800;2;1200;5;3600;1;600;14;11400;2;2400;7;4200;138;1995000;384;445800;62;723000;103;596400;77;145200;65;901200;60;1390200;43;1419600;3;10200
13.08.2021 18:00;0;0;11;9000;1;600;2;1200;0;0;15;10800;2;1200;11;8400;151;1675200;332;377400;49;387000;72;403200;50;112800;58;496200;50;1107000;44;1224000;4;70200
13.08.2021 19:00;0;0;4;3000;1;600;1;600;1;600;8;6000;0;0;10;7200;163;1361400;260;280800;52;433800;66;413400;67;112800;41;318600;45;1111800;38;721800;3;71400
13.08.2021 20:00;0;0;2;1200;6;5400;5;3000;0;0;6;3600;4;2400;6;4800;142;1251600;234;277800;43;340200;64;369000;48;78000;61;284400;38;678000;34;549000;0;0
13.08.2021 21:00;0;0;1;1800;0;0;2;600;0;0;2;1200;2;1200;6;3600;118;993000;162;171000;30;182400;58;310800;45;49200;58;186600;29;321600;24;331800;0;0
13.08.2021 22:00;0;0;0;0;0;0;1;600;0;0;4;2400;0;0;10;7200;129;1066200;167;156600;14;95400;37;230400;40;40800;44;174600;23;244200;29;412800;0;0
13.08.2021 23:00;0;0;1;600;2;1800;0;0;0;0;6;4800;1;600;3;2400;93;657000;104;99600;19;120600;37;200400;35;26400;25;82800;20;193200;16;97800;1;16800
14.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;87;618000;88;73800;23;91800;27;123000;23;12000;17;55800;20;253800;13;119400;0;0
14.08.2021 01:00;0;0;1;600;1;600;0;0;0;0;0;0;0;0;2;1200;54;289200;54;39000;3;15600;10;89400;9;9600;13;34200;6;55800;9;79200;0;0
14.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;285000;56;40200;4;16200;8;50400;10;6600;13;64800;5;38400;11;150000;0;0
14.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;192000;37;21600;5;20400;3;15000;4;1800;8;19800;4;66600;2;31800;0;0
14.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;153600;28;20400;2;4800;7;34200;7;3000;14;40200;5;60000;6;94800;0;0
14.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;67;559800;81;72600;10;82200;18;124800;21;27600;14;46200;9;85200;7;111000;0;0
14.08.2021 06:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;63;503400;85;91800;14;84600;27;183000;25;56400;9;34200;12;154200;5;37800;0;0
14.08.2021 07:00;0;0;3;1800;0;0;1;600;0;0;2;1200;0;0;3;1800;84;522600;94;101400;13;98400;37;237600;28;52200;16;138600;17;130800;14;205200;0;0
14.08.2021 08:00;0;0;4;6600;0;0;0;0;0;0;5;6000;0;0;2;1200;98;865800;145;168600;24;154800;60;228000;38;56400;14;112800;35;391200;11;178200;0;0
14.08.2021 09:00;0;0;7;4200;1;600;2;1200;0;0;12;8400;1;600;3;1800;157;1205400;217;240000;59;451800;61;271200;50;72600;40;331200;48;1011600;32;649200;0;0
14.08.2021 10:00;0;0;6;4200;1;600;4;3000;0;0;18;15000;0;0;13;10200;160;1230000;272;271800;74;295800;78;403200;75;97800;59;396600;55;779400;32;760200;0;0
14.08.2021 11:00;1;600;9;10800;1;600;3;1800;0;0;18;13200;1;600;14;10800;182;1294200;292;267000;75;703800;93;463200;74;90600;58;501600;56;1180200;46;979800;3;14400
14.08.2021 12:00;0;0;3;2400;4;4800;2;1200;0;0;4;2400;4;3000;5;3600;166;1702200;324;361800;60;473400;84;479400;69;120000;46;283800;59;1113600;38;763200;18;316800
14.08.2021 13:00;1;1200;9;6000;5;3600;0;0;1;600;16;10800;5;3600;19;15600;187;1685400;334;365400;65;543600;100;573000;72;127200;48;456600;50;942600;36;932400;15;298800
14.08.2021 14:00;0;0;6;4800;0;0;4;2400;0;0;5;3000;6;5400;19;13200;173;1668000;331;405000;64;361800;70;573000;62;106800;52;313800;46;990000;33;867600;17;285000
14.08.2021 15:00;0;0;3;1800;0;0;0;0;0;0;10;6600;2;1200;8;5400;169;1420800;299;301800;65;493200;78;462000;70;109800;55;279600;53;1047000;39;717600;11;114000
14.08.2021 16:00;0;0;2;1800;0;0;3;5400;0;0;7;4200;2;1200;10;7800;104;2609400;289;336000;61;550800;66;334200;64;103800;54;601200;48;979800;40;864000;17;303000
14.08.2021 17:00;0;0;3;1800;4;2400;1;600;3;1800;7;4200;4;2400;7;4800;149;1459800;261;289800;64;568800;77;471600;70;108600;50;301200;42;935400;39;676200;19;251400
14.08.2021 18:00;1;600;4;4200;1;600;9;10200;1;600;10;7800;1;600;9;7200;151;1366800;263;271800;48;322200;68;324600;50;106800;56;324000;42;703200;35;659400;9;1113000
14.08.2021 19:00;1;600;6;3600;4;6600;6;5400;0;0;10;7200;8;5400;12;7200;145;1452600;245;250800;36;246000;60;346800;51;73200;52;372600;32;669000;37;585000;15;1579800
14.08.2021 20:00;0;0;6;4800;6;5400;2;1200;0;0;10;6000;6;3600;8;6600;127;1386600;211;233400;19;93000;55;388800;43;75600;36;148200;29;228000;24;210600;7;1725600
14.08.2021 21:00;1;600;4;3000;5;5400;0;0;0;0;5;3000;3;3000;6;7200;134;1243800;185;178800;39;203400;32;201600;38;36000;46;203400;39;394200;28;308400;15;781200
14.08.2021 22:00;0;0;0;0;1;600;1;600;0;0;4;2400;2;1200;9;6600;95;859200;147;141000;21;130200;30;158400;36;31200;37;142200;26;378000;22;168600;2;6600
14.08.2021 23:00;1;600;1;600;0;0;1;600;2;1800;2;1800;0;0;2;1200;111;832200;142;130800;33;181200;28;208800;36;36000;38;127800;28;375000;19;156600;6;57000
15.08.2021 00:00;1;600;0;0;1;1200;0;0;1;600;1;600;2;1200;2;1200;67;618000;78;76200;16;74400;29;158400;25;21000;29;104400;15;221400;21;205800;5;526800
15.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;434400;78;64800;3;21600;18;72600;11;10200;29;124800;9;72600;17;188400;4;34800
15.08.2021 02:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;46;280800;53;35400;4;19200;8;43800;11;10200;15;57600;7;69000;9;121200;0;0
15.08.2021 03:00;1;600;0;0;0;0;0;0;1;600;0;0;1;600;1;600;57;314400;55;39600;14;57600;8;40800;8;4800;13;36600;14;129600;6;66600;0;0
15.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;35;177000;34;22200;4;7800;6;27000;7;4800;12;50400;8;62400;5;49200;1;3000
15.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;73;510600;84;64800;4;23400;15;66000;12;7200;18;68400;5;57000;12;165600;0;0
15.08.2021 06:00;0;0;1;600;1;600;1;600;0;0;0;0;1;600;2;1200;47;272400;53;46800;2;25800;14;90600;14;22200;11;20400;2;21000;4;48600;1;4800
15.08.2021 07:00;0;0;1;600;1;600;0;0;0;0;1;600;2;1200;1;600;60;309000;64;64800;6;41400;16;55800;12;21600;13;82200;8;71400;10;115200;1;4200
15.08.2021 08:00;0;0;0;0;0;0;1;600;0;0;1;600;0;0;1;600;56;307200;62;52800;12;927000;35;201000;17;32400;13;53400;16;204000;9;138600;2;239400
