01.06.2020 00:00;Bel_A51_M1S_494;Vwz_A51_M1S_494;Bel_A54_M4SL_506;Vwz_A54_M4SL_506;Bel_A55_M3S_505;Vwz_A55_M3S_505;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_Fiber_reserve;Vwz_Fiber_reserve;Bel_H51_A74/M1S_493;Vwz_H51_A74/M1S_493;Bel_H54_M3SL_1289;Vwz_H54_M3SL_1289;Bel_H55_A30/M3S_504;Vwz_H55_A30/M3S_504;Bel_LLB-Test;Vwz_LLB-Test;Bel_Power_on;Vwz_Power_on;Bel_Sync;Vwz_Sync;Bel_foult;Vwz_foult
07.06.2020 15:00;8;7990;4;4000;11;11000;44;28550;110;87190;170;224340;0;0;8;7990;4;4000;11;11000;0;0;0;0;0;0;0;0
07.06.2020 16:00;8;8000;4;4000;12;12000;46;30290;102;126145;189;316330;0;0;8;8000;3;3000;13;13043;0;0;0;0;0;0;0;0
07.06.2020 17:00;8;7990;6;6000;13;13000;53;36100;105;109240;144;150270;0;0;8;7990;5;5000;12;11980;0;0;0;0;0;0;0;0
07.06.2020 18:00;8;7980;3;2990;11;10980;34;23770;107;125080;141;143210;0;0;8;8000;3;3000;11;11000;0;0;0;0;0;0;0;0
07.06.2020 19:00;6;6000;5;4980;10;9990;30;14450;79;80135;150;248401;0;0;6;6000;5;5000;10;10000;0;0;0;0;0;0;0;0
07.06.2020 20:00;4;4000;4;4000;6;6000;40;26370;57;44770;111;116840;0;0;4;4000;4;4000;6;6000;0;0;0;0;0;0;0;0
07.06.2020 21:00;4;4000;3;3000;8;8000;28;17160;47;34370;80;62518;0;0;4;4000;4;4000;8;8000;0;0;0;0;0;0;0;0
07.06.2020 22:00;4;3980;4;4000;8;7990;19;17650;39;30650;73;46320;0;0;4;4000;4;4000;8;8000;0;0;0;0;0;0;0;0
07.06.2020 23:00;4;4000;4;3980;8;8000;13;7360;19;14480;41;29710;0;0;4;4000;4;4000;8;7990;0;0;0;0;0;0;0;0
08.06.2020 00:00;5;5000;3;3000;4;4000;3;2770;12;8140;31;18110;0;0;5;4990;2;1990;4;4000;0;0;0;0;0;0;0;0
08.06.2020 01:00;1;1000;0;0;0;0;6;3530;10;6930;16;10050;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 02:00;0;0;0;0;0;0;4;3290;6;3820;11;9420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;2;1990;4;1580;6;3550;12;9270;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
08.06.2020 04:00;2;2000;0;0;3;3000;5;2600;10;7610;10;9233;0;0;2;2000;0;0;3;3000;0;0;0;0;0;0;0;0
08.06.2020 05:00;8;7980;2;2000;14;13990;13;7090;29;23200;55;54710;0;0;8;7980;2;2000;14;14000;0;0;0;0;0;0;0;0
08.06.2020 06:00;14;13970;4;4000;20;19970;37;27140;73;89442;101;81420;0;0;14;13980;4;3990;20;19980;0;0;0;0;0;0;0;0
08.06.2020 07:00;15;14970;4;4000;21;20990;88;77475;138;227437;227;547013;0;0;16;16000;4;4000;21;20970;0;0;0;0;0;0;0;0
08.06.2020 08:00;16;16000;5;4990;20;19980;93;78724;185;389865;267;682432;0;0;16;16042;4;4000;21;20990;0;0;0;0;0;0;0;0
08.06.2020 09:00;18;17980;4;3990;21;20960;93;104393;210;428393;285;412360;0;0;17;16990;4;4000;20;19980;0;0;0;0;0;0;0;0
08.06.2020 10:00;16;15990;4;4000;20;19950;106;356783;217;345390;258;611174;0;0;16;15990;4;3990;19;18970;0;0;0;0;0;0;0;0
08.06.2020 11:00;18;18000;4;4000;18;17960;117;274374;191;264595;335;789817;0;0;17;16970;4;4000;18;17970;0;0;0;0;0;0;0;0
08.06.2020 12:00;16;15980;5;5000;25;24980;93;91676;188;260522;293;678828;0;0;17;16990;5;5000;24;23970;0;0;0;0;0;0;0;0
08.06.2020 13:00;17;16990;4;4000;21;21000;82;67020;199;307983;312;675446;0;0;16;15970;4;4000;21;20970;0;0;0;0;0;0;0;0
08.06.2020 14:00;16;16000;4;4000;20;19980;90;85380;221;449074;322;827010;0;0;17;16980;4;3980;19;18970;0;0;0;0;0;0;0;0
08.06.2020 15:00;16;16000;4;3990;21;20990;104;140883;249;701230;350;836285;0;0;15;14980;4;4000;21;20990;0;0;0;0;0;0;0;0
08.06.2020 16:00;16;15980;4;4000;20;19980;86;108314;204;385304;327;889261;0;0;16;15980;4;3990;20;19980;0;0;0;0;0;0;0;0
08.06.2020 17:00;16;15970;4;4000;20;19970;79;71400;209;582638;315;736655;0;0;16;15980;4;4000;20;19990;0;0;0;0;0;0;0;0
08.06.2020 18:00;16;15990;4;4000;19;19000;76;123150;178;389904;243;336755;0;0;16;16000;4;4000;19;18990;0;0;0;0;0;0;0;0
08.06.2020 19:00;12;11990;4;4000;12;11990;52;53810;128;145093;187;281643;0;0;12;12047;4;4000;12;12043;0;0;0;0;0;0;0;0
08.06.2020 20:00;8;7980;4;4000;12;12000;49;34370;81;96620;138;103890;0;0;8;7980;4;4000;12;12000;0;0;0;0;0;0;0;0
08.06.2020 21:00;7;6990;4;3990;11;11000;36;18670;51;38880;95;65967;0;0;7;7000;4;4000;11;10990;0;0;0;0;0;0;0;0
08.06.2020 22:00;6;6000;4;4000;10;9990;24;15530;51;38660;70;46083;0;0;6;6000;5;5000;10;9990;0;0;0;0;0;0;0;0
08.06.2020 23:00;4;4000;5;5000;8;8000;13;9600;12;8470;33;25660;0;0;4;4000;4;3990;8;8000;0;0;0;0;0;0;0;0
09.06.2020 00:00;6;5990;2;2000;4;4000;5;4080;8;6750;31;56110;0;0;6;6000;2;2000;4;4000;0;0;0;0;0;0;0;0
09.06.2020 01:00;0;0;0;0;0;0;5;3880;7;5370;19;11660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 02:00;0;0;0;0;0;0;4;3900;7;5190;12;10390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;0;0;2;1990;3;2850;3;1640;5;3470;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
09.06.2020 04:00;2;2000;0;0;2;2000;7;4740;7;5970;16;22730;0;0;2;2000;0;0;3;2990;0;0;0;0;0;0;0;0
09.06.2020 05:00;8;8000;2;2000;15;15000;8;7850;22;20580;42;46170;0;0;8;7990;2;2000;14;14000;0;0;0;0;0;0;0;0
09.06.2020 06:00;15;15000;4;3990;20;19980;40;27480;86;62800;126;106081;0;0;14;13980;4;4000;20;20000;0;0;0;0;0;0;0;0
09.06.2020 07:00;15;15035;4;4000;21;21051;85;59420;160;284735;228;445971;0;0;15;14970;4;4000;21;20970;0;0;0;0;0;0;0;0
09.06.2020 08:00;17;16990;4;3980;18;17970;105;137280;193;365334;276;620421;0;0;17;16980;4;3990;20;19980;0;0;0;0;0;0;0;0
09.06.2020 09:00;15;15000;4;3990;21;20970;125;266770;212;310170;271;536915;0;0;16;15970;4;4000;20;19980;0;0;0;0;0;0;0;0
09.06.2020 10:00;17;16990;4;4000;20;19990;103;145350;208;410480;267;707958;0;0;16;16286;4;4000;21;20960;0;0;0;0;0;0;0;0
09.06.2020 11:00;16;15980;4;3980;20;19990;90;78960;195;310112;294;920658;0;0;16;15990;4;4000;19;18990;0;0;0;0;0;0;0;0
09.06.2020 12:00;16;15980;5;4990;22;21980;106;95430;187;263594;292;658452;0;0;16;15990;5;5000;22;21960;0;0;0;0;0;0;0;0
09.06.2020 13:00;16;15990;4;3990;19;18990;104;89390;150;220693;282;636297;0;0;17;16970;4;4000;20;19970;0;0;0;0;0;0;0;0
09.06.2020 14:00;18;17990;4;3990;23;22990;83;78732;239;433210;317;765678;0;0;17;17000;4;4000;22;22000;0;0;0;0;0;0;0;0
09.06.2020 15:00;16;15970;4;4000;20;19980;123;167640;253;575113;332;677483;0;0;16;15980;4;4000;20;19970;0;0;0;0;0;0;0;0
09.06.2020 16:00;16;15990;4;4000;20;19950;99;130810;230;509386;379;895570;0;0;17;17000;4;3990;19;19036;0;0;0;0;0;0;0;0
09.06.2020 17:00;17;16990;4;4000;20;20000;96;405954;226;603005;365;670741;0;0;16;15990;4;3990;20;19980;0;0;0;0;0;0;0;0
09.06.2020 18:00;16;15980;4;4000;19;19000;90;79530;203;418410;257;410841;0;0;16;15950;4;3990;19;18990;0;0;0;0;0;0;0;0
09.06.2020 19:00;12;11990;4;4000;12;12000;44;29170;137;181860;189;330494;0;0;12;11960;4;3990;11;10990;0;0;0;0;0;0;0;0
09.06.2020 20:00;8;8000;4;3990;12;12000;32;25860;76;60011;144;278340;0;0;8;8000;4;4000;12;11980;0;0;0;0;0;0;0;0
09.06.2020 21:00;7;7000;4;4000;11;10980;33;21090;59;43810;84;60940;0;0;7;7000;4;3990;12;11990;0;0;0;0;0;0;0;0
09.06.2020 22:00;6;5990;4;4000;10;10000;16;11440;32;27520;65;44170;0;0;6;5990;5;5000;9;8990;0;0;0;0;0;0;0;0
09.06.2020 23:00;4;4000;4;3990;8;7990;4;3290;16;10720;35;42090;0;0;4;4000;3;3000;8;8000;0;0;0;0;0;0;0;0
10.06.2020 00:00;6;5990;3;3000;4;4000;2;1480;8;5960;32;21130;0;0;6;5990;3;3000;4;4000;0;0;0;0;0;0;0;0
10.06.2020 01:00;0;0;0;0;0;0;3;1740;5;3640;21;12820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 02:00;0;0;0;0;0;0;4;2430;7;8650;16;14260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;2;2000;2;1370;4;3200;16;14920;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
10.06.2020 04:00;2;2000;0;0;3;3000;6;3810;9;9100;13;15850;0;0;2;2000;0;0;3;3000;0;0;0;0;0;0;0;0
10.06.2020 05:00;8;8000;2;1990;14;14000;10;8721;18;14730;48;41023;0;0;8;8000;2;2000;14;13990;0;0;0;0;0;0;0;0
10.06.2020 06:00;14;13990;4;4000;20;19990;39;27170;78;117140;113;108280;0;0;14;13990;4;3990;20;20017;0;0;0;0;0;0;0;0
10.06.2020 07:00;16;15990;4;4000;22;21970;88;89316;157;335443;222;447907;0;0;16;15990;4;4000;22;21980;0;0;0;0;0;0;0;0
10.06.2020 08:00;17;16990;4;4000;20;19960;100;135970;202;536838;266;667342;0;0;17;16960;4;3990;20;19990;0;0;0;0;0;0;0;0
10.06.2020 09:00;16;15990;4;4000;20;19970;106;138700;225;409100;298;747512;0;0;16;15970;4;4000;21;20980;0;0;0;0;0;0;0;0
10.06.2020 10:00;14;13990;4;4000;22;22000;83;484828;177;287550;281;876225;0;0;15;14980;4;4000;21;20980;0;0;0;0;0;0;0;0
10.06.2020 11:00;18;17980;4;3990;20;20000;112;95148;217;375136;287;765380;0;0;18;17960;4;4000;20;20000;0;0;0;0;0;0;0;0
10.06.2020 12:00;16;15990;5;5000;21;20990;106;83860;228;430600;287;711330;0;0;15;14980;5;5000;21;20990;0;0;0;0;0;0;0;0
10.06.2020 13:00;17;16970;4;4000;20;19970;106;109094;193;393950;301;600539;0;0;17;16980;4;4000;18;17990;0;0;0;0;0;0;0;0
10.06.2020 14:00;18;18000;4;4000;22;21980;98;105747;260;484528;326;696868;0;0;18;17970;4;4000;22;22000;0;0;0;0;0;0;0;0
10.06.2020 15:00;15;14990;4;3990;19;18990;100;83360;244;478692;324;634534;0;0;16;15980;4;3990;20;19990;0;0;0;0;0;0;0;0
10.06.2020 16:00;17;17000;4;4000;20;20000;114;129790;222;469690;313;766684;0;0;16;15980;4;4000;19;19053;0;0;0;0;0;0;0;0
10.06.2020 17:00;15;14990;5;5000;20;20000;85;127110;204;317253;310;746927;0;0;16;15960;4;4000;20;19990;0;0;0;0;0;0;0;0
10.06.2020 18:00;17;16980;4;3990;19;18970;70;58050;185;409970;250;555185;0;0;16;15980;4;4000;18;17990;0;0;0;0;0;0;0;0
10.06.2020 19:00;12;11990;4;3990;13;12990;60;49570;142;375425;197;230294;0;0;12;11980;4;4000;13;13000;0;0;0;0;0;0;0;0
10.06.2020 20:00;8;8000;4;4000;12;12000;63;40360;102;81614;143;125770;0;0;8;8000;4;4000;12;12000;0;0;0;0;0;0;0;0
10.06.2020 21:00;7;6990;5;4990;12;11990;32;20170;61;49410;106;76990;0;0;7;7000;5;5000;12;12000;0;0;0;0;0;0;0;0
10.06.2020 22:00;6;5990;4;4000;9;9000;17;11360;47;36840;83;75310;0;0;6;5990;4;3990;9;9000;0;0;0;0;0;0;0;0
10.06.2020 23:00;4;4000;4;4000;8;8000;17;10030;32;21540;67;43860;0;0;4;4000;4;4000;8;7990;0;0;0;0;0;0;0;0
11.06.2020 00:00;6;5990;2;2000;4;3990;15;10330;26;19640;46;28350;0;0;6;6000;2;2000;4;3990;0;0;0;0;0;0;0;0
11.06.2020 01:00;0;0;0;0;0;0;13;8640;15;11170;40;24930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;0;0;0;6;4160;8;4840;34;26130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;0;0;5;3470;8;6060;25;13270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;1;1000;0;0;2;2000;4;4330;4;3900;12;10050;0;0;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0
11.06.2020 05:00;1;1000;1;1000;4;4000;8;4670;5;3630;31;19280;0;0;1;1000;1;1000;4;3990;0;0;0;0;0;0;0;0
11.06.2020 06:00;3;2990;2;2000;6;6000;11;7180;12;10860;34;18400;0;0;3;2980;2;2000;6;6000;0;0;0;0;0;0;0;0
11.06.2020 07:00;4;4000;2;2000;6;6000;6;4590;9;5960;25;16390;0;0;4;4000;2;2000;6;5990;0;0;0;0;0;0;0;0
11.06.2020 08:00;4;4000;2;2000;6;6000;13;8570;20;14330;38;24400;0;0;4;4000;2;2000;6;5990;0;0;0;0;0;0;0;0
11.06.2020 09:00;4;4000;2;1990;6;6000;26;21660;49;38490;51;40260;0;0;4;4000;2;2000;6;6000;0;0;0;0;0;0;0;0
11.06.2020 10:00;4;4000;2;1990;6;6000;31;22610;57;40810;100;88170;0;0;4;4000;2;2000;6;6000;0;0;0;0;0;0;0;0
11.06.2020 11:00;4;4000;2;1990;6;6000;38;21200;66;49940;112;84364;0;0;4;3990;2;2000;6;6000;0;0;0;0;0;0;0;0
11.06.2020 12:00;5;5000;2;2000;8;8000;42;28950;73;59010;119;79690;0;0;5;5000;2;2000;8;8000;0;0;0;0;0;0;0;0
11.06.2020 13:00;8;7990;4;4000;12;12000;43;28360;55;45420;132;149240;0;0;8;8000;4;4000;13;12990;0;0;0;0;0;0;0;0
11.06.2020 14:00;8;8000;4;4000;13;12990;49;34430;95;107712;154;174130;0;0;8;7990;4;3990;12;12000;0;0;0;0;0;0;0;0
11.06.2020 15:00;8;7990;4;4000;11;10990;36;23640;91;93633;155;149920;0;0;8;7980;4;4000;11;10980;0;0;0;0;0;0;0;0
11.06.2020 16:00;8;7990;4;4000;13;12970;38;24010;79;79900;144;136072;0;0;8;7990;5;4990;13;13000;0;0;0;0;0;0;0;0
11.06.2020 17:00;8;8000;4;4000;12;11990;40;24520;85;109830;135;133200;0;0;8;7990;4;3980;11;11000;0;0;0;0;0;0;0;0
11.06.2020 18:00;8;8000;4;3990;12;12000;33;25530;84;70510;145;161880;0;0;8;7990;4;4000;12;12041;0;0;0;0;0;0;0;0
11.06.2020 19:00;6;5990;4;4000;9;9000;45;28800;70;91572;150;136940;0;0;6;5990;4;4000;9;8980;0;0;0;0;0;0;0;0
11.06.2020 20:00;4;3990;5;5000;8;8053;47;42940;64;67353;131;88320;0;0;4;3980;4;3990;8;7990;0;0;0;0;0;0;0;0
11.06.2020 21:00;4;4000;3;3000;8;8000;24;14820;54;39040;86;59380;0;0;4;4000;4;4000;8;8000;0;0;0;0;0;0;0;0
11.06.2020 22:00;4;4000;4;4000;8;8000;17;13680;43;34100;77;65630;0;0;4;3990;4;4000;8;7970;0;0;0;0;0;0;0;0
11.06.2020 23:00;4;3990;4;3990;7;7000;14;10110;23;17500;44;26070;0;0;4;4000;3;2990;7;7000;0;0;0;0;0;0;0;0
12.06.2020 00:00;5;5000;3;3000;5;5000;12;6770;25;21200;32;20010;0;0;5;4990;3;3000;5;4990;0;0;0;0;0;0;0;0
12.06.2020 01:00;1;990;0;0;0;0;6;3270;7;5020;21;13050;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 02:00;0;0;0;0;0;0;3;1570;6;4430;20;13250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;0;2;2000;4;2420;4;2430;16;10300;0;0;0;0;0;0;2;1990;0;0;0;0;0;0;0;0
12.06.2020 04:00;2;2000;0;0;3;3000;2;2420;7;7710;6;6740;0;0;2;2000;0;0;3;2990;0;0;0;0;0;0;0;0
12.06.2020 05:00;8;7990;2;2000;14;14000;12;7680;22;16540;35;42940;0;0;8;7980;2;1990;14;13990;0;0;0;0;0;0;0;0
12.06.2020 06:00;14;14000;4;4000;20;19980;35;23320;44;38160;85;120250;0;0;14;13990;4;3990;19;18990;0;0;0;0;0;0;0;0
12.06.2020 07:00;16;15980;4;4000;21;20990;52;40000;88;103680;125;191794;0;0;16;16000;4;3990;21;20970;0;0;0;0;0;0;0;0
12.06.2020 08:00;15;14990;4;4000;20;20000;62;57030;101;170183;162;190270;0;0;16;15990;4;4000;20;19980;0;0;0;0;0;0;0;0
12.06.2020 09:00;17;16980;4;3990;19;19000;89;381549;205;354530;201;235860;0;0;16;15970;4;3990;20;19970;0;0;0;0;0;0;0;0
12.06.2020 10:00;16;15990;4;4000;19;18980;101;98786;191;327181;292;651052;0;0;16;15970;4;4000;20;19980;0;0;0;0;0;0;0;0
12.06.2020 11:00;16;15980;4;4000;20;19990;98;93452;211;299824;293;649998;0;0;17;16980;4;4000;20;19990;0;0;0;0;0;0;0;0
12.06.2020 12:00;17;16990;5;5043;21;21000;107;101950;197;262476;312;787685;0;0;16;16000;5;5000;21;20970;0;0;0;0;0;0;0;0
12.06.2020 13:00;16;16000;4;4000;20;20041;83;75230;189;434353;294;427734;0;0;16;15980;4;4000;20;20040;0;0;0;0;0;0;0;0
12.06.2020 14:00;17;17000;4;3990;22;22033;74;626414;243;500800;289;647183;0;0;17;16990;4;4000;22;21960;0;0;0;0;0;0;0;0
12.06.2020 15:00;16;15990;4;4000;20;20000;81;126860;175;302040;281;454434;0;0;16;15990;4;4000;20;19990;0;0;0;0;0;0;0;0
12.06.2020 16:00;16;15960;4;4000;20;19990;59;46780;155;394960;276;526730;0;0;16;15990;4;4000;20;19970;0;0;0;0;0;0;0;0
12.06.2020 17:00;16;16000;4;4000;20;20000;70;628344;166;352520;236;470623;0;0;16;15960;4;3980;20;19970;0;0;0;0;0;0;0;0
12.06.2020 18:00;15;15000;4;3990;18;18000;51;594995;149;248820;238;519584;0;0;15;15000;4;4000;19;18980;0;0;0;0;0;0;0;0
12.06.2020 19:00;13;12990;4;4000;13;12980;51;102393;116;156060;194;202840;0;0;13;12980;4;4000;12;11990;0;0;0;0;0;0;0;0
12.06.2020 20:00;8;7990;4;3990;12;11990;39;30910;70;64320;135;154373;0;0;8;7980;4;3990;12;11990;0;0;0;0;0;0;0;0
12.06.2020 21:00;7;6980;4;3990;11;11000;36;25280;57;98593;116;167570;0;0;7;6990;4;4000;12;11990;0;0;0;0;0;0;0;0
12.06.2020 22:00;6;5990;4;4000;10;9990;33;25830;55;42140;101;64620;0;0;6;5990;5;5000;9;9000;0;0;0;0;0;0;0;0
12.06.2020 23:00;4;4000;5;4990;8;7990;22;14670;57;44410;95;81585;0;0;4;4000;4;4000;8;7990;0;0;0;0;0;0;0;0
13.06.2020 00:00;6;6055;2;2000;4;3990;17;11760;36;26310;51;37780;0;0;6;6000;2;1990;4;3990;0;0;0;0;0;0;0;0
13.06.2020 01:00;0;0;0;0;0;0;13;7540;27;23660;50;31170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 02:00;0;0;0;0;0;0;14;11090;10;7190;39;26630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 03:00;0;0;0;0;2;1990;4;1220;12;7090;26;18550;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
13.06.2020 04:00;2;2000;0;0;3;2990;5;2870;9;7370;19;15880;0;0;2;1990;0;0;3;3000;0;0;0;0;0;0;0;0
13.06.2020 05:00;6;5990;2;2000;11;11000;9;12171;10;13660;30;20593;0;0;6;6000;3;2990;11;10980;0;0;0;0;0;0;0;0
13.06.2020 06:00;8;8000;4;4000;12;11990;11;5630;17;12730;43;41540;0;0;8;8000;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 07:00;8;7990;4;3990;12;12000;15;10210;25;29800;43;30260;0;0;8;8000;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 08:00;8;7990;4;4000;12;11990;29;23040;40;31740;60;41920;0;0;8;7980;4;4000;12;12000;0;0;0;0;0;0;0;0
13.06.2020 09:00;8;8000;5;4990;12;12000;34;23196;122;163980;110;128940;0;0;8;7990;4;4000;12;12000;0;0;0;0;0;0;0;0
13.06.2020 10:00;7;7000;3;2990;12;11990;57;52470;132;208808;185;353124;0;0;8;7990;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 11:00;8;8000;5;5000;12;12000;54;40360;144;207292;193;198600;0;0;8;7990;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 12:00;9;8990;4;3980;12;12000;49;476156;155;311397;222;379150;0;0;8;7990;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 13:00;8;7990;3;3000;11;10990;76;79600;156;301823;203;258372;0;0;8;8000;3;2990;12;12000;0;0;0;0;0;0;0;0
13.06.2020 14:00;8;8000;5;4990;13;13000;59;138124;155;283880;247;340021;0;0;8;7990;5;5000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 15:00;8;8000;4;3990;12;12000;64;707650;165;221706;214;307063;0;0;8;7980;4;4000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 16:00;8;7990;3;2980;12;12000;56;43970;173;374980;234;439159;0;0;8;7990;4;4000;12;11980;0;0;0;0;0;0;0;0
13.06.2020 17:00;7;7000;4;4000;11;10990;46;41000;153;237460;198;218367;0;0;8;8000;3;3000;12;11990;0;0;0;0;0;0;0;0
13.06.2020 18:00;9;8990;4;4000;13;13000;44;36730;115;171590;237;386317;0;0;8;8000;5;4990;12;12000;0;0;0;0;0;0;0;0
13.06.2020 19:00;7;6990;4;4000;11;10980;50;35910;106;109104;160;110120;0;0;7;7000;4;3980;11;10980;0;0;0;0;0;0;0;0
13.06.2020 20:00;6;6000;5;5000;10;10000;43;31600;70;52240;164;143753;0;0;6;5980;4;3990;10;10000;0;0;0;0;0;0;0;0
13.06.2020 21:00;6;5980;3;3000;9;8980;36;25840;67;51610;113;82520;0;0;6;5990;3;3000;10;10000;0;0;0;0;0;0;0;0
13.06.2020 22:00;6;5990;4;4000;9;8990;32;18840;54;42680;94;62702;0;0;6;5990;4;3990;9;8990;0;0;0;0;0;0;0;0
13.06.2020 23:00;4;3990;4;4000;9;9000;22;15400;47;37890;92;72850;0;0;4;3990;4;4000;8;7980;0;0;0;0;0;0;0;0
14.06.2020 00:00;5;5000;3;3000;4;4000;13;8670;31;23360;64;42170;0;0;6;6000;3;3000;4;4000;0;0;0;0;0;0;0;0
14.06.2020 01:00;1;1000;0;0;0;0;11;5580;22;16350;63;39050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;0;0;0;15;9900;15;8430;39;23480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;0;0;6;3560;13;9450;23;12520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;1;1000;0;0;2;2000;5;2520;12;11250;17;10890;0;0;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0
14.06.2020 05:00;1;1000;1;1000;4;4000;7;3740;6;3830;20;10650;0;0;1;1000;1;1000;4;4000;0;0;0;0;0;0;0;0
14.06.2020 06:00;3;3000;2;2000;6;6000;5;2160;9;7270;37;27970;0;0;3;3000;2;2053;6;6000;0;0;0;0;0;0;0;0
14.06.2020 07:00;4;4000;2;2000;6;5990;6;3550;8;6240;29;16900;0;0;4;4000;2;2000;6;6000;0;0;0;0;0;0;0;0
14.06.2020 08:00;4;3990;2;2000;6;6000;10;6930;13;8300;32;19330;0;0;4;3990;2;2000;6;5990;0;0;0;0;0;0;0;0
14.06.2020 09:00;4;3990;2;2000;6;6000;21;11080;31;22030;48;31320;0;0;4;4000;2;2000;6;6000;0;0;0;0;0;0;0;0
14.06.2020 10:00;4;4000;2;2000;6;6000;18;10520;47;34494;75;53790;0;0;4;4000;2;1990;6;6000;0;0;0;0;0;0;0;0
14.06.2020 11:00;4;3990;2;2000;6;6000;37;21350;53;42040;78;62340;0;0;4;4000;2;2000;6;6000;0;0;0;0;0;0;0;0
14.06.2020 12:00;5;5000;2;2000;9;8980;33;20600;74;95430;129;121963;0;0;5;5000;3;2990;9;9000;0;0;0;0;0;0;0;0
14.06.2020 13:00;8;8000;4;4000;12;12000;46;34260;93;71940;130;146790;0;0;8;7990;4;4000;12;11980;0;0;0;0;0;0;0;0
14.06.2020 14:00;8;8000;4;4000;12;12000;49;33910;116;128750;157;132260;0;0;8;8000;4;3980;12;11990;0;0;0;0;0;0;0;0
14.06.2020 15:00;8;7990;4;4000;12;12000;50;32880;82;65910;141;214180;0;0;8;7970;4;4000;12;11990;0;0;0;0;0;0;0;0
14.06.2020 16:00;8;7990;4;4000;11;10990;51;36062;94;93812;149;230243;0;0;8;8000;3;3000;12;11980;0;0;0;0;0;0;0;0
14.06.2020 17:00;8;8000;4;4000;13;13042;39;59460;105;193073;153;190087;0;0;8;7990;5;5000;12;11990;0;0;0;0;0;0;0;0
14.06.2020 18:00;8;8000;4;3980;12;11990;31;19780;81;88330;166;201034;0;0;8;7990;4;4000;12;11990;0;0;0;0;0;0;0;0
14.06.2020 19:00;6;6000;5;5000;9;9000;40;29160;79;71780;142;114751;0;0;6;5990;4;3990;9;8980;0;0;0;0;0;0;0;0
14.06.2020 20:00;4;4000;3;3000;8;7990;34;23500;60;47600;118;110084;0;0;4;4000;4;3990;8;8000;0;0;0;0;0;0;0;0
14.06.2020 21:00;4;3990;4;4000;8;7990;22;12850;46;46200;89;64767;0;0;4;4000;4;3990;8;8000;0;0;0;0;0;0;0;0
14.06.2020 22:00;4;4000;4;3980;8;8000;11;6790;39;26730;64;47380;0;0;4;4000;4;4000;8;8000;0;0;0;0;0;0;0;0
14.06.2020 23:00;4;4000;4;4000;7;7000;9;6490;14;9610;35;21480;0;0;4;4000;3;3000;8;7990;0;0;0;0;0;0;0;0
15.06.2020 00:00;5;4990;3;3000;5;5000;8;7100;12;18070;19;10120;0;0;5;5000;3;3000;4;3990;0;0;0;0;0;0;0;0
15.06.2020 01:00;1;1000;0;0;0;0;2;690;9;7530;18;14040;0;0;1;990;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;0;0;0;0;0;0;2;1290;5;3650;8;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;0;0;0;0;2;2000;0;0;2;1380;8;7190;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
