01.06.2020 00:00;Bel_ABMP02;Vwz_ABMP02;Bel_ABMP04;Vwz_ABMP04;Bel_HAMP01;Vwz_HAMP01;Bel_HAMP03;Vwz_HAMP03;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2
16.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
16.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
16.02.2022 04:00;3;3000;2;2000;3;2990;2;2000;0;0;0;0
16.02.2022 05:00;4;3990;5;5000;4;3990;5;5000;0;0;0;0
16.02.2022 06:00;4;4000;4;4008;4;4000;4;4000;0;0;0;0
16.02.2022 07:00;6;5970;6;5980;6;5990;6;6000;0;0;0;0
16.02.2022 08:00;8;7980;8;7980;9;8990;8;8000;0;0;0;0
16.02.2022 09:00;5;5000;4;4000;4;4000;4;4000;0;0;0;0
16.02.2022 10:00;3;3000;4;4000;3;3000;4;3980;0;0;0;0
16.02.2022 11:00;5;4670;4;4000;5;5000;4;4000;0;0;0;0
16.02.2022 12:00;5;5320;5;5000;5;5000;5;4990;0;0;0;0
16.02.2022 13:00;8;7980;8;8000;8;8000;8;7990;0;0;0;0
16.02.2022 14:00;4;4000;6;6000;4;3990;6;5990;0;0;0;0
16.02.2022 15:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
16.02.2022 16:00;4;3990;4;4000;4;3980;5;5000;0;0;0;0
16.02.2022 17:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
16.02.2022 18:00;4;4000;4;4000;4;3990;5;4990;0;0;0;0
16.02.2022 19:00;5;5000;4;3990;5;5000;4;3990;0;0;0;0
16.02.2022 20:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
16.02.2022 21:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
16.02.2022 22:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
16.02.2022 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
17.02.2022 00:00;2;2000;3;3000;2;1990;3;3000;0;0;0;0
17.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
17.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
17.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
17.02.2022 04:00;3;2990;2;1990;3;3000;2;2000;0;0;0;0
17.02.2022 05:00;4;4000;5;5000;4;4000;5;4990;0;0;0;0
17.02.2022 06:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
17.02.2022 07:00;6;6000;6;5990;6;5980;6;6000;0;0;0;0
17.02.2022 08:00;9;9000;8;7990;9;8990;8;8000;0;0;0;0
17.02.2022 09:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
17.02.2022 10:00;6;5990;5;5000;6;6000;5;4990;0;0;0;0
17.02.2022 11:00;4;3990;5;4990;4;3990;5;5000;0;0;0;0
17.02.2022 12:00;5;4990;5;5000;5;5020;5;5000;0;0;0;0
17.02.2022 13:00;8;7990;8;7990;8;7990;8;8000;0;0;0;0
17.02.2022 14:00;5;4990;6;6000;5;5000;6;5990;0;0;0;0
17.02.2022 15:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
17.02.2022 16:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
17.02.2022 17:00;4;4000;4;4000;4;3970;4;4000;0;0;0;0
17.02.2022 18:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
17.02.2022 19:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
17.02.2022 20:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
17.02.2022 21:00;4;3990;4;3990;4;3990;4;3990;0;0;0;0
17.02.2022 22:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
17.02.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
18.02.2022 00:00;2;2000;3;3000;2;2000;3;2990;0;0;0;0
18.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
18.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2022 03:00;1;990;0;0;1;1000;0;0;0;0;0;0
18.02.2022 04:00;3;3000;2;1990;3;2990;2;2000;0;0;0;0
18.02.2022 05:00;4;3990;5;5000;4;4000;5;5000;0;0;0;0
18.02.2022 06:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
18.02.2022 07:00;6;5980;6;5990;6;6000;6;5990;0;0;0;0
18.02.2022 08:00;8;7980;8;8000;8;7990;8;7980;0;0;0;0
18.02.2022 09:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
18.02.2022 10:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
18.02.2022 11:00;6;5990;5;5000;6;6000;5;4990;0;0;0;0
18.02.2022 12:00;5;4990;5;5000;5;4990;5;4990;0;0;0;0
18.02.2022 13:00;8;7970;8;7980;8;8000;9;9000;0;0;0;0
18.02.2022 14:00;5;5000;6;6000;5;5000;6;6000;0;0;0;0
18.02.2022 15:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
18.02.2022 16:00;3;3000;4;4000;4;4000;4;3990;0;0;0;0
18.02.2022 17:00;5;5000;4;3980;4;3990;4;4000;0;0;0;0
18.02.2022 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
18.02.2022 19:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
18.02.2022 20:00;5;5000;4;3990;5;4990;4;4000;0;0;0;0
18.02.2022 21:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
18.02.2022 22:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
18.02.2022 23:00;2;2000;2;2000;2;2026;2;2000;0;0;0;0
19.02.2022 00:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
19.02.2022 01:00;2;1990;2;2007;2;1990;2;2000;0;0;0;0
19.02.2022 02:00;2;2000;2;2000;2;2000;3;3000;0;0;0;0
19.02.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
19.02.2022 04:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
19.02.2022 05:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
19.02.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
19.02.2022 07:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
19.02.2022 08:00;5;5000;4;3980;5;5000;4;4000;0;0;0;0
19.02.2022 09:00;4;3990;5;5000;4;4000;5;4990;0;0;0;0
19.02.2022 10:00;4;3990;4;3990;4;4000;4;3990;0;0;0;0
19.02.2022 11:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
19.02.2022 12:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
19.02.2022 13:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
19.02.2022 14:00;4;4000;4;3990;4;3980;4;4000;0;0;0;0
19.02.2022 15:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
19.02.2022 16:00;4;3980;4;4000;4;3990;4;4000;0;0;0;0
19.02.2022 17:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
19.02.2022 18:00;3;3000;4;4000;3;3000;4;3990;0;0;0;0
19.02.2022 19:00;5;4980;4;4000;5;5000;4;4000;0;0;0;0
19.02.2022 20:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
19.02.2022 21:00;5;5000;4;3990;5;4990;4;4000;0;0;0;0
19.02.2022 22:00;4;4000;4;3990;4;4000;5;5000;0;0;0;0
19.02.2022 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
20.02.2022 00:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
20.02.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
20.02.2022 02:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
20.02.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
20.02.2022 04:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
20.02.2022 05:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
20.02.2022 06:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
20.02.2022 07:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
20.02.2022 08:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0
20.02.2022 09:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0
20.02.2022 10:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
20.02.2022 11:00;4;4000;4;4000;4;3980;4;3980;0;0;0;0
20.02.2022 12:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
20.02.2022 13:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
20.02.2022 14:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
20.02.2022 15:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
20.02.2022 16:00;4;4000;4;4000;4;3990;5;4990;0;0;0;0
20.02.2022 17:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
20.02.2022 18:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
20.02.2022 19:00;4;3980;4;3990;4;4000;4;3990;0;0;0;0
20.02.2022 20:00;3;3000;4;4000;3;2990;4;4000;0;0;0;0
20.02.2022 21:00;5;5000;4;3980;5;5000;4;3990;0;0;0;0
20.02.2022 22:00;4;3990;4;3990;4;3990;4;4000;0;0;0;0
20.02.2022 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
21.02.2022 00:00;2;1990;3;2990;2;2000;3;3000;0;0;0;0
21.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
21.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
21.02.2022 04:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
21.02.2022 05:00;4;4000;5;4990;4;4000;5;5000;0;0;0;0
21.02.2022 06:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
21.02.2022 07:00;7;6990;6;6000;7;7000;6;6000;0;0;0;0
21.02.2022 08:00;7;7000;8;7990;7;6990;8;7990;0;0;0;0
21.02.2022 09:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
21.02.2022 10:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
21.02.2022 11:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
21.02.2022 12:00;6;6000;5;4990;6;6000;5;4990;0;0;0;0
21.02.2022 13:00;8;8000;7;6990;8;7990;7;7000;0;0;0;0
21.02.2022 14:00;5;5000;7;7000;5;5000;7;6990;0;0;0;0
21.02.2022 15:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
21.02.2022 16:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
21.02.2022 17:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
21.02.2022 18:00;3;3000;4;3990;3;3000;4;4000;0;0;0;0
21.02.2022 19:00;6;5990;4;4000;6;5990;4;4000;0;0;0;0
21.02.2022 20:00;4;3990;4;4000;4;4000;4;3980;0;0;0;0
21.02.2022 21:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
21.02.2022 22:00;3;3000;4;3990;3;2990;4;4000;0;0;0;0
21.02.2022 23:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
22.02.2022 00:00;2;1990;3;3000;2;2000;3;3000;0;0;0;0
22.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
22.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
22.02.2022 04:00;3;3000;2;2000;3;2990;2;2000;0;0;0;0
22.02.2022 05:00;4;3990;5;4990;4;4000;5;5000;0;0;0;0
22.02.2022 06:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
22.02.2022 07:00;6;6000;6;5980;6;5990;6;6000;0;0;0;0
22.02.2022 08:00;8;7990;8;8000;8;8000;8;8000;0;0;0;0
22.02.2022 09:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
22.02.2022 10:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
22.02.2022 11:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
22.02.2022 12:00;6;5990;5;5000;6;6000;5;4990;0;0;0;0
22.02.2022 13:00;8;8000;8;8000;8;7990;8;7990;0;0;0;0
22.02.2022 14:00;4;3980;6;6000;4;4000;6;6000;0;0;0;0
22.02.2022 15:00;5;4990;4;4000;5;5000;4;3990;0;0;0;0
22.02.2022 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
22.02.2022 17:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0
22.02.2022 18:00;4;4000;4;3980;4;4000;4;4000;0;0;0;0
22.02.2022 19:00;3;3000;4;4000;4;3980;4;4000;0;0;0;0
22.02.2022 20:00;6;6000;4;4000;5;5000;4;4000;0;0;0;0
22.02.2022 21:00;4;4000;4;4000;4;4000;5;5000;0;0;0;0
22.02.2022 22:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
22.02.2022 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
23.02.2022 00:00;2;1990;3;3000;2;2000;3;3000;0;0;0;0
23.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
23.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
23.02.2022 04:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
23.02.2022 05:00;4;3970;5;5000;4;4000;5;5000;0;0;0;0
23.02.2022 06:00;4;4000;4;3990;4;4000;5;4990;0;0;0;0
23.02.2022 07:00;7;7000;5;5000;7;7000;6;6000;0;0;0;0
23.02.2022 08:00;7;6990;9;8990;7;6990;8;7990;0;0;0;0
23.02.2022 09:00;4;3980;4;3990;5;4990;4;4000;0;0;0;0
23.02.2022 10:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
23.02.2022 11:00;5;5000;4;3980;4;4000;4;4000;0;0;0;0
23.02.2022 12:00;5;5000;5;5000;5;5000;5;5000;0;0;0;0
23.02.2022 13:00;8;8000;8;7990;8;7990;8;7990;0;0;0;0
23.02.2022 14:00;5;4990;6;5980;5;5000;6;5990;0;0;0;0
23.02.2022 15:00;2;2000;3;3000;2;1990;3;3000;0;0;0;0
23.02.2022 16:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0
23.02.2022 17:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
23.02.2022 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
23.02.2022 19:00;5;5000;4;4000;5;4990;4;3990;0;0;0;0
23.02.2022 20:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
23.02.2022 21:00;4;4000;4;3990;4;4000;5;4990;0;0;0;0
23.02.2022 22:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
23.02.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
24.02.2022 00:00;2;2000;3;2990;2;2000;3;3000;0;0;0;0
24.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
24.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
24.02.2022 04:00;3;2990;2;2000;3;2990;2;2000;0;0;0;0
24.02.2022 05:00;4;4000;5;4990;4;4000;5;4990;0;0;0;0
24.02.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
24.02.2022 07:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
24.02.2022 08:00;6;5990;6;6000;6;6000;6;6000;0;0;0;0
24.02.2022 09:00;4;4000;4;4000;5;5000;4;3990;0;0;0;0
24.02.2022 10:00;4;3980;4;4000;3;3000;4;3990;0;0;0;0
24.02.2022 11:00;4;3980;4;3990;4;4000;4;3990;0;0;0;0
24.02.2022 12:00;5;4990;5;4990;5;5000;5;4990;0;0;0;0
24.02.2022 13:00;5;5000;5;5000;5;4990;5;5000;0;0;0;0
24.02.2022 14:00;4;4000;5;4980;4;4000;5;5000;0;0;0;0
24.02.2022 15:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
24.02.2022 16:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
24.02.2022 17:00;3;2990;4;3990;3;3000;4;3980;0;0;0;0
24.02.2022 18:00;5;5000;4;4000;5;5000;5;5000;0;0;0;0
24.02.2022 19:00;4;4000;4;4000;4;3980;4;3990;0;0;0;0
24.02.2022 20:00;5;4990;4;4000;5;5000;4;3990;0;0;0;0
24.02.2022 21:00;4;4000;4;4002;4;4000;4;4000;0;0;0;0
24.02.2022 22:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
24.02.2022 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
25.02.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
25.02.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
25.02.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
25.02.2022 04:00;3;3000;2;2000;3;2990;2;1990;0;0;0;0
25.02.2022 05:00;4;3990;5;5000;4;4000;6;6000;0;0;0;0
25.02.2022 06:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
25.02.2022 07:00;7;7000;6;6000;7;7000;6;5990;0;0;0;0
25.02.2022 08:00;9;9000;8;7980;9;8980;8;7990;0;0;0;0
25.02.2022 09:00;3;3000;4;4000;3;3000;4;3990;0;0;0;0
25.02.2022 10:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
25.02.2022 11:00;4;3980;4;3990;4;4000;4;4000;0;0;0;0
25.02.2022 12:00;6;6000;5;5000;6;5990;6;6000;0;0;0;0
25.02.2022 13:00;8;7960;8;7990;8;8000;8;7990;0;0;0;0
25.02.2022 14:00;5;5000;6;5990;5;4980;6;6000;0;0;0;0
25.02.2022 15:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
25.02.2022 16:00;3;2990;4;3990;3;3000;4;4000;0;0;0;0
25.02.2022 17:00;3;3000;4;4000;4;4000;4;4000;0;0;0;0
25.02.2022 18:00;4;4000;4;3990;4;3980;4;4000;0;0;0;0
25.02.2022 19:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
25.02.2022 20:00;3;3000;3;3000;3;3000;3;2990;0;0;0;0
25.02.2022 21:00;4;3990;3;3000;4;4000;3;3000;0;0;0;0
25.02.2022 22:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
25.02.2022 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
26.02.2022 00:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
26.02.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
26.02.2022 02:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
26.02.2022 03:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
26.02.2022 04:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
26.02.2022 05:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 06:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
26.02.2022 07:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
26.02.2022 08:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 09:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
26.02.2022 10:00;3;3000;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 11:00;5;4990;4;4000;4;3990;4;4000;0;0;0;0
26.02.2022 12:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 13:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
26.02.2022 14:00;3;3022;4;4000;3;3000;4;3990;0;0;0;0
26.02.2022 15:00;5;5000;4;3980;5;5000;4;4000;0;0;0;0
26.02.2022 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 18:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
26.02.2022 19:00;3;3000;4;3990;3;3000;4;4000;0;0;0;0
26.02.2022 20:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
26.02.2022 21:00;4;4000;4;3990;4;3980;4;4000;0;0;0;0
26.02.2022 22:00;4;4000;4;3990;4;4010;4;3990;0;0;0;0
26.02.2022 23:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
27.02.2022 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 02:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 04:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 05:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 06:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 07:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 08:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
27.02.2022 09:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
27.02.2022 10:00;4;3990;4;3990;4;3990;4;4000;0;0;0;0
27.02.2022 11:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
27.02.2022 12:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0
27.02.2022 13:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
27.02.2022 14:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
27.02.2022 15:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
27.02.2022 16:00;4;4000;4;4015;4;3990;4;4000;0;0;0;0
27.02.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
27.02.2022 18:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
27.02.2022 19:00;4;3990;4;4000;4;3980;4;4000;0;0;0;0
27.02.2022 20:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
27.02.2022 21:00;4;3990;4;4000;4;3990;4;3980;0;0;0;0
27.02.2022 22:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
27.02.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
28.02.2022 00:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
28.02.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
28.02.2022 02:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0
28.02.2022 03:00;1;1000;2;2000;1;1000;2;2000;0;0;0;0
28.02.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0
28.02.2022 05:00;4;3980;5;5000;4;4000;5;4990;0;0;0;0
28.02.2022 06:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
28.02.2022 07:00;7;6990;6;5990;7;7000;6;5990;0;0;0;0
28.02.2022 08:00;8;8000;8;7990;8;7990;8;8023;0;0;0;0
28.02.2022 09:00;3;2990;4;3990;3;3000;4;4000;0;0;0;0
28.02.2022 10:00;4;4000;4;4000;5;4470;4;3990;0;0;0;0
28.02.2022 11:00;4;4000;4;4000;4;4520;4;3990;0;0;0;0
28.02.2022 12:00;6;6000;5;5000;5;5000;5;5000;0;0;0;0
28.02.2022 13:00;7;6980;8;7990;8;8000;8;7990;0;0;0;0
28.02.2022 14:00;6;5980;6;6000;5;4990;6;6000;0;0;0;0
28.02.2022 15:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
28.02.2022 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
28.02.2022 17:00;3;3000;4;4000;3;3000;4;3990;0;0;0;0
28.02.2022 18:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
28.02.2022 19:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
28.02.2022 20:00;5;5000;4;3990;5;4990;4;4000;0;0;0;0
28.02.2022 21:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
28.02.2022 22:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
28.02.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.03.2022 00:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0
01.03.2022 01:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0
01.03.2022 02:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
01.03.2022 03:00;1;990;2;2000;1;1000;2;1990;0;0;0;0
01.03.2022 04:00;3;2990;2;2000;3;2990;2;2000;0;0;0;0
01.03.2022 05:00;4;4000;5;4980;4;3990;5;5000;0;0;0;0
01.03.2022 06:00;4;4000;4;3980;4;4000;4;4000;0;0;0;0
01.03.2022 07:00;7;7000;6;5990;7;7000;6;5990;0;0;0;0
01.03.2022 08:00;7;6990;8;7990;7;6990;8;7990;0;0;0;0
01.03.2022 09:00;4;3990;4;4000;4;3997;4;4000;0;0;0;0
01.03.2022 10:00;5;4980;4;4000;6;6000;4;4000;0;0;0;0
01.03.2022 11:00;5;4737;5;5000;4;4000;5;5000;0;0;0;0
01.03.2022 12:00;5;5270;5;5000;5;5000;5;4990;0;0;0;0
01.03.2022 13:00;7;6990;8;8000;7;7000;8;7970;0;0;0;0
01.03.2022 14:00;5;5000;6;6000;6;6000;6;5990;0;0;0;0
01.03.2022 15:00;4;4000;4;4000;3;3000;4;4000;0;0;0;0
01.03.2022 16:00;5;5000;4;4000;5;5000;4;4023;0;0;0;0
01.03.2022 17:00;4;4023;3;3000;4;4000;3;3000;0;0;0;0
01.03.2022 18:00;2;2000;5;5000;3;3000;5;5000;0;0;0;0
01.03.2022 19:00;5;5000;4;3990;4;4000;4;4000;0;0;0;0
01.03.2022 20:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
01.03.2022 21:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
01.03.2022 22:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
01.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.03.2022 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.03.2022 01:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
02.03.2022 02:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.03.2022 03:00;1;1000;2;2000;1;1000;2;2000;0;0;0;0
02.03.2022 04:00;3;2990;2;2000;3;3000;2;1980;0;0;0;0
02.03.2022 05:00;4;4000;5;5000;4;3990;5;4990;0;0;0;0
02.03.2022 06:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
02.03.2022 07:00;7;7000;6;5990;7;6980;6;6000;0;0;0;0
02.03.2022 08:00;8;8000;8;8000;8;7990;8;7980;0;0;0;0
02.03.2022 09:00;3;3000;4;4000;3;2990;4;4000;0;0;0;0
02.03.2022 10:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
02.03.2022 11:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
02.03.2022 12:00;6;6000;5;5000;6;6000;5;4990;0;0;0;0
02.03.2022 13:00;8;7980;8;7980;8;7990;8;8000;0;0;0;0
02.03.2022 14:00;4;4000;6;5990;4;4000;7;6990;0;0;0;0
02.03.2022 15:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
02.03.2022 16:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
02.03.2022 17:00;5;4980;4;4000;5;5000;4;3990;0;0;0;0
02.03.2022 18:00;4;4000;4;4000;4;3980;4;3980;0;0;0;0
02.03.2022 19:00;5;4980;4;3990;5;5000;4;3990;0;0;0;0
02.03.2022 20:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
02.03.2022 21:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
02.03.2022 22:00;4;4000;4;3990;4;3980;4;4000;0;0;0;0
