01.06.2020 00:00;Bel_D1;Vwz_D1;Bel_D12;Vwz_D12;Bel_D2;Vwz_D2;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_T35;Vwz_T35;Bel_T35_35a;Vwz_T35_35a;Bel_T35a;Vwz_T35a;Bel_T41;Vwz_T41;Bel_T41_41a;Vwz_T41_41a;Bel_T41a;Vwz_T41a;Bel_VD111a;Vwz_VD111a;Bel_VD111b;Vwz_VD111b;Bel_VD51a;Vwz_VD51a
17.01.2022 12:00;609;743400;14;51570;662;552537;0;0;0;0;0;0;4;13550;10;13670;20;36878;10;34210;0;0;0;0;0;0;0;0
17.01.2022 13:00;693;983898;13;66200;742;689636;0;0;0;0;0;0;4;13560;9;12270;22;34670;13;57593;2;3110;0;0;0;0;0;0
17.01.2022 14:00;670;877053;14;93729;880;785182;0;0;0;0;0;0;5;16930;19;31880;22;39140;12;41010;1;1560;0;0;0;0;0;0
17.01.2022 15:00;632;952801;20;121110;1002;990789;0;0;0;0;0;0;7;23710;16;21830;21;34580;18;61510;2;3100;0;0;0;0;0;0
17.01.2022 16:00;677;924255;24;163210;1005;1135634;0;0;0;0;0;0;5;16940;18;27140;24;37810;22;78470;2;3100;0;0;0;0;0;0
17.01.2022 17:00;656;761663;14;81250;1445;1043000;0;0;0;0;0;0;5;16950;10;14030;27;43890;6;20510;2;3100;0;0;0;0;0;0
17.01.2022 18:00;494;570771;20;275028;1108;763042;0;0;0;0;0;0;9;30480;18;24550;26;41295;15;58075;4;6220;0;0;0;0;0;0
17.01.2022 19:00;333;421611;14;56580;748;410323;0;0;0;0;0;0;1;3380;9;12270;16;26480;8;27350;0;0;0;0;0;0;0;0
17.01.2022 20:00;278;223228;9;85060;556;276812;0;0;0;0;0;0;0;0;2;2720;6;9430;3;10250;0;0;0;0;0;0;0;0
17.01.2022 21:00;181;115560;7;36700;285;152163;0;0;0;0;0;0;0;0;0;0;2;3160;2;6830;0;0;0;0;0;0;0;0
17.01.2022 22:00;114;77330;4;11110;258;134470;0;0;0;0;0;0;0;0;0;0;1;1580;0;0;0;0;0;0;0;0;0;0
17.01.2022 23:00;74;49040;2;6250;110;57220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 00:00;54;35760;2;4860;78;37451;0;0;0;0;0;0;0;0;0;0;0;0;1;3410;0;0;0;0;0;0;0;0
18.01.2022 01:00;27;18220;0;0;34;17570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 02:00;24;16250;0;0;28;16900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 03:00;24;16060;0;0;24;14450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 04:00;163;100360;3;11810;48;35450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 05:00;725;930614;7;89710;139;104658;0;0;0;0;0;0;2;6770;2;2720;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2022 06:00;969;1616935;16;97990;363;304176;0;0;0;0;0;0;4;13550;6;8180;4;6300;2;6830;0;0;0;0;0;0;0;0
18.01.2022 07:00;881;1633811;26;209665;483;376356;0;0;0;0;0;0;3;10160;18;25110;10;15750;9;30770;1;1550;0;0;0;0;0;0
18.01.2022 08:00;860;1497723;30;238038;475;397056;0;0;0;0;0;0;1;3390;16;22060;12;18930;8;27411;0;0;0;0;0;0;0;0
18.01.2022 09:00;847;1367419;16;119410;503;398270;0;0;0;0;0;0;3;10170;20;27330;13;20490;2;6840;1;1560;0;0;0;0;0;0
18.01.2022 10:00;599;676408;9;79750;475;400554;0;0;0;0;0;0;1;3380;4;5518;8;12580;4;13670;0;0;0;0;0;0;0;0
18.01.2022 11:00;631;717910;10;38120;556;419320;0;0;0;0;0;0;1;3390;8;10900;12;20150;4;13660;2;3100;0;0;0;0;0;0
18.01.2022 12:00;632;911930;13;140790;656;620643;0;0;0;0;0;0;8;27080;17;23190;17;26770;7;23910;2;3790;0;0;0;0;0;0
18.01.2022 13:00;684;1011946;19;82340;737;698771;0;0;0;0;0;0;4;13560;12;17640;22;34680;9;30790;0;0;0;0;0;0;0;0
18.01.2022 14:00;672;846840;12;43050;857;757267;0;0;0;0;0;0;8;27110;8;10920;20;32820;6;23790;1;1550;0;0;0;0;0;0
18.01.2022 15:00;709;1134626;13;94570;1018;1035400;0;0;0;0;0;0;4;13550;18;24830;27;42550;15;54620;6;9310;0;0;0;0;0;0
18.01.2022 16:00;662;800944;16;71757;1090;1083577;0;0;0;0;0;0;7;23710;14;19260;22;34670;14;51170;2;3100;0;0;0;0;0;0
18.01.2022 17:00;677;979851;23;126911;989;942178;0;0;0;0;0;0;3;10150;18;25216;26;40890;15;57690;3;4650;0;0;0;0;0;0
18.01.2022 18:00;525;679575;15;44680;819;800089;0;0;0;0;0;0;3;10150;14;19090;20;31440;15;51230;3;4650;0;0;0;0;0;0
18.01.2022 19:00;362;430649;14;72450;520;452230;0;0;0;0;0;0;2;6780;12;16340;11;17290;2;6840;0;0;0;0;0;0;0;0
18.01.2022 20:00;256;244160;10;97200;430;280468;0;0;0;0;0;0;3;10150;7;10670;7;11020;4;13660;0;0;0;0;0;0;0;0
18.01.2022 21:00;183;181890;8;24110;303;177400;0;0;0;0;0;0;1;3390;8;14820;6;9450;4;13660;1;1550;0;0;0;0;0;0
18.01.2022 22:00;145;95308;4;15730;270;141729;0;0;0;0;0;0;0;0;0;0;2;3140;1;3420;0;0;0;0;0;0;0;0
18.01.2022 23:00;68;43337;3;7490;113;63942;0;0;0;0;0;0;0;0;1;1360;1;1570;1;3420;0;0;0;0;0;0;0;0
19.01.2022 00:00;38;29250;1;3670;61;36200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.01.2022 01:00;33;25590;0;0;25;14470;0;0;0;0;0;0;0;0;0;0;1;1570;1;3420;0;0;0;0;0;0;0;0
19.01.2022 02:00;28;19750;0;0;35;21290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.01.2022 03:00;26;18680;0;0;21;12380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.01.2022 04:00;158;102307;3;12600;42;29670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.01.2022 05:00;725;920831;6;54450;114;81478;0;0;0;0;0;0;2;6760;1;1360;0;0;1;3420;0;0;0;0;0;0;0;0
19.01.2022 06:00;1005;1558311;20;126491;342;265000;0;0;0;0;0;0;2;6770;6;8180;4;7670;3;10240;0;0;0;0;0;0;0;0
19.01.2022 07:00;872;1654531;27;186778;486;371959;0;0;0;0;0;0;10;36310;20;27340;8;12640;10;34220;0;0;0;0;0;0;0;0
19.01.2022 08:00;822;1449316;26;290126;494;409240;0;0;0;0;0;0;5;16950;18;25980;12;18960;7;23950;1;1560;0;0;0;0;0;0
19.01.2022 09:00;806;1145733;15;123050;525;393977;0;0;0;0;0;0;3;10160;15;22590;8;12640;3;8310;1;1560;0;0;0;0;0;0
19.01.2022 10:00;644;753626;11;60720;552;364438;0;0;0;0;0;0;1;3390;8;10960;8;13910;5;19090;0;0;0;0;0;0;0;0
19.01.2022 11:00;582;674203;12;41317;572;389591;0;0;0;0;0;0;2;6780;10;13680;15;23710;6;20520;0;0;0;0;0;0;0;0
19.01.2022 12:00;654;981059;13;72240;679;657013;0;0;0;0;0;0;4;13550;11;15050;27;45410;9;30780;1;1550;0;0;0;0;0;0
19.01.2022 13:00;727;1032923;10;27409;729;627972;0;0;0;0;0;0;4;13550;9;12270;32;54880;9;37430;2;3110;0;0;0;0;0;0
19.01.2022 14:00;618;917070;16;79718;878;794269;0;0;0;0;0;0;11;37250;14;19110;15;23650;11;37667;6;9320;0;0;0;0;0;0
19.01.2022 15:00;704;1061136;12;61950;1052;1135300;0;0;0;0;0;0;9;30510;26;35600;25;40970;13;44289;4;6210;0;0;0;0;0;0
19.01.2022 16:00;737;1094785;18;68690;962;980342;0;0;0;0;0;0;0;0;18;28037;19;29970;13;44450;0;0;0;0;0;0;0;0
19.01.2022 17:00;642;809598;20;94900;1257;1011688;0;0;0;0;0;0;3;10150;13;17818;23;37666;10;34180;2;3110;0;0;0;0;0;0
19.01.2022 18:00;509;698548;17;126240;1087;809623;0;0;0;0;0;0;3;10160;5;6930;22;34730;13;44430;5;7800;0;0;0;0;0;0
19.01.2022 19:00;410;576833;14;32855;1590;637483;0;0;0;0;0;0;1;3390;9;12310;15;23690;5;17100;1;1550;0;0;0;0;0;0
19.01.2022 20:00;260;186468;8;25130;822;358438;0;0;0;0;0;0;1;3380;3;4148;7;11040;3;10260;0;0;0;0;0;0;0;0
19.01.2022 21:00;196;174788;8;18107;710;245823;0;0;0;0;0;0;0;0;2;2720;4;6320;1;3420;0;0;0;0;0;0;0;0
19.01.2022 22:00;136;93390;6;24350;358;175606;0;0;0;0;0;0;1;3390;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
19.01.2022 23:00;65;44240;3;9880;958;281064;0;0;0;0;0;0;0;0;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 00:00;58;42780;3;8380;58;34770;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
20.01.2022 01:00;28;20930;0;0;36;19050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 02:00;28;25170;0;0;51;22068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 03:00;30;24440;0;0;31;23770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 04:00;162;111178;3;14280;39;28669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2022 05:00;688;905850;5;42910;148;112109;0;0;0;0;0;0;2;6770;0;0;0;0;1;3410;0;0;0;0;0;0;0;0
20.01.2022 06:00;978;1524061;16;115250;355;314147;0;0;0;0;0;0;3;10150;6;8190;4;6310;5;17100;0;0;0;0;0;0;0;0
20.01.2022 07:00;893;1760882;24;245930;494;401080;0;0;0;0;0;0;4;13550;23;31890;4;6290;2;6830;0;0;0;0;0;0;0;0
20.01.2022 08:00;855;1364825;22;248080;480;371388;0;0;0;0;0;0;8;27158;15;23100;10;15770;6;20520;0;0;0;0;0;0;0;0
20.01.2022 09:00;821;1141459;11;116320;463;360875;0;0;0;0;0;0;3;10170;13;17730;15;23690;3;10260;0;0;0;0;0;0;0;0
20.01.2022 10:00;645;757625;8;73510;514;350305;0;0;0;0;0;0;6;20330;10;13660;11;17380;4;13680;0;0;0;0;0;0;0;0
20.01.2022 11:00;623;696030;10;75090;575;415775;0;0;0;0;0;0;2;6770;11;16270;9;14200;4;13680;1;1550;0;0;0;0;0;0
20.01.2022 12:00;691;1023701;9;51090;625;577848;0;0;0;0;0;0;3;13500;11;14990;19;32850;8;27360;3;4680;0;0;0;0;0;0
20.01.2022 13:00;699;1058417;20;95650;747;617937;0;0;0;0;0;0;4;13550;16;22130;32;50550;9;30803;0;0;0;0;0;0;0;0
20.01.2022 14:00;627;836887;12;92790;886;771314;0;0;0;0;0;0;6;20320;15;20460;21;33140;18;68190;4;7540;0;0;0;0;0;0
20.01.2022 15:00;687;969933;11;33950;1043;967420;0;0;0;0;0;0;14;49690;17;24540;21;34370;15;54742;2;3100;0;0;0;0;0;0
20.01.2022 16:00;704;943427;23;127860;1032;1188238;0;0;0;0;0;0;10;33880;19;27230;12;18930;15;51350;1;1550;0;0;0;0;0;0
20.01.2022 17:00;690;879593;16;114147;1264;1107242;0;0;0;0;0;0;7;23720;17;23200;19;29970;13;47840;4;6250;0;0;0;0;0;0
20.01.2022 18:00;525;742990;16;55360;1376;836320;0;0;0;0;0;0;5;16910;16;24290;22;36140;11;37610;2;3120;0;0;0;0;0;0
20.01.2022 19:00;394;464661;14;56340;543;466731;0;0;0;0;0;0;4;13560;7;10270;18;28420;7;23930;0;0;0;0;0;0;0;0
20.01.2022 20:00;270;238198;16;59060;408;267394;0;0;0;0;0;0;0;0;1;1370;10;15800;5;17110;0;0;0;0;0;0;0;0
20.01.2022 21:00;193;135450;8;17940;274;162340;0;0;0;0;0;0;0;0;1;1370;4;6300;2;6830;0;0;0;0;0;0;0;0
20.01.2022 22:00;128;84190;3;9440;266;144210;0;0;0;0;0;0;0;0;0;0;2;3160;0;0;0;0;0;0;0;0;0;0
20.01.2022 23:00;91;63170;4;7540;126;71090;0;0;0;0;0;0;1;3380;0;0;1;1580;0;0;0;0;0;0;0;0;0;0
21.01.2022 00:00;49;33110;1;3970;60;36500;0;0;0;0;0;0;0;0;1;1370;1;1580;0;0;0;0;0;0;0;0;0;0
21.01.2022 01:00;40;29470;0;0;33;17070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 02:00;21;16780;1;1290;36;22550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 03:00;41;32710;0;0;28;19590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 04:00;144;90540;3;10610;44;28790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 05:00;686;782535;4;53610;132;94390;0;0;0;0;0;0;2;6780;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2022 06:00;931;1457880;16;156621;329;237879;0;0;0;0;0;0;1;3380;5;6840;2;3150;2;6850;0;0;0;0;0;0;0;0
21.01.2022 07:00;834;1631811;25;249274;469;370528;0;0;0;0;0;0;2;6780;24;34210;3;4720;7;23940;0;0;0;0;0;0;0;0
21.01.2022 08:00;796;1263536;23;393491;451;332481;0;0;0;0;0;0;3;10170;21;28740;13;20540;8;27380;0;0;0;0;0;0;0;0
21.01.2022 09:00;701;1016000;14;74360;473;384966;0;0;0;0;0;0;8;27120;15;21146;11;17380;10;34317;2;3120;0;0;0;0;0;0
21.01.2022 10:00;646;760275;15;50280;516;406237;0;0;0;0;0;0;3;10160;13;18530;10;15790;5;17100;2;4590;0;0;0;0;0;0
21.01.2022 11:00;638;628750;12;60710;572;406701;0;0;0;0;0;0;1;3390;9;16430;9;14210;3;10260;0;0;0;0;0;0;0;0
21.01.2022 12:00;691;830188;13;92756;785;585817;0;0;0;0;0;0;1;3380;11;15440;24;39140;7;23920;2;3100;0;0;0;0;0;0
21.01.2022 13:00;728;1167199;9;27270;878;1012078;0;0;0;0;0;0;10;40430;8;10920;29;51410;20;71640;4;6220;0;0;0;0;0;0
21.01.2022 14:00;721;843896;16;106740;950;770237;0;0;0;0;0;0;3;10160;8;10900;22;35828;7;23900;4;6200;0;0;0;0;0;0
21.01.2022 15:00;695;993015;10;86470;972;1013606;0;0;0;0;0;0;4;13540;15;23840;24;40520;12;41000;1;1560;0;0;0;0;0;0
21.01.2022 16:00;714;944544;17;93770;867;893728;0;0;0;0;0;0;4;13530;14;24160;24;40660;16;54700;1;1550;0;0;0;0;0;0
21.01.2022 17:00;641;811583;15;144610;852;859460;0;0;0;0;0;0;5;16930;20;29870;20;31480;10;34140;3;4660;0;0;0;0;0;0
21.01.2022 18:00;622;769437;16;127330;761;656876;0;0;0;0;0;0;6;20300;10;13630;14;22070;9;30740;2;3120;0;0;0;0;0;0
21.01.2022 19:00;451;527440;10;36790;552;447222;0;0;0;0;0;0;2;6780;9;12270;8;13950;2;6840;0;0;0;0;0;0;0;0
21.01.2022 20:00;366;330900;16;78120;438;337860;0;0;0;0;0;0;1;3380;2;2720;7;11040;7;23940;0;0;0;0;0;0;0;0
21.01.2022 21:00;210;172230;3;12100;311;183210;0;0;0;0;0;0;0;0;2;2730;5;7890;2;6820;1;1550;0;0;0;0;0;0
21.01.2022 22:00;183;125628;4;10900;348;185230;0;0;0;0;0;0;0;0;0;0;2;4660;0;0;0;0;0;0;0;0;0;0
21.01.2022 23:00;106;65980;4;17900;205;117155;0;0;0;0;0;0;0;0;0;0;1;1580;1;3410;0;0;0;0;0;0;0;0
22.01.2022 00:00;79;47620;3;9370;140;77640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 01:00;65;48510;1;4470;103;55240;0;0;0;0;0;0;0;0;1;1360;1;1580;0;0;0;0;0;0;0;0;0;0
22.01.2022 02:00;49;31510;0;0;57;33240;0;0;0;0;0;0;0;0;0;0;1;1580;0;0;0;0;0;0;0;0;0;0
22.01.2022 03:00;44;31470;1;5650;57;32020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 04:00;77;49950;1;3120;45;27250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 05:00;186;109480;2;5960;75;54350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 06:00;186;137189;5;18150;145;90560;0;0;0;0;0;0;1;3390;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 07:00;248;171758;5;22370;147;94679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2022 08:00;347;274349;6;18450;180;114440;0;0;0;0;0;0;2;6780;4;6710;1;1570;2;6840;0;0;0;0;0;0;0;0
22.01.2022 09:00;519;458974;7;23638;298;184470;0;0;0;0;0;0;0;0;8;34250;5;7860;1;3410;0;0;0;0;0;0;0;0
22.01.2022 10:00;634;578314;10;22310;381;258689;0;0;0;0;0;0;4;16220;6;8160;13;21980;2;6830;0;0;0;0;0;0;0;0
22.01.2022 11:00;692;828175;9;91600;479;290419;0;0;0;0;0;0;2;6770;12;16350;14;22020;2;6830;0;0;0;0;0;0;0;0
22.01.2022 12:00;785;1056208;9;20980;612;396350;0;0;0;0;0;0;2;6770;9;12250;21;33000;2;6830;1;1550;0;0;0;0;0;0
22.01.2022 13:00;822;1100601;8;37760;645;483649;0;0;0;0;0;0;5;16910;12;16330;22;34656;17;64630;1;1550;0;0;0;0;0;0
22.01.2022 14:00;748;992414;6;53770;786;554507;0;0;0;0;0;0;2;6760;14;21440;17;28056;16;61180;2;3100;0;0;0;0;0;0
22.01.2022 15:00;731;1010735;12;96930;715;537159;0;0;0;0;0;0;3;10160;20;27310;17;26740;6;20490;1;1550;0;0;0;0;0;0
22.01.2022 16:00;674;947158;13;68940;716;505148;0;0;0;0;0;0;6;20377;16;29510;13;21720;5;17080;0;0;0;0;0;0;0;0
22.01.2022 17:00;613;773249;8;51180;646;417829;0;0;0;0;0;0;4;13550;13;17740;17;26720;6;20490;4;6210;0;0;0;0;0;0
22.01.2022 18:00;544;542837;8;71460;613;357086;0;0;0;0;0;0;3;10160;5;7500;11;18590;6;20510;1;1550;0;0;0;0;0;0
22.01.2022 19:00;418;371400;10;33491;480;284418;0;0;0;0;0;0;2;6770;3;4080;14;22060;4;13670;1;1560;0;0;0;0;0;0
22.01.2022 20:00;343;263828;4;16320;436;263020;0;0;0;0;0;0;1;3380;3;4080;5;9200;5;17090;0;0;0;0;0;0;0;0
22.01.2022 21:00;247;160780;3;9270;289;155069;0;0;0;0;0;0;0;0;0;0;2;3140;3;10250;0;0;0;0;0;0;0;0
22.01.2022 22:00;178;110459;3;14790;310;181510;0;0;0;0;0;0;0;0;1;1370;2;3140;1;3420;0;0;0;0;0;0;0;0
22.01.2022 23:00;180;111120;3;8670;209;115043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 00:00;136;83690;3;26730;153;82090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 01:00;71;40690;1;5650;132;74400;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
23.01.2022 02:00;60;38800;0;0;65;36270;0;0;0;0;0;0;0;0;1;1370;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 03:00;49;31480;2;5510;47;23790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 04:00;56;34910;1;4220;33;20020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 05:00;114;69580;2;5510;44;22380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 06:00;62;37220;1;3370;89;46407;0;0;0;0;0;0;0;0;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 07:00;68;39440;2;6140;71;40660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2022 08:00;118;70160;4;9380;84;48860;0;0;0;0;0;0;0;0;1;1360;3;4720;2;6830;0;0;0;0;0;0;0;0
23.01.2022 09:00;254;221640;1;3570;168;92480;0;0;0;0;0;0;0;0;3;4100;4;6310;1;3420;0;0;0;0;0;0;0;0
23.01.2022 10:00;320;298129;9;17280;234;146690;0;0;0;0;0;0;3;10150;7;9540;11;17340;1;3410;0;0;0;0;0;0;0;0
23.01.2022 11:00;388;436360;5;6790;358;284981;0;0;0;0;0;0;7;23690;13;17720;18;28290;9;30750;2;3100;0;0;0;0;0;0
23.01.2022 12:00;475;590410;6;24750;450;363140;0;0;0;0;0;0;5;16940;9;12240;11;17270;8;27330;1;1550;0;0;0;0;0;0
23.01.2022 13:00;494;857774;6;51740;441;409032;0;0;0;0;0;0;8;27070;18;24610;23;36140;9;30760;0;0;0;0;0;0;0;0
23.01.2022 14:00;537;839080;6;72941;511;429925;0;0;0;0;0;0;6;20310;28;39884;19;29840;9;30700;3;4640;0;0;0;0;0;0
23.01.2022 15:00;546;946147;6;47927;446;330990;0;0;0;0;0;0;6;20310;20;27250;23;36120;6;20490;0;0;0;0;0;0;0;0
23.01.2022 16:00;636;1293937;5;47870;450;419017;0;0;0;0;0;0;10;33840;25;34080;24;43110;10;40730;1;1540;0;0;0;0;0;0
23.01.2022 17:00;591;801640;6;48910;444;372010;0;0;0;0;0;0;5;16920;17;24430;10;15730;10;34180;3;4660;0;0;0;0;0;0
23.01.2022 18:00;468;497310;6;12880;422;264394;0;0;0;0;0;0;2;6760;7;10774;8;12570;2;6830;1;1550;0;0;0;0;0;0
23.01.2022 19:00;374;267000;6;11680;373;222729;0;0;0;0;0;0;2;6780;2;2720;3;8640;1;3420;0;0;0;0;0;0;0;0
23.01.2022 20:00;330;235966;4;13340;297;165657;0;0;0;0;0;0;0;0;1;1360;2;3140;2;6840;0;0;0;0;0;0;0;0
23.01.2022 21:00;184;111710;2;6750;233;127010;0;0;0;0;0;0;0;0;2;2730;1;1580;0;0;0;0;0;0;0;0;0;0
23.01.2022 22:00;119;71606;3;64090;195;109825;0;0;0;0;0;0;0;0;0;0;6;10900;0;0;0;0;0;0;0;0;0;0
23.01.2022 23:00;71;43310;2;8090;94;49630;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
24.01.2022 00:00;45;28520;1;3620;43;25890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 01:00;24;14560;0;0;26;16420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 02:00;29;20170;0;0;21;12730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 03:00;36;25840;0;0;24;14670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 04:00;159;98370;3;8980;42;27720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2022 05:00;769;958829;6;27710;129;87690;0;0;0;0;0;0;1;3380;3;8760;0;0;1;3410;0;0;0;0;0;0;0;0
24.01.2022 06:00;1017;1577890;17;107382;336;271687;0;0;0;0;0;0;1;3380;4;5450;5;7870;3;10260;0;0;0;0;0;0;0;0
24.01.2022 07:00;878;1665565;25;297070;497;367614;0;0;0;0;0;0;5;16930;24;37875;9;14150;5;17100;0;0;0;0;0;0;0;0
24.01.2022 08:00;852;1448972;22;193130;463;371343;0;0;0;0;0;0;8;27070;18;28420;8;13935;6;20520;1;1540;0;0;0;0;0;0
24.01.2022 09:00;757;1031016;13;59770;455;354940;0;0;0;0;0;0;3;10170;9;20410;6;10720;5;17100;1;2820;0;0;0;0;0;0
24.01.2022 10:00;657;755765;9;32830;515;382350;0;0;0;0;0;0;3;10160;8;10920;12;18910;5;17090;0;0;0;0;0;0;0;0
24.01.2022 11:00;629;718423;15;94706;600;398710;0;0;0;0;0;0;2;6780;4;5470;9;14210;6;20510;1;1550;0;0;0;0;0;0
24.01.2022 12:00;616;732940;13;89010;642;532139;0;0;0;0;0;0;1;3390;13;17760;11;18630;8;27350;1;1560;0;0;0;0;0;0
24.01.2022 13:00;635;895067;12;48490;711;579783;0;0;0;0;0;0;5;16940;8;12210;33;56200;16;54730;2;3100;0;0;0;0;0;0
24.01.2022 14:00;650;881586;18;145718;886;821102;0;0;0;0;0;0;6;20330;14;35320;15;23610;10;34180;2;3100;0;0;0;0;0;0
24.01.2022 15:00;643;869031;13;125100;975;950588;0;0;0;0;0;0;6;20320;13;17740;25;41940;13;44300;1;1550;0;0;0;0;0;0
24.01.2022 16:00;675;951308;17;102918;1042;1151472;0;0;0;0;0;0;6;20310;26;37490;26;43800;13;43790;1;1540;0;0;0;0;0;0
24.01.2022 17:00;611;839318;15;63490;939;1024397;0;0;0;0;0;0;8;27090;23;32090;17;26730;12;44920;2;3110;0;0;0;0;0;0
24.01.2022 18:00;450;486060;19;106210;922;804679;0;0;0;0;0;0;4;13530;12;16350;16;25210;7;23900;3;4660;0;0;0;0;0;0
24.01.2022 19:00;335;291417;15;99540;522;407004;0;0;0;0;0;0;2;6770;6;8180;16;28030;3;10260;0;0;0;0;0;0;0;0
24.01.2022 20:00;271;278370;7;26880;397;301271;0;0;0;0;0;0;1;3380;3;5350;15;25010;4;13660;2;3110;0;0;0;0;0;0
24.01.2022 21:00;184;128340;5;41578;277;147455;0;0;0;0;0;0;1;3380;1;1360;3;4740;0;0;0;0;0;0;0;0;0;0
24.01.2022 22:00;115;80330;4;15170;222;120098;0;0;0;0;0;0;0;0;2;2720;3;4740;1;3420;0;0;0;0;0;0;0;0
24.01.2022 23:00;66;40970;2;8030;104;57386;0;0;0;0;0;0;0;0;1;1370;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 00:00;45;28720;2;4720;64;38620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 01:00;20;12410;0;0;34;20210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 02:00;28;17440;0;0;26;15310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 03:00;34;24630;0;0;32;21220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 04:00;164;107840;3;9960;40;27420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 05:00;723;998006;5;62390;128;92870;0;0;0;0;0;0;0;0;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2022 06:00;1006;1553834;18;116747;352;269979;0;0;0;0;0;0;0;0;3;4110;3;4750;1;3488;0;0;0;0;0;0;0;0
